@RELATION fri_c3_100_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
-1.0152483e+000,-1.7944542e-001,1.9572743e-001,3.1540024e-001,-5.9645398e-001,-7.0753987e-001,8.1447843e-001,8.6540918e-001,6.7856433e-002,7.8890407e-001,-3.1878241e-001,1.6644627e-001,-1.7222212e+000,-2.9408815e-001,-9.8398387e-001,1.5459058e+000,-1.6019608e+000,-1.6982692e+000,3.9436829e-001,1.2082855e+000,1.2830034e-001,-1.1074813e+000,-1.6530162e+000,-6.2029062e-001,-9.1606490e-001,2.0936292e-001,1.1765349e+000,-1.4619117e-001,7.5268999e-001,1.8210135e-001,2.3520742e-003,1.1171632e+000,1.3842393e-001,1.9122555e-001,1.1139049e+000,3.5997509e-001,-1.7395476e+000,1.1751855e+000,1.3600716e+000,-1.3596695e+000,-1.4003771e+000,1.4783884e+000,-1.5127103e+000,1.3737705e+000,1.7799450e-001,-1.2576977e+000,-3.5277528e-001,9.3478402e-001,-1.1809811e+000,3.7306206e-001,2.5114907e-001
8.1156932e-001,1.1038119e+000,-1.8678005e-002,-1.1883729e+000,-2.7930190e-002,-2.0151706e-001,8.5939095e-001,6.3750909e-001,1.0545472e+000,1.2940915e+000,3.6988387e-002,-1.1245935e+000,1.5814159e+000,-1.2164191e+000,1.1464502e+000,6.2688281e-001,9.5338950e-001,1.2021714e+000,-6.5955593e-001,1.0618048e+000,6.1301467e-001,1.2865263e+000,8.3104059e-001,-2.1579053e-001,4.6592621e-001,5.8017238e-001,-1.2535555e+000,8.9114602e-001,-1.7595038e-001,-1.7641436e+000,7.5571856e-001,-1.4425572e+000,-7.5930240e-001,7.2298762e-001,-6.2451853e-001,2.7038715e-001,1.5912062e+000,8.5446413e-001,2.8444097e-001,3.7693323e-002,6.8345165e-001,-1.4799312e-001,1.1212455e+000,6.5708008e-001,1.1435221e+000,6.4444791e-001,1.0560432e+000,-1.3399451e+000,-2.5095492e-001,-9.5981672e-001,-2.2733935e+000
1.0471075e+000,1.1194213e-001,1.8641543e+000,1.7982594e+000,2.1383219e+000,-6.3458882e-001,-4.0105486e-001,-6.8164579e-001,4.4283235e-001,-1.7377931e+000,-1.1952489e+000,5.2649956e-002,1.3363206e+000,-2.9347786e-001,-9.8317947e-001,9.9507323e-001,1.3915316e+000,3.4312383e-001,-1.0222159e+000,-1.1712697e+000,1.5812296e+000,1.2792151e+000,1.2997099e+000,-1.1885082e+000,3.9189807e-001,-1.3988181e-001,-2.8988360e-001,8.0593563e-001,-1.3883243e+000,9.5402233e-001,4.7198991e-001,1.3715508e+000,5.0867836e-001,-2.8826428e-001,-1.1146621e+000,1.4684910e+000,3.9124962e-001,1.4328069e+000,8.6402725e-001,1.5324356e+000,-1.4034438e+000,-1.2835128e+000,-8.5394021e-001,-2.3051271e-002,-2.5456352e-001,-1.4737525e+000,7.8559726e-001,-7.0549610e-001,4.8387734e-001,-1.4245652e+000,7.2458842e-001
9.9497283e-001,1.6290251e+000,1.5517213e+000,-1.7281134e-001,1.8657623e+000,-2.8869601e-001,-8.5291063e-001,1.2733526e+000,1.1187504e+000,-1.2694503e+000,1.5341762e+000,-5.3980091e-001,1.7490962e+000,-6.8168180e-001,6.4321429e-001,1.6325358e+000,-1.1083904e+000,9.5813497e-002,1.1721374e+000,1.0763808e+000,3.4247735e-001,-3.5360718e-001,1.3043145e+000,1.1020951e-001,-7.7976521e-001,-9.4758166e-001,-3.2864513e-002,-1.0987891e+000,1.6305110e+000,-1.7725408e+000,7.5248709e-001,-3.2445308e-001,4.8540571e-001,1.1791892e+000,7.7035015e-001,-1.7072965e-001,-4.6078674e-001,1.1590934e+000,6.2097139e-001,6.0866532e-001,5.4413764e-001,-1.2124468e+000,-3.0841760e-001,1.0716859e+000,1.0862799e+000,1.3654562e+000,4.2760649e-001,-6.5743754e-002,-1.2438309e+000,-5.1404124e-001,-8.7113321e-001
1.6836032e+000,1.2829315e+000,-7.3959656e-001,-9.4809159e-001,-7.8425260e-001,-4.7721907e-002,-5.1676346e-001,1.8044930e-001,-9.1022471e-001,3.3232698e-001,-8.1286566e-002,6.9263396e-001,6.5434809e-001,1.2289752e+000,4.9672386e-001,8.8033134e-001,-1.1646100e+000,1.4793974e+000,-3.2473746e-001,1.2592712e-001,-1.4817707e+000,4.1567758e-001,-6.4281372e-001,-7.2641226e-001,-1.5092283e+000,1.2110572e+000,1.0007938e+000,1.5296276e+000,-6.3883429e-001,-6.5862280e-002,-1.1038139e+000,5.9718334e-001,9.7292704e-001,1.4944744e+000,-1.6085733e+000,4.2405555e-001,6.0149587e-001,4.9443510e-001,6.4551991e-001,-3.6788591e-001,8.5683228e-001,-1.3516286e+000,-7.5197696e-001,7.8164008e-001,9.2028732e-001,1.1741554e+000,-1.2578219e+000,7.8349394e-001,1.2990599e+000,1.1304661e-001,-1.0265652e+000
-3.3027426e-001,-6.0083871e-001,-6.4885217e-001,-1.2796439e+000,-4.6102516e-001,-9.5408937e-002,1.5664151e+000,5.2408968e-001,1.4624849e+000,1.1493773e+000,1.4993661e+000,-4.8433377e-001,8.7335732e-001,-1.2485767e+000,9.6494189e-001,-5.2080895e-001,1.5261233e+000,-1.8356251e+000,1.0177250e+000,1.4832315e+000,8.0449134e-001,1.3699660e+000,-1.0553211e+000,1.8780008e+000,5.1277340e-001,-1.6560890e+000,-1.1060396e+000,1.2773683e+000,5.3177533e-001,-1.6850214e-001,-3.5755630e-001,-5.6959520e-001,-1.2920216e+000,4.8579690e-001,1.3931662e+000,-8.6585855e-001,-1.2782306e-001,2.6952042e-001,1.3458891e+000,-1.0114813e+000,1.0760912e+000,-6.7809931e-002,-6.0624069e-001,1.1908115e+000,8.0499651e-001,5.1562928e-002,-1.3203157e+000,1.6750035e+000,1.2743181e+000,8.5099766e-001,3.8167853e-001
5.9229435e-001,9.1277394e-003,6.0195199e-002,1.5304188e+000,-2.3877473e-001,-9.0525291e-001,-7.1017539e-001,1.4112425e+000,6.1492639e-001,1.6007465e+000,4.2116695e-001,6.7893537e-002,7.6261266e-001,9.2984939e-001,-1.6812913e+000,3.6931008e-001,1.3953589e+000,1.4966248e+000,-3.6248469e-001,6.0598351e-001,-5.5881139e-001,-6.5473419e-001,6.7047493e-001,1.8234977e+000,8.1548319e-001,1.4786300e+000,-5.2986079e-001,9.1573822e-001,2.9042992e-001,8.4114121e-001,-1.1553628e+000,1.6476119e-001,-9.0779774e-001,-1.2905659e+000,7.0909855e-001,-6.9956557e-001,-6.6154643e-001,-1.2998131e+000,6.5159660e-002,-2.2890524e-001,-1.3127438e+000,1.4434475e+000,-8.4433684e-001,-7.1710321e-001,-1.7841363e+000,-1.2088350e+000,-4.2259227e-001,-1.0138125e+000,1.0283849e+000,1.7738049e+000,7.1994562e-001
-8.5101763e-001,-7.8055576e-001,-9.2097629e-001,9.5744257e-001,-3.8775510e-001,-6.9129808e-001,2.7454501e-001,-1.2566952e+000,-9.1963155e-001,-2.4244991e-001,1.4582903e+000,1.4448391e+000,-4.7202756e-001,6.9000455e-001,8.3179933e-001,-9.7529307e-001,8.8725890e-001,9.0874750e-001,8.3065308e-001,-1.0441868e+000,7.4771070e-001,4.6535732e-001,6.7170673e-001,-1.5613844e+000,-3.3752260e-001,-7.7710870e-001,4.2367949e-001,-1.2545006e+000,5.7511229e-003,8.3874651e-001,3.9708700e-001,-1.4615295e+000,8.5611798e-001,-1.0326045e-001,-5.0750041e-001,2.5283339e-001,1.5261048e+000,-1.1085143e+000,1.7201120e-003,-6.4654993e-001,1.2759662e+000,1.4940039e+000,4.8656508e-001,1.1022276e+000,-1.8524157e+000,-1.2928037e+000,7.0778149e-001,1.6325263e+000,-6.0766828e-001,-2.1742146e-001,9.1190293e-001
1.2107009e+000,1.8425958e+000,-9.3214179e-001,-1.4269257e+000,-7.2671545e-001,1.5313788e+000,6.6154890e-001,-8.0027769e-001,6.0369077e-001,-1.4305877e+000,-8.2264308e-001,5.9806348e-001,-2.9590701e-001,2.1958725e-001,-1.7405158e+000,-8.9272752e-001,-7.3799050e-001,1.1351686e+000,4.2656091e-001,1.4796630e+000,1.1880425e+000,1.3826438e+000,-1.2152918e+000,-7.6924700e-001,7.0979294e-001,1.8759768e-001,-9.1874242e-001,1.4010431e+000,-2.2151059e-001,-1.0804933e-002,1.4885108e+000,1.8268937e+000,-3.7447034e-001,-1.0459915e+000,8.5702360e-001,-2.9856279e-002,-3.8097957e-001,-1.0999448e+000,4.5138182e-001,7.0164190e-001,1.1604158e-002,-1.0746131e+000,2.0090698e-001,-1.6319485e+000,1.0662902e+000,-1.0509203e+000,5.4863834e-001,-4.2322479e-002,-4.8597476e-001,1.0338129e+000,-3.7768963e-001
-1.1001330e+000,-8.5414537e-001,1.2035617e-001,1.6944031e+000,-2.7862637e-001,-1.1493347e+000,1.6109781e+000,1.0834224e+000,-8.3802571e-001,-3.3592941e-001,-9.1076536e-002,-1.8138072e-001,-1.5314895e+000,1.4573966e+000,-1.2975257e+000,-1.0307961e+000,2.1437553e-001,9.3559217e-001,-2.6470269e-001,-1.0738016e-001,1.4257077e+000,-4.3959995e-001,-1.5651958e-001,-1.4134998e+000,8.7270185e-001,1.3344851e+000,-4.7848770e-001,-8.4491963e-001,1.1602923e+000,6.9980111e-001,2.3396889e-001,-1.7009435e-001,-1.3686332e+000,1.6053734e+000,8.7769006e-001,-2.0112379e-001,-6.4593415e-001,1.7715204e-001,1.2180678e+000,2.1629249e-002,1.3183428e-001,1.7249609e+000,-2.5587555e-002,-8.8986549e-001,9.6521952e-001,1.5632172e+000,-2.0810960e-002,2.5747492e-001,1.2992731e+000,-2.8066582e-001,6.6438576e-001
-1.2842873e+000,-1.0944667e+000,-8.0789378e-001,1.0757838e+000,-8.6141376e-001,1.6801135e+000,1.4848259e+000,-1.2262546e+000,1.5418576e+000,4.6558032e-001,4.6656186e-001,-1.4340105e+000,6.2659289e-001,1.2145246e+000,1.6724323e+000,-2.7948417e-003,-9.5054409e-001,-2.3044951e-001,1.2959737e+000,-1.1473965e+000,-3.5170910e-001,3.1990155e-001,7.5892854e-001,1.0592453e-001,-1.0317192e+000,1.3148800e+000,-6.9302869e-001,6.0745904e-001,8.7849102e-001,-5.8609630e-001,-3.2302415e-001,8.0439535e-001,-5.4329831e-001,8.6986397e-001,1.1909951e+000,6.7356403e-001,3.3073610e-001,-7.9064773e-001,1.1691324e+000,1.0309402e+000,1.0953987e-001,-4.7482343e-001,-8.9250276e-001,1.3574509e+000,-4.8735630e-001,2.5212347e-001,-1.2606935e+000,-1.4141185e+000,1.3992265e+000,-3.1551956e-001,5.8118181e-001
4.4733064e-001,-1.8805272e-002,6.5289366e-001,1.3327019e+000,3.2584690e-001,1.5387709e+000,-1.1223415e+000,-5.5984522e-001,6.0818435e-001,-1.0035958e+000,-2.3380382e-001,-1.0158111e+000,1.6493544e+000,3.3711584e-001,-1.3752844e+000,7.5398649e-001,1.0067423e+000,-5.3991571e-001,4.5420843e-001,-1.6398086e+000,1.3204210e+000,8.2027863e-001,-4.8667588e-001,-4.0119418e-001,-1.6045350e+000,-1.3769792e-002,-3.8135632e-001,-7.5600281e-002,7.5446033e-001,-9.9452902e-001,-5.8437316e-001,2.8230170e-001,-6.4728510e-001,-4.9783518e-001,-1.6402263e+000,-7.0694730e-001,-4.6766474e-001,-5.7747672e-001,5.0841830e-001,4.8272628e-001,1.6082407e+000,-1.6699565e+000,-1.3203314e+000,9.4173131e-001,-1.1128991e+000,-1.3176086e+000,1.0305987e+000,-1.7145741e+000,9.5765232e-002,-8.7116230e-001,1.1834277e+000
6.0793239e-001,1.4096891e+000,4.8288692e-001,-9.0982083e-001,4.9635747e-001,-1.1089422e+000,-6.3226633e-001,-8.8207587e-001,1.1637457e+000,3.0657733e-001,-1.3940884e+000,-6.9635629e-001,-1.0317947e+000,5.2046394e-001,-7.7339212e-001,-9.6632325e-001,-5.6400471e-001,-5.1802747e-002,-1.8199261e-001,-1.8088190e+000,-1.2680148e+000,-1.0491289e+000,-3.5457836e-001,-1.0032849e+000,-3.5751506e-001,-2.5373580e-001,-4.4534462e-001,1.0131376e-001,6.6393958e-001,-3.8674905e-001,-7.2175835e-001,-9.8735250e-001,9.2760324e-001,-5.1243873e-001,9.5245426e-001,-5.3466978e-002,-7.0196736e-001,6.8612418e-001,1.3719866e+000,-1.3423361e+000,1.5115455e+000,4.8875663e-001,6.9875433e-001,-1.0056805e+000,-6.7647237e-001,-5.4402185e-001,1.4408707e+000,-9.1334377e-001,1.2790633e+000,-1.5593235e+000,-2.4593783e+000
-7.0163942e-001,-2.8149588e-001,-1.1693581e-001,-6.1282003e-001,-3.8283011e-001,-4.1648290e-001,-8.8284303e-001,8.1368848e-001,1.6298613e+000,-1.8517829e-001,9.1419513e-001,8.0438111e-001,-1.3930140e+000,5.5474570e-001,-1.2258510e+000,-4.4491426e-001,-3.3351687e-001,-5.2745678e-001,2.5896966e-002,1.0768293e+000,-1.3625185e+000,-6.8496227e-001,1.2547471e+000,-4.8129895e-001,-8.7017594e-001,-7.1623844e-002,-2.3719320e-001,1.1949262e+000,3.1268243e-001,1.0050875e+000,-2.1707138e-001,-1.3264321e+000,1.4617554e+000,1.5498652e+000,5.8070004e-001,-1.7922576e+000,-1.1534132e-001,1.2248930e+000,1.4071111e+000,2.4163589e-001,1.5536354e+000,-3.2180787e-001,-1.9078086e+000,-1.7742619e+000,-1.1942869e-001,7.1029826e-001,-7.3001686e-001,2.3647025e-001,-5.1447017e-001,-1.4840586e+000,4.9044303e-001
