@RELATION fri_c4_500_10 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
@DATA  
1.0325384e+000,1.3469283e+000,1.6195194e+000,1.3415991e+000,1.6364726e+000,7.8181810e-001,1.6178568e+000,7.8953271e-002,-9.9681842e-001,-2.7839466e-001,2.2036911e-001
1.4490279e+000,1.1422603e+000,9.4672400e-001,3.7410931e-001,9.0080204e-001,2.7791440e+000,9.3007616e-001,1.6973286e+000,-9.0729535e-001,1.6420488e+000,-2.3207596e-001
-1.6147684e+000,-1.5730166e+000,-1.3169633e+000,1.4555925e+000,-6.5806071e-001,-2.8239901e-002,-6.0162076e-001,-1.9743118e-001,4.4151721e-001,1.5190009e+000,4.5271574e-001
1.3853792e+000,1.0855567e+000,2.3225645e+000,9.1373993e-001,2.3909788e+000,-1.1506198e-001,-1.0847090e+000,-6.8862819e-001,3.4335419e-001,2.0336661e-001,4.3292038e-001
-1.4814761e+000,-1.1864887e+000,-1.1491825e+000,-1.6962521e+000,-9.3605766e-001,-7.2534527e-001,-1.0950688e+000,-8.9176379e-001,1.2604171e+000,1.7072762e+000,-6.3316764e-001
-1.2183803e-001,-4.8905954e-001,-4.5510245e-001,1.9404651e-001,-4.7670467e-001,3.2436004e-001,1.4175859e+000,1.3382506e-002,-1.7005827e-003,-1.6481914e+000,1.1940090e+000
-8.0407659e-001,-5.6818494e-001,-8.1570376e-001,-1.5200234e+000,-1.0336773e+000,-1.7546412e+000,-9.0309812e-001,-1.3161099e+000,-1.2817688e+000,-1.7288548e+000,7.3582346e-002
8.9013787e-001,1.4195520e+000,1.1940764e+000,1.0622553e+000,8.9848945e-001,-1.4747096e+000,-1.0887987e+000,-8.4253581e-001,-1.3385735e-001,1.1043334e+000,-4.6316533e-001
7.6754764e-001,6.1459633e-001,1.2084703e+000,2.1409572e-001,1.0234291e+000,9.6423389e-002,3.4163253e-001,-7.1538232e-001,6.2038034e-001,6.0618731e-001,-1.5553179e+000
4.9059886e-001,-2.0032156e-001,-8.0017753e-001,-9.1685610e-001,-8.2716066e-001,-7.5491051e-001,-1.6330069e+000,-1.5225181e-002,-3.6658559e-001,-8.0882949e-001,1.1842143e-001
-8.2834065e-001,-1.0800032e+000,-9.6179847e-001,-1.4263991e+000,-8.3668941e-001,4.2176403e-001,-2.6674854e-003,8.4643255e-001,7.5850178e-001,1.2438732e+000,-3.7505996e-001
1.5020906e+000,1.4047019e+000,2.2193714e+000,5.2317689e-001,3.0292656e+000,3.6111850e-002,-2.7401351e-001,-4.7980654e-001,-1.0479964e-001,7.6190993e-001,1.8451956e+000
-3.9683938e-001,2.0689962e-001,-6.2065362e-001,-2.8747805e-001,-5.4079045e-001,7.2276826e-001,8.6225270e-001,-8.6635351e-001,9.2771766e-001,2.2594777e-001,7.3316375e-001
1.1576228e+000,8.0303100e-001,1.4662592e-001,1.7064580e-001,4.2820329e-001,-1.0379130e+000,2.9698026e-001,-1.6136961e+000,7.0745243e-001,-1.4755183e+000,-1.4176468e+000
-1.9316208e+000,-1.5354099e+000,-1.9954100e-001,-1.8244345e+000,-1.0238573e+000,6.1056050e-002,3.4484268e-001,-7.9861319e-001,1.6915974e+000,-4.6182378e-001,-1.6165421e+000
1.9443935e+000,1.6412357e+000,9.3447339e-001,-1.2380939e-001,1.3908323e+000,9.6876721e-004,3.9698124e-001,-9.8536836e-001,1.1691177e+000,5.3138362e-002,8.2318117e-001
1.6231699e+000,1.3523034e+000,1.6242354e-001,-9.1465120e-001,1.6871232e-001,-5.8437365e-001,1.0784420e+000,-1.6934166e+000,9.1770551e-001,-2.6070213e-001,7.8373898e-002
-1.5155968e+000,-1.5510601e+000,-1.2811448e+000,1.3021322e-001,-9.1578175e-001,-6.2893032e-001,-4.5829907e-001,4.5812568e-001,1.3574677e+000,1.7715214e-001,-8.5906177e-002
7.3310956e-001,1.5862874e+000,-8.6237474e-001,-1.2253069e+000,-5.8997251e-001,6.1045061e-001,2.5444132e-001,1.4009273e+000,9.7091543e-001,1.1213956e+000,-1.6191823e+000
-4.8517394e-001,-8.4552953e-001,7.3516548e-002,1.1565344e-001,-3.8387446e-002,-5.8795746e-001,-1.9545297e-001,-3.8523521e-001,7.6682680e-001,-3.8641035e-002,7.5292450e-001
-1.1804069e+000,-1.1523787e+000,-1.7870133e+000,-9.2288230e-002,-1.0810458e+000,-6.9498172e-001,1.1461091e+000,-1.2008541e+000,3.3369267e-001,-1.3875591e+000,3.9609091e-001
-1.9170956e-001,2.1726075e-001,7.1206537e-001,3.5395737e-001,5.2620395e-002,-2.8338578e-001,-2.8576040e-001,-1.2441189e+000,1.2598240e+000,4.7572268e-001,4.5938697e-001
1.6139904e+000,1.6996958e+000,4.4695591e-001,-1.1667880e+000,9.7083778e-001,9.5939841e-001,1.3267692e+000,1.0951903e+000,1.2810985e+000,-3.2976807e-001,7.4555461e-001
-4.6687245e-001,-5.8508826e-001,-7.9020837e-001,-8.6233853e-001,-8.6727723e-001,4.0188508e-001,1.6371546e-001,9.8130989e-001,5.2184165e-001,-1.0424715e+000,4.0845121e-001
-1.3193197e+000,-6.3904363e-001,5.7552322e-001,1.0142038e+000,-4.0495817e-001,-6.0421341e-002,1.2550375e+000,4.6938584e-001,-1.6620975e+000,-1.5001337e+000,4.4182337e-001
1.2533270e+000,1.2110488e+000,-5.3059118e-001,-1.8159584e+000,-2.3877500e-001,6.6078474e-001,9.8687764e-001,-1.6439112e+000,-4.4716938e-001,1.5732536e+000,-1.4097876e+000
4.1245355e-001,7.1221533e-001,1.2495813e+000,3.5638281e-001,8.7531301e-001,5.0231288e-001,7.6615927e-001,-1.2240718e+000,-7.8800172e-001,2.6532599e-001,-1.1940020e+000
1.3715116e+000,1.5829558e+000,1.1644504e-001,-7.8384721e-001,6.3138372e-001,5.7207946e-001,9.7361489e-002,7.8956445e-001,6.3513087e-001,-9.7841944e-001,7.4297020e-001
6.2493076e-001,2.0077308e-001,6.4344049e-001,1.1504384e+000,7.8064225e-001,1.0185506e+000,7.4655666e-001,-6.2409592e-001,5.5612704e-001,1.3355732e+000,-2.8287326e-001
-6.4368495e-001,-1.5929782e+000,-1.5759958e+000,1.0013628e+000,-1.1783413e+000,-3.6843147e-001,2.9241594e-001,-1.2621740e+000,-2.0971746e-001,9.8239108e-002,5.7158415e-001
-1.5582927e-001,2.0790181e-001,3.4246340e-001,9.6010803e-001,1.2981886e-001,1.0849415e+000,1.2698414e+000,-7.0823328e-001,-1.2057294e+000,5.8977530e-001,7.0702850e-001
1.7210489e-001,1.0018111e+000,1.3864663e+000,9.5534162e-001,7.9187836e-001,-9.8686400e-001,-1.7015826e+000,-8.7472138e-001,1.6906178e+000,1.3888774e+000,-1.2195396e+000
1.0946060e+000,1.2010652e+000,-4.3581079e-002,-7.2479212e-001,8.9470800e-002,-1.1191169e+000,-1.5441959e+000,5.3657147e-001,3.9918380e-001,-1.3912638e+000,-1.0148928e+000
-3.8011446e-001,-7.6031967e-001,-5.7849533e-001,-2.3735315e-001,-6.9665193e-001,-1.2210909e+000,-1.6858554e+000,-1.4698214e+000,-1.1468834e-002,4.9077053e-002,6.0826933e-001
-4.8975232e-001,1.5104163e-001,5.5073822e-001,-3.7885597e-001,-3.4236015e-002,2.4735788e-001,-8.2478039e-002,9.0374914e-001,-3.4057405e-001,6.0692222e-001,2.6382846e-001
-1.2923641e+000,-4.7150505e-001,-2.0664377e-002,1.1874993e+000,-5.2236791e-001,3.0161745e-001,6.4035194e-001,-3.0762520e-002,1.2725737e+000,-3.8980118e-001,5.5805989e-001
-1.7207561e+000,-1.3747016e+000,-8.7194051e-001,-1.2425632e+000,-6.6184061e-001,1.4449767e+000,1.4828803e+000,-2.9675378e-001,5.2426601e-001,1.3499985e+000,-6.0328059e-001
8.9412390e-001,3.8748372e-001,1.5235545e+000,1.3638058e+000,1.5895498e+000,-1.5383301e+000,3.5661012e-001,-7.9071520e-001,-7.1662841e-001,-1.5360909e+000,-6.2549923e-001
-5.7048811e-001,-1.1764789e+000,-3.4040857e-001,1.3266530e+000,-1.5577636e-001,3.8003340e-001,7.4555396e-001,2.5680840e-001,1.2425493e+000,-1.2295274e+000,7.7080971e-001
-6.9146241e-001,-3.4068421e-001,-1.1428053e+000,-1.6650347e+000,-8.6059868e-001,-5.8741072e-001,-8.6110172e-001,-5.1708338e-001,1.5906871e+000,-7.6551015e-001,3.3458040e-001
1.6740356e+000,1.3633524e+000,1.1946648e+000,7.2027566e-001,1.9657603e+000,-4.0207025e-001,-1.0300745e+000,-1.6233864e-001,8.8443381e-001,-2.6392707e-001,1.5484579e+000
2.3030825e+000,1.5597020e+000,3.0922833e+000,1.5016049e+000,4.9943606e+000,-9.6908638e-001,-1.8137889e+000,4.0792599e-001,-3.4895785e-002,6.0061233e-001,2.9099576e+000
-1.2927297e+000,-1.3063128e+000,-1.0839739e-001,-5.7124808e-001,-7.6386828e-001,-1.0014903e+000,-1.7681785e+000,-1.0130937e+000,2.9191875e-001,-1.2819813e+000,-5.3597307e-001
-9.4984016e-001,-7.0693417e-001,-3.8885899e-001,6.1259312e-001,-8.1516292e-001,-9.1367242e-002,8.9901971e-001,-1.1622560e+000,-1.0223868e+000,-6.4947194e-001,3.1003446e-001
1.2282228e+000,4.7905895e-001,7.2966797e-001,7.2962691e-001,1.0473674e+000,-2.0616659e-001,-2.8119548e-002,-9.7314304e-001,1.3037586e+000,-7.5835969e-001,-1.3772688e+000
2.0019223e+000,1.6445892e+000,-3.0964408e-001,-7.9494985e-001,2.3570938e-001,-1.3617923e+000,-3.4277463e-001,-1.0358963e+000,8.0874139e-001,-1.6810889e+000,5.0222597e-001
1.0466250e+000,6.6811720e-001,5.4982299e-002,-5.9315202e-001,6.0014857e-002,-9.5262339e-001,-7.7514433e-001,-3.3765547e-001,-6.3302540e-001,-1.2343124e+000,-2.1236015e+000
-9.6171577e-001,-5.1058458e-001,-3.0996659e-002,8.9575399e-001,-6.4021141e-001,-1.4728427e+000,-1.0435192e+000,-1.3518773e+000,-2.6268048e-001,-9.2065931e-001,6.5434301e-001
-1.2862183e+000,-4.9927615e-001,9.2561138e-001,1.2543194e+000,-3.8862308e-001,-1.0811244e+000,-1.3233201e+000,-1.1775539e+000,6.0011081e-002,-1.6488472e+000,4.7981063e-001
1.0441522e-001,7.0609042e-001,1.1626568e+000,1.2145935e+000,6.1427728e-001,-1.4263120e+000,-1.7070822e+000,-1.9145706e-001,8.8891270e-001,2.9454415e-001,-4.3341182e-001
1.1331757e+000,8.0344417e-001,6.3135106e-001,-1.5529127e-001,9.1868869e-001,2.5442932e+000,1.5606409e+000,1.2779690e+000,-6.1055338e-001,8.8552460e-001,-1.5856556e+000
1.1602697e+000,1.3885951e+000,1.6188501e+000,9.8837589e-001,1.9139545e+000,8.2442706e-001,1.5235109e+000,1.0219684e+000,5.4637294e-001,-1.0489119e+000,6.4097239e-001
5.4690368e-001,7.5544767e-001,2.0649200e+000,1.3256589e+000,1.5895338e+000,-1.3084523e+000,-1.3101932e+000,-4.5300063e-001,-1.1300666e+000,4.1678627e-001,-4.9085773e-001
-1.2305343e+000,-1.3130576e+000,-6.1852520e-001,-1.0647763e+000,-5.8760495e-001,-6.3543136e-001,-9.8749915e-001,1.2067577e+000,9.8081703e-001,8.0621637e-001,-7.4625770e-001
-1.1448711e+000,-1.1183464e+000,-4.4347355e-001,1.4275983e+000,-5.7397961e-001,-7.0754958e-001,-1.5117156e+000,3.5964159e-001,1.0734728e+000,-1.6865919e+000,5.2544220e-001
1.5485445e+000,1.5115180e+000,-8.6641079e-001,-1.4506496e+000,-7.8946060e-001,8.3576431e-001,2.4434243e-001,1.6767309e+000,1.6465333e-001,1.0916366e+000,3.4915899e-001
1.3160521e+000,6.2644189e-001,7.2693662e-001,5.8938688e-001,1.0601164e+000,-2.5599696e-001,7.5396012e-001,-1.6786116e+000,-4.6711003e-001,6.1239097e-001,-1.3202711e+000
1.4263410e+000,8.0166581e-001,7.6250522e-001,8.6113704e-002,1.1252658e+000,4.5119581e-001,8.0515012e-002,5.5259618e-001,4.1958915e-001,-2.9778402e-001,-1.2700979e+000
7.4271809e-001,7.4186430e-001,7.1602004e-001,-4.7102221e-001,7.2140911e-001,-3.8923735e-001,-3.0820111e-001,-1.1254179e+000,-2.3151305e-001,-7.0939006e-002,-1.8760778e+000
5.0832267e-001,3.5042863e-001,2.6635140e-001,-6.3714275e-001,9.2974446e-002,-1.2262087e+000,-1.1163762e+000,-9.1626053e-001,5.6325934e-001,-1.4161859e+000,-1.0458771e+000
6.0429185e-001,1.2344366e+000,-3.6057760e-002,-1.2651592e+000,-1.1106515e-001,-9.4271677e-001,-1.1345930e+000,-1.4697460e+000,-9.5376371e-001,-7.0623461e-001,-2.4911194e+000
-1.4597303e+000,-1.6111582e+000,-1.3641060e+000,-6.2040747e-001,-8.3638939e-001,-6.5512236e-001,-6.8751145e-001,1.4596371e+000,-1.2771498e+000,-4.1844688e-001,-3.5142952e-001
-8.2558403e-002,-4.8799915e-001,2.4243149e-001,1.3239987e-001,8.4322295e-002,-1.2587770e+000,-1.7072053e+000,7.8744486e-001,-3.7540291e-001,2.2889529e-001,7.6101371e-001
1.6634094e+000,1.3381887e+000,2.8171435e-001,-3.6887322e-001,3.6521395e-001,-5.3413515e-002,-1.2194661e-001,-1.2218123e+000,8.8706531e-001,1.2231315e+000,3.5747817e-001
-7.3605849e-001,-9.1539576e-001,-2.2892618e-001,3.1627772e-001,-3.7305497e-001,-9.8286780e-001,-1.1601053e+000,-1.4876296e+000,1.0511392e+000,9.8596308e-001,3.5495741e-001
1.6121092e+000,1.0731430e+000,-6.8201151e-001,-8.8449484e-001,-5.1296828e-001,1.0517031e+000,3.2238065e-001,3.7394030e-002,-1.4256413e+000,1.3240100e+000,-2.4942203e-001
-1.2259197e-001,4.4172914e-001,1.2051312e+000,1.2289513e+000,2.8652287e-001,7.2659776e-001,3.6868650e-002,-8.7835623e-001,-7.6767992e-001,1.4982328e+000,3.0616621e-001
-4.1658987e-001,-5.4875731e-001,-5.1019158e-001,-4.5269682e-001,-5.9130271e-001,-4.3094643e-001,-8.5207064e-001,-1.5680277e-002,-1.6425236e+000,-3.2542379e-002,6.1579361e-001
6.0779978e-001,9.9315656e-001,4.9707474e-001,3.8977988e-001,5.2723386e-001,-1.0507351e-001,2.8136801e-001,-1.1646255e+000,-1.3389986e+000,-1.1816299e+000,-1.8594335e+000
2.5840973e-001,9.2365133e-001,3.9115720e-001,-5.2125269e-001,5.2252782e-001,1.1543909e+000,1.2437903e+000,1.5872821e+000,-1.6524658e+000,-1.6993188e+000,-1.7045336e+000
-1.2034781e+000,-9.6080485e-001,-2.0451924e-001,3.0827579e-001,-5.1173706e-001,-1.3955222e+000,4.8954474e-001,-1.4718355e+000,-9.4892445e-001,-1.4805233e+000,-4.5274462e-002
-1.3820460e-001,4.4167324e-001,7.9352193e-001,1.5116656e+000,4.4437548e-001,7.8831094e-001,-1.5220277e-001,8.1607008e-001,6.3921636e-001,1.3885499e+000,5.2897662e-001
-6.5106431e-001,-1.0778556e+000,-1.3138410e+000,7.4286456e-001,-1.1147165e+000,9.1581834e-001,1.0312393e+000,4.4325446e-001,-2.9883486e-001,-4.1368944e-001,9.8652655e-001
-2.3082170e-002,-3.7108147e-001,-2.3177518e-001,-4.1201514e-002,-4.0971000e-001,-5.2845527e-001,2.6930946e-001,-4.9190804e-001,3.6042162e-001,-1.2165510e+000,8.7173354e-001
9.5050142e-001,9.1665576e-001,5.3762174e-001,5.7060537e-002,4.6491157e-001,1.6040016e+000,1.3369569e+000,1.1867983e+000,-1.4524083e+000,-6.7119392e-001,-1.9744553e+000
-1.4249031e-001,-4.8263634e-001,-1.8759972e-001,1.4092625e+000,-2.5383241e-002,-1.0457437e+000,-1.5792453e+000,-1.6406869e+000,-1.3718605e+000,-3.9940000e-001,1.4856339e+000
-4.8672889e-001,-2.0139545e-001,-6.5603884e-002,4.7571022e-001,-8.1920598e-002,4.4555446e-001,-1.1381478e+000,7.6077727e-001,-1.3828962e+000,1.5608611e+000,8.2870046e-001
2.0932629e+000,1.5992578e+000,1.1496873e+000,2.8695421e-001,2.0732342e+000,2.6333994e-001,5.3933623e-001,1.2115077e+000,1.6065607e+000,3.0991141e-001,1.2620580e+000
-1.5750328e+000,-1.0763491e+000,-3.0037724e-001,-1.0225416e+000,-8.7154015e-001,1.3856348e+000,5.6689966e-001,1.3216590e+000,1.1618804e-001,8.9279238e-001,-8.0914556e-001
-9.2271352e-001,-6.1110435e-001,-2.1977321e-001,9.8332798e-001,-3.9627972e-001,-1.0063341e+000,-1.1621066e+000,-1.1929624e+000,5.5960709e-001,1.2310600e+000,9.2575298e-001
7.6563675e-001,1.5952155e+000,2.9362965e+000,1.2540356e+000,2.2740251e+000,2.5962885e+000,1.5080483e+000,1.5529187e+000,-1.3713617e+000,1.1629459e+000,9.1631101e-001
1.1603397e+000,7.4649398e-001,4.7965368e-001,1.0490599e-001,5.2264281e-001,4.0327204e-001,8.9700855e-001,-1.4966860e+000,-1.5610083e+000,1.1490662e+000,-1.7558898e+000
-2.1513318e-001,-1.7007849e-001,-2.3313418e-001,9.0265782e-001,-4.5838427e-001,-1.1720040e+000,-4.4487843e-001,-6.3387978e-001,7.8280572e-001,-4.4239316e-001,1.0057988e+000
-7.0387825e-001,-4.3489286e-001,-1.2359265e+000,-1.8686926e+000,-9.9060664e-001,1.0680415e+000,1.3779472e-001,1.0569742e+000,2.1348913e-001,8.4093896e-001,5.2569522e-001
-4.2881030e-001,-8.5364821e-001,-1.1347983e+000,-1.3855455e+000,-8.1370351e-001,-1.3087469e+000,-1.4189511e+000,-9.7399049e-001,1.4653189e+000,-1.0820931e+000,1.7413723e-001
-4.5821846e-001,9.7486809e-002,-8.5896365e-001,-8.9808151e-001,-5.6544487e-001,-3.0955040e-001,-1.9145102e-001,-1.5922896e+000,-2.1231401e-001,1.2862185e+000,6.2484170e-001
2.2325563e-001,-5.0213011e-001,-2.0248006e-001,4.8602482e-001,-2.7640660e-001,1.2092870e-001,5.1227059e-001,-1.6629240e-001,-6.7722536e-001,-4.1514202e-001,9.9190464e-001
9.7300547e-001,1.2050430e+000,2.2029827e+000,1.2907643e+000,1.9336815e+000,4.5723297e-001,3.0693705e-001,2.0725042e-001,1.1696203e+000,5.6983406e-001,-3.7277016e-001
-2.6554665e-001,-6.7805401e-001,-5.7216075e-001,7.5472110e-001,-5.5005571e-001,9.9138969e-003,1.4804389e+000,-1.6637378e+000,1.5582066e+000,-1.3038033e-001,1.0968200e+000
1.5436620e+000,1.3855237e+000,3.1754031e-001,-3.5030054e-001,3.5260606e-001,5.5583282e-002,2.3833858e-001,-4.9828871e-001,-1.2753880e+000,7.9397743e-001,1.0394276e-001
4.6330224e-001,-5.5016103e-001,2.5424113e-001,1.5449501e+000,-1.4861274e-001,-4.9170110e-001,2.7278609e-001,-3.6437774e-001,2.9951178e-001,-1.4499282e+000,1.2307562e+000
-5.0461353e-001,-9.2380548e-001,-6.0954798e-001,-1.8395187e+000,-4.5043741e-001,-7.3054766e-001,8.9593544e-001,-1.4163701e+000,-1.5303437e+000,-9.5356125e-001,-4.8370065e-002
4.0506804e-001,5.2629534e-001,3.0701192e-001,-1.3860146e-001,8.8507597e-002,-8.7942206e-001,-1.5726935e+000,1.5354236e+000,4.2449789e-001,4.2142101e-001,-1.4182754e+000
7.6406944e-001,6.3311822e-001,1.5828996e+000,1.1831605e+000,1.4729065e+000,-9.7155177e-001,-1.7931389e+000,4.4205031e-001,1.6156042e+000,-1.1473726e+000,-9.9599118e-001
-6.5070688e-001,-1.6075662e+000,-1.3174379e+000,-9.7331543e-001,-1.0469985e+000,9.5567666e-001,7.3483611e-002,1.5373011e+000,-4.3243421e-001,1.3894639e+000,-5.6189776e-001
7.3309823e-001,3.5173013e-001,-3.3528284e-002,-4.2454076e-001,9.5695580e-002,9.7581491e-001,2.1139512e-001,1.5338751e+000,-4.8073504e-001,1.1782345e+000,-1.2165420e+000
1.9630378e-001,-4.3975652e-001,4.5800697e-001,1.5064369e+000,-1.7400377e-002,-7.2559909e-002,-4.6508686e-001,1.7508910e+000,1.5785752e+000,-1.0508294e+000,1.4535487e+000
1.3762163e-001,-5.2474235e-001,-2.0382173e-001,3.4684358e-001,-4.2134583e-001,2.4465430e-001,-4.0618053e-001,8.6416356e-001,-1.4433429e+000,4.6689778e-001,8.9014215e-001
2.9728871e-001,-1.5194423e-001,6.7562361e-001,1.6844672e+000,1.7130092e-001,-5.4800450e-002,-4.2031321e-001,-7.1911893e-002,-5.8689930e-002,1.0513200e+000,1.0079662e+000
4.4263644e-001,2.2748261e-002,1.4600433e+000,1.4215630e+000,1.3438092e+000,-1.3304248e+000,-1.6449298e+000,5.5614082e-002,-6.3156025e-003,1.7312308e+000,9.0219759e-001
-1.7249279e+000,-1.5397873e+000,-1.5606549e-001,1.6382039e+000,-8.9291947e-001,-2.6059386e-001,4.6811922e-002,2.5826663e-001,-1.4997711e+000,-2.0869206e-001,-2.2694967e-001
1.7263400e+000,1.4217405e+000,-4.4545459e-002,-7.3025600e-001,3.2878087e-001,1.2120020e+000,1.6225123e+000,1.9246342e-001,-1.3751391e+000,-1.5876740e-001,6.4051144e-001
-6.1694958e-001,-1.3290206e+000,-1.6367656e+000,-1.6024271e+000,-1.3535928e+000,1.0589482e+000,1.0381537e+000,-4.8538500e-001,-5.7056258e-003,1.0567383e+000,-5.2175032e-001
6.1368969e-001,6.8931645e-002,-1.1603972e+000,-1.8111350e+000,-1.0172415e+000,3.7416545e-001,4.8138104e-001,-7.0851008e-001,1.0877726e+000,1.0934597e+000,-8.6600479e-001
4.0431328e-001,2.4718570e-002,-8.2176806e-001,-5.8846555e-001,-2.6909320e-001,-2.5597334e-001,-2.2139979e-001,9.6803291e-001,-2.4171525e-001,-6.6710369e-001,-5.3015672e-002
-3.0602732e-001,-2.2529630e-001,-9.2091865e-001,6.8961933e-002,-8.0901334e-001,-5.4903857e-001,-1.1464071e+000,-4.8590253e-001,-9.1420999e-001,3.6019934e-001,9.4416628e-001
