@RELATION fri_c1_250_25 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
@DATA  
1.9010902e-001,7.2240183e-001,-5.9586443e-001,7.8092900e-001,7.4561642e-001,1.5799941e+000,1.1525843e+000,1.5635177e+000,3.8065518e-001,-1.5117944e+000,-1.1392509e+000,1.5379888e+000,-1.4624062e+000,-1.4372214e-001,1.1333701e-001,-1.6331363e+000,2.9819762e-002,-1.5152177e+000,-8.5502306e-001,7.8801376e-001,4.1843325e-001,3.7747459e-001,6.7505245e-001,-1.5000783e+000,6.1728428e-001,-9.4366545e-001
-5.8160387e-001,-1.2762618e+000,1.2449433e+000,1.1164005e+000,9.9241294e-001,-1.1037533e+000,1.5929075e+000,-5.9085262e-001,-1.7076675e+000,-7.0657519e-001,9.8113586e-002,4.3109036e-001,-1.0119157e+000,-1.3585700e+000,-5.0475123e-001,-3.3825565e-001,-1.0219815e+000,-1.3868362e+000,2.7121426e-001,4.0245981e-001,2.9281428e-001,-4.6079856e-001,1.6108870e+000,3.0103735e-002,8.4982623e-001,9.4033816e-001
-1.5011393e+000,-9.9629600e-001,-1.5607077e+000,-8.5801612e-001,-7.6732046e-001,-9.6090638e-002,-2.2194381e-001,1.2541070e+000,-1.4820024e+000,-1.5905970e+000,8.1411546e-001,6.2920350e-001,1.6336153e+000,7.8636100e-001,-1.5023450e+000,-1.2759833e+000,-1.1899269e+000,1.0735093e+000,7.7613764e-001,-1.4209792e+000,-1.4882207e+000,-4.5306534e-001,-1.5964594e-001,-6.6760879e-001,-1.0629936e+000,-7.3156165e-002
-3.2433150e-001,-1.2808408e+000,1.6776408e+000,6.2711727e-001,6.5598934e-001,8.6068695e-001,-8.0277453e-001,-5.4693901e-001,-7.9809113e-001,1.2926544e-001,7.7787142e-001,4.3622330e-001,1.0802451e+000,-3.5689150e-001,1.0050647e+000,6.1803716e-001,-1.5751296e+000,-7.4951339e-001,-5.4038144e-001,1.1023493e+000,-9.3376603e-001,-7.8227727e-001,-6.1281312e-003,2.3727961e-001,1.1983851e+000,9.4889936e-001
-1.5605173e+000,-1.2347390e+000,-1.2889806e+000,1.1766334e+000,-7.5021317e-001,-9.5821579e-001,1.1614706e+000,-8.0959243e-001,-1.7188978e+000,-1.6095281e+000,-1.2732215e+000,-1.2496328e+000,-5.1076622e-001,1.6117107e+000,1.4818301e-001,1.6083981e+000,-3.0330463e-001,6.2417525e-001,1.5059125e+000,-1.3132445e-001,-1.0909339e+000,-1.5774030e+000,4.5475925e-001,8.9210070e-001,1.2888776e+000,8.6802009e-002
-3.2534051e-001,5.5917376e-001,-1.6968222e+000,-2.9468965e-002,-6.7558857e-001,3.2014018e-001,-1.9374107e-001,1.1317772e+000,-1.3381754e+000,3.1912876e-001,1.4063391e+000,-3.6766906e-001,1.7140202e+000,4.9664589e-001,-1.2189778e-001,1.5080154e+000,-4.7512522e-001,1.4935780e+000,1.4997096e+000,-1.3938137e+000,1.0688691e+000,-8.6103901e-001,-1.2690565e+000,3.5079725e-001,-1.3573654e+000,5.0947411e-001
4.9046993e-001,1.7219530e-001,1.1476404e+000,1.4811463e+000,1.6842038e+000,-6.6006991e-001,1.3392945e+000,1.0321461e+000,-8.1230148e-001,-6.1168128e-001,-1.6349875e+000,-1.3533622e+000,9.4618136e-001,-4.0955570e-001,-1.4421902e+000,1.2684347e+000,6.6966629e-001,5.4643002e-001,1.7166459e-001,2.5356593e-001,3.1498041e-001,9.0351100e-001,-1.2535403e+000,1.4234055e+000,-1.3940752e+000,2.6384084e-001
-1.8218248e-001,4.5613532e-001,-1.1220791e+000,2.3592837e-001,4.8454898e-001,7.7679161e-002,8.4763097e-001,-1.5235349e+000,-1.4955803e+000,-1.1217841e+000,-8.0636368e-001,6.0506518e-002,1.4871440e+000,-1.3101802e+000,1.1955644e+000,-4.4023106e-001,1.3162955e+000,-6.1943968e-001,9.8389234e-001,-1.2085768e+000,-3.5241709e-001,6.1930594e-001,-1.6447324e-001,1.0134933e+000,-1.0940372e+000,1.0758451e-001
9.9668155e-001,1.3256498e+000,-7.0292783e-001,-7.8266346e-001,-2.3987948e-001,7.9183597e-001,6.4188006e-001,4.2518896e-001,-2.3782450e-001,3.3546355e-001,-1.6293331e+000,6.0046562e-001,-9.3933634e-001,7.8665783e-001,1.7494681e+000,-1.5359458e+000,1.1985269e+000,1.0504016e+000,3.1596048e-001,-1.6656925e-001,1.4973767e+000,-1.4343770e+000,-5.4415196e-001,4.4815805e-001,2.0266319e-001,-6.8126449e-001
1.1541725e+000,3.8673070e-001,1.1056004e+000,7.9503909e-001,2.1232173e-001,-8.1959724e-001,1.5211925e+000,9.1474213e-001,-4.0630953e-001,-1.2026257e-001,-1.1436548e+000,1.3114418e+000,4.2290190e-001,-1.1234849e-001,1.3308505e+000,2.8497313e-001,-1.2727944e+000,1.5690099e+000,-1.5761208e+000,-1.1790055e+000,7.9972683e-001,7.9258367e-001,4.4376210e-001,-3.8982628e-001,-1.3579153e+000,-1.1645257e+000
-1.0123569e+000,-1.4058018e+000,1.3205384e+000,8.6396603e-001,-1.4619248e+000,8.9011787e-001,5.3659834e-001,5.8187599e-001,2.9914458e-001,2.7737731e-001,-1.0349843e+000,1.5212804e+000,1.2761764e+000,-1.2528982e-001,1.2678725e+000,1.2872625e+000,8.6067227e-002,3.3740876e-001,-1.0946401e+000,-3.2945712e-001,1.1539191e+000,5.1069151e-001,-8.0492198e-001,-2.8498255e-001,-4.4391479e-001,2.5286584e-002
-5.8510333e-001,-8.5703113e-001,6.8265005e-001,-8.2238415e-001,-8.9095485e-001,1.6998936e+000,-1.3863633e+000,-4.7887331e-001,-8.2572097e-001,1.1779401e+000,-1.2094035e+000,-1.3572000e+000,-4.9112950e-002,-1.2076554e+000,1.4997766e-002,-1.3086999e+000,-3.7120318e-001,-6.7926317e-001,4.6919019e-001,-1.5092722e+000,3.1902641e-001,-7.0678573e-001,-1.5848958e+000,3.6069252e-001,1.3402102e+000,2.7546594e-001
-1.7945163e+000,-1.4788197e+000,-9.8508596e-001,4.7819349e-001,-6.9805919e-001,-1.3904287e+000,-1.0466000e+000,-1.4437050e+000,-1.4553730e+000,3.6453098e-001,-1.9704648e-001,-7.6626877e-001,1.1475948e+000,3.0265450e-002,-8.6263120e-001,-1.5302292e+000,1.4813860e+000,1.2904993e+000,1.5773627e+000,7.8802473e-001,9.1749109e-001,-1.3397217e-001,-1.6268396e+000,1.4504918e+000,1.3683445e+000,2.9961699e-002
-4.9195401e-002,-5.4842794e-001,1.3396914e+000,-1.6886158e+000,-4.1872041e-001,2.5862376e-001,1.4534042e+000,1.2080840e+000,1.2482947e+000,6.5234140e-001,6.2240621e-001,-5.7247772e-001,3.8056491e-001,1.6726171e+000,-1.4450636e+000,1.3635220e+000,-1.0992539e+000,1.4707185e+000,-4.0631847e-001,4.6076949e-001,1.7473097e+000,5.6576701e-001,6.0456249e-001,-1.1505165e+000,-1.1048959e+000,5.9036808e-001
2.5286646e-001,3.3726025e-001,3.7558164e-001,1.2415940e+000,-1.4208491e+000,9.3760214e-001,-9.7524064e-001,-1.3138754e+000,1.0868241e+000,1.3499139e-001,7.8794093e-001,1.4021497e+000,1.1012901e+000,9.1812996e-001,4.2796612e-001,-1.6243795e+000,-9.1802886e-001,2.7466653e-001,1.3416580e+000,1.0957668e+000,1.7040281e+000,-3.3059160e-001,1.0406731e+000,-1.6505752e+000,-1.3358636e+000,-5.7967389e-001
-2.8684461e-001,5.3825558e-001,-1.6301426e+000,-1.3979594e+000,1.3150426e+000,-1.2098743e+000,4.4916621e-001,-4.2886505e-001,-5.8713765e-001,-8.6250119e-001,-3.2918644e-003,-9.6108857e-001,-1.2886120e+000,1.0438363e+000,-1.5981880e-001,8.7078214e-001,-7.2211422e-001,-1.4330056e+000,-7.0401619e-001,6.6091929e-001,1.2249217e+000,-9.2843540e-001,-1.2654844e+000,-6.3955394e-001,-1.5282053e+000,2.7074384e-001
1.8401392e+000,1.5081830e+000,1.6271232e+000,1.2158569e+000,-8.6357434e-001,8.8240487e-001,-3.2132399e-001,1.6503880e+000,4.8697054e-001,9.6284615e-001,8.7639666e-001,-1.2778392e+000,-1.4605531e+000,8.0755199e-001,-6.1837344e-001,3.7121798e-001,-4.5056173e-001,-6.9328361e-001,-3.8816024e-001,1.0502962e+000,1.0813489e+000,3.5998261e-002,4.9251862e-001,9.9516476e-001,-1.0298181e+000,1.4518740e+000
1.0826184e+000,1.0800113e+000,2.9735496e-001,1.3868170e-001,-1.3348067e+000,-6.8623128e-001,1.2468777e+000,9.3199390e-001,-7.4881130e-001,-6.5871008e-001,9.8955137e-001,-1.4535298e+000,-9.2564340e-001,6.9738158e-001,-4.8307456e-001,-1.3795366e+000,-1.2549226e+000,3.1315890e-001,-2.5080427e-001,4.2430118e-001,1.1842881e+000,-4.6663134e-001,6.5715061e-002,-5.9396331e-001,-1.5879394e+000,-1.1522473e+000
-5.0952672e-001,-7.3647839e-001,4.4907868e-001,-5.9689245e-001,1.3235819e+000,1.2473014e+000,8.7262534e-001,-5.9992341e-001,1.1720318e+000,8.7356049e-001,1.1842089e+000,-1.7370246e+000,6.6703886e-001,-6.4437800e-001,1.0561573e+000,1.5680963e+000,1.3557820e+000,-5.9076351e-001,-1.3693365e+000,-4.5017051e-001,-4.7506132e-001,1.1002628e+000,3.4291513e-001,2.6063645e-001,6.3615264e-002,6.0473265e-001
2.1714592e-001,-6.8536537e-002,7.7262339e-001,1.5264039e+000,2.5667175e-001,1.4970384e+000,-1.3903358e+000,-1.1369669e+000,-6.6144216e-001,3.3733194e-001,1.4052961e-001,4.5023618e-001,-4.6812957e-001,-1.2151215e+000,9.6758219e-002,-2.2112155e-001,6.1566752e-001,-6.6291857e-001,2.0160225e-001,-5.2033172e-001,-2.8422276e-001,4.5026634e-001,1.4061133e+000,-9.4957987e-001,-1.1591019e+000,1.0179914e+000
9.3688396e-001,6.7970736e-001,5.8200082e-001,4.9874430e-001,1.3535643e-001,1.2855281e+000,-7.4371945e-001,-6.8455808e-001,4.6573545e-001,-7.1994701e-001,-1.7051297e+000,4.5625075e-001,-6.6423939e-001,-1.2764007e+000,-1.6011639e+000,-1.2350420e+000,1.1826484e+000,2.1148111e-001,-2.4173413e-001,-1.3006124e+000,-1.3986903e+000,1.6539234e+000,1.2622222e+000,1.4514991e+000,5.2169729e-001,-1.6431272e+000
-6.5251586e-001,-6.8396451e-001,-3.9884411e-001,-8.8773767e-001,5.8735434e-001,1.7278659e+000,1.0824653e+000,-1.7643185e+000,-1.2768441e+000,-1.1047589e+000,1.6637876e+000,-1.1311291e+000,1.2900252e+000,-1.7677159e+000,-7.4148552e-001,-1.0080154e-001,-1.2927295e+000,1.0206706e+000,1.3569621e+000,2.3097940e-001,8.1112046e-001,-1.1125688e+000,-9.8970250e-001,1.2547842e+000,9.7923526e-001,5.1840362e-001
1.2535272e+000,9.9797969e-001,6.4996354e-001,7.0533289e-001,-1.4893045e+000,-2.6634425e-001,-1.4063139e+000,5.7582869e-001,6.1518236e-001,8.0468658e-002,-7.1865361e-001,-6.7153253e-001,-2.7075613e-002,9.9931911e-002,-9.6458892e-001,8.1513776e-001,-2.7861020e-001,-9.8045009e-001,-3.2269682e-001,-1.5734262e+000,1.0601477e+000,1.6334532e+000,3.4997986e-001,-9.8443625e-001,-4.1639500e-001,-9.3638885e-001
-7.0572850e-001,-8.4574194e-001,4.4164415e-001,-1.0172469e+000,-7.0780456e-001,-6.2798086e-001,1.0682555e+000,-1.6556826e-001,1.1317747e+000,1.0363525e+000,1.1769670e+000,7.8703745e-001,1.4638145e+000,-6.9256870e-001,2.4738923e-001,6.4642656e-002,5.3281226e-001,-1.6425820e+000,1.4561255e+000,9.2698465e-001,2.1137309e-001,1.0306261e+000,8.8272396e-001,-1.0187446e+000,1.2779893e+000,8.8869119e-002
-9.5362500e-001,-1.0612143e+000,1.0418356e+000,1.0491043e+000,-6.9228508e-001,-8.9053057e-001,-7.2628204e-001,-1.4661251e+000,1.5235088e+000,9.0315300e-001,1.5039772e+000,-1.5743806e+000,-1.0953519e+000,-1.2406533e+000,-8.9290180e-001,-5.4213165e-001,8.7339254e-001,9.5742483e-001,-4.6198293e-001,-4.2501852e-001,1.0695880e+000,1.2323854e+000,4.8946904e-002,1.0731802e+000,6.0420082e-001,7.5064966e-001
1.8281337e+000,1.1627865e+000,1.4169419e+000,7.4147306e-001,-9.6795671e-001,-1.2635937e+000,-6.9690845e-001,-6.4373603e-001,7.8040840e-001,-1.2888183e+000,1.4555432e+000,-6.7051063e-001,1.4613797e+000,2.5894214e-001,7.6999067e-003,5.5236074e-001,3.5973608e-001,5.1125406e-002,1.3807389e+000,1.4195382e+000,1.3158885e+000,-9.3198083e-001,-4.8683111e-001,1.1893673e+000,-2.1205966e-001,1.4274260e+000
-9.3918097e-001,-1.2039562e+000,7.1603223e-001,-3.5059150e-001,4.2880942e-001,-5.2238999e-001,-1.8637081e-001,1.1432695e+000,6.0105574e-001,-1.0940689e-001,-1.3026571e+000,7.9005393e-001,7.4327572e-001,-7.1502110e-001,-1.2980785e+000,1.5728961e+000,-1.5545745e+000,-5.9584434e-001,4.5864572e-001,1.5229407e+000,5.9855332e-001,-3.3608214e-002,1.5701309e+000,-4.9715965e-001,-1.4794400e+000,3.8886732e-002
-1.1275441e+000,-1.4397364e+000,1.0988144e+000,-6.9644797e-001,-1.5579033e+000,-1.0683186e+000,5.9035810e-001,1.4617013e+000,1.0509156e+000,-1.0740344e+000,-9.7057694e-001,-1.9676332e-001,-1.5477424e+000,-1.6340604e+000,1.7139510e+000,7.9533420e-001,9.9798948e-001,-1.5392127e+000,4.3523648e-001,1.0857417e+000,1.1152816e+000,9.7514405e-002,-7.8222030e-001,-3.4782121e-001,-1.3865360e+000,-9.0517800e-001
7.2403567e-001,6.7317737e-001,2.2637094e-001,1.4050341e-001,-1.0754687e+000,9.9516678e-001,6.1685858e-001,8.7743399e-001,-3.8896363e-001,1.5992847e+000,2.0973556e-001,4.7279524e-001,1.7750833e+000,1.8043284e+000,-8.3515147e-001,-9.6534331e-001,-1.2163500e+000,5.1216004e-002,7.1602629e-001,-1.2854764e+000,-1.6292937e+000,-1.5231449e+000,-7.2367018e-001,3.3424426e-001,1.4455780e+000,-2.0610414e+000
1.6905808e-001,-3.1662738e-001,1.0035192e+000,1.0712934e+000,1.4495013e+000,1.1737787e+000,1.1377042e+000,7.5666026e-002,-6.8825301e-001,-6.2193511e-001,6.0397257e-001,9.2472720e-001,-7.6141977e-001,6.4964690e-001,-5.0750127e-002,6.3703723e-002,4.9111377e-001,-1.5758195e+000,-5.1176378e-001,-9.3619339e-002,1.6789457e+000,-1.2708219e+000,-9.2069700e-001,8.4640575e-001,1.2785888e+000,1.5839518e+000
-3.2135040e-001,-5.2680095e-001,-5.0162588e-001,1.6092331e+000,-3.7207969e-001,-6.8535187e-001,-5.7512592e-001,-1.5567336e+000,-7.5543979e-001,-1.6265204e+000,-5.5269082e-001,-1.4236328e+000,-1.5894174e+000,1.0348288e+000,-9.4008722e-001,1.4313251e+000,3.2329438e-001,1.5095379e+000,1.6745992e+000,3.5190525e-001,-1.0622718e+000,1.0231008e+000,3.6250633e-001,-1.2853810e+000,-1.4270715e+000,1.6062807e+000
-3.9708363e-001,-9.0419584e-001,1.0960060e+000,-1.6180292e+000,1.2677275e+000,1.7555401e+000,-2.5465978e-001,5.6820938e-001,-9.8746053e-001,4.5520084e-001,8.7525628e-001,-9.4295993e-002,7.0395763e-001,-2.5054982e-001,-1.3638172e+000,1.9959966e-001,-1.5303339e+000,1.0324642e+000,-1.4980709e+000,4.3083446e-001,-1.4438224e+000,6.5460042e-001,-9.8583022e-001,-5.1493441e-001,9.5283733e-001,3.7675579e-001
1.2658713e+000,7.9205797e-001,1.5820334e+000,-1.0010541e-001,-8.9960250e-001,2.7704984e-001,-1.5863040e+000,1.2837321e+000,1.6766880e+000,1.6399974e+000,-7.3319257e-001,-9.1152110e-001,-6.8815937e-001,-3.1225784e-001,1.0098773e+000,-1.0350689e-001,2.6991906e-001,1.6128176e+000,1.0098651e+000,-1.8923047e+000,1.4030225e+000,-5.0055957e-001,1.6662753e+000,-1.0867259e+000,2.5104091e-002,-8.1766058e-001
3.0885079e-002,1.8382109e-001,-9.4916398e-002,1.3134847e-001,-6.0950211e-001,-1.8455033e-002,1.3557204e+000,-5.9602858e-002,1.5437366e-001,1.6648946e+000,1.3964743e+000,-1.6942088e+000,-1.4846601e+000,1.7271910e+000,-2.7032708e-001,-8.6781883e-001,1.4813844e+000,1.1370777e+000,1.6547108e+000,1.2403818e-001,-9.8262022e-001,1.7683248e+000,-1.4559947e+000,1.5132300e+000,2.4189061e-001,-2.0250942e-001
1.5332346e+000,1.4660996e+000,6.6875676e-001,1.5244338e+000,-8.1893725e-001,-8.4292658e-001,-2.4001733e-001,1.0525886e+000,3.7935409e-001,-1.0239031e-001,-1.6862543e+000,-4.7639078e-001,-2.3447646e-001,7.9336984e-001,-1.0771877e+000,-3.1034105e-001,3.2482344e-001,5.9989735e-001,-2.2885381e-001,1.5378024e+000,-4.5106576e-001,1.5983292e+000,-2.9972790e-001,5.0509789e-001,-1.1354012e+000,1.3779439e+000
7.7316915e-001,1.2549528e+000,-7.5895965e-001,7.3500875e-001,1.1259180e+000,1.0310166e+000,-1.5298697e+000,4.2367504e-001,-1.3963916e+000,-6.6611803e-001,1.1647778e+000,-7.4049741e-001,9.8565555e-001,5.9333936e-001,9.6089236e-001,1.4783589e+000,-1.5870454e+000,-7.0382257e-001,1.4352726e+000,5.4557037e-001,1.7203894e+000,-3.4594340e-001,1.5307719e-001,1.6955373e-001,-1.1432392e+000,-4.3353560e-001
