@RELATION fri_c1_100_25 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
@DATA  
1.0748253e+000,8.7289048e-001,3.2166926e-001,-5.4103035e-001,-7.2199609e-001,6.5614667e-001,-1.5176387e-002,-7.3961502e-001,1.1835461e+000,2.7232270e-001,1.6167674e+000,1.0299497e+000,6.3276761e-001,-4.5846535e-001,1.8504069e-001,6.0193850e-001,-2.0446334e-001,4.7068660e-001,3.4924894e-001,8.6595310e-001,-1.1348228e+000,-1.7840393e+000,3.8610298e-001,-1.0260879e+000,3.0942207e-001,-2.1078174e+000
1.2637851e+000,8.8524432e-001,9.0463818e-001,1.0972463e+000,3.2085632e-002,3.6439687e-001,-1.8007691e+000,-3.9377078e-001,-1.0629527e-001,-1.4194208e-001,1.3188624e+000,-5.0026882e-001,6.8724868e-001,1.3806247e+000,-1.4186054e+000,1.4556930e-001,8.6473728e-001,-1.6818234e+000,-7.6743956e-001,1.3180867e+000,-4.4436508e-001,-1.2546581e+000,1.3475971e+000,4.2754904e-001,-5.8655954e-001,-5.7489948e-001
-1.2976967e+000,-1.7537923e+000,6.9053926e-001,5.9618847e-001,-4.3171750e-001,-1.2859129e+000,1.0966503e+000,-1.1325887e+000,-6.2384459e-001,1.4663924e+000,6.8146456e-001,-1.6438597e+000,1.2349309e+000,1.8621415e+000,-1.3254834e+000,-1.7070608e+000,-3.1002643e-001,-4.5787329e-001,-7.6268852e-001,1.3255944e+000,-2.9477746e-001,-2.0130857e-001,6.2727443e-001,4.2396424e-001,8.5617583e-002,5.3687833e-002
1.2110884e+000,7.5191692e-001,7.8814545e-001,-7.8549885e-001,2.3246275e-001,-6.7127326e-001,-6.0159068e-001,-1.3339831e+000,-4.3343141e-001,8.7140588e-002,-3.1677735e-001,3.2822160e-001,1.3533751e+000,-1.2119151e-001,3.8387945e-001,-9.9234444e-001,6.1437987e-001,1.4874388e+000,4.3251855e-001,3.3785104e-001,-6.8411464e-001,1.3533251e+000,4.8644391e-001,1.9269840e-001,1.3492344e+000,-1.4640655e+000
6.8415117e-001,1.2742071e-001,1.1952967e+000,-2.4897704e-001,-7.1587532e-001,-1.0402554e+000,-1.7569834e+000,-1.2464923e+000,-4.6918739e-001,-1.7677820e+000,-5.8159660e-001,7.5553104e-001,1.1266961e+000,3.9980598e-001,1.2895967e+000,-6.7864877e-001,-1.4659215e+000,-2.4686615e-001,-1.4642583e-002,3.6932347e-001,8.1773082e-001,-1.0418787e+000,-1.4408091e+000,-6.9050011e-001,-8.3282709e-001,-8.4103271e-001
-2.0940174e-001,3.9779078e-001,-1.4947153e+000,1.6986500e+000,-4.4362719e-001,1.1883577e+000,7.9890386e-001,-1.0836182e+000,-4.4221843e-001,6.5520763e-001,3.5497982e-001,-1.2993572e+000,3.0504275e-001,1.1378411e+000,1.3209355e+000,5.9300756e-001,1.1297175e+000,6.0042893e-001,-1.3660209e+000,1.2825900e+000,1.3823722e+000,1.1894787e+000,9.8688191e-001,1.2341454e+000,-1.4348995e+000,4.9363860e-001
-1.9440359e-001,-5.7398966e-002,2.8475492e-002,-1.4042729e+000,-8.8373042e-001,3.5320666e-001,1.2251581e+000,8.8428036e-001,1.2139068e+000,1.0585961e+000,-1.7226133e+000,1.2635388e+000,8.6945648e-001,6.2499260e-001,-9.8036043e-001,8.3096971e-001,-7.7892925e-001,1.1187203e-001,1.3651473e+000,2.7303236e-001,1.1211791e+000,3.6909441e-001,7.1924385e-001,-1.9261485e-001,-1.5659645e-001,-2.4725918e-001
-3.0271015e-001,-3.3277492e-001,-3.1894877e-002,-3.9738752e-001,9.1011325e-001,9.4992706e-001,-2.9790999e-001,-2.5962934e-003,1.2075494e+000,7.9925232e-001,8.9271141e-001,-1.2779302e+000,-1.3452051e-001,1.1656830e+000,3.5005293e-001,1.3862778e+000,-5.8443207e-001,-7.4657698e-001,1.3833049e+000,-8.8828023e-001,1.1341340e+000,1.1443272e+000,-1.9908531e-002,1.2490658e+000,1.4611955e+000,7.5067782e-001
-4.5955154e-001,-9.8578641e-001,9.6687212e-001,1.2506485e+000,-3.3586134e-001,-4.4122611e-001,6.2536577e-001,1.1020954e+000,3.8992438e-001,-2.3469500e-001,-7.5095358e-001,-8.3473813e-001,1.1181697e-001,-1.5175736e+000,7.9075169e-001,-1.3911472e+000,9.1706419e-001,1.4950260e+000,-1.0336406e-003,2.4563612e-001,2.7102836e-001,-9.1263691e-001,1.0731788e+000,3.3750940e-001,-1.0871062e+000,1.3323662e+000
1.6037966e+000,1.2748486e+000,6.8667903e-001,1.6192536e+000,-1.2100610e+000,-1.3845736e+000,-4.7157428e-001,-9.4979470e-001,8.3752933e-001,-1.1679021e+000,-7.9428989e-001,-1.4911987e+000,1.0687183e+000,-7.4582155e-001,1.0962279e+000,1.4524743e+000,-9.9518474e-001,-1.5348896e+000,4.1036161e-001,-9.8029542e-001,1.3819591e+000,-1.6571027e-001,-1.6183381e+000,1.3081443e+000,-1.3440198e+000,6.7634545e-001
1.1271377e+000,1.5217842e+000,-3.1071690e-001,1.7360324e+000,-4.6139655e-001,1.1815583e+000,1.4938250e+000,-9.5479885e-001,4.8106126e-001,8.4966478e-001,1.2240821e+000,-1.0242908e+000,-4.1985686e-001,1.3531579e-001,-1.3281065e+000,-1.5306517e+000,1.6460058e+000,-2.9210266e-001,4.7748914e-002,2.0068737e-001,-1.5309043e+000,5.1642648e-001,-2.1407667e-001,1.2925676e+000,-1.4449893e+000,8.3504763e-001
-2.1291179e-001,-1.6655359e-001,-2.9629248e-001,1.7279731e+000,-2.0961361e-001,7.0001087e-001,-1.7342483e-002,7.8971995e-001,-1.0551585e+000,-1.4272195e+000,-9.9657490e-001,1.0752799e+000,-2.7337795e-001,-1.5275376e+000,1.3133792e+000,-5.9660875e-001,1.6970496e+000,-4.4749030e-001,2.2739995e-001,8.4907034e-001,-1.7534071e+000,1.0712216e+000,1.1778065e-001,8.2123290e-001,7.3628503e-001,1.3569392e+000
-6.3714586e-001,-9.8387368e-002,-1.2840529e+000,-6.7443244e-001,4.1834653e-001,-1.1444459e-002,-3.2620055e-002,-1.5641215e+000,-1.2599249e+000,8.8542805e-001,-1.3449626e+000,8.8058642e-001,-1.8121054e+000,-1.6861262e+000,-4.6873202e-001,1.0740665e+000,-1.6263582e+000,2.1796611e-001,-8.7090477e-001,-3.8348291e-001,-1.1894412e+000,1.5391642e-001,1.6605983e+000,3.8250976e-001,1.6694685e+000,7.7756653e-001
-1.1958049e+000,-1.7449858e+000,1.5303222e+000,1.4766355e+000,1.5284510e-001,1.5557042e+000,-2.3906753e-001,-1.5939265e+000,-8.2334974e-001,1.5901643e+000,1.6283846e+000,-2.8550574e-001,-8.9809395e-001,-1.3914237e+000,-2.2670041e-002,-4.1043880e-001,-1.3323814e+000,1.2551265e+000,3.6682881e-001,-1.6602068e+000,-8.1890362e-001,-6.3117758e-001,-9.8683300e-001,1.2003030e+000,4.1031993e-001,9.5133252e-001
-1.1328879e+000,-4.7660685e-001,-1.7419546e+000,1.9449614e-001,1.1737371e+000,-4.3235794e-002,5.4061534e-002,-1.2773944e+000,-1.1412978e+000,-1.6266336e-001,-1.4488043e+000,-1.2498776e+000,9.6809475e-002,1.7900256e+000,1.6444153e-001,4.4912963e-002,1.0607147e+000,8.8275917e-002,-2.3908265e-001,5.7005717e-002,-1.3572130e+000,-1.9410611e-001,4.1165155e-001,-1.0573551e+000,1.5867643e+000,1.4632903e+000
6.1062888e-001,9.8296716e-001,-1.1624488e-001,-1.1963066e+000,-3.1112199e-001,-3.8583408e-001,-8.5089750e-001,1.7470247e+000,2.7674912e-001,-8.4500068e-001,1.0025801e+000,1.1849555e+000,9.8246004e-001,3.9323474e-002,-1.1738309e+000,-1.6837503e+000,7.0074396e-001,8.2020810e-001,-7.1977703e-001,1.3892271e+000,-4.1980351e-001,1.1745478e+000,7.8485496e-001,6.0382970e-001,7.7763364e-001,-2.1710893e+000
7.8430103e-001,9.7332947e-001,2.3407416e-001,1.2648940e+000,1.9985298e-001,1.2589735e+000,1.4635563e+000,-3.6750317e-001,1.7671752e+000,1.0616828e+000,-5.0300776e-001,1.6528076e+000,9.6518968e-001,-1.4583244e-001,1.5653357e+000,1.0773485e+000,1.3776161e+000,1.0717284e+000,-1.1833502e+000,-1.1154154e+000,-7.6313836e-002,-9.3838745e-001,-6.4992444e-001,1.4683290e+000,8.2789236e-001,-1.2668087e+000
-1.1111542e+000,-1.1449953e+000,2.9409901e-002,-1.4508440e+000,8.4719784e-001,-1.7520549e-002,2.6677722e-001,-9.7778517e-001,-8.8321525e-001,2.9060192e-001,3.5933717e-001,-7.7653786e-001,-8.2054828e-002,8.5392313e-001,6.5346337e-001,9.7494920e-001,-1.2376952e+000,-1.2952555e+000,4.6057370e-002,7.7461613e-002,2.7189366e-003,1.1853888e+000,9.3022077e-001,6.7861977e-001,1.7618855e+000,1.7416089e-002
-7.6120506e-001,-2.7917450e-001,-1.1197683e+000,9.4139245e-001,8.7457815e-001,-1.3173470e+000,-5.9440361e-001,1.2874593e+000,2.4915831e-001,1.0279776e+000,-1.5665910e+000,-1.5235704e+000,1.3573213e+000,1.4204481e+000,-1.0887971e+000,4.0565228e-001,7.5861528e-001,1.9113087e-001,3.4523961e-002,-8.3470047e-001,1.0297069e+000,9.4984817e-001,2.9923151e-001,6.5396821e-002,7.0211057e-001,1.6080891e+000
3.3430196e-001,-3.3146439e-002,5.4424473e-001,7.1002656e-002,-1.2720414e-001,9.9701181e-001,-3.2769830e-001,-3.3388398e-001,1.5965497e+000,-1.2020721e+000,-1.1845444e+000,-1.7458081e+000,1.2845009e+000,6.5982735e-002,-6.2768682e-001,-1.6247282e+000,2.9490940e-001,4.3481453e-001,-1.6621276e+000,-1.2160964e+000,1.4289482e+000,7.7200779e-001,-9.9643218e-001,1.6243603e-001,-8.1341643e-001,1.4782030e-001
2.1898563e-001,6.4799609e-001,-1.5768769e-001,-1.2611713e+000,1.3120203e+000,6.0606288e-001,6.6950861e-001,8.3249975e-001,9.2567019e-001,1.2906552e+000,6.0606055e-001,2.8774241e-001,6.3704425e-001,-5.7449515e-001,7.5612066e-001,1.3721534e+000,4.0293103e-001,-2.1358430e-001,6.4116526e-001,1.5831531e+000,9.3248977e-001,-7.6607960e-001,4.1902476e-001,9.7162569e-001,1.0871186e+000,-1.4233743e+000
-6.9406862e-001,-2.6581178e-001,-6.8698533e-001,-3.3626225e-001,1.9618153e-001,1.6273405e+000,-3.4292895e-001,1.0690426e+000,1.4805991e+000,-2.2497730e-001,3.5416048e-001,9.7012367e-001,-1.8313400e+000,-1.2838310e+000,1.6424505e+000,-9.2492171e-002,-1.2706569e+000,-2.8851116e-001,8.0071748e-001,-6.3343634e-001,5.9976142e-001,-5.4600899e-001,1.5668788e+000,1.5071723e+000,1.4694753e+000,7.7349260e-001
1.9560062e-001,-9.4988901e-001,1.5343836e+000,4.4193165e-001,-1.2385669e+000,2.9847812e-001,7.3532545e-001,1.5631832e+000,6.6062592e-001,6.1762110e-001,-8.2081115e-001,-1.3610174e+000,4.3328485e-001,3.4039827e-001,-9.6280233e-001,1.1270106e+000,8.6277159e-002,1.1016086e+000,6.6599760e-001,1.7625162e-001,1.2072557e+000,-5.9885662e-001,-1.2513300e+000,-1.1237441e+000,-1.3676255e-001,1.3729188e+000
4.6387915e-001,2.2039743e-001,2.6315335e-001,-4.6086252e-001,1.4248539e+000,-6.6026575e-001,-6.0541221e-001,-8.0721227e-001,1.0505041e-001,1.6802117e+000,4.5289830e-001,-7.5094235e-001,1.3000321e+000,1.6134261e+000,-7.1406075e-001,6.9902976e-001,1.0555143e+000,-2.0190644e-001,-1.4037994e+000,1.4971359e+000,1.0222172e-001,-1.4979409e+000,-2.2607616e-001,-7.9891131e-001,-1.0995835e+000,-8.0022892e-001
-7.6963971e-001,2.4419767e-002,-1.5236613e+000,1.0076133e+000,-1.8840703e+000,1.6400910e+000,1.5107814e+000,1.4535988e+000,1.3921526e+000,-1.0080212e+000,-9.5468108e-001,1.6129251e+000,-1.3676402e+000,1.6957405e+000,1.0084258e+000,-1.2508664e+000,-1.3950124e+000,-8.5914922e-001,9.4534586e-001,3.9710032e-002,-1.7040169e+000,6.2236227e-001,-1.4049430e+000,4.4495549e-001,-9.0102746e-001,1.1293855e+000
1.3503510e-001,-2.9025509e-001,7.7737142e-001,-4.1035262e-001,-4.7844276e-001,-5.2321077e-001,-1.4752541e-001,-2.4012649e-001,1.7538481e+000,3.7051844e-001,-5.7592588e-001,-1.3964223e-001,1.5451012e+000,-1.2979039e+000,-7.8350705e-001,1.1746672e+000,2.9491573e-002,-1.1571548e-002,4.6232076e-001,-3.4357102e-001,1.2424555e+000,-6.3509669e-001,9.9465314e-001,5.1066157e-002,-2.9088184e-001,4.4472820e-001
1.0204102e+000,4.5954613e-001,7.5232919e-001,-4.2575653e-001,7.0281620e-001,-1.8068834e-001,-2.9549584e-001,-3.6626680e-001,5.6717575e-001,-9.1012573e-001,-9.0713562e-001,4.5714405e-001,5.3257809e-001,1.1291463e+000,-6.2961277e-001,-4.5752902e-001,-5.4527669e-001,-6.8753741e-001,1.7539193e+000,1.0878370e+000,4.1794625e-001,-2.1852598e-001,-4.8988476e-001,9.6656126e-001,1.2904177e+000,-1.5636625e+000
-1.4668899e+000,-1.7371139e+000,1.1774080e+000,9.1021454e-001,1.1802792e+000,1.0554129e+000,-8.2767257e-001,-5.9328522e-001,9.3662073e-001,3.1123791e-001,1.6434454e+000,-6.4445621e-001,8.7433440e-002,-8.8101547e-001,-6.8235322e-001,-2.4829366e-001,-2.7563018e-001,1.2416157e+000,1.6240236e+000,1.4412731e+000,-8.7174285e-001,1.2012985e+000,-1.6959227e-001,3.6188436e-001,6.9649182e-003,5.7442586e-001
-2.0244260e-001,4.3930628e-001,-1.2688736e+000,2.9512269e-001,3.6313751e-001,-4.9246885e-001,5.1365007e-001,-1.1303989e+000,-7.5581560e-001,-8.8559250e-001,8.6347014e-001,-3.0574913e-001,6.9917187e-001,1.2672751e+000,7.9245684e-001,-2.1021356e-001,3.4900053e-001,1.0484968e-002,7.5705216e-001,4.7328758e-001,-1.6115734e+000,-1.2859446e+000,4.9392036e-001,1.0274620e+000,-5.5449703e-001,1.6887225e-001
-7.4254465e-001,-1.1020488e+000,-9.8021852e-002,-1.0869125e+000,-6.7527249e-001,-1.4634264e-001,-1.5777861e+000,-1.6000652e+000,1.0442061e-001,1.3176574e+000,8.9539594e-001,-2.3961330e-001,-1.7585437e+000,7.6405748e-001,-6.2896895e-002,2.0075707e-001,1.4496430e+000,1.1718462e+000,-1.2362051e+000,-8.5387998e-001,-1.5074995e+000,-7.2230266e-001,3.9077156e-001,1.5826403e+000,1.5353524e-001,-1.9948211e-002
3.8984072e-001,2.2982366e-001,1.7686224e-001,1.4017935e+000,-1.7143361e+000,1.4028865e+000,3.1509592e-001,8.6082203e-001,-5.8900042e-001,-1.3940215e-001,1.1632721e+000,-9.0114561e-001,7.6203609e-001,-2.8063226e-001,5.6331765e-001,2.8410918e-001,5.0532979e-001,4.4740932e-001,6.1944237e-002,-2.0647975e-002,-1.5275266e+000,1.4342434e+000,-7.4615524e-002,9.1463531e-001,-9.0795544e-001,-4.2301454e-001
-1.9545289e+000,-1.8583354e+000,-4.5039790e-001,-1.4078827e+000,-7.1493732e-001,5.1697750e-001,-2.1900077e-001,-9.8032174e-001,-3.2996210e-001,-1.2626907e+000,3.2937253e-001,-4.2835113e-001,3.6513614e-001,1.7949376e+000,-1.0543383e+000,1.8469510e-001,1.5221659e+000,-1.1998427e+000,1.5736311e+000,-6.5830482e-001,-1.5862924e+000,-7.9128318e-001,-5.5110406e-001,-8.6652379e-001,-1.2561985e+000,-9.1433545e-001
-5.2575629e-001,-1.3389050e+000,9.6455652e-001,-9.0452312e-001,-1.6173057e+000,-1.7398902e+000,-1.5936380e+000,-9.3583290e-002,-1.4516684e+000,9.5726538e-001,-1.4678465e+000,-2.4114560e-001,-1.4617463e+000,1.5396187e-001,-1.8235922e+000,-1.6020841e+000,-1.6043483e+000,3.6853996e-001,-7.9928519e-001,1.2741075e+000,-2.6195140e-001,1.0115177e+000,-1.4412733e+000,-1.0759933e+000,9.9979320e-001,-2.2925178e-002
-1.3481755e+000,-9.5518297e-001,-4.7235051e-001,-5.8124211e-001,-9.8175482e-001,8.6639596e-001,1.4929742e+000,7.2588265e-001,-1.3753838e+000,-1.2878148e-001,1.1679344e+000,-1.2390981e+000,-9.5414081e-001,-1.2799069e-001,-7.3610163e-001,8.9379121e-001,1.4670741e+000,-7.5427801e-001,-1.1491686e+000,1.2119802e+000,-1.5265874e+000,4.0332922e-001,7.0449613e-002,-1.4744846e+000,-3.5927358e-001,-5.2779115e-002
1.2073627e+000,9.9796258e-001,8.8041361e-001,3.8479505e-001,4.5241433e-001,-6.4198671e-001,1.4884766e+000,-1.1467239e-001,-1.0458190e+000,-8.0288391e-001,1.3986256e+000,3.5053878e-001,4.0276254e-001,1.0522748e+000,-8.9505831e-001,-9.2593804e-001,-2.4471947e-001,1.1273109e+000,-1.1662530e+000,-5.7353111e-002,-1.0082329e+000,-8.1648587e-001,-1.1261919e+000,-1.0274964e-001,1.7092210e+000,-8.3325438e-001
-1.0542156e+000,-9.3642452e-001,-6.1201126e-001,1.0152432e+000,-6.4099739e-001,1.4397855e+000,5.4156520e-001,-2.0477325e-001,1.6700494e+000,-4.9878327e-001,-2.5286054e-002,1.2725539e+000,1.3946543e+000,1.5184281e+000,1.6027883e+000,-7.5228857e-001,-6.2469818e-002,-1.3566063e+000,3.2829853e-001,9.6927443e-001,6.4246367e-001,1.2742081e+000,2.4788395e-001,5.4380402e-001,-1.3269766e+000,7.8513751e-001
-1.8688305e+000,-1.6359876e+000,-2.9945851e-001,-1.4514882e+000,1.0685098e+000,9.6649311e-001,1.0642952e+000,5.7252840e-001,1.6060845e+000,5.5274533e-001,1.6436581e+000,6.6998831e-002,-3.5873537e-001,-1.4521155e-001,9.2277043e-001,-3.5476800e-001,1.4835493e+000,-6.1303226e-001,-1.1950322e+000,1.5908003e+000,-3.6177686e-001,-1.3678256e+000,-1.7372894e+000,4.7522949e-001,-1.0181752e+000,-7.4456290e-001
