@RELATION fri_c4_100_25 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
@DATA  
3.0069768e-001,8.2775914e-001,2.3848320e+000,1.6097346e+000,1.9513923e+000,6.4558569e-001,1.6099434e+000,6.4318550e-002,-1.5905309e-001,-6.8630809e-005,-7.4600931e-001,-8.3528973e-001,1.4148711e+000,3.3730845e-001,-1.4405151e+000,1.7028888e+000,1.3619665e+000,3.3572764e-001,9.4476785e-001,1.0791154e+000,-5.2146761e-001,2.4535752e-001,-1.6709460e+000,7.9622111e-001,1.4568008e+000,-2.5653419e-001
2.2374806e-001,2.8439369e-001,1.8910368e+000,1.5108658e+000,2.2003376e+000,-2.5957277e-001,-4.4081675e-001,-3.6280496e-001,2.6054236e-001,5.4446069e-001,-1.3762706e+000,1.2973033e+000,5.8485039e-001,-8.5618068e-001,1.0798140e+000,-1.5134321e+000,8.8771341e-002,1.4021296e+000,9.3380800e-002,-2.4072588e-001,-5.5864104e-001,-7.3876278e-001,1.3370668e+000,3.5049772e-004,3.2834848e-001,8.6159955e-001
1.4598748e+000,1.2667886e+000,-9.5141501e-001,-1.1571474e+000,-7.6578575e-001,-8.3223805e-001,-1.2192781e+000,-1.4913594e+000,3.7041245e-001,-5.1701298e-001,-1.1271737e+000,1.3060288e+000,-1.3635733e+000,1.5577958e+000,-8.8675986e-001,-3.2342982e-001,4.6439209e-001,-1.3331932e+000,1.7391754e+000,1.5875108e+000,2.6539430e-001,-8.4979332e-001,-1.4396058e+000,-3.2848144e-001,-1.3501690e+000,-5.8683819e-001
2.8636085e-001,-3.0846640e-002,6.2716315e-001,1.1574990e+000,5.3385891e-001,1.2415863e-001,5.5541700e-001,-4.6990881e-001,9.7765627e-001,-1.5587352e-001,1.7335058e+000,6.1757276e-001,3.1565773e-001,-9.5272767e-001,1.3298356e+000,7.9573892e-001,-1.0191128e+000,9.7872958e-001,1.4868367e+000,-1.0024606e+000,1.9083297e-001,-6.0484627e-001,7.3262302e-001,6.8772754e-001,1.1549581e-001,8.8318076e-001
-5.6664211e-001,2.0223633e-001,1.5811459e+000,7.0716365e-001,1.9726618e-001,8.7038713e-001,1.5241860e+000,1.0989663e-001,2.1332498e-001,5.4381708e-001,-1.3108749e-001,-9.1787967e-001,-1.3398539e+000,-7.5763242e-001,9.0560888e-001,-5.6697167e-001,-1.2073111e+000,3.3194462e-001,4.3807362e-001,-1.3985166e+000,1.4642636e+000,1.1675617e+000,-1.5369242e+000,-8.4316663e-001,1.1927917e-001,1.1701755e+000
-1.4108173e+000,-1.3212106e+000,-8.1111138e-001,-4.8278884e-001,-1.1937947e+000,-5.3158988e-001,6.1085541e-002,-3.9156082e-001,-1.3089595e+000,-1.3383384e+000,-5.6035353e-001,1.3401168e-001,-1.9198855e-001,1.8965308e+000,-1.6739597e+000,-1.5224389e+000,-1.1974562e-001,-3.7527379e-001,1.4649608e+000,-5.3265584e-001,3.0595129e-001,-1.5362608e+000,-9.4386261e-001,-8.2374147e-001,-1.4371206e+000,-2.0685088e-001
5.2768706e-001,1.0135238e+000,2.0573320e+000,9.3441188e-001,1.5599663e+000,1.5904146e-001,-8.1560005e-001,3.7747773e-001,1.0520177e+000,5.9640388e-001,-5.0041969e-001,1.6240706e+000,6.2585100e-001,-3.8634291e-001,-1.3298452e+000,1.3371402e+000,8.9161484e-001,5.1036751e-001,8.7220395e-002,1.0862746e+000,-1.2927477e+000,-3.3111631e-001,-1.0469669e+000,1.3497765e+000,2.6979649e-001,-1.1608430e+000
2.5410798e-001,8.2285556e-001,-2.8113033e-001,-1.0399468e+000,-5.0237195e-001,-6.4477324e-001,-1.4875449e+000,-3.6658160e-001,1.2469014e+000,1.5927287e+000,1.0093968e+000,1.5239024e+000,7.3534823e-001,-1.3443526e+000,-8.4502700e-001,2.5807242e-001,6.7611006e-001,1.0834691e+000,-1.2914520e+000,1.4632322e+000,6.1344816e-001,-1.1155976e+000,9.1955449e-001,-7.6947790e-001,1.3039500e+000,-1.4351533e+000
1.4039135e+000,1.2127742e+000,2.3438076e-001,-6.3351102e-001,8.4332235e-001,-2.3016189e-001,2.2514458e-003,-7.0182073e-001,1.1908264e-001,1.5178831e-001,-2.1602332e-001,1.1507524e+000,-2.5592774e-001,8.5901561e-001,-5.9188663e-001,5.5347044e-001,1.1979343e+000,-4.6032752e-001,-7.4118720e-001,-9.5075265e-001,-8.5888047e-002,8.4372340e-001,-1.2570997e+000,-1.8266802e+000,-9.1998164e-001,-8.9551211e-001
-5.1267456e-001,-1.0007919e+000,-9.9498451e-001,-1.4938818e+000,-1.2046786e+000,-9.6172733e-001,-1.6247021e+000,-8.1417761e-001,9.1999471e-001,-4.1702920e-001,-1.1117207e-001,1.2602526e+000,4.5650095e-001,1.9434877e+000,-1.2906033e+000,-1.4950141e+000,1.1823289e+000,-6.6119477e-001,-1.7119497e+000,-1.2872574e-001,-5.8353473e-001,-6.9349170e-002,1.1671273e+000,-8.3355011e-001,-6.7038277e-001,3.8037891e-001
2.2490300e-001,8.6494185e-001,1.4912964e+000,7.1587152e-001,1.4100150e+000,6.3047713e-001,1.5896009e+000,-1.1207500e+000,1.2601343e+000,1.1532884e+000,-6.4837271e-001,1.2437493e+000,-1.5916191e-001,9.5026863e-001,-5.2361193e-001,2.9154777e-001,1.0482752e+000,1.7868970e-001,8.6211820e-001,-1.4669123e+000,-7.1296294e-001,-1.2733714e+000,4.6842099e-001,-5.1418842e-001,-1.1612010e+000,-6.3229432e-001
-9.0930895e-001,-5.5075060e-001,-1.0200629e+000,5.8846404e-001,-6.6469962e-001,1.5742025e+000,5.8238867e-001,-3.5492839e-001,-1.3519835e+000,8.3678536e-001,6.4567879e-001,1.3807563e+000,1.4207232e+000,1.5070270e+000,1.3283639e-001,1.5792846e-001,9.6562818e-001,-5.0618112e-001,4.0945232e-001,2.3335704e-002,-1.3344937e+000,7.1388670e-001,-8.8109784e-001,-1.2705750e+000,1.0970896e+000,1.1338899e+000
-1.9159112e+000,-1.1206206e+000,-1.7903761e-001,-1.1082986e-001,-8.8964396e-001,-1.3890587e+000,7.1768597e-001,-1.1413966e+000,-1.0797222e+000,-1.5487077e+000,-1.5018704e+000,-4.6666816e-002,8.7554969e-001,-1.6185547e+000,1.4108280e+000,1.6646359e+000,1.0796532e+000,-9.9727013e-001,-6.2521569e-001,-3.2100372e-001,1.2980226e+000,-5.2153898e-001,4.1556205e-001,-1.8070171e-001,1.2724171e+000,-5.5142779e-001
-1.6005794e+000,-1.0395776e+000,-4.6077599e-001,-3.8578440e-001,-5.4293373e-001,5.6614317e-001,6.8679954e-001,4.0599740e-001,-9.7682504e-001,-1.3273546e+000,-1.1423245e+000,3.6895574e-001,-2.5376413e-001,1.1716170e+000,1.0521648e+000,-1.2347004e+000,4.1359987e-001,-1.5137081e+000,-9.8630941e-001,6.5079453e-002,-1.4190946e+000,-5.0866383e-001,1.0034171e+000,-1.4039536e+000,-7.8728022e-001,-2.9118510e-001
2.1046582e+000,1.7525253e+000,-1.4445629e+000,-1.1087465e+000,-1.7195261e+000,5.5796697e-001,-1.0416133e-001,1.5683008e+000,-1.3466167e+000,-3.8765209e-001,1.6516109e+000,9.1714243e-001,2.7864672e-001,1.4622184e+000,3.3370017e-001,1.3674990e+000,1.0922188e+000,1.5889483e+000,4.0363652e-001,3.3313663e-001,-5.0117051e-001,-4.4856066e-001,-8.3789032e-001,5.3849924e-001,8.4183674e-001,5.3869974e-001
-1.7031211e+000,-1.1536428e+000,-8.4655935e-002,1.1672592e+000,-9.2913222e-001,2.5659455e+000,8.3778729e-001,1.4435325e+000,2.9609488e-001,1.6165945e+000,-6.1951390e-001,-1.2597574e+000,4.8410645e-001,9.1523538e-001,5.5703892e-001,-1.2665387e+000,-2.9191331e-001,7.0566585e-002,4.5124568e-001,9.4793796e-001,5.3779677e-001,-1.4835456e+000,-9.9911766e-001,9.8535171e-001,3.0207418e-001,6.0842480e-003
1.5229466e+000,1.2414717e+000,1.3646603e-001,-8.1370750e-002,7.9242896e-001,2.0291373e+000,1.4465059e+000,-2.3648502e-001,1.1572369e+000,1.2726913e+000,9.7270993e-001,-3.0223739e-001,-6.6055525e-001,1.6439429e+000,1.0251828e-001,7.8367733e-001,5.3325753e-001,1.5533659e+000,1.2678992e+000,7.6742194e-001,4.1330251e-001,1.1580403e+000,-1.2077197e+000,-1.5579539e+000,-7.5235369e-001,-5.0664842e-001
6.6395275e-001,1.6673917e+000,4.8941477e-002,-7.5837750e-001,6.6057506e-001,-7.8471924e-001,-7.6241617e-001,1.1366909e+000,4.5262672e-001,-1.2752420e+000,-1.1957121e+000,-9.1051094e-001,1.4838292e+000,-8.0858754e-001,1.4412959e+000,-1.1242708e+000,1.2577564e+000,-7.9480591e-001,-1.2652183e+000,8.6274834e-001,-8.8162440e-001,2.3361721e-001,-2.0639024e-001,-8.2078662e-001,-7.3641943e-001,-1.5203318e+000
-1.5628465e+000,-1.5203563e+000,-3.9779544e-001,2.3690641e-001,-3.8071902e-001,1.7001522e+000,4.8943231e-001,1.2293603e+000,-1.4032620e-001,1.6277102e+000,9.5475476e-001,1.6011118e+000,1.4149035e+000,-1.1872839e+000,-1.5040172e+000,1.4286915e+000,-4.7697434e-001,5.6227106e-001,-1.5258504e+000,-1.4172928e+000,-4.4128324e-002,4.2593825e-001,1.8387112e-001,7.8053412e-002,-1.5744080e+000,-8.3490937e-002
3.8142595e-001,2.4430826e-002,-1.1201798e-002,-3.5059335e-001,-1.1417844e-001,-3.6724972e-001,-1.3000420e+000,1.2850347e+000,-1.1358403e+000,1.1335332e+000,1.7060881e+000,-7.3782710e-001,-8.7051424e-001,-1.5311245e+000,1.7372550e-001,6.1591916e-001,-8.7776331e-001,-6.7167177e-001,-1.3751844e+000,-2.4660807e-001,1.5914356e+000,4.9283828e-001,4.0547036e-001,1.1821627e+000,-1.5469593e+000,2.9016707e-001
-4.6421354e-001,-4.6020129e-001,4.0864294e-001,3.1821521e-002,3.4869676e-001,-1.1121104e+000,-1.2935392e+000,-1.2748915e+000,-6.6774158e-001,-1.0704531e-001,-1.2557354e+000,-1.0536965e+000,-1.3273694e+000,-1.1057872e+000,1.4273085e+000,1.6543207e+000,-8.5580465e-001,1.4716593e+000,1.8146493e+000,3.9694128e-001,1.3099697e+000,1.3238859e+000,1.2407970e+000,1.1369739e-003,-1.0634224e+000,9.5776048e-001
-7.9688770e-001,-1.7332233e+000,-9.0913910e-001,-4.2141800e-001,-5.0861505e-001,-5.3614495e-001,-4.2380003e-001,1.1995877e+000,2.0246473e-001,-4.1644962e-001,-5.3519769e-001,-1.5311517e+000,1.5567740e-002,-7.2676935e-001,1.3735455e+000,-1.1732191e+000,-1.3738368e+000,1.5328944e+000,1.7294412e+000,5.7219107e-001,2.9623260e-001,2.6653302e-001,-8.4705645e-002,1.1479272e+000,4.7039653e-001,-3.5905070e-001
1.5506252e-001,7.1921033e-001,-5.9243255e-001,-7.0934427e-001,-6.2685555e-001,2.8868621e+000,9.1707770e-001,1.1451296e+000,1.2140769e+000,1.2687226e+000,1.4467152e+000,-5.0970932e-001,2.0032212e-001,3.8958152e-001,-1.4546545e+000,1.3314309e+000,1.1570193e+000,-3.5840542e-001,8.7096655e-001,-1.5606394e+000,1.2055910e+000,1.1339650e+000,2.2187907e-001,1.2907753e-001,2.7092955e-001,-6.8974058e-001
9.9278229e-001,1.2803527e+000,-5.0439805e-001,-1.5202500e+000,-6.4565429e-001,4.6522706e-002,1.2912216e-001,1.3424055e+000,1.3325276e+000,-1.0008947e+000,1.6310781e+000,-1.3914068e+000,-1.7043702e+000,-1.6530863e+000,-7.9576264e-001,4.6609504e-002,-5.7067191e-001,2.7595107e-001,5.7996283e-001,-4.8569803e-001,-1.3259344e+000,1.0666071e+000,-5.1027385e-001,-4.5680234e-001,2.5444599e-001,-1.9759845e+000
1.3793355e+000,8.3151073e-001,-1.0194564e+000,-7.2664473e-001,-6.3605207e-001,-1.1731384e+000,6.8110454e-002,-1.2253699e+000,1.3546943e+000,-1.2115077e+000,4.4842911e-001,9.4979225e-001,9.2474472e-001,8.3620852e-001,1.7166303e-001,-6.1436952e-001,-3.9144942e-001,1.5015914e+000,2.2090496e-001,3.5120516e-001,6.3904456e-001,-4.8080451e-001,1.0204430e+000,1.1033037e+000,5.6311936e-002,-1.6220137e+000
1.1708189e+000,1.3835490e+000,-4.4235324e-001,-1.4203244e+000,8.4273954e-002,4.8008933e-001,-2.3964543e-001,1.0719256e+000,1.3014511e+000,-4.4832725e-001,4.1119794e-001,-1.4266396e+000,1.2603155e+000,-1.2541106e-001,-5.7317952e-001,-1.1049498e+000,-8.3945682e-001,-1.6479125e-001,7.4768878e-001,6.1659605e-001,9.6212305e-001,-1.4380308e+000,-1.7074852e+000,-2.9586305e-001,1.4303451e+000,-1.4025428e+000
4.7551960e-001,1.2935885e+000,-1.0419058e+000,-1.5167261e+000,-5.7842357e-001,8.0444598e-002,6.7421132e-001,-5.2013533e-001,1.2391514e+000,1.8826800e-001,-9.2259529e-001,1.4431002e+000,-7.5385164e-001,-5.9127006e-001,-1.4974886e-001,-1.4778027e+000,-1.5287473e+000,-7.8849980e-001,1.2072577e+000,1.0111443e+000,-9.4187240e-001,-3.5520283e-001,1.6797491e+000,1.2747695e+000,4.6010946e-001,-1.9574078e+000
-2.4591902e-001,-1.9505918e-001,-2.6673858e-001,-1.3106616e+000,-7.6589048e-002,1.2721105e+000,5.0374928e-001,1.0645856e+000,-9.5320220e-001,-1.2367305e-001,-1.0141809e+000,6.3006587e-001,-1.3666035e+000,1.2921813e+000,1.5590118e+000,-5.4011428e-001,3.9745872e-002,-1.9940949e+000,1.1711344e+000,-1.1400453e+000,1.1144328e-001,-6.3430197e-001,-1.1831303e+000,-1.8523073e+000,1.3190965e+000,3.1769706e-001
-7.7607325e-001,-1.1149390e+000,-1.0806535e+000,1.8611260e-001,-7.8893340e-001,-8.3061466e-001,-3.5237062e-001,1.1595019e+000,1.7187870e+000,-1.0607454e+000,1.3122979e+000,3.8977332e-001,-4.0723282e-001,1.1225569e+000,7.9456851e-001,1.1665773e-001,1.2368555e+000,-3.5285110e-001,1.2788728e+000,-2.8662061e-001,-1.2228704e+000,-6.4005927e-001,-2.4684094e-001,-1.2772163e-001,-7.8977222e-001,7.7364562e-001
7.0522063e-001,3.0879543e-001,-3.3392792e-001,-1.2589749e+000,-2.9145136e-001,-5.9113772e-001,-1.1128771e+000,4.8461334e-001,-3.9827052e-001,1.2686274e+000,8.1509307e-001,-1.4027707e-001,8.3335480e-001,1.1018220e-001,-4.0179893e-001,1.1867412e+000,-1.4036765e+000,-1.4900875e+000,-1.1986362e+000,-7.2515949e-001,-8.9192025e-001,-8.9561478e-001,-2.9469941e-001,5.6434142e-001,-1.0367791e+000,-1.2675266e+000
5.2323300e-001,2.5704550e-001,-1.4960647e-001,2.5833817e-001,1.3114769e-001,-7.9631594e-001,3.6648964e-001,-6.5241962e-001,1.0680544e+000,-8.1862481e-001,1.6906989e+000,-1.5745060e+000,-1.7047213e+000,-1.5937311e+000,-5.5236762e-001,1.4705860e+000,-5.6871432e-001,6.1868261e-002,-9.5141917e-001,8.9793603e-001,8.0640427e-001,-4.4959515e-001,-5.8506429e-002,-1.4400935e+000,-7.1263894e-001,-2.0191564e-001
7.4841545e-001,1.4514991e+000,6.3595510e-001,-2.1220386e-002,7.1775086e-001,5.8266065e-001,1.0159344e+000,-1.0196083e+000,-4.0449946e-001,1.3898760e+000,-6.9528790e-001,-8.1967731e-001,-1.4092201e+000,1.3764326e+000,-1.4970481e+000,-1.0431127e+000,-1.2575955e+000,5.4075057e-001,6.8154724e-001,-4.2796364e-001,5.3532769e-001,6.5145218e-001,7.1946331e-002,-8.1374240e-001,-3.8379430e-001,-1.5643341e+000
4.6602904e-001,-7.2396809e-001,-1.1923362e+000,-1.2003570e+000,-1.1498447e+000,-4.5453909e-001,2.0661067e-001,1.2824734e-001,-8.3597817e-001,-1.4279204e-001,1.7427642e-001,8.1649841e-001,9.6154077e-001,-1.6491279e-001,2.0284686e-001,1.4698262e+000,-1.4306724e+000,-4.6766463e-001,-1.2725352e+000,-9.4643885e-001,-1.3673317e+000,-6.5341835e-001,1.1565112e-001,5.8644955e-001,-1.1947738e+000,1.0182426e+000
4.2753014e-001,-3.2352604e-001,4.6646254e-001,1.5148217e+000,3.6944611e-001,8.2215073e-001,5.3706164e-001,1.3254795e+000,4.8772260e-001,2.7809498e-001,1.4328741e+000,1.2472688e-001,9.8179267e-001,6.2172824e-001,2.1785736e-001,-6.9400635e-001,-1.0360999e+000,1.1095606e+000,-1.7383276e+000,-1.3519739e+000,5.4985847e-001,-7.7770505e-001,-8.2492270e-001,-8.2941393e-001,-1.4603968e+000,1.2917689e+000
-1.0128866e+000,-1.7114662e+000,-9.5736453e-001,-1.4456588e+000,-1.0315495e+000,4.2040310e-001,9.7133263e-001,-1.1111570e+000,2.6800222e-001,1.0310670e+000,1.6961311e+000,8.7602240e-001,-1.1277550e+000,-3.2646720e-001,1.6112109e+000,9.1699765e-002,7.3241751e-001,5.1472462e-001,9.9432223e-001,-4.0139150e-001,-1.2688962e+000,1.0356358e+000,-1.5702397e-001,-1.2149771e+000,5.5763849e-001,-6.7664307e-001
-5.4280933e-001,-1.2693302e+000,-8.8314860e-001,1.1591112e+000,-6.1357928e-001,3.8353573e-001,6.4817762e-001,-1.0783858e+000,7.0403333e-001,6.2110313e-001,-2.8626649e-001,-4.1425528e-001,5.4939916e-001,-6.4025815e-001,8.6018792e-002,8.4998821e-001,4.6455619e-002,-2.9596837e-001,-7.2219436e-001,-6.2136151e-001,1.8812831e+000,-1.0103381e+000,-8.7420032e-001,-5.0422855e-001,8.6823447e-002,5.8777944e-001
6.7181676e-001,2.9718626e-001,7.7308974e-002,-8.4306733e-001,3.2180692e-001,2.0441000e+000,1.5456722e+000,1.6125455e+000,-1.4025753e+000,3.3089522e-001,1.4824883e+000,-2.1565296e-001,-9.6487623e-001,-6.8074862e-001,-4.7382507e-001,-6.2906981e-001,1.7761958e+000,-3.0303299e-001,9.2366554e-001,-1.4656363e+000,-7.8452756e-001,8.5949811e-001,1.4139311e+000,1.1349981e+000,-3.4994021e-001,-8.8090753e-001
2.7516179e-002,2.4120022e-001,1.0867829e+000,1.1953906e+000,4.9894495e-001,1.2635466e+000,1.1877647e-001,1.2927401e+000,-1.8008821e-001,6.5952097e-002,-6.4680004e-001,-4.9235106e-001,1.3966422e+000,-5.6709629e-002,-1.6725559e+000,-3.1550202e-001,3.1472966e-001,8.8990475e-001,1.0822267e+000,1.6583329e+000,7.4115034e-001,3.7093947e-001,-1.3021801e+000,-1.1991009e+000,-2.4797233e-001,8.8734678e-001
1.4739608e+000,1.2629717e+000,-1.3187786e+000,-1.4953376e+000,-1.5912543e+000,-1.5878211e-001,-2.5819470e-001,-1.5678595e+000,1.3514870e+000,6.7298728e-001,-1.0642836e+000,3.6874202e-001,-5.9948965e-001,4.4706047e-001,-6.9500133e-001,-9.2069336e-001,-3.9099118e-001,-1.8718574e+000,2.8666782e-001,1.2384698e+000,-1.2748154e+000,7.1635100e-001,1.1990630e+000,1.6287014e+000,-1.1213504e+000,-1.0754488e+000
-6.5436571e-001,-1.5831622e+000,-4.1363869e-001,1.4439544e+000,-6.2476701e-001,-1.2680301e-001,1.1664515e-001,1.2352791e+000,-1.3518052e+000,-6.6259135e-002,-1.3109843e+000,1.2768342e+000,-6.0673827e-001,1.3246850e+000,5.2364300e-001,-4.7169185e-001,9.9133464e-001,-2.6068281e-002,-3.6295034e-001,3.7162507e-001,-3.5221363e-002,1.2699231e+000,-7.8032076e-001,3.6800639e-001,-1.4891938e+000,2.3118797e-001
3.0931848e-001,4.2193387e-001,2.2031149e+000,1.3501100e+000,2.1225720e+000,-8.9972828e-001,-3.3065534e-001,-1.0715944e+000,1.5536668e+000,-1.5210290e+000,-2.3832342e-001,6.4174726e-001,-1.1361423e+000,2.9795574e-001,-9.1172685e-001,-1.2263501e-002,-1.1940204e+000,-1.3915555e+000,1.1952522e+000,1.0154633e+000,-1.3157327e+000,1.2265741e+000,1.2053256e+000,-9.1720377e-001,-1.0275131e+000,2.9298765e-001
-1.0713515e+000,-1.7154269e+000,-1.3262869e+000,3.1215625e-001,-9.3642131e-001,1.4324099e+000,1.5936078e+000,1.5034228e+000,-5.1225086e-001,-4.6968674e-001,-1.4433848e+000,9.0300873e-001,-1.6032968e+000,1.7724541e+000,-1.7706733e-001,-1.1962425e+000,-1.3769821e+000,-1.5510108e+000,-1.0070955e+000,1.6164436e+000,1.3569832e+000,1.4853983e+000,-1.4658956e+000,-1.0754189e+000,-5.2950487e-001,3.0143784e-001
