@RELATION fri_c0_250_5 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
@DATA  
-4.7447950e-001,-1.5221391e+000,1.3891815e+000,1.2190318e+000,3.3626420e-002,3.6047974e-001
1.2673775e+000,1.6067016e-001,1.0059255e+000,4.9601407e-001,1.1377212e+000,1.5533684e+000
-1.0596371e+000,-1.4313259e+000,-1.1988223e+000,-1.5965855e+000,3.0081410e-001,-1.6727872e+000
-1.4316145e+000,3.0943925e-001,1.1144371e+000,-1.7505427e-001,6.5207990e-001,-4.9922584e-001
-1.0492391e+000,-1.3879389e+000,-9.8831826e-001,-1.6213348e+000,6.5670070e-001,-1.8423942e+000
1.1319741e+000,-1.3572360e-001,7.8727563e-001,-7.3461817e-001,5.2017982e-001,5.5185576e-001
8.3251560e-001,-1.5473804e+000,1.4906275e+000,1.6851279e+000,1.7266044e+000,1.4300677e+000
6.3338180e-001,3.7093266e-001,9.1241443e-001,4.4385847e-001,1.1336731e+000,1.4969323e+000
-3.2844018e-001,5.9327178e-001,-1.8020214e+000,-8.6565655e-001,1.2939412e+000,7.8210862e-001
-4.1031298e-002,-1.1973767e+000,-1.0148569e+000,1.0252966e+000,-7.8050815e-001,-3.8421384e-001
9.3543691e-001,-2.9272665e-001,1.1835345e+000,-1.7308935e+000,1.6974141e-001,6.5690251e-003
1.2442343e+000,-4.7520664e-001,-1.0759869e+000,1.5264318e-001,1.7011706e+000,1.0952040e+000
5.8234359e-001,-5.3154241e-001,1.0532658e+000,-8.1008503e-001,-1.1211046e+000,-4.6517460e-001
-1.0598236e+000,9.9240958e-001,-1.1492024e+000,6.5583485e-002,8.7755989e-001,4.3698219e-001
-3.8819787e-001,-6.8498837e-001,-1.9366405e-001,8.3921073e-001,-2.4098564e-001,-2.2212760e-001
-1.4212451e+000,-1.1721665e+000,4.2269947e-001,2.8815724e-001,-3.0413133e-002,-1.1685717e+000
-1.6301534e+000,6.7220477e-002,4.6581254e-001,1.3126230e+000,-6.0975648e-001,-9.8254289e-001
-1.4567990e+000,1.3019555e+000,-7.7093877e-001,9.0593397e-001,-1.7344641e+000,-7.1952073e-001
-9.4924585e-001,1.5294841e+000,1.2487964e+000,-3.5573445e-002,-3.0960396e-001,-1.5187059e-002
-1.6689005e+000,3.6277823e-001,-2.3376531e-002,-1.4169748e+000,3.3481564e-001,-2.0182141e+000
8.2713123e-002,-1.3407579e+000,4.7144565e-001,9.7541289e-001,-6.2727465e-001,-5.1563682e-001
-1.6007050e-001,1.2776275e+000,4.5536523e-001,2.7067222e-001,-1.6886604e+000,1.6857202e-001
1.3979051e+000,-7.7336721e-001,-1.3528019e-001,1.3992766e+000,-2.9495591e-001,9.4152689e-001
7.5208749e-001,-1.7486959e+000,2.0900037e-001,1.6082977e+000,7.2378591e-001,-7.2788014e-002
-1.2234346e+000,1.0375858e+000,1.6470324e+000,-1.0049149e+000,-2.2227825e-001,-2.9490284e-001
1.0438438e+000,-1.8790176e-001,8.7515788e-002,5.5132153e-001,1.5065659e+000,1.0300346e+000
-1.2855228e+000,1.3576714e+000,-5.1994758e-001,-9.2414522e-001,4.9719231e-001,-1.0044403e+000
7.9203955e-001,-1.4458999e+000,5.3950065e-001,-1.4330133e+000,-1.2200972e+000,-2.2123767e+000
-8.9580697e-001,3.8085494e-001,1.3110785e+000,-3.6819583e-001,-6.5803274e-001,-2.3125356e-001
6.9222253e-001,9.5756678e-001,-1.1632077e+000,7.7799995e-001,-6.4429808e-001,9.9503520e-001
-1.4184757e+000,4.1356568e-001,9.3815648e-001,9.4230821e-001,5.4349400e-001,-1.4004981e-001
1.0132854e+000,2.6196407e-001,4.3292519e-001,-1.4647249e+000,1.6115928e-001,-2.9829827e-001
-9.2379457e-003,2.0777793e-001,-1.7485169e+000,-1.1343644e+000,-5.8007962e-001,5.4329610e-001
1.7466414e+000,1.5035265e-001,-1.3344191e+000,1.2270366e+000,1.3362008e+000,2.1689749e+000
-9.8594714e-001,9.5926145e-001,1.1462758e+000,-1.6384918e+000,6.4985923e-001,-5.3735006e-001
-1.1277535e+000,-6.0674207e-001,1.5292127e+000,-6.0806875e-001,-1.8122693e+000,-1.3066403e+000
5.8966671e-001,8.8062735e-001,-1.1023782e-001,5.8273919e-001,-1.7918898e+000,6.7393597e-001
9.8602645e-001,-1.6249367e+000,5.1022371e-001,7.1097489e-001,-1.5339083e+000,-9.7094321e-001
1.4131245e+000,-1.1814080e+000,-2.0841157e-001,-8.5781906e-001,1.4299561e+000,-6.7860877e-001
1.2032271e+000,1.0861901e+000,-1.4885256e+000,-8.8218745e-003,-1.7226437e+000,5.9975032e-001
-1.5013875e+000,-1.6153962e+000,-2.5107923e-001,4.4871254e-001,7.4853347e-001,-7.7181086e-001
-7.6265173e-003,-1.4724303e-001,1.2044252e+000,2.9252289e-002,9.0819684e-001,8.6176560e-001
-1.7059378e+000,-1.3109059e-002,-1.4408537e+000,1.1031553e+000,4.1785997e-001,8.0918562e-002
7.4017535e-001,-1.6043915e+000,-1.6384117e+000,-1.4960144e+000,-6.9604888e-001,-1.4315419e+000
-6.3408982e-002,4.7563871e-002,1.2055334e+000,5.5528904e-001,-9.1738277e-001,5.3995743e-001
9.7834252e-001,-1.1398940e+000,-2.2311326e-001,1.4180726e+000,-1.6349618e+000,-2.8698066e-001
-9.4236541e-001,-9.4644610e-001,1.0361033e+000,1.0092689e+000,-1.1121049e+000,-6.3394339e-001
-3.9596464e-002,-1.0016336e+000,-1.7591890e+000,1.6463343e+000,8.4026212e-001,1.6300790e+000
-4.6635274e-002,1.1672805e+000,-5.4057248e-001,3.0658913e-002,9.4647946e-001,7.4414034e-001
1.7792970e+000,1.0374886e-001,-9.2762341e-001,2.0436575e-001,1.0052196e+000,1.3727677e+000
-1.2259756e+000,-1.0564703e+000,-2.6506270e-001,1.7210124e-001,-4.6744655e-001,-1.1588802e+000
2.6229313e-001,-1.0311020e+000,1.4967184e+000,-4.5597904e-001,3.8877295e-001,4.6462578e-002
7.5339684e-001,1.1947971e+000,-2.9428858e-003,1.1037856e+000,-1.3949756e+000,8.1076141e-001
-1.2837440e+000,1.2933424e+000,-7.6698044e-001,-4.3959706e-001,-1.6032379e+000,-1.3905854e+000
-7.6243146e-002,-1.9380260e-004,-9.5989790e-001,1.2406755e+000,1.6594729e+000,1.5417586e+000
6.9282786e-002,-3.6806693e-002,-7.7318181e-002,7.7939588e-001,1.3310188e-001,2.3362868e-001
-1.0528141e-001,1.5979251e-001,-3.2606014e-001,-1.7392237e+000,-1.5135029e+000,-1.3313198e+000
-1.6327550e-001,-9.7539760e-001,-4.7502968e-001,-1.2791182e+000,-9.7635289e-001,-1.8675354e+000
-2.1735957e-001,1.4289726e+000,-7.5244875e-001,8.5537877e-001,1.0426034e+000,1.7310041e+000
8.1382273e-001,2.7159771e-001,6.4733772e-001,1.2844332e+000,-8.3788033e-001,1.1724056e+000
1.0540129e+000,1.7049127e+000,-5.0524459e-001,-9.2722951e-001,-5.3149314e-001,-1.0587746e+000
1.0936940e+000,9.8138697e-001,1.4287898e+000,5.0500769e-001,1.9335043e-002,1.5732122e+000
6.3311974e-001,1.7166964e+000,-9.4396787e-002,-1.4572479e+000,-5.7695519e-001,-8.7934784e-001
9.1929816e-001,8.7836247e-001,-1.0177358e+000,3.4817251e-001,4.3863908e-001,1.1079021e+000
4.0843367e-001,1.4862224e+000,2.6843572e-001,-3.6505816e-001,1.6103658e+000,1.1995268e+000
-3.0596927e-001,7.2253889e-001,6.1139823e-001,-1.5516680e+000,-1.2943990e+000,-7.4664631e-001
-1.9076281e-003,1.4058884e+000,-1.3726062e+000,6.8168699e-001,2.4475810e-001,1.5023327e+000
3.9139038e-001,-2.6928320e-001,1.4119960e+000,-1.3484889e+000,9.4510159e-001,6.3923954e-001
4.4770852e-001,-6.3848232e-001,9.4774628e-001,-5.5897276e-001,-1.4868314e+000,-7.2059260e-001
-3.8099314e-001,-8.9888759e-001,-8.8385280e-001,-8.9331820e-001,-4.1986369e-001,-1.4064783e+000
-3.9573718e-001,1.4758922e+000,-1.0782743e+000,6.5460663e-001,-1.2085866e+000,7.2339629e-001
9.0541703e-001,6.6648223e-001,-4.1207357e-001,-1.1518341e+000,8.9276369e-001,2.2459218e-001
-1.1952770e+000,1.4008444e+000,7.3634067e-001,-7.1630441e-001,-3.8254657e-001,-1.0026415e+000
3.2361319e-002,-9.7852019e-002,1.1184762e+000,1.3091727e+000,-4.3459679e-001,1.4083228e+000
8.9495844e-001,1.2541551e-001,-2.6433334e-001,-1.0923327e+000,7.5504830e-001,4.0095531e-002
1.4507655e+000,1.5878225e+000,1.2070410e+000,7.3816823e-001,1.2541430e+000,8.1156564e-001
1.1872657e+000,-1.5931151e+000,-1.1315619e+000,9.5893441e-001,-2.2539504e-001,-4.2395178e-001
-4.1711168e-001,-4.4341992e-001,8.5503653e-001,1.1531919e+000,5.0300841e-001,4.7492294e-001
1.2592557e+000,5.1838685e-001,2.9767279e-001,8.3363379e-001,1.6679077e+000,1.9141422e+000
5.5858849e-001,1.5989876e+000,-8.4838595e-001,-1.0970460e+000,2.6053327e-002,3.7044233e-001
6.9617152e-001,9.6437502e-001,-1.0572459e+000,8.7524611e-001,1.0826794e+000,1.7475634e+000
-1.6730709e+000,1.4182630e+000,-1.1329449e+000,1.2004075e+000,8.5745701e-001,-1.1570870e-001
1.4648575e+000,-9.3226448e-001,-4.7039810e-002,-1.6305894e+000,-2.4850424e-001,-1.0500557e+000
-8.8750179e-001,6.9910335e-001,1.2862329e+000,-1.3261611e+000,2.4761316e-001,-6.1688002e-001
1.0948672e+000,1.1815624e+000,-3.6484041e-001,-1.5431846e+000,-1.3233434e+000,-1.0599101e+000
-8.5929480e-001,9.2731365e-001,-7.1203429e-001,7.8795366e-001,2.4732688e-002,4.1664661e-001
1.5123981e+000,-1.2569842e+000,-1.7284004e-001,-6.1170276e-001,-2.7810090e-001,-9.4660569e-001
1.5842411e+000,-1.6230320e+000,-8.1830584e-001,1.2652694e+000,-1.1466874e+000,-6.0655364e-001
-1.4851032e+000,-8.1796001e-001,1.5881090e+000,-1.1067757e+000,2.8100048e-001,-1.2440411e+000
-5.2211839e-002,-5.8007321e-001,-1.3925166e+000,-6.9913109e-001,-5.1661767e-001,-6.5060297e-001
1.7136905e-001,-1.7662741e+000,-7.5357785e-001,3.9261362e-001,-7.7345633e-002,-9.8170095e-001
-6.0666624e-001,1.0330493e+000,8.5465689e-001,1.4415139e+000,1.5067268e+000,2.1034187e+000
-4.5259623e-001,-1.2629768e+000,-9.3628984e-001,4.6048628e-001,-3.3299890e-002,-4.5924166e-001
1.0709328e+000,1.2698570e+000,-1.6315346e+000,5.8932313e-001,-1.6008793e+000,5.8125503e-001
-3.5621554e-001,3.0467824e-001,-3.9179561e-002,1.7088328e+000,-9.6354380e-003,1.0131539e+000
-1.1510308e+000,-5.0121122e-001,-3.5422933e-001,3.5274761e-001,1.6189256e+000,-4.1353199e-001
-3.3629967e-001,-1.2766389e+000,5.5201527e-001,5.1906929e-001,1.3469454e-001,-3.8236391e-001
1.1056839e+000,-3.9380217e-001,-1.1315883e+000,-1.5714466e+000,1.1427089e+000,2.7076948e-001
-9.0935141e-001,-5.6484130e-001,-1.3833381e+000,-1.8102466e-001,4.1527560e-001,-4.8568194e-001
1.3514038e+000,-8.7074824e-001,1.0320400e+000,-2.5338791e-001,4.5006248e-002,2.6476711e-001
3.8202429e-001,1.7071664e+000,1.3136204e+000,-3.7294612e-001,-1.1113739e+000,7.5419137e-001
1.5483047e+000,4.9018223e-001,1.1195327e+000,-1.0255696e+000,1.0576764e-001,2.8671748e-001
-1.0486409e+000,-1.7479299e+000,1.2528039e+000,6.8187644e-001,7.0352427e-002,-4.7873752e-001
-8.1419916e-001,2.9507284e-001,-4.9674019e-001,-1.6090634e+000,-8.6443512e-001,-1.8395885e+000
1.6404606e+000,7.1934733e-001,2.4784534e-001,-5.6783867e-001,-1.8355518e+000,-7.2418279e-001
5.8702702e-001,-3.8837171e-002,2.4804207e-002,-6.7215717e-001,-1.3215439e+000,-5.7541358e-001
-4.8211580e-001,-3.3576446e-001,9.7195832e-001,1.4899942e-001,7.9177832e-001,4.2393792e-001
-1.5921882e-001,1.1718153e+000,-1.0180361e+000,2.7159051e-001,-3.6792358e-002,1.0850110e+000
-5.5780550e-001,-5.8059217e-001,1.3832136e+000,6.7548001e-001,-1.6331619e+000,-2.7852096e-001
-1.5613536e+000,-9.3129788e-001,-3.4504625e-001,7.8006504e-001,-5.3674119e-001,-1.1603164e+000
-1.6914180e+000,-5.4815863e-001,-1.0883596e+000,-9.5582218e-001,9.6964151e-001,-1.0757175e+000
9.0327892e-001,2.3298043e-001,-8.6661043e-001,-1.1015353e-001,1.3589023e+000,1.2153893e+000
-9.2267719e-001,1.0638400e+000,-2.9080785e-001,2.6064370e-001,-1.3478179e+000,-3.6047656e-001
1.6013380e+000,1.5555821e+000,-1.0257009e+000,7.7792380e-001,-7.6726138e-001,-5.9384061e-001
-6.2558814e-001,9.9229762e-001,-1.0234006e+000,1.3812722e-001,-2.4468898e-001,2.2766719e-001
-1.3667874e-001,-1.7439047e-001,1.3561441e+000,5.8553760e-001,9.7217465e-001,9.6232340e-001
7.6716093e-001,-7.9690225e-001,1.3523831e+000,1.4769835e+000,1.4785700e+000,1.6841610e+000
-1.5488672e+000,-3.0369581e-001,-1.3131538e+000,2.8255804e-001,9.7144198e-001,-7.7258639e-001
-1.6288984e+000,-4.0539076e-001,-1.6308206e+000,6.9946059e-001,-1.7924406e+000,-3.1880134e-001
-1.3170046e+000,1.0761250e+000,1.3651117e+000,1.1368063e+000,4.9905790e-001,1.0328568e+000
5.9460725e-001,-2.6462407e-001,5.9667247e-001,-1.6991279e+000,9.9521824e-001,-2.8429118e-002
7.3471736e-001,-1.6759219e-001,-8.1767148e-001,-1.1685005e+000,1.2679356e+000,-2.3657114e-001
7.1104581e-002,1.1044137e-001,2.0412962e-001,-6.8202837e-001,-1.6683611e+000,-9.8219640e-001
9.8904331e-001,1.2893414e+000,-4.6157983e-001,1.5927602e+000,8.9265243e-001,1.3670603e+000
-2.1387601e-001,2.5349186e-001,-1.6722387e-001,3.4762801e-001,-9.1744869e-002,3.8390707e-001
1.2379734e+000,-1.1951376e+000,-1.4608115e+000,-7.1232607e-001,8.3658685e-001,-7.8316634e-002
9.8663850e-001,1.2662911e+000,5.3321917e-001,8.3838836e-001,1.2128608e+000,1.1954014e+000
1.6841696e+000,1.6217984e+000,5.8929936e-002,-2.8340557e-001,5.8688821e-001,-8.1076362e-001
5.7152141e-002,1.6358146e+000,8.1378283e-001,1.5359952e+000,6.5353776e-002,1.6448707e+000
4.1091877e-001,-6.4644783e-001,4.0249929e-001,6.1242699e-001,-8.6206881e-001,-1.0092136e-001
2.7395132e-001,3.4907679e-001,8.8838257e-001,7.9445982e-001,1.2802720e+000,1.4899412e+000
-5.8740376e-001,5.9020963e-001,-8.2540830e-001,8.9777844e-001,3.0831904e-001,6.4806624e-001
1.6146093e+000,-1.5795485e+000,-1.1794704e+000,1.2261818e+000,1.4514459e+000,3.7711122e-001
-5.1369996e-001,-1.5616441e+000,1.2223385e+000,9.4688395e-001,-1.7647341e+000,-6.1757686e-001
-1.4816187e-001,-1.1554080e+000,3.5577611e-002,1.0905847e+000,-8.1923830e-001,-4.2247509e-001
-1.0477842e+000,-8.1035331e-001,1.3869424e+000,1.5218947e+000,9.5794968e-001,8.2512285e-001
-8.5423377e-002,-7.2785483e-001,1.4250711e+000,1.4296907e+000,-1.1904230e+000,8.2629952e-001
1.3106486e+000,5.1589542e-001,3.2809665e-001,-4.9172692e-001,1.3037853e+000,5.9485219e-001
6.5941888e-001,3.5099292e-001,-1.0925172e+000,-5.8440363e-001,1.4259557e+000,8.3136562e-001
1.3994807e+000,1.1221592e+000,-6.3849290e-001,-2.6474579e-002,-8.5629928e-001,-3.6792665e-002
-1.7117688e+000,-1.4901072e+000,5.7593280e-003,1.1116639e+000,1.2395897e-001,-4.8829471e-001
1.5417515e+000,-5.6529583e-001,-6.5136440e-001,4.1423890e-001,1.3536497e+000,1.0636993e+000
-3.1764139e-001,-1.4888087e+000,1.6674439e+000,7.2495923e-001,3.4548339e-001,1.6041978e-001
5.8226256e-001,-5.1627675e-001,1.0313425e+000,7.9277657e-001,-8.8939303e-001,4.3587159e-001
7.3784017e-001,1.3172203e+000,9.7274942e-001,-1.1917955e+000,1.1874176e+000,4.3067373e-001
-6.5865994e-001,7.1536247e-001,1.1902309e-001,2.4601425e-001,-1.8069250e+000,-2.1301806e-001
-1.4909520e+000,2.0328279e-001,7.1055541e-001,1.5358671e+000,-7.9652160e-001,-3.3337719e-001
-1.1257950e-001,8.5868530e-001,6.6768739e-001,3.0109578e-001,1.1233856e+000,1.2773190e+000
5.6642733e-001,1.2964585e+000,2.4692861e-001,-1.9122103e-001,-8.0352619e-001,4.7944124e-001
3.5666923e-001,8.4099810e-001,-1.1375762e+000,7.7815827e-001,1.5574035e-001,1.4617069e+000
-1.4488633e+000,-2.3162759e-001,1.2821751e+000,4.8966599e-001,8.2581020e-001,7.1190195e-002
-6.6713365e-001,-1.6377599e+000,-1.2017805e+000,-8.0675671e-001,1.3130876e+000,-1.2280340e+000
-6.7631070e-002,1.3589441e-001,5.9512365e-001,-8.4306731e-001,1.0713865e+000,4.2874556e-001
1.2740882e+000,1.1157156e+000,1.5203320e+000,-1.0418029e+000,-7.2791856e-001,-1.5569516e-001
-6.9680531e-001,-8.9590395e-001,9.5227182e-001,-3.4998477e-001,-5.7123419e-001,-7.8248008e-001
1.4389954e+000,3.3818955e-001,-1.7984390e+000,-1.1437051e-002,2.2265166e-001,1.8659757e+000
-1.5905394e+000,-2.1814974e-001,-3.3240684e-001,-3.1510094e-001,8.1812086e-001,-1.0979048e+000
1.1647822e+000,-1.4219959e+000,-1.7095933e+000,-1.3117222e+000,-2.0573324e-001,-7.8965925e-001
1.0240485e+000,8.6246684e-001,-7.6614622e-001,-1.1577174e+000,1.0566995e+000,2.2460677e-001
-3.6184417e-001,7.5810192e-001,9.9244527e-001,-1.7210235e+000,-1.3318677e+000,-8.3697663e-001
-1.2476469e+000,8.5138320e-001,-6.2613792e-002,4.9669808e-001,-5.4699612e-001,-6.5241922e-001
1.0512305e-001,1.0669428e+000,1.0475666e+000,-1.3297809e+000,8.9094932e-001,3.7831718e-001
1.0260983e+000,-1.2002204e+000,-1.3578770e+000,8.5698501e-001,1.0968321e+000,6.8590877e-001
-1.5835422e+000,9.4913146e-001,-1.1308003e-001,9.0827352e-001,9.3321122e-001,-6.5148443e-001
2.9086084e-001,-1.5951637e+000,1.2449096e+000,-1.2432709e+000,-3.9296541e-002,-1.9048660e+000
-1.0101286e+000,6.9423406e-001,1.2896058e+000,1.6519692e+000,1.6990182e+000,1.7709852e+000
1.1257866e+000,2.6716159e-001,-1.1474131e-001,-6.1507218e-001,1.5223628e+000,7.6675287e-001
1.1663848e-001,1.0588944e+000,-4.3186617e-001,-1.6220963e+000,1.7020967e-001,-4.0018465e-001
2.9660004e-001,-1.4638080e+000,-3.1245947e-002,9.4122858e-001,1.4877462e+000,1.0787963e-002
8.9710769e-001,-1.7629528e+000,-1.1788252e+000,-8.8879796e-001,1.8836275e-002,-1.7774548e+000
-1.4188900e+000,3.4252493e-001,-1.7809607e-001,5.4754058e-001,-1.3728887e+000,-1.3093231e+000
1.0445429e-001,-1.5195666e+000,1.3700600e+000,1.3324441e+000,-4.1305997e-001,3.0308152e-001
1.1858733e-001,-7.0857408e-001,-1.6193937e+000,1.4412072e+000,-8.9485322e-002,1.2328774e+000
-6.8454201e-001,-1.5269047e+000,1.2466331e+000,-8.6408032e-001,-1.2595972e+000,-1.4072075e+000
-5.5636391e-001,-1.1976083e+000,-8.8589758e-001,-1.6304968e+000,-1.7525509e+000,-2.1973776e+000
-5.5554920e-001,1.1768525e+000,4.0419227e-001,-6.4646491e-001,-3.4560727e-001,-3.2724610e-001
8.4903003e-001,-1.0375569e+000,-4.4926119e-001,-4.2788207e-001,2.7623992e-001,-8.4396012e-001
-9.7254190e-001,-3.0526885e-001,3.8400693e-001,-7.1296293e-001,4.7366080e-001,-1.0192346e+000
1.3444237e+000,6.6769940e-001,-1.0996800e+000,-1.1580913e+000,-1.7833894e+000,-6.3941528e-002
-6.2516681e-002,4.2515866e-001,7.0087090e-001,9.5065765e-001,-1.1815701e+000,8.6389261e-001
1.3000096e+000,-2.2534648e-001,-1.7373029e+000,-8.1815413e-001,-1.5263578e+000,3.1555844e-001
-1.5892124e+000,1.1002335e+000,-1.0179779e+000,-1.6146268e+000,-1.1344118e+000,-2.2208376e+000
-1.0096290e+000,1.0984493e+000,-3.9318462e-001,6.1585251e-001,1.6349961e+000,6.7761851e-001
1.2162359e+000,1.6614133e+000,-4.4194525e-001,-6.6408225e-001,1.6644620e+000,-9.5339175e-003
1.6384955e+000,-9.3275452e-001,-1.7357302e+000,1.3516729e+000,-1.8477339e-002,1.9306771e+000
6.0589693e-001,-1.2344541e+000,1.0327865e+000,-5.6659772e-001,1.0349334e+000,-5.5189878e-001
6.6547882e-001,-8.3519451e-001,6.2302396e-001,-1.7219237e+000,7.8069760e-001,-9.1876139e-001
