@RELATION fri_c4_250_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
1.3436870e+000,1.0507495e+000,1.8238900e-001,-5.1624286e-001,4.2378734e-001,3.0175235e-001,-3.1957935e-001,1.4777023e-001,1.2442854e+000,1.1512506e+000,-7.7556164e-002,-1.5520827e+000,1.1798802e+000,-6.3514715e-001,7.4120142e-003,9.5422257e-001,3.9722807e-001,-1.4900832e+000,6.2141725e-001,-1.3062191e+000,-1.2211632e+000,2.6173174e-001,-2.9764676e-002,1.0582379e+000,-7.6470908e-001,7.1563232e-001,-1.1263447e+000,4.2221035e-001,-6.1394122e-001,-2.0153712e-001,-5.3586880e-001,5.2248653e-001,-2.2496756e-001,1.1099189e+000,-1.2271353e+000,1.5483337e+000,1.0277026e+000,-1.5191432e+000,-5.4844279e-001,9.2809939e-001,5.4686207e-001,-1.7798907e+000,-9.4363442e-001,4.7992669e-001,1.5828595e+000,-1.4638829e+000,-1.3701878e+000,-1.2127349e+000,-6.9817122e-001,1.4776724e+000,-6.3851246e-001
2.9161771e-001,1.0243466e+000,-1.0717145e+000,-6.8096637e-001,-8.7098316e-001,-1.3357165e+000,-1.6879001e+000,1.6104269e+000,1.3936114e+000,1.0496570e+000,2.5779615e-001,1.9255071e-001,-1.6749294e+000,-1.2184996e+000,-1.6421320e+000,-4.6465047e-001,8.2150575e-001,1.5253674e+000,-9.6758767e-001,1.6893738e+000,-1.4999771e+000,-1.6447807e+000,-1.5834493e-001,-3.4701870e-002,3.7140908e-001,-1.6800721e+000,3.7847551e-001,-3.3184020e-001,5.5452406e-002,-5.4251227e-001,-9.1324219e-001,-4.3621658e-001,-1.1150628e+000,-1.4611236e+000,-4.2170913e-001,8.4279061e-001,6.0103601e-001,8.7845208e-001,1.4578884e+000,-2.2957617e-001,-5.3478244e-001,1.5254536e+000,9.2159294e-001,9.9044418e-001,7.4363222e-001,-1.2114498e+000,-4.3719961e-001,1.0625214e+000,7.3455204e-003,-1.7565280e+000,-1.9717864e+000
1.1732997e+000,1.6406550e+000,1.9570605e-002,-4.0839640e-001,3.2256761e-001,-3.0229573e-001,4.4660142e-001,2.9124937e-001,-1.2737173e+000,6.7872653e-001,1.0518352e-001,1.3323937e+000,3.8940733e-001,7.5930094e-001,1.5295902e+000,-7.3159452e-001,-2.4807623e-001,-4.4827536e-001,-1.0265855e+000,-1.8404577e-001,-1.5344364e+000,1.3047635e+000,-3.2572412e-001,-9.1347104e-001,-3.0588510e-001,-1.5615946e+000,-5.5337414e-001,1.2263511e+000,-2.0315980e-001,-8.6132198e-001,-1.1341524e+000,3.4535757e-001,-1.4533851e+000,-1.4784644e+000,1.4396892e+000,-9.4049769e-001,-8.6617718e-001,-4.2250949e-001,-9.6014927e-002,-1.9734485e-001,-1.5884733e+000,9.7734347e-001,1.2646213e-001,7.7704965e-001,1.0765824e+000,-1.2845051e+000,1.5754672e+000,-1.6355729e+000,-1.9786089e-002,-1.0181979e+000,3.7476542e-001
1.2186387e+000,1.5189829e+000,1.3291017e+000,-6.0582922e-002,1.7583732e+000,7.1464749e-001,-1.8443645e-001,1.4577504e+000,-1.4218734e+000,6.3528394e-001,-1.0729084e+000,1.1753996e+000,1.5795414e+000,-3.7284455e-001,3.0630254e-001,1.0557597e+000,7.5366634e-002,1.0510297e+000,-8.2491358e-002,-1.3663919e-001,-8.9301117e-001,1.4979630e-002,-8.7100458e-001,-1.7851856e-002,-5.3568654e-001,3.0985999e-001,-1.4724464e+000,6.6586749e-001,7.7908967e-001,-5.4929755e-001,-1.2466052e-001,1.4124161e+000,-9.5458197e-001,-1.5506474e+000,1.5158160e+000,-1.3645402e+000,-8.8132575e-001,-1.2872142e+000,-7.5744467e-001,1.0531691e+000,-4.7440101e-003,3.2001748e-001,-4.0101807e-001,-1.0801967e+000,-4.7857042e-002,1.3088148e+000,-8.7736773e-001,-1.4703181e+000,-1.3481514e+000,-6.1283765e-001,6.5979190e-001
7.9650026e-001,1.2638561e+000,2.5017733e-001,-1.2541021e+000,2.7161045e-001,-1.0242726e+000,-6.7333351e-001,-3.1103252e-001,1.1661245e+000,-1.0908230e+000,6.3974610e-001,-1.5066081e+000,1.4481933e+000,1.0449831e+000,-1.6835123e-001,-2.7956004e-001,-4.0967117e-001,-1.1673694e+000,1.4598614e+000,1.0567634e+000,1.6237044e+000,9.9357971e-001,-1.0040826e+000,-2.6318231e-002,2.0727736e-002,-1.0942020e+000,1.1921446e+000,1.1940935e+000,-1.0570597e+000,-1.6055667e+000,-9.2829922e-001,4.6091173e-001,-2.9767579e-002,1.2392312e+000,7.8648820e-001,5.0980772e-001,-1.7166723e+000,-1.9108899e-001,-1.0655361e+000,-1.1351320e+000,9.1345729e-001,-9.3691579e-001,2.4856751e-001,5.7034037e-001,1.2744263e+000,1.2462954e+000,-1.2943190e-001,-1.1120765e+000,1.0821777e+000,-1.4367584e+000,-1.7479633e+000
-7.9920288e-001,-8.7736651e-001,-5.5281428e-002,9.2019655e-001,-6.7743162e-001,-2.0683674e-001,1.1897955e+000,5.1127177e-001,1.5729373e+000,-1.0410387e+000,1.3036580e+000,1.2369699e+000,8.9904180e-001,-4.8921365e-001,9.8071857e-001,1.2979410e+000,-1.0838830e-001,1.2657914e+000,-6.3740947e-001,-7.7531430e-001,-1.0588121e+000,1.4598903e+000,5.4621629e-001,-2.0717259e-001,1.3957226e+000,-1.5000647e-001,-5.7329987e-002,9.0369039e-001,1.2595711e+000,1.5996359e+000,1.6760873e+000,-1.5523311e+000,1.5355588e+000,8.8503894e-002,5.7949405e-002,-9.4773478e-001,-8.9219288e-001,-5.5442420e-001,-8.1969284e-001,-1.3441270e+000,3.8006951e-001,8.7383091e-001,-1.5921112e+000,1.3588828e+000,-2.0266287e-001,1.4663087e+000,-1.1819393e+000,-7.4335997e-001,1.4897786e+000,-1.0691992e+000,8.2170078e-001
-2.1536640e+000,-1.7024676e+000,-1.0942242e+000,-8.5488713e-001,-8.4113958e-001,1.5492289e+000,1.3312010e+000,-1.0105077e+000,-1.1682185e+000,1.6901523e+000,-1.0191213e+000,8.7717689e-001,-1.1733325e+000,-2.6161386e-001,1.1034793e+000,8.9897237e-001,4.2145005e-002,-1.6732407e+000,1.3764160e+000,7.0174879e-001,-3.4972786e-001,-1.6481094e+000,9.8672013e-001,-1.6472783e+000,-1.9112322e-002,1.3506162e+000,7.2255449e-001,8.5453129e-001,-6.8307253e-001,-1.3228555e+000,5.1890132e-001,-1.2117611e+000,-1.2429977e+000,8.2503030e-001,2.5491896e-001,1.5136998e+000,8.9436940e-001,-4.8467927e-001,1.3756030e+000,7.4733106e-001,5.9679855e-001,5.6249276e-001,9.9720575e-001,-1.0265798e-001,1.1988998e-001,1.6456152e+000,1.2650708e+000,-1.4388746e+000,1.7042519e+000,3.9609682e-001,-3.6246007e-001
9.5598697e-001,3.4120063e-001,-4.8896938e-001,-1.0570139e+000,-3.1799010e-001,7.6111290e-004,-1.1340764e-001,1.8433106e-002,-3.7602359e-001,1.1438317e+000,-1.4568536e+000,-9.3298522e-001,-7.3589684e-001,1.5262901e+000,-9.3038095e-001,-5.3356359e-001,-1.1319264e+000,-8.5525425e-001,-3.7761637e-001,-1.9675672e-001,-1.1961632e+000,7.5504560e-002,1.5838815e+000,-1.5470240e+000,-5.3245792e-001,7.6710522e-001,6.0360639e-001,1.1501328e+000,-4.8623521e-001,-1.2476025e+000,-1.7132808e+000,1.1255349e+000,-1.7296350e-001,7.6812575e-001,2.0526167e-001,-1.1407774e+000,-8.5943505e-001,9.5301250e-001,8.3545548e-001,-5.6317921e-003,-1.1787353e+000,9.7766193e-001,-1.2771152e+000,3.6248970e-001,-5.1623308e-001,-7.0039007e-001,8.5253927e-001,-1.1482734e+000,2.6344737e-001,1.5332484e+000,-1.8937211e+000
-1.0059664e+000,-1.2736476e+000,-1.4297242e+000,-1.4331729e+000,-7.9438345e-001,7.4672889e-002,3.9654623e-001,1.3716671e+000,1.4944480e+000,-1.4099084e+000,6.1302161e-001,-3.4830584e-001,-2.6958229e-002,-1.7388958e-001,1.1857457e+000,5.9282321e-001,-1.2415531e+000,4.2514828e-001,1.3014719e+000,1.6626814e+000,1.1447076e+000,-1.1141784e+000,1.4768620e+000,-8.6427036e-001,-6.2404861e-001,5.7400646e-001,1.1128255e+000,1.0741292e+000,-1.6064048e+000,5.6481524e-001,-9.4956565e-001,-1.9704408e-001,6.3376303e-001,1.6591049e+000,3.6396734e-001,-1.4028139e+000,-1.7970802e+000,-1.5414471e+000,1.0635544e+000,3.0498327e-001,-1.6240513e+000,-1.6109918e+000,7.2330214e-001,3.8080657e-001,1.3315200e+000,3.0180372e-001,-1.2596817e+000,5.3667662e-001,-3.0647145e-001,-2.2047866e-001,1.4993622e-001
-1.4462106e+000,-8.5515846e-001,-4.3481554e-002,7.9532674e-001,-4.2290158e-001,-4.0537747e-001,-1.5897298e+000,3.0655975e-001,-1.2468134e+000,1.6012723e+000,-1.7038383e+000,1.1147464e+000,-3.5217530e-001,-9.8601365e-001,-2.3423614e-001,-4.0546817e-001,-1.8112871e-001,1.5635233e-001,1.3747923e+000,-8.5407099e-001,5.9248181e-001,-8.4400687e-001,-6.1744013e-001,1.8843907e-001,8.2170984e-001,-1.4873938e+000,-6.2489146e-001,2.1351101e-002,-3.5699033e-001,1.6292378e-001,2.0643732e-001,-1.1238503e+000,-7.7774795e-001,5.7546530e-001,-9.4580188e-001,-1.7071513e+000,1.3043255e+000,5.1529630e-001,-1.6413324e-001,1.0966446e+000,-6.8553024e-001,-1.3556646e-001,-7.7680094e-001,-5.5112977e-001,-7.9232692e-001,-1.6780437e+000,1.0908544e+000,-8.8624892e-001,1.4657958e+000,-8.6793438e-001,9.7807686e-002
2.7239965e-001,6.7661723e-002,-4.4129954e-001,-1.3151234e+000,-1.6577570e-001,-1.8964947e-002,-1.9168802e-002,-1.0314488e+000,6.6948808e-001,5.3463338e-001,-1.1376967e+000,-5.1193611e-001,-1.2548176e+000,-1.6998620e+000,-1.0272560e+000,-7.2609807e-002,7.2650462e-001,-7.8087061e-001,8.6951009e-002,1.2135240e+000,-3.2320355e-001,4.1610311e-001,1.0780784e+000,-1.1386644e+000,-4.0232343e-001,1.0833124e+000,-1.4850395e+000,1.5420466e+000,5.3349056e-001,-4.3930734e-001,1.1524126e+000,-1.2568997e+000,1.3564236e+000,1.3918851e+000,-1.1597954e+000,1.2767463e+000,-8.1163511e-001,-1.0108875e+000,-1.5656708e+000,-8.5497371e-001,6.5544627e-001,-6.9793403e-002,1.0002407e+000,4.9120431e-001,8.6849728e-001,-1.0665907e+000,-1.2530484e+000,-2.9867841e-001,-2.4675127e-001,9.5711199e-001,-5.0760553e-001
-1.4014571e-001,2.8397383e-001,5.0581915e-002,-9.9997125e-002,6.8805613e-002,1.1871430e+000,1.0254050e+000,3.0128414e-001,-2.1174178e-001,3.1632354e-001,-1.2946589e+000,1.7012708e-001,-1.1302541e+000,7.5802955e-001,-5.2705270e-001,-4.6576366e-001,5.7856984e-001,-1.3998442e+000,-8.8599913e-001,-6.6597529e-001,7.2502642e-001,-1.3222186e+000,-8.7186883e-001,-9.1396164e-001,-3.0460157e-001,-3.2218621e-002,-6.4708129e-001,9.8138780e-001,-1.1111539e+000,-8.1663768e-001,-7.6566352e-002,8.2633965e-001,1.1393739e+000,-1.1780248e+000,9.5845085e-001,7.3736289e-001,4.3656843e-001,-1.4042785e+000,7.1384333e-001,4.6012828e-001,7.0182042e-001,-1.0835453e+000,-3.6488555e-001,-1.5360138e+000,-2.3544706e-001,-4.0554594e-001,-1.3925094e+000,-1.6482226e+000,-9.6753016e-001,9.2059676e-001,1.6890147e-001
1.0479971e-001,1.3768013e+000,1.5585539e+000,4.0121905e-001,4.8488292e-001,-1.0609563e+000,-1.2455983e+000,-1.7394145e+000,-9.8876902e-002,9.8370278e-001,-1.6781412e+000,1.2271818e+000,1.5157188e+000,3.7741766e-001,-1.6773118e+000,1.4557176e+000,-7.8676848e-002,-7.0371999e-001,1.2312628e+000,1.6178493e-001,1.2494580e+000,-1.6828076e+000,-5.9289411e-002,8.2965417e-001,1.4277074e+000,1.6858411e+000,7.3129339e-001,8.2282811e-001,1.0261959e+000,-8.7147672e-002,-3.8315870e-001,9.4500061e-001,1.7653385e-001,8.1325908e-001,6.8456371e-001,-1.6615719e+000,6.8752133e-001,8.4683117e-001,1.2200894e+000,1.5619627e+000,-1.4969528e+000,4.4622257e-001,-1.6311667e+000,-1.2613366e+000,-1.4900664e-001,-6.5129388e-001,-1.6626411e+000,6.5558303e-001,1.7303945e+000,9.7626537e-001,-1.6631285e+000
2.2931227e-001,1.8560389e-002,-1.7257019e-001,-4.9589376e-001,-7.7307943e-002,-6.5446922e-001,2.3596239e-001,-2.9860679e-001,-8.9960729e-001,-1.6860320e+000,5.1038562e-001,-1.6177323e+000,1.4032079e+000,-1.7952318e-001,9.6518565e-001,1.2399543e+000,3.2541202e-001,8.7043667e-001,3.3448641e-001,-1.3066280e+000,-4.9644560e-001,-1.2386289e-001,-2.4250467e-001,1.3193923e+000,9.2810803e-001,-6.1503569e-001,4.9239962e-001,1.8285354e-001,8.6832620e-001,-1.3105103e+000,1.1664567e+000,-3.5428485e-001,1.9246166e+000,-1.2570668e+000,-4.8877452e-001,1.9789237e-001,-4.1775238e-001,-2.9631456e-001,-1.3448184e+000,4.3630670e-001,2.6688866e-001,1.7223891e-001,-1.4681392e+000,5.3292176e-001,-1.6245464e+000,5.3607554e-001,-1.7507326e+000,-6.7858042e-001,2.3998893e-001,-5.9726916e-003,6.4674166e-002
