@RELATION fri_c2_100_10 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
@DATA  
-6.1049746e-001,-4.8635562e-001,-7.3672678e-002,4.9712629e-001,1.7715314e+000,-7.7710805e-001,4.6425595e-001,1.1718981e+000,-3.4335673e-001,-1.3371343e+000,1.4974067e+000
-8.0376109e-001,-1.2521642e+000,-7.7078709e-001,-9.4595350e-002,1.0011488e+000,-1.1083805e+000,9.5077354e-001,8.8993601e-001,-1.5755565e+000,1.1625958e+000,5.2759280e-001
-1.5018802e+000,-1.0820450e+000,-9.9018898e-001,1.6155383e-001,-1.4253441e+000,-1.5892980e+000,-1.6884644e+000,1.6629780e+000,9.5466483e-002,1.0091935e+000,1.8289802e-001
-5.2207662e-001,8.9470561e-002,9.4384517e-002,-2.8339597e-001,1.4171558e+000,1.4391865e+000,8.0136771e-001,-1.9411441e-001,1.3301539e+000,7.0496517e-001,1.1387688e+000
6.8567126e-001,-8.9462074e-002,-2.1346584e-001,-1.1025377e+000,1.8663614e+000,4.4815914e-001,-2.1592066e-001,-5.9791320e-001,1.5555359e+000,1.0286406e+000,-4.6025425e-002
-8.3550601e-001,-1.5640792e+000,-8.1433245e-001,-6.0082118e-001,1.6729793e+000,-4.8955914e-001,7.6257756e-001,7.5600730e-001,-1.2425690e+000,1.2570999e-001,1.6465315e-001
1.4845152e+000,1.3551157e+000,8.7852804e-001,7.4792402e-001,-1.2210415e+000,9.4670468e-001,1.2984836e+000,-3.4588246e-001,9.5878980e-001,-6.5525510e-001,-8.5370357e-001
1.7111054e-001,3.9825103e-001,1.2266101e+000,6.0634570e-001,9.4106571e-001,-9.5579639e-002,3.8276203e-001,1.2108164e+000,-1.3899706e+000,1.4398399e+000,1.1390797e-001
7.7591001e-001,6.8837486e-001,2.4062136e+000,1.5487621e+000,-3.9972861e-002,-3.4294893e-001,-1.7316631e+000,-7.2677127e-001,7.6624254e-001,-7.3202224e-001,-1.3518261e+000
1.4044462e+000,1.1806748e+000,-3.7529750e-001,-1.0919795e+000,-1.1657328e-001,-1.2508311e-001,1.3222741e+000,-1.2505474e+000,-1.0511642e+000,6.3490773e-001,-1.6972602e+000
5.3115941e-001,1.0833236e+000,-8.4045892e-001,-9.6780088e-001,-1.1937562e-001,3.2041403e-001,6.8963785e-001,-7.4815224e-001,-1.5359353e+000,1.3923459e+000,-2.1671787e+000
7.4949888e-001,1.0222801e+000,1.5831795e+000,3.7730360e-001,1.1944308e+000,-4.2246795e-001,-1.3666343e+000,-1.5934543e+000,-2.6561681e-001,-9.7237556e-001,-1.9936375e+000
-9.6021593e-001,-1.2694072e+000,-1.3909583e+000,-4.5533633e-001,-8.7943577e-001,1.1300156e+000,-1.3826169e+000,9.4147632e-001,-2.8934789e-001,1.4758143e+000,2.3361787e-001
-4.6854283e-001,-2.6334739e-001,4.0275631e-001,9.8688296e-001,-1.9436288e-001,8.9931718e-001,1.1490854e+000,4.2015723e-001,1.3983075e+000,-5.4944590e-001,1.4408878e+000
4.1320240e-001,3.1358121e-002,-4.9345025e-001,-7.7612175e-001,2.8457369e-001,1.4983496e+000,1.1452171e+000,-1.5171461e+000,5.0110873e-001,-4.3384235e-001,1.0465854e-001
-7.9325117e-001,-5.0782838e-002,4.8962930e-001,1.5949556e+000,6.8732526e-001,9.9362162e-002,-1.4543804e+000,-2.4300406e-001,1.2207197e+000,8.3716991e-001,1.5801795e+000
-6.5203118e-002,1.9609258e-001,-3.9865019e-001,-6.7442233e-001,1.5770515e+000,8.6067765e-001,6.9519187e-002,-1.3384938e+000,1.6788498e+000,1.5682790e+000,7.1207134e-001
2.9203392e-001,3.7906589e-001,1.4216151e+000,8.2354909e-001,4.1804708e-001,1.0945461e+000,1.1397599e-001,8.5625804e-001,-1.0972093e+000,-1.2786381e+000,-2.1658145e-001
-1.4552299e+000,-1.5836409e+000,-5.0755648e-001,1.2019567e+000,6.5492410e-001,-8.7606948e-001,-2.3202928e-001,-1.4557994e+000,7.6367707e-001,1.3098313e+000,4.8904989e-001
-5.0538533e-001,7.6935116e-002,-1.5889009e-003,-1.1567613e-001,1.1084456e+000,-1.4393587e+000,-9.1976591e-001,-1.1050661e+000,-1.0045931e-001,-2.7259343e-001,9.5010758e-001
-1.2512547e+000,-1.1288630e+000,-1.2524551e+000,-1.6352411e+000,2.5910931e-001,-8.3490644e-001,2.0446724e-001,-9.9922832e-001,-6.6536786e-001,-8.1152431e-001,-3.2700267e-001
1.9077616e+000,1.6378472e+000,5.4200097e-001,-3.3163000e-001,6.8608085e-001,1.2625425e+000,6.6154962e-001,1.4215933e+000,-1.5076667e+000,-1.7569530e-001,8.6856246e-001
7.1939955e-001,6.9972809e-001,-4.8932272e-001,-1.3487250e+000,1.7459516e+000,1.3887810e-001,1.1457229e+000,6.6037184e-001,-3.9719117e-001,-9.9331693e-001,-1.6720009e+000
5.1927540e-001,-9.7439853e-002,-5.0856416e-001,-1.4547970e+000,1.3323590e+000,9.7173369e-001,-2.1199277e-001,-5.0890016e-002,-2.8809081e-002,-1.4962608e+000,2.5033957e-001
4.3499004e-001,1.4413711e-001,-1.7886002e-001,-9.3401122e-001,-1.3018491e+000,-6.3231435e-001,-6.1820087e-001,7.9075451e-001,7.9256202e-003,-1.6687380e+000,-5.7909489e-001
-1.5789794e-001,5.2853405e-001,2.0873229e-001,-2.9577360e-001,9.2707984e-001,-1.3122328e+000,-1.4571773e+000,-1.0750598e-001,3.9952159e-001,1.2309381e+000,-1.4058656e-001
-2.0800176e+000,-1.6163002e+000,-9.3047375e-001,9.7656149e-001,-2.5440547e-001,1.3559756e+000,-1.6643752e+000,5.6408882e-001,7.4037883e-001,-1.2833981e+000,3.9227508e-001
1.1624585e+000,9.1112341e-001,-1.9304059e+000,-1.6541957e+000,-1.3985462e+000,-4.1914304e-001,-1.2399293e-001,-5.5387705e-001,-3.7291579e-001,1.2876872e+000,-1.8700221e+000
2.3773481e+000,1.9077690e+000,-6.1392929e-001,-1.5046648e+000,-1.0539137e+000,5.4903566e-001,1.4133835e+000,1.0179769e+000,2.0307057e-001,-1.0836811e+000,-9.5431750e-001
1.2795912e+000,1.0526509e+000,2.2927496e+000,1.2286694e+000,1.6896601e+000,7.8848632e-001,4.7549633e-001,-8.6838710e-001,1.6473177e+000,2.5085467e-001,-1.0572368e+000
1.2582079e+000,1.5397861e+000,4.4365198e-001,-3.2994095e-001,-1.5526335e+000,6.1526487e-001,1.3662590e+000,1.1573853e+000,-7.1640741e-001,-3.7042337e-001,-1.2168476e+000
3.9397785e-003,4.0092226e-001,-1.7672978e-001,-1.3152280e+000,-1.2587488e+000,-1.2128499e+000,-1.5659378e+000,1.0107299e+000,5.0322978e-001,1.3331986e+000,-6.2172233e-001
-1.1052109e+000,-1.5282954e+000,-8.0157009e-001,2.3615640e-001,-1.2461658e+000,-1.1778238e+000,-1.3519388e+000,-5.5980959e-001,-4.1660867e-001,1.4050752e-001,-6.3340595e-002
-3.3107711e-001,1.0757972e-001,9.3179002e-001,1.3521701e+000,1.1142614e+000,-7.9274223e-002,-1.5534271e+000,-5.4637588e-001,-7.7198632e-001,-1.2133567e+000,1.5681164e+000
-6.1984395e-001,2.7378232e-001,-3.0941884e-001,-2.6293918e-001,-8.0092354e-001,-4.7349140e-001,-5.9511291e-001,1.1054368e+000,-1.0879048e+000,-8.4037359e-001,8.9674108e-001
8.5272654e-001,1.1953779e+000,7.4434408e-001,9.3157627e-002,-7.0376415e-001,-6.6509996e-001,-1.9906597e-001,-1.2239070e+000,8.6861330e-001,1.3558950e+000,-2.3237744e+000
6.9702649e-001,1.8039075e+000,3.1856037e+000,1.2539280e+000,1.0451216e+000,1.4876970e+000,3.1425236e-001,7.0154577e-001,-8.9760814e-001,-3.8897422e-001,-5.2168357e-001
2.2890844e+000,1.9019181e+000,-6.9093450e-001,-1.1205658e+000,-2.8306038e-001,-9.0508498e-001,-1.0842730e+000,1.4093328e+000,9.8700862e-001,-1.0615054e+000,-6.3226016e-001
-5.7977894e-001,-1.2430610e+000,-2.4576532e-001,-9.0020748e-001,-2.3026227e-001,-1.2083130e+000,1.6091205e-002,1.0355708e+000,-1.1689214e+000,-1.3845421e+000,1.6111567e-001
8.5741937e-001,7.2100257e-001,1.7481648e+000,1.6821344e+000,3.1341437e-001,1.2086411e+000,-3.2677939e-001,1.2262705e+000,5.8661535e-001,1.1663687e+000,-1.2941168e+000
-9.6139413e-001,-1.0901495e+000,-3.3276630e-001,-4.0434204e-001,6.4125922e-001,4.8166991e-001,-1.3569673e+000,6.0539834e-001,-1.5426479e+000,5.9901267e-001,4.2351659e-001
8.3843683e-001,2.1805330e-002,-1.1806296e-001,-4.1396406e-001,1.8587463e+000,-1.6051446e+000,6.7980051e-001,-1.3658894e+000,-1.0901309e+000,-1.4333079e+000,-4.6475524e-002
-6.3481653e-001,-9.5859995e-001,7.3053422e-003,1.4218745e+000,-6.2700714e-001,8.4200367e-001,1.2109444e+000,-5.7657642e-001,1.7648136e+000,-2.7602561e-001,1.0767139e+000
3.2718347e-002,-7.0908747e-001,-1.4167669e-001,1.6620012e+000,-1.1454455e+000,-2.9972145e-001,-5.9127384e-001,1.6175967e+000,5.9537060e-001,1.5319652e+000,1.5364831e+000
-1.3875681e-001,-1.1270455e+000,-4.7477467e-001,-1.5548090e+000,1.2368348e+000,-3.3141307e-001,-2.3366065e-001,-4.2572919e-001,-1.0861739e+000,-8.9791841e-001,1.7151780e-001
4.6534761e-001,5.2396098e-001,1.4405662e+000,9.4460781e-001,-9.7109634e-001,-7.4583643e-001,9.0779707e-001,-2.4075817e-001,-9.9128970e-001,-2.9623937e-001,-1.1508856e+000
-1.2084674e+000,-4.2483106e-001,-8.5047845e-001,-1.1068720e+000,-4.0610514e-001,-8.5069415e-001,3.9828398e-001,3.2817119e-001,1.3208313e-001,-1.5077364e+000,4.8559746e-001
-5.2471625e-001,6.2881977e-002,-7.7071760e-001,-6.4973945e-001,-4.3780982e-001,-1.6673138e+000,-1.6174644e-001,-1.6789503e+000,-7.8371739e-001,-9.5507819e-001,7.0565752e-001
-4.9533380e-001,-7.9343264e-001,-1.0827843e+000,-6.0576027e-001,1.6539331e+000,-7.2810959e-001,1.4960784e+000,1.1419615e+000,-1.0185601e+000,3.8279333e-001,1.3632658e+000
-1.7163105e+000,-1.1633264e+000,-7.1999426e-001,-1.3230837e+000,1.1313665e-001,2.0691839e-001,-1.0977725e+000,-1.3111948e+000,1.7020539e+000,1.4181233e+000,-2.6220752e-001
1.7442613e+000,1.4584650e+000,-1.2834849e+000,-1.5144138e+000,2.9438647e-001,-6.7878708e-001,5.8064209e-001,-1.2921722e+000,6.9929091e-001,4.5116795e-001,4.4727870e-001
-4.0794521e-001,-1.0518589e+000,-4.1234867e-001,-7.0098786e-001,7.6448225e-001,-2.1228472e-001,5.4715304e-001,1.5613927e+000,-4.8578800e-001,1.0461122e+000,5.4513339e-001
-1.0266996e-001,4.5299048e-002,-5.2714428e-001,-1.4855298e+000,-7.4547458e-001,2.7750816e-001,-1.3160725e+000,-8.0540650e-001,-1.0848135e+000,3.7968052e-001,1.2774460e-001
7.7916138e-004,-2.5237266e-001,1.0431989e+000,9.5292094e-001,1.5591269e+000,-8.0020984e-001,3.1728055e-001,1.6465582e+000,1.5303824e+000,4.5321025e-001,1.3567406e+000
-7.0449909e-001,-1.1751631e+000,-9.7122967e-002,1.0009967e+000,-6.2898071e-001,-7.0921453e-001,-4.6493849e-001,6.0065544e-001,-5.0258546e-001,-4.6472158e-002,2.4005167e-001
1.0363010e+000,1.0662635e+000,1.5747960e+000,8.6136764e-001,-1.4133952e+000,4.7294958e-001,1.3202590e+000,-1.0554006e+000,-1.2552655e+000,1.5646457e+000,-2.0396838e+000
3.3830035e-002,-2.6418670e-001,-3.5580539e-001,-3.4931506e-001,1.5605353e+000,1.4825968e+000,9.4259756e-001,-3.4081687e-001,4.4937118e-001,3.9891056e-001,1.6161913e+000
-1.8985410e-001,-9.6592145e-001,-1.1456921e+000,-3.8499647e-001,-9.1930317e-001,3.6959964e-001,1.0952122e+000,5.5656333e-001,5.4862843e-001,-1.6680013e+000,6.7424175e-001
4.5090825e-001,-2.9748264e-001,-1.1612157e+000,-1.3475689e+000,1.2595093e-001,-1.0268679e+000,5.0650914e-001,1.0663235e+000,-1.0567970e+000,-4.8126983e-001,7.6841631e-001
-3.0912926e-002,-3.5833769e-001,-2.7295918e-001,7.8392323e-001,1.0626342e-001,1.3967718e+000,-1.0868077e+000,1.6853786e+000,1.6045441e+000,8.1878937e-001,1.1113125e+000
-1.2587040e+000,-6.7153377e-001,-2.5732812e-001,1.7201439e+000,1.5141708e+000,1.0440131e+000,1.2786185e+000,-6.6660817e-001,-1.5226799e+000,8.2055950e-001,1.3708752e+000
-1.3400372e+000,-5.5950840e-001,1.0700027e-001,2.1034981e-001,-8.1100837e-001,-1.2688045e+000,1.3732029e+000,-4.6887669e-001,-1.6298368e-001,1.1614030e+000,-1.1551628e-001
-1.5884350e+000,-1.3208012e+000,-4.4380762e-001,3.1482043e-001,-5.9300690e-001,-1.7542431e+000,-1.0991924e+000,7.5069401e-001,-1.2302198e+000,-4.5241259e-001,-1.9078488e-002
-5.5927322e-001,-8.4932861e-001,7.2191084e-001,1.1241457e+000,-9.9129458e-001,-9.1349322e-001,-9.1656840e-001,-3.4497923e-001,-6.8776523e-001,-8.4274508e-001,6.5053133e-001
7.4160553e-001,7.5273721e-001,2.5053505e+000,1.7830117e+000,1.9470164e-001,-1.2540870e+000,-1.7773407e+000,-8.3607914e-001,3.9805498e-002,9.8199184e-001,-1.1996115e+000
-1.4240576e+000,-8.8425949e-001,1.1587712e-002,-7.6564395e-001,-1.0847885e+000,-1.3117999e+000,1.1236993e+000,-1.6171075e+000,4.0134124e-002,1.0575456e+000,-3.0195808e-001
1.3719502e+000,1.8148874e+000,-1.2748618e-001,-8.5239272e-001,-5.1508008e-001,1.5393447e+000,-1.1502003e+000,-8.5771884e-001,9.0094984e-001,8.6394565e-001,-8.6876875e-003
1.4015175e-001,1.8690367e-001,-2.5254198e-001,-4.5797116e-001,-1.1462071e+000,-1.7632693e+000,-9.0824572e-001,1.2604361e+000,-1.2920544e+000,5.8016729e-001,-3.7440406e-002
4.7847438e-002,4.2334962e-001,-7.7204365e-001,-1.5528274e+000,-1.3419211e+000,1.2593304e+000,1.6701866e-001,-1.1146800e+000,-3.5055841e-001,9.2451895e-001,-8.2955972e-001
-6.9529808e-001,-1.4833812e+000,-1.4840292e+000,1.2012771e+000,5.5018133e-001,3.8135462e-001,1.2536001e+000,-7.3640102e-001,-1.4694774e+000,7.0082597e-001,1.2906494e+000
-3.5701901e-001,-1.0784347e+000,-1.0927307e-001,-9.2882468e-002,-1.3579572e+000,1.4300487e+000,-8.0662275e-001,1.0212966e+000,-6.2454385e-001,-7.2277405e-001,3.0554563e-001
-1.4948784e+000,-9.7652598e-001,-2.1351930e-001,1.1389771e+000,6.3964593e-001,-9.3845341e-001,9.8444812e-001,-6.6235500e-001,1.6945142e-001,-1.1726944e-001,6.4832422e-001
1.0737729e+000,1.3246476e+000,1.2836708e+000,1.4876876e+000,2.1997877e-001,-6.0348997e-001,-1.1194444e+000,-1.5738500e+000,1.6334583e+000,-7.8723188e-001,-1.3968292e+000
-2.5536158e-001,4.4897128e-001,1.6314165e+000,5.3184821e-001,8.5234310e-001,7.2331194e-001,-1.1192423e-003,9.4290501e-001,-6.8156626e-001,-8.8566571e-001,3.1930376e-001
9.7692070e-001,1.5491977e+000,-2.6907083e-001,-1.3000689e+000,1.1500978e+000,9.2206016e-001,2.4973798e-001,6.3760479e-001,7.7735282e-001,-1.2524294e+000,-1.2463215e+000
1.3851813e+000,1.2797665e+000,1.9594877e-001,-8.6189915e-001,-3.4910771e-001,5.8466896e-001,-4.0018501e-001,-4.6775090e-001,-9.3966448e-001,1.9044039e-001,-1.3866801e+000
6.1042849e-001,-1.0724352e-001,6.3313560e-001,6.7735210e-001,-2.5715245e-001,2.1599566e-001,7.4985418e-001,-4.9319644e-001,1.6914772e+000,4.5670578e-001,1.4670960e-001
-3.3137678e-001,-1.6575982e-001,8.7604039e-001,-6.4672720e-001,-3.6443340e-001,1.4646673e+000,-3.2648680e-001,7.1386690e-001,4.9274318e-001,3.3684242e-001,3.4216841e-001
-9.1077643e-001,-7.7982689e-001,2.9276882e-001,1.4984828e+000,8.5256514e-001,-5.4161255e-001,-4.7241745e-001,-1.2523607e+000,-1.1986152e+000,1.3307256e+000,1.1243045e+000
-1.0481240e+000,-1.2934237e+000,-5.7270895e-001,-2.7372650e-001,-1.1754713e+000,-3.5286672e-001,-1.3355482e+000,-3.2260207e-001,1.1021376e+000,9.9434102e-001,-9.5230539e-002
-7.1668731e-001,-7.6796210e-001,-5.5017360e-001,-5.1560694e-001,-2.4194584e-001,-5.7190891e-001,9.4368724e-001,1.5200613e+000,5.9619514e-001,4.2744339e-001,7.7158223e-001
2.2983661e+000,1.8227888e+000,1.7634473e+000,4.0295965e-001,-4.1393823e-001,1.4242396e+000,-3.9150323e-001,-6.7217737e-001,8.4522917e-001,-1.1873185e+000,2.4829705e-001
-8.8752683e-001,-3.1196919e-001,2.2405432e-001,5.7560566e-001,-1.2208240e+000,-1.8057823e+000,1.4053796e-001,1.3512694e+000,-2.9689102e-001,3.5535603e-001,6.6595156e-001
