@RELATION fri_c0_1000_10 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
@DATA  
1.6019742e+000,1.7419044e+000,4.4703674e-001,1.2800966e+000,-5.9156765e-001,8.4819184e-001,2.0052274e-001,1.4653152e+000,8.3287438e-001,1.3962949e+000,-2.7164075e-001
9.5238728e-002,6.1269476e-001,-1.4303372e+000,7.5418447e-001,1.1624177e+000,8.6020905e-001,9.3155679e-001,-7.1711909e-002,-6.3495378e-001,8.3260281e-001,2.1142929e+000
-8.4835207e-001,5.6426115e-002,2.4542114e-001,1.1746359e+000,7.7563402e-001,1.2784674e-001,1.0087104e+000,4.1623773e-001,1.1266867e+000,-1.2986939e+000,3.6430946e-001
1.0441596e+000,4.6666878e-001,5.7875401e-001,7.5862923e-001,1.6592113e+000,-1.4169639e+000,1.0831133e+000,-3.7452036e-001,-4.5752239e-001,-3.9211181e-001,1.6331787e+000
-2.4724966e-001,2.3194201e-001,3.3413456e-001,-7.9484871e-001,9.7879594e-001,-5.1166272e-001,-1.4419216e+000,1.3550004e+000,1.5532698e+000,1.2225862e+000,-1.7785462e-001
3.0808931e-001,1.4603442e-001,-4.6823881e-001,1.2119250e+000,4.4536346e-001,6.1881024e-001,1.4618585e+000,-1.0824079e+000,-5.6650004e-001,4.2519268e-001,1.4180676e+000
-1.2453895e-001,1.2783102e+000,-1.6769178e+000,-1.5640747e+000,8.3601512e-001,9.1110218e-001,-7.4342309e-001,2.2442532e-001,-4.3504029e-001,-1.3775897e+000,1.1102176e+000
-9.2516955e-001,-1.3656481e+000,-1.8465629e-002,-9.8640278e-001,1.6579548e+000,-1.5087091e+000,9.8018214e-001,-6.8484063e-001,-7.3373288e-002,1.2584743e+000,-1.3826636e+000
2.4082011e-001,1.1064189e+000,-7.6208935e-001,-1.3695656e+000,-1.0923735e+000,2.9784039e-001,1.0687422e+000,-1.1116296e+000,3.8899647e-001,-4.5870194e-001,-4.6279658e-001
-2.6970666e-001,-1.1358705e+000,-8.0139419e-001,2.2700007e-001,-5.5710896e-001,-7.6979223e-001,-1.6372655e+000,-4.7449292e-001,-1.1859200e+000,-1.1125528e+000,-7.1718245e-001
2.6307508e-001,-1.2543232e+000,1.2209370e+000,2.6560747e-001,-1.1207799e+000,1.1882486e+000,4.6426164e-001,1.3285083e+000,-9.3724545e-001,-1.4065348e+000,-6.4308270e-001
-6.1660828e-001,1.5549865e+000,1.4053337e+000,1.4954893e+000,-1.0918877e+000,-1.2974476e+000,-1.8120146e-001,-6.9351124e-001,2.9262189e-002,6.6715012e-001,1.3469490e+000
-1.7265371e+000,5.8267538e-001,8.0228725e-001,8.9287097e-001,-1.1716003e+000,1.3433659e+000,-1.2807865e+000,-1.0430465e+000,-3.9705879e-001,6.5779992e-001,-1.0701823e+000
-1.4045523e+000,1.3188289e+000,-1.0597653e+000,-7.4685854e-001,-1.3017383e+000,2.3210565e-001,-1.0873516e+000,7.7817089e-001,-1.6549883e+000,3.3116403e-002,-1.2442826e+000
-5.1063225e-001,7.6166411e-001,5.3423590e-001,1.1862694e+000,8.4294626e-001,-1.0471768e+000,-5.7676456e-001,-1.1705740e+000,7.1621524e-001,1.5255304e+000,1.0459903e+000
4.4393884e-001,1.7649715e-001,7.6427687e-001,-4.1380973e-001,1.0223245e+000,1.5103625e+000,1.5489947e+000,-3.2216075e-001,1.6528172e+000,-7.7048359e-001,1.2311255e-001
1.5184464e+000,-2.0715828e-001,1.0364285e+000,-2.2289554e-001,-1.1293440e+000,1.5764788e+000,-1.7090544e+000,9.7061683e-001,-8.4491576e-001,1.2246251e+000,4.8704407e-001
4.2707718e-001,2.5616976e-001,1.0118224e+000,4.6849537e-001,-1.2404130e+000,-3.5251060e-001,5.8768378e-002,-1.0770823e+000,-1.0908254e+000,-6.7916943e-001,7.5846090e-001
2.2166571e-001,5.6744954e-001,2.3166731e-001,1.1696611e+000,1.6178042e-001,-1.6109726e+000,1.2659965e+000,1.4320559e+000,-1.2261474e+000,1.5692722e+000,1.2367409e+000
-4.4437339e-001,8.1581905e-001,-1.1523139e+000,9.6120633e-001,1.0300330e+000,7.6053801e-001,-1.5975111e+000,3.6001119e-001,1.6936654e+000,-1.7292476e+000,1.4506406e+000
7.8816162e-001,-1.4260447e-001,7.1973549e-001,1.1027266e+000,-1.0940064e+000,1.0642385e+000,7.7947419e-001,1.3668367e+000,1.6909290e+000,-1.5742898e+000,7.1475916e-001
-4.6472978e-002,7.0015109e-001,1.3153207e+000,7.4349159e-001,-4.2165219e-001,1.2091842e+000,-7.5161263e-001,-1.5333239e+000,9.2331093e-001,1.5651056e+000,1.7009607e+000
6.3728490e-001,-2.2581622e-001,-1.6657183e-002,-1.4821352e+000,4.3067100e-001,1.5979545e+000,7.4528552e-001,-1.9384553e-001,-1.6138989e+000,8.4516641e-001,-3.9835544e-001
-1.0024204e+000,-1.5632444e+000,1.2264052e+000,8.9700249e-001,1.2755054e+000,1.6982165e-002,1.6385975e+000,6.9938541e-001,2.3852994e-001,1.4717086e+000,1.5743159e-001
8.8230616e-001,2.5609620e-001,6.5350169e-001,1.4829049e+000,1.5219897e+000,-1.0321358e+000,7.4024388e-001,1.4080370e+000,1.6675485e-001,-8.1067822e-001,1.9681335e+000
1.0881453e+000,1.7411247e+000,-4.3392488e-001,-1.6051898e+000,-3.2953928e-001,1.2686286e+000,-1.1075574e+000,-1.2147259e+000,1.1236912e+000,9.4568900e-001,-1.2089189e+000
-1.1374939e-001,2.0464338e-001,1.2676273e+000,4.5146152e-001,2.8798900e-001,8.8937348e-001,1.4733914e+000,9.4724701e-001,-7.0541819e-001,1.5421383e+000,7.8990230e-001
8.1679997e-002,-1.1368296e+000,-1.2331041e+000,1.0631615e-001,-2.1817272e-001,-1.5647356e-002,-1.6321049e+000,1.7890376e-001,6.2897483e-001,1.3648869e-001,-4.7313131e-001
-1.0510654e+000,1.5766710e+000,1.3173030e+000,-1.3981188e-001,-6.0228355e-001,-1.4141440e+000,-5.2089607e-001,1.2960542e+000,1.3821442e+000,-3.3165149e-001,5.1814169e-001
-2.0743061e-001,6.8914312e-001,1.7933857e-001,5.6659724e-001,-1.1208338e+000,1.5724477e+000,1.0297157e+000,1.1687694e+000,-6.8326051e-001,-6.4165053e-001,1.9230753e-001
-1.6745997e+000,1.5130386e+000,8.7620491e-001,6.9513195e-001,-1.2908212e+000,4.8713219e-001,-1.6079351e+000,-6.9682739e-001,1.3053846e+000,-2.8347205e-001,-8.4971873e-001
-1.5817301e+000,4.2234454e-001,4.9267593e-001,-1.0513405e-001,3.6572068e-001,-5.5138228e-001,1.5895620e+000,-1.1034658e+000,-1.2519875e-001,-2.1598243e-001,-1.0146534e+000
6.9514267e-001,3.2782028e-002,-3.3646562e-001,-1.0404930e+000,1.2268752e+000,-9.4497841e-001,4.3958411e-001,1.5641385e+000,-3.2271409e-001,-1.0857426e+000,-4.8239186e-003
1.1971794e+000,-7.6115891e-001,5.5985122e-001,-8.5174377e-001,1.5756995e+000,1.2768337e+000,-1.0500817e+000,-7.4516555e-001,-1.1272822e+000,1.3611485e+000,2.4833747e-001
-6.0547064e-001,-1.1027722e+000,-7.9320304e-001,1.4106230e-002,1.8994478e-001,-2.5004295e-002,2.0400172e-001,-1.6022122e+000,9.2661884e-001,3.5770751e-001,-7.9224648e-001
-1.0833834e+000,-5.4536921e-001,-9.2015753e-001,5.6727826e-001,-7.5619466e-001,2.2967331e-001,1.4699062e+000,1.5351652e+000,5.5839427e-001,-6.1789539e-001,-1.0286550e+000
-3.2291264e-001,1.2768314e+000,-3.9773716e-001,-1.7400187e+000,-2.6756971e-001,7.6707202e-001,1.1637541e+000,-4.3490220e-001,-4.6133377e-002,-1.4013503e+000,-8.5818001e-001
-1.6441858e+000,5.8677675e-001,2.2677648e-001,-1.1587278e+000,-1.0615238e+000,-1.3609528e+000,8.5093062e-001,-1.0143339e+000,1.3318194e+000,-1.3392585e-001,-2.3327531e+000
9.3721269e-001,-1.7435709e+000,8.9726435e-001,7.9432542e-001,3.9803387e-002,1.6274875e-001,-6.5914135e-001,-7.6239767e-001,1.3261057e+000,-1.7064097e+000,-6.4338662e-001
1.3676520e+000,7.9628945e-001,-5.0790147e-001,6.5865878e-001,-7.8308929e-001,-1.4240926e+000,8.9962171e-001,-3.0505876e-001,1.1804264e+000,8.3689422e-001,8.4204035e-001
-1.6233080e+000,1.6509823e+000,1.3720192e+000,-1.6851905e+000,-1.2901234e+000,-6.8602270e-001,-8.4825905e-001,-4.2824368e-002,9.4670012e-001,-3.6852629e-001,-1.7884356e+000
1.5785059e+000,-3.1286915e-001,-1.7336095e+000,-6.2767114e-001,-5.5528753e-001,-2.5733200e-001,6.8030279e-001,-2.5054667e-001,1.6838169e+000,-6.0188788e-001,7.1710070e-001
-1.2175908e+000,8.4712387e-003,6.8015822e-001,-7.8297636e-001,-3.7043751e-001,-7.6428712e-001,-1.6686523e-002,1.4342664e+000,-4.0740777e-001,-1.4860594e+000,-1.5444154e+000
-1.6478872e+000,-3.3049108e-001,3.3535648e-001,-1.7619064e+000,-3.7983517e-002,4.0072572e-001,8.7572112e-001,-1.2029654e+000,1.0909602e+000,6.9627154e-001,-2.2825764e+000
1.6297164e+000,1.3148384e+000,1.5745175e-001,-2.1355479e-001,-8.3550379e-001,1.4933278e+000,-9.8341543e-001,-7.4456525e-001,-1.1610790e+000,1.0145121e-002,-7.0255658e-001
-4.5734073e-001,7.5992934e-001,-1.6910858e-001,1.5646660e+000,1.0503127e+000,1.4975961e+000,-1.0792859e+000,1.4277320e+000,2.6208106e-001,1.0293460e+000,1.1568444e+000
4.6379438e-001,7.3866868e-003,-1.3611649e+000,-1.2427255e+000,-1.6543655e+000,1.4058621e-002,1.4545085e+000,-8.4435879e-001,1.2098409e+000,1.4698494e+000,-1.3622470e-001
-7.7419086e-001,-1.2023936e+000,-4.4227444e-002,7.8648919e-001,-1.0147887e+000,5.8700281e-001,-7.0534635e-001,1.4690139e+000,-1.0092047e+000,-7.7679083e-001,-1.0709611e+000
-1.3733673e+000,1.5672634e+000,-7.2731896e-001,-2.9018432e-001,-9.7871270e-001,-9.7566721e-001,-1.6515599e+000,-8.9997825e-001,1.6594062e+000,-1.5461099e-001,-1.1491416e+000
-6.9431136e-002,1.5828106e+000,2.7956064e-002,-1.5587387e+000,-4.4850537e-001,-7.1671623e-001,1.0443918e+000,3.5945258e-001,8.7075404e-001,-1.8140661e-001,-3.0940564e-001
1.0575189e+000,6.2759399e-001,-1.4545217e+000,-7.4450358e-001,-1.4767800e+000,-1.4476538e+000,-4.7601360e-001,3.5139828e-001,1.9589910e-001,-1.3810558e+000,1.0261726e-001
-3.2655279e-001,2.1415408e-001,-3.8010247e-001,-1.5054248e+000,-2.8655175e-001,1.0472396e+000,-6.9496740e-001,1.2772207e+000,1.5503817e+000,5.4132016e-001,-9.3637451e-001
-1.8368007e-001,2.2490497e-001,-4.1493132e-001,8.0909639e-001,6.5187290e-001,-5.4666098e-001,-1.1946671e+000,1.3906503e+000,-1.7366437e+000,1.1516674e+000,7.6682370e-001
-1.2878803e-001,4.3607344e-001,-6.6219610e-001,8.4825846e-001,-1.1201091e-001,2.6416103e-001,-1.6603361e+000,1.1404217e+000,-2.8695503e-001,-9.9514091e-002,4.5177040e-001
-9.9625324e-001,-1.0198239e+000,1.5806456e+000,1.3911033e+000,6.5187220e-002,1.6018456e+000,-4.7704402e-001,-5.0336330e-001,-1.4477084e-001,-1.5785644e-001,4.5267084e-001
1.1539678e+000,2.7396077e-001,9.7158661e-001,1.5385119e+000,-7.5423960e-001,5.6401061e-002,-2.0831241e-001,5.4765628e-002,-1.5421074e+000,-5.9215494e-001,1.8953573e+000
1.6097034e+000,1.4192436e+000,-1.2511683e+000,-9.7187932e-002,-1.1239538e+000,-1.1315363e+000,-1.0098015e+000,6.3862267e-001,5.6211910e-001,-8.2161580e-001,-5.4101111e-001
-4.4719877e-001,1.2766857e+000,6.2087610e-001,-1.4539044e-001,3.9679223e-001,1.7156791e-001,-1.4962592e+000,-9.4760297e-001,2.4314926e-001,-3.4806797e-001,6.6634537e-001
1.4780843e+000,-5.1225842e-001,-3.8063384e-001,8.2078880e-001,-1.4047502e+000,-4.5213430e-002,4.5623125e-001,-1.0866445e+000,7.5477329e-001,-8.0853847e-002,1.7084868e-001
1.2826519e+000,-8.5937484e-001,-1.7681949e+000,5.4392315e-001,1.2725594e+000,9.5030125e-001,3.1604566e-001,-2.6770468e-001,8.0259715e-001,-1.2499225e+000,1.2930743e+000
-1.0341818e+000,-2.6708921e-001,-7.8676974e-002,1.1517483e+000,-6.1205021e-001,-1.3308171e-001,1.3815099e+000,-1.7412621e+000,5.4134389e-001,3.6635533e-001,-4.4257003e-001
-1.6909578e+000,-2.4437840e-001,3.2661818e-001,-1.0140998e+000,1.5266867e+000,9.6792073e-001,-1.3708036e+000,3.5242268e-001,4.9030319e-001,1.5262891e+000,-1.4124597e+000
7.5118530e-001,-1.3458773e-001,3.2429727e-001,1.2100406e+000,1.1312784e+000,-7.6517640e-001,-1.0053062e-001,-1.5499831e+000,-1.3237315e+000,9.5513993e-001,1.3268280e+000
2.6808418e-001,3.7675930e-001,-1.7546166e+000,-1.5615105e+000,1.4212215e+000,-1.2640058e+000,4.6989849e-001,-7.2305972e-001,-7.9141252e-001,1.6016400e+000,1.1242953e+000
-7.0718075e-002,-1.5181738e+000,4.7015573e-001,2.5687576e-001,1.3865684e+000,-6.1347348e-001,6.1771848e-001,-4.1856392e-001,-4.9308441e-001,8.3875948e-002,-5.0933645e-001
-7.3038553e-001,1.2293053e+000,8.9959020e-001,1.5506359e+000,5.3058885e-001,1.1201033e+000,2.0509031e-001,-1.3817191e+000,3.3643850e-001,-7.5578767e-002,1.1594710e+000
-4.6101562e-001,1.7012228e+000,1.2785322e+000,4.6859494e-001,1.4026488e+000,-3.2723245e-001,-6.7949771e-002,-1.7098524e+000,8.5683282e-001,-7.8245754e-001,2.0085718e+000
2.9740455e-001,7.3311626e-001,-1.1519088e+000,3.8849141e-001,-1.0022562e+000,-8.7180135e-001,-1.1312529e+000,1.5426189e+000,-1.2013715e+000,1.3283576e+000,8.0322623e-001
1.6883836e+000,-7.9823608e-001,-1.1998835e+000,1.6047943e+000,-4.2068304e-002,1.5520358e+000,1.0906921e+000,-2.8758168e-001,5.7265946e-001,-1.2800398e+000,1.4693570e+000
-9.9300840e-001,6.7384914e-001,6.5375917e-001,5.5050192e-001,-1.3279413e+000,-4.2458742e-001,6.1494097e-001,-1.1622276e+000,1.2251077e+000,-8.3082712e-001,-3.9548882e-001
3.9876924e-001,1.2320585e+000,5.6074562e-001,7.0703663e-001,-6.1576981e-001,1.2292774e+000,2.0366843e-001,9.8071110e-001,3.2130702e-001,1.5813969e+000,1.0440849e+000
1.7007887e-001,7.2970907e-001,-1.1167501e+000,-1.0964241e+000,-1.6306085e+000,9.9072216e-001,-4.1616645e-001,1.4955120e+000,1.8601171e-002,-3.9919620e-001,1.0407127e-001
1.3128957e+000,8.0972150e-001,-1.5142440e+000,1.6197345e+000,-3.6022660e-001,6.9766021e-001,5.1491663e-001,-4.7520869e-001,1.1001300e+000,5.4285896e-001,2.0029772e+000
-1.5498667e+000,-1.7586815e+000,-9.7025037e-002,-1.5041851e+000,5.6555280e-001,1.0465195e+000,-5.6381048e-001,-4.6112045e-001,-1.3650890e+000,1.2539012e+000,-2.4082258e+000
-6.8268209e-001,-3.8658731e-001,5.6585194e-001,-1.2261145e+000,4.9348006e-001,1.0426187e+000,-1.3008172e+000,-1.0612660e+000,8.8089525e-001,-6.8237683e-001,-1.0883896e+000
1.4645142e+000,6.0511943e-001,3.7175830e-001,1.6474986e-002,1.0132225e+000,-1.5811876e+000,1.2231106e+000,1.3999625e+000,1.1519971e+000,-3.8147961e-001,1.0816676e+000
9.7109315e-001,4.9792641e-001,3.8228850e-001,1.2379772e+000,-6.4248998e-001,1.2560113e+000,6.4036152e-001,1.0769662e+000,1.3762094e+000,-1.6278594e+000,1.0436008e+000
1.8966929e-001,8.7711091e-001,6.7617804e-001,1.0820308e+000,4.7186592e-001,4.0512072e-002,-1.1201514e-001,-7.3514294e-001,1.5784893e+000,-6.0170050e-001,1.4760488e+000
-1.7009224e+000,-1.4888490e+000,-1.5447821e+000,1.7421194e-001,-8.3683486e-001,1.2797275e+000,9.6817302e-001,-7.9253019e-001,-1.6793419e+000,4.3061024e-002,-7.1836147e-001
-3.5136910e-001,-1.7500729e+000,1.5425503e+000,1.1020110e-001,-9.3915294e-001,1.3420959e-002,-1.7093281e+000,-1.2271513e-001,-1.1821798e+000,1.2968399e+000,-6.6486719e-001
-2.6438062e-001,1.4379620e+000,3.4001680e-001,-1.5685803e+000,-2.1192971e-001,-2.9240801e-001,7.8487056e-001,2.5118700e-001,-2.2736328e-001,4.1838065e-002,-8.5795117e-002
1.6565208e+000,-2.9851684e-001,5.5897874e-001,-1.0517360e+000,-2.6331496e-001,1.5804102e+000,5.6884236e-001,1.5811641e+000,-7.8443365e-001,1.3204367e+000,-1.4976553e-001
6.5918825e-001,-1.5609572e+000,6.8408257e-001,-9.4040567e-001,3.3951068e-002,-2.3540292e-001,-1.1480832e-001,-1.2285032e+000,-4.0033988e-001,7.9266634e-001,-1.6624617e+000
4.2792778e-001,5.8633019e-001,-1.7377956e+000,5.2778868e-001,1.1079436e-001,2.6939477e-001,-1.0670385e+000,-1.3686089e+000,-1.5971879e+000,1.5616253e+000,1.6885785e+000
-6.0636330e-001,2.8769803e-002,-4.8963145e-001,2.2250324e-001,3.1969499e-001,3.2465619e-001,3.2242883e-001,-8.0600244e-001,8.4316263e-001,-8.1773127e-001,-3.6972586e-001
-1.0620320e+000,1.7162242e+000,-1.5695329e+000,-3.0180113e-001,2.8281914e-001,-3.9826763e-001,2.3984343e-001,-1.1265661e+000,5.5042685e-001,-1.5327886e+000,7.7923406e-001
1.0894635e+000,3.1276487e-001,6.1447412e-002,1.5179759e+000,-1.7015280e+000,2.2233844e-001,1.7323530e+000,2.4959035e-001,9.2688392e-002,-9.1481181e-001,1.1411221e+000
1.0084794e+000,1.6706357e+000,-1.5335018e+000,1.0644301e+000,-8.7939083e-001,1.1667903e+000,1.1665137e+000,1.4258478e+000,1.4536829e+000,1.5143186e+000,8.1530945e-001
7.1304346e-002,-9.1091962e-001,-2.4955058e-001,1.1941346e-001,1.6236264e+000,-1.4362709e+000,-2.3935065e-001,-1.1590473e+000,7.2982357e-002,1.4466092e+000,-1.9778198e-001
8.3961043e-001,-1.2066759e+000,1.0947378e+000,2.5223472e-002,-1.6831474e+000,-6.4681692e-001,1.1651657e+000,-1.9530578e-001,1.0545415e+000,8.8471086e-001,-9.8467785e-001
-1.5158695e+000,-5.5179608e-001,-1.3912368e+000,5.0573679e-001,1.3032725e+000,-1.6287149e-001,-1.3853499e+000,-1.4721264e+000,1.3404563e+000,-1.3053044e+000,7.2563857e-003
-1.1176704e+000,1.7614835e+000,-1.4890592e+000,6.5138646e-001,-1.2517629e-001,9.8731813e-001,-1.8324565e-001,1.5321119e+000,4.1614442e-001,-3.1723669e-001,6.7610064e-001
9.9315926e-001,-1.3297755e+000,-1.3829988e+000,-1.4337794e+000,1.3257977e+000,1.5752756e-001,4.6192144e-001,7.7092638e-001,1.1885522e-001,-9.7052889e-002,-2.7898958e-001
5.3629749e-002,1.0394541e+000,-2.6315444e-001,-1.1176839e-001,7.9118374e-001,9.8069715e-001,-1.1725587e+000,1.3670157e+000,-3.5612141e-001,2.6352614e-001,8.5072442e-001
-1.6111401e+000,-1.5548268e+000,2.4238604e-001,1.0054732e+000,8.6383068e-001,-1.5579984e+000,-1.2917176e+000,-1.0634846e-001,-6.8496495e-001,1.0705253e+000,-4.8971710e-001
-1.5318907e+000,1.5781797e+000,1.3439570e+000,8.7423120e-001,9.3860678e-001,2.5281894e-001,2.1961671e-002,1.1920671e+000,-1.1012762e+000,1.4050037e+000,1.6679547e-001
-5.9757526e-001,-1.6264720e+000,1.2824675e+000,1.5377524e+000,-2.1120295e-001,-6.7960257e-001,5.3835085e-002,-1.4877292e+000,-8.8768800e-001,7.1104647e-001,2.0078829e-001
-8.6237548e-002,1.6438326e+000,-6.7384430e-001,1.5443776e+000,-1.1091692e+000,-3.2469689e-001,6.9679479e-001,-1.0476538e+000,-1.5671890e+000,-9.4998571e-001,1.1537044e+000
-1.4294779e+000,-1.4705358e+000,-2.6056324e-001,-5.7022946e-001,3.3205060e-001,1.1836865e+000,-1.4745752e+000,-1.6586418e+000,-1.0353188e+000,1.2888252e+000,-1.9169589e+000
1.2634119e-001,-1.3677651e+000,8.7010716e-001,8.8484754e-001,8.4074317e-001,7.5413177e-002,-4.2176067e-001,-8.7870463e-001,6.4816209e-002,-1.6310396e+000,-4.2180509e-002
2.8013641e-001,-1.0298292e+000,8.9823233e-002,-3.2888381e-001,-1.6719929e+000,-5.7237604e-001,-1.1822569e+000,2.7243683e-001,8.8848436e-003,2.1530120e-002,-1.1610706e+000
1.3466780e+000,6.5513128e-001,-1.5281232e+000,6.0159553e-001,-6.8930257e-001,4.8278686e-001,1.2452964e+000,-1.1485599e+000,-1.7165659e+000,-1.5619603e-001,1.5811298e+000
-1.2966782e+000,-3.9374813e-001,2.0980789e-001,5.3200533e-001,1.3745478e-001,-8.7434309e-001,-3.6342328e-001,-1.1639593e+000,8.3134269e-001,1.3907831e+000,-9.2300370e-001
-7.6816589e-001,-4.6991054e-001,-3.7255445e-001,1.2025006e+000,-9.9108739e-001,1.2470627e+000,5.2878088e-001,7.5163048e-001,-1.3142388e+000,-7.7039806e-001,-1.9114614e-001
-1.1298884e+000,-5.7507265e-001,2.3007117e-001,-1.0326733e-001,1.0867246e+000,1.2254029e+000,9.4355355e-001,-5.3181226e-001,8.5058647e-001,-1.4000517e+000,-7.3128414e-001
9.0904519e-001,1.0130921e+000,-1.2999647e+000,1.4734568e+000,-1.2747226e+000,8.7587013e-001,-1.2630119e+000,-4.2834537e-001,-3.8718628e-001,3.8597449e-001,1.4278182e+000
2.5141334e-001,-1.4930569e+000,7.3697120e-001,5.6995934e-001,4.1809047e-002,-1.2471457e+000,-9.0650841e-001,9.4401540e-001,-1.0530308e+000,1.3678262e+000,-7.2368265e-001
1.0954195e+000,4.1312255e-001,-1.6700116e+000,9.5331417e-001,-6.2456569e-001,-4.1798372e-001,5.2054537e-001,7.9292712e-001,9.0165359e-001,1.1042685e+000,1.5627454e+000
