@RELATION fri_c1_1000_10 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
@DATA  
-3.7569321e-001,-9.5790800e-001,3.8645930e-001,1.4174305e+000,1.1731343e+000,-1.3897751e+000,-6.4807909e-001,1.2106934e+000,-3.4000604e-001,7.2305740e-001,1.3099272e+000
-7.0517680e-001,-1.3360262e+000,1.2600363e+000,1.0974050e+000,5.5454521e-001,-7.7021133e-001,1.2159166e+000,3.8365502e-001,3.4526037e-001,8.4247130e-001,1.0371962e+000
-1.4030729e-001,-8.0636903e-001,1.1947996e+000,9.1819654e-001,-1.7859972e+000,-1.7734514e-001,1.2314080e+000,9.2480131e-001,1.1512047e+000,-1.5471726e+000,1.1898108e+000
-1.7229190e+000,-1.8077244e+000,1.6360994e-001,-1.2790535e+000,-9.9728843e-001,4.6811562e-001,4.7413225e-001,6.7788494e-001,6.9770232e-001,-1.2277063e-001,-1.2047508e+000
1.2438271e-001,8.3563123e-001,-8.6938792e-001,8.7048578e-001,2.1095870e-001,4.6082796e-001,-1.4717564e+000,-1.3425276e+000,-6.6816215e-001,7.7593877e-001,-8.7485339e-001
-1.3218455e-001,3.0995055e-001,-1.3208344e+000,1.1776239e+000,-1.1309267e+000,-1.1290746e+000,3.1373004e-001,1.0836705e-001,9.9888335e-001,6.8098831e-001,4.5086768e-001
-1.0497656e+000,-1.1648755e+000,5.2311953e-001,1.0809323e+000,6.3591151e-001,1.3182639e+000,-4.9954550e-001,1.6022154e+000,-1.6101977e+000,1.9855703e-001,5.9169455e-001
-1.4239126e+000,-9.8574558e-001,-1.4381937e+000,1.2802305e+000,-1.2293007e-001,-2.8229748e-001,2.7559433e-001,1.0178727e+000,1.1622671e+000,-4.1012976e-001,8.7067895e-001
-5.0335833e-001,-1.0603038e+000,1.1042828e+000,-5.3334793e-001,1.4259547e+000,1.5053571e+000,-3.4825831e-001,-7.9670417e-001,-1.0562473e+000,1.5129948e+000,5.8671810e-001
-6.7317782e-001,-7.8832246e-001,7.5132294e-001,4.8018386e-001,8.1040353e-001,1.0661877e+000,1.1767204e+000,9.7546841e-001,-1.2867955e+000,-1.6795656e+000,8.8754322e-001
3.7457695e-001,1.1610972e+000,-1.6435773e+000,-1.2263380e+000,-1.0203431e+000,-5.5486989e-001,-1.2373451e-001,-1.1599106e-001,-1.5630015e+000,-1.0251089e+000,-1.9383020e+000
1.9784170e-001,-3.2123654e-001,1.0041141e+000,-1.7200810e+000,-1.5928422e+000,5.2391163e-001,-5.9596340e-001,-8.7520769e-001,-1.0867322e+000,2.2197004e-001,-3.6988492e-001
1.6780654e+000,1.5790712e+000,2.9715302e-001,3.4493617e-001,6.4501838e-001,-1.3863970e+000,1.5847361e+000,9.8666055e-001,3.0276960e-001,-8.1950095e-001,1.3259712e+000
-7.8050459e-001,-1.4156021e+000,1.6512381e+000,1.3545325e+000,1.3722266e+000,-2.2529243e-001,1.7132531e+000,-1.0998987e+000,4.7087425e-001,-1.2827250e+000,1.5338158e+000
-5.7258510e-001,-7.8772793e-002,-1.3645681e+000,1.4615494e+000,-1.0561664e+000,-1.0641939e+000,1.2731498e+000,1.4170731e+000,-6.1003522e-001,-8.7916708e-002,1.5646211e+000
-9.2994998e-001,-6.9919094e-001,-4.7231054e-001,9.1078220e-001,-3.6747577e-001,-9.7147533e-001,5.1218745e-001,1.0175042e+000,1.3783283e+000,2.8849998e-002,1.0702834e+000
1.6767084e+000,1.2069829e+000,1.6762082e+000,-7.0635122e-001,1.5202611e+000,-8.8147266e-001,1.1743015e+000,2.0878550e-001,1.7891278e+000,6.3796165e-001,8.2299486e-001
9.8754039e-001,3.7692776e-001,1.0759843e+000,-5.4377692e-001,3.7037940e-001,-4.9888447e-001,1.5803564e+000,-9.2663577e-001,2.4296109e-001,-1.5192301e+000,-1.7726488e+000
-1.3178470e-001,3.9135892e-001,-6.0532376e-001,-1.4635211e+000,-9.3806640e-001,-4.0991964e-001,7.0733724e-001,1.5144818e+000,6.0664929e-001,-1.2675492e-001,-6.4626015e-001
1.2987777e-001,-7.0250716e-002,5.3314300e-001,1.5564948e+000,1.8631689e-001,9.6480161e-001,-1.5085409e+000,5.7659162e-001,1.4938801e+000,-9.6987702e-001,8.5663060e-001
1.3012603e-001,-2.2314243e-001,7.5381380e-001,-2.0101194e-001,1.6255401e-001,1.3053300e-001,-1.4021912e+000,-1.4679544e+000,-1.3427911e+000,8.4910000e-001,5.0903000e-001
-1.7047621e+000,-1.4589419e+000,-1.1321832e+000,1.5263846e+000,-1.5778289e-001,7.8216806e-001,-5.5528208e-001,-1.6319149e+000,5.5537224e-001,-1.2376680e+000,5.4410827e-001
-9.0466306e-001,-1.7470361e+000,1.7103776e+000,5.7747764e-001,-9.6281017e-001,-9.9880332e-001,-6.7862084e-001,-4.1231413e-001,7.9910874e-001,5.9490650e-001,2.9335589e-001
2.4840423e+000,1.6642204e+000,1.4051311e+000,-9.3661278e-002,-1.5110579e+000,-1.5636934e+000,5.9160434e-002,-3.4221828e-001,-1.4284357e+000,-7.0423231e-001,-8.7111419e-001
7.5252687e-001,7.1372158e-001,-2.3878475e-001,-7.2580223e-001,8.1672027e-002,-1.5746840e+000,-1.9391596e-001,8.3652600e-001,8.5344359e-001,-1.5598887e+000,-1.9572785e+000
-8.6668633e-001,-9.9723951e-001,3.1602067e-001,-8.8189464e-002,3.2931411e-001,3.6449145e-001,-1.2248608e+000,7.4225927e-001,1.1899807e+000,1.4919107e+000,3.2926901e-001
-1.5598411e+000,-1.2586127e+000,-1.1372980e+000,1.1215035e+000,-3.4309076e-001,1.6738646e+000,-1.5331758e+000,-7.9674771e-001,6.6349316e-001,-1.2156924e+000,5.3721057e-001
8.1264112e-001,2.7943426e-001,1.1907758e+000,8.1126338e-001,2.5543468e-001,-1.3164413e+000,-1.2182056e+000,5.3354430e-001,4.5764060e-002,-1.7587439e+000,-7.9913647e-001
1.3890932e+000,1.1956495e+000,8.4675304e-001,1.5378084e+000,-8.2095420e-001,1.0948423e+000,-2.6168305e-001,1.6030408e+000,-2.1398022e-001,-9.4332566e-001,3.6635946e-001
7.6369775e-001,7.9772819e-001,1.7433292e-002,-6.9645950e-001,4.2256580e-001,-1.7113581e+000,-7.7174449e-001,-9.5646255e-001,1.9173295e-001,-1.5198902e+000,-2.0731947e+000
1.1417459e+000,1.2319184e+000,2.6144401e-002,1.2321226e+000,-1.4350169e+000,1.7998563e+000,-1.3076362e+000,-1.0793445e+000,1.0339610e+000,4.6011114e-001,-5.4439757e-001
-1.4520701e+000,-1.6894978e+000,4.4945986e-001,-1.2514907e+000,1.1622089e+000,6.2092376e-001,1.0696987e+000,-4.2025354e-001,5.2010939e-001,-3.7584584e-001,-6.2868052e-001
1.4631704e+000,1.1228422e+000,1.0168358e+000,4.7857084e-002,9.9472909e-001,5.1025929e-001,-5.3904849e-001,-1.1315748e+000,-1.3855191e+000,2.6792995e-001,4.9254039e-003
1.1153599e+000,6.2284537e-001,9.7735284e-001,9.0289317e-001,6.1764863e-001,-1.3055162e+000,-1.4901031e+000,-1.2757448e+000,4.7154909e-001,6.5080053e-001,-1.2751839e+000
1.3711844e+000,6.4181550e-001,1.5428148e+000,1.0943665e+000,1.0424867e+000,8.2495713e-001,1.0925033e+000,-7.7291635e-001,-5.2167013e-001,-4.6998219e-001,-4.5269634e-001
-5.8853070e-001,1.1033064e-001,-1.0729780e+000,1.2420967e+000,-7.1482778e-001,-6.3321894e-001,-1.0272320e+000,8.0384330e-001,8.3789451e-001,1.3705069e+000,1.2902677e+000
-4.1546955e-001,-9.5115982e-001,1.1615172e+000,2.8120248e-001,-1.7279812e-001,-1.1935473e+000,2.2534687e-001,-1.1952485e+000,1.1507385e+000,-1.6534386e+000,9.4557557e-001
3.2336040e-002,-8.1687524e-001,1.3098309e+000,-1.3025113e+000,2.5783141e-001,-7.7473209e-001,5.6762322e-001,-8.8846943e-001,1.3404216e+000,1.4841686e+000,7.4131803e-001
8.0034085e-001,3.6104056e-001,8.6538934e-001,1.3281280e+000,-2.1335018e-001,1.2788524e+000,1.1977026e+000,-1.6038445e+000,7.8958112e-001,-3.8705187e-001,-9.0788856e-001
-5.6899503e-001,-7.6785686e-001,6.9073805e-001,1.1846425e+000,-9.4248110e-002,1.7448695e+000,1.3829189e+000,-4.9332275e-001,1.6324076e-001,4.5640178e-002,9.6722775e-001
1.8038296e-001,-8.0352319e-002,7.7730825e-002,1.1882446e-001,1.4878511e+000,-1.6668005e-001,1.2525252e+000,-2.8178323e-001,2.8434525e-001,1.2517282e+000,5.7060207e-001
-4.5733249e-001,-9.8730111e-001,1.0684379e+000,7.8313501e-001,-2.1462242e-001,1.7426662e+000,4.4780506e-001,9.8226823e-001,1.2160701e-001,4.2458598e-002,1.1649113e+000
-1.4919970e+000,-1.1623746e+000,-1.1448831e+000,-5.7425934e-001,3.1492153e-001,1.5170277e+000,6.0154180e-001,-6.4021490e-001,1.2848686e-001,-8.5104609e-001,8.9268017e-002
-8.9747031e-001,-1.8825531e-001,-1.5819394e+000,1.6665752e+000,1.2593939e+000,1.5725889e+000,5.1071533e-001,5.5408775e-001,4.0359414e-001,-4.7155070e-001,2.2488553e+000
6.4597841e-001,1.1476170e+000,-1.1860878e+000,-6.4451902e-001,-1.3838266e+000,-1.0118837e+000,1.0875187e+000,-1.5779193e+000,-4.7188333e-001,1.6137277e+000,-2.1303118e+000
-5.1955484e-001,-1.0137968e-001,-1.1287286e+000,2.8727730e-001,1.5486202e+000,7.8334076e-001,-2.7224691e-001,-1.5394521e-001,-6.3509057e-002,-1.2154665e+000,1.0662038e+000
-9.6864044e-001,-1.1299254e-001,-1.5384713e+000,-1.2969676e+000,-9.6803049e-001,8.6950767e-001,-6.9826049e-001,1.5037094e+000,1.7526573e+000,-1.4988161e+000,8.3087406e-001
-3.9908380e-001,-2.7271532e-001,-5.9166049e-001,1.1959444e+000,6.6642422e-001,1.3051904e-001,-1.3863376e+000,1.4627819e+000,1.0638304e+000,-4.2385973e-001,1.4772491e+000
-8.9624221e-001,-6.2607759e-001,-8.1969805e-001,1.4142990e-001,-1.7388160e+000,-7.3879157e-001,-2.3877856e-002,-1.1595277e+000,3.5531916e-001,1.1578900e+000,4.2749764e-001
1.1737461e-001,-7.2634034e-001,1.3253827e+000,1.1437369e+000,1.5167741e+000,-2.9987250e-001,9.8260678e-001,-1.4363991e+000,1.7491089e+000,1.5477250e+000,1.8276938e+000
1.0545356e+000,5.6701680e-001,9.8906054e-001,-1.0770496e+000,-7.4771151e-001,5.3413029e-001,-1.5703342e+000,5.1612627e-001,6.2596138e-002,1.1035491e+000,-2.1914951e+000
-5.2239692e-001,-1.1447415e-001,-6.3126597e-001,-8.2640462e-002,-5.9527983e-001,2.1586617e-001,-1.0505762e+000,5.3719948e-002,-1.3172289e+000,2.4229455e-001,3.8066078e-001
-1.6804549e+000,-1.0009923e+000,-1.4092442e+000,-4.8802456e-001,9.3614687e-001,1.1622067e+000,1.6271804e+000,1.3177288e+000,-1.5161362e+000,-1.1026585e+000,5.3069730e-001
1.6416368e+000,1.0923951e+000,9.9636833e-001,-1.1991335e+000,9.1276239e-001,-4.0823451e-001,1.6811362e+000,-9.8421912e-001,6.5438666e-001,7.3130464e-001,7.3432460e-002
-7.7746920e-002,-5.0625927e-001,6.8775067e-001,1.3324752e+000,8.3888510e-001,-7.9332537e-001,-4.2605240e-001,-4.8287110e-001,-8.6682819e-001,-5.1487948e-001,1.6984197e+000
9.5626628e-002,6.0720351e-002,-9.5050936e-003,-1.6776399e+000,-9.6491343e-001,-1.5723997e+000,1.6559979e+000,-1.4643734e-001,-5.1807721e-001,-7.2515901e-001,-5.1913522e-001
-1.2795261e+000,-1.1197143e+000,-6.1107836e-001,-1.0647410e+000,1.0413322e+000,-1.1832976e+000,-3.4469837e-001,8.0418768e-001,1.0680134e+000,-7.8348878e-001,-1.1415095e-001
1.1697698e+000,1.4269382e+000,-1.9001521e-001,4.9691692e-001,-4.7958248e-001,-1.1663366e+000,-1.0731494e+000,-1.2769664e+000,3.2104964e-001,-3.7149174e-001,1.1233482e-001
-1.5665510e+000,-1.3663285e+000,-5.3426524e-001,-1.5777019e+000,1.3874505e+000,9.0648600e-002,1.5612360e+000,-4.9573103e-001,-1.6337575e+000,1.1628348e+000,-6.1590630e-001
1.0939018e+000,1.1974626e+000,7.7650589e-001,1.1314094e+000,-1.6023463e+000,-8.8353882e-001,3.4375220e-001,3.7125511e-002,1.0980970e+000,1.0628173e+000,-5.4293367e-001
-4.0156611e-001,-8.1105379e-001,4.5049236e-001,-5.9034393e-001,-1.5076769e-001,-3.7823426e-001,-7.3144624e-001,1.5514428e+000,9.0789844e-001,-4.8582625e-001,2.9638232e-001
4.9710720e-001,3.5154998e-001,1.1006883e+000,1.4682113e-001,1.6075835e+000,1.2054560e-002,-1.3561761e+000,7.4281077e-001,-1.3111582e+000,-1.3397219e-001,-4.4450608e-001
-6.8219044e-001,-1.5592966e+000,1.4090900e+000,-8.9662839e-001,1.7022077e+000,-1.0278491e+000,1.1578596e+000,4.8193837e-001,8.5808957e-001,-1.4856392e+000,1.7488797e-001
-1.4713153e+000,-1.7825712e+000,3.2313032e-001,8.4494385e-001,-1.0747956e+000,5.4844211e-002,3.6070620e-001,1.0459175e+000,1.5103981e+000,4.3747399e-001,-3.6405799e-001
1.3323708e+000,1.1567942e+000,3.8654962e-001,-5.3084975e-001,4.8805501e-002,-9.7975354e-001,1.2397073e+000,-1.4746349e+000,-3.4644078e-001,1.0248114e+000,-5.3509499e-001
-3.6674808e-001,-1.1705583e+000,1.3119819e+000,7.5356023e-001,-7.8475749e-001,1.0681843e+000,-1.6765288e+000,-1.0590100e+000,2.3883580e-001,-2.4043800e-001,9.1570716e-001
1.5894224e+000,1.6149835e+000,2.1931610e-001,9.1781525e-001,-8.7142914e-001,-5.2272517e-001,5.6549269e-002,-1.5836604e+000,-5.0129523e-001,7.8123174e-001,8.1277856e-001
4.8583501e-001,-2.0801603e-001,1.1719281e+000,-1.1431625e+000,1.6202624e+000,6.4374056e-001,1.2700892e+000,4.1467063e-001,1.7735888e-001,-3.6049532e-001,2.9815100e-001
1.3282579e+000,5.8870923e-001,1.2919726e+000,-2.3004755e-001,-5.9889347e-001,1.3433247e-002,8.8052888e-001,-1.0014357e+000,1.4083647e+000,1.8927169e-001,-1.6918482e+000
-4.1654652e-002,1.6097892e-001,-5.8036339e-001,-3.8874836e-001,6.3639807e-001,2.4066770e-001,6.0363053e-001,2.3277718e-001,-1.6684003e+000,1.7054685e+000,-3.0161436e-002
2.2338371e-001,6.6365194e-001,-1.2636895e-001,-1.3931789e-001,2.3814586e-001,-1.2142313e+000,1.1234014e+000,1.2497506e+000,-5.8777962e-001,-4.5730571e-001,-1.2973710e+000
-1.2388043e+000,-1.0342067e+000,-4.9668319e-001,-6.2726173e-001,1.4919810e+000,-1.6947184e+000,1.2648682e+000,1.2648464e+000,-1.2687076e+000,-1.6320146e+000,1.0257600e-001
-7.1574710e-001,-1.1256292e+000,1.9255411e-001,1.0812567e+000,3.6592403e-001,-2.9424202e-001,2.8382945e-001,1.2814538e+000,-1.3728675e+000,-1.0513523e+000,6.8701859e-001
6.9440286e-002,-1.6834688e-001,4.8257345e-001,-5.3935259e-001,1.2994239e+000,-6.8745985e-001,2.3384605e-001,1.2952214e+000,6.4936829e-001,-5.4647126e-002,6.0928140e-001
4.2138149e-001,1.0302794e+000,-5.6528793e-001,1.5142229e+000,-1.2217049e+000,-3.0727437e-001,7.4548435e-001,-1.4061008e+000,-1.3645715e+000,7.5326947e-001,-1.4306621e+000
1.3524023e+000,1.4621246e+000,-8.4854065e-002,1.5375377e+000,-1.0605530e+000,-3.4358839e-001,-1.0960455e+000,-6.3422161e-002,-1.5881421e+000,1.4131218e+000,7.7054987e-001
-1.5146031e+000,-6.7729553e-001,-1.5871331e+000,1.0517519e+000,-4.4441307e-001,3.5346813e-001,-1.4203440e+000,-1.7218550e+000,1.7762116e+000,-1.7595717e+000,1.1158123e+000
-3.9219533e-001,-8.7331864e-001,1.1846667e+000,2.1399045e-001,-1.2464324e+000,1.7797506e+000,1.4097313e+000,-5.1154628e-001,-1.0393853e+000,-7.2094567e-001,9.0778708e-001
-2.1112590e-001,1.7652319e-001,-3.7647862e-001,1.4183836e+000,1.5051558e+000,7.2793663e-001,1.0620091e-001,-4.7079721e-001,-2.6756281e-001,-1.1022302e+000,8.3099700e-001
-1.2115034e-001,-3.2741667e-001,7.1374819e-001,2.3699440e-001,1.2726996e+000,-1.4881539e+000,-1.0740380e+000,-2.0848740e-001,5.6783602e-001,-1.2471653e+000,1.2140654e+000
-2.1467736e+000,-1.7789487e+000,-1.5043333e+000,-1.5343741e+000,-2.1607263e-001,8.2737015e-001,9.1699957e-001,1.1820110e+000,-6.2215108e-001,1.6268310e+000,-8.0437551e-001
-3.0554268e-001,-1.0045412e+000,1.2254794e+000,1.2049998e+000,-1.2613230e+000,-1.2431113e+000,-2.5115178e-001,-8.0035790e-001,5.7892614e-001,4.0443770e-001,1.0558008e+000
1.2952202e+000,4.8997305e-001,1.3806688e+000,-1.0896054e+000,8.3258838e-004,-1.2617120e+000,-1.5934684e+000,-3.0775699e-001,-1.5371336e+000,6.8256043e-001,-1.9814907e+000
-6.0954376e-001,5.6386429e-002,-1.5957664e+000,-1.8373316e-001,-1.9580642e-001,4.1653148e-001,8.2214495e-001,1.4451379e+000,7.2681835e-001,9.6542906e-002,1.1904492e+000
-1.0006129e+000,-2.5317220e-001,-1.0979769e+000,-1.5889673e+000,-9.9172871e-002,-5.2525939e-001,9.5597074e-001,-1.5089528e-001,-1.0335959e-001,1.4770092e+000,4.2024435e-001
-1.7858291e+000,-1.4315965e+000,-1.4429568e+000,-5.7398984e-001,3.4416343e-001,-5.7772098e-001,-1.6588330e+000,-1.2815484e+000,1.5127025e+000,1.4438161e+000,-3.0620892e-002
1.1033003e+000,1.2194232e+000,1.6913897e-001,2.4988834e-001,-1.2500638e+000,-1.2754369e+000,-1.2609480e+000,-1.5569130e-001,-2.1162757e-001,-1.0861414e+000,-9.5735268e-001
-3.6629785e-001,-9.7467099e-001,1.1943289e+000,6.0376371e-002,1.3647197e+000,-1.4569630e+000,9.5451828e-001,-3.0445228e-001,-3.6996713e-001,-1.2281912e+000,1.2572371e+000
-1.0490345e-001,1.2332174e-001,-8.2222541e-001,-9.0574188e-001,1.8453192e-001,1.7130281e+000,-1.4911789e+000,-8.7453860e-001,1.3287095e-001,1.3087761e-001,-4.8722258e-002
-1.9932999e+000,-1.3707134e+000,-1.3180563e+000,-6.9392214e-001,-5.1956845e-001,1.5548820e+000,-1.4738820e+000,-6.9360585e-001,-2.0308082e-001,-9.8657586e-002,-7.1575637e-001
4.8940698e-002,-4.3695263e-001,9.9884430e-001,1.2863236e+000,1.3320937e+000,8.0978507e-001,-8.8458800e-001,1.1514958e+000,8.4374136e-001,5.0250673e-001,1.6907138e+000
7.0583314e-001,1.5150166e+000,-1.2075461e+000,-6.3620314e-001,4.6763939e-001,4.7139397e-001,-7.6071486e-001,-8.6320784e-001,-8.8804880e-001,-7.7145146e-001,-9.2788652e-001
6.5346622e-001,1.2964604e+000,-1.2160567e+000,-6.8467924e-001,2.7099902e-001,-7.1371711e-001,1.2937827e+000,2.3459482e-001,-7.9400437e-001,5.2676893e-001,-1.4274137e+000
-2.2906500e-001,-1.1283350e+000,1.2727395e+000,6.9858421e-001,9.2903698e-001,6.3718239e-001,-1.5017230e-001,-6.6242114e-001,-3.9676983e-001,1.8751763e-001,1.4219916e+000
-6.4635846e-001,1.6121682e-002,-9.6966933e-001,-1.4850048e+000,-1.5655569e+000,-3.7590452e-001,-5.1293955e-001,-5.3919165e-001,-2.6897891e-001,1.6253149e+000,4.2168824e-002
-1.9173137e+000,-1.7973089e+000,-5.7870294e-001,1.5004410e+000,-1.3732113e+000,-7.6116044e-001,1.1530843e-001,6.2521671e-002,9.3476625e-001,1.3658627e+000,6.5615287e-002
6.8652280e-001,2.3763146e-001,1.0140962e+000,1.0785161e+000,1.6268241e+000,1.2041596e+000,-1.2963952e+000,1.0040003e-001,-4.1560305e-001,1.2342494e+000,-3.7279667e-001
-5.1541656e-001,-1.2932038e+000,1.7021664e+000,-1.6520825e+000,-1.7870551e+000,-1.2147670e+000,-3.3739536e-001,1.5171925e+000,-1.2665413e+000,-8.5713775e-001,-2.8417998e-002
1.2840733e+000,1.0098094e+000,5.1424070e-001,-7.8107646e-001,-9.7372133e-001,-9.5832795e-001,-1.0364061e+000,1.0632812e+000,-1.0880178e+000,-1.0385621e+000,-1.5471771e+000
1.1617638e+000,8.7752465e-001,1.5153370e+000,1.2841477e-001,-1.1631193e+000,3.1927153e-001,-1.6680711e+000,1.6160858e-001,-6.5218078e-001,-1.6203673e+000,-1.0961533e+000
-2.5081553e-001,-8.0331988e-001,1.4072431e+000,9.5533618e-001,-1.3300501e+000,-1.0667089e+000,1.6340148e-002,1.3909504e+000,-9.0572737e-001,-7.4643365e-001,1.3778641e+000
1.3174124e+000,7.1651363e-001,1.7381326e+000,1.3761069e+000,-1.3982153e+000,-8.6507832e-002,-8.3290983e-001,-4.7305034e-001,-2.7750110e-001,3.4872110e-001,-5.9123805e-001
5.3584111e-001,1.0408994e+000,-1.0196023e+000,4.1576474e-001,5.1020075e-001,-1.0923493e-001,5.7710702e-001,-4.3436016e-001,6.4440729e-001,-1.6246206e+000,-1.1461608e+000
-1.4318553e+000,-1.0272861e+000,-1.4809547e+000,7.5291382e-001,1.6552001e+000,-1.6548516e+000,-5.6659683e-001,-1.3064822e+000,-9.4931396e-001,-3.8074824e-001,1.0822253e+000
-1.6783152e-001,4.2789484e-001,-4.6750639e-001,6.9554563e-001,4.9196094e-001,-4.5185157e-001,1.9358873e-001,-5.5714740e-002,-5.3982713e-001,-1.1700858e+000,2.2623295e-001
1.7515237e+000,1.4971975e+000,9.0579673e-001,-5.0671427e-001,5.2619269e-001,-3.8311384e-001,9.9251772e-001,1.1748518e+000,-1.6943487e+000,9.0183269e-001,8.4585586e-001
-4.2148557e-001,-3.2812272e-001,-3.7346737e-001,-8.8340273e-001,-1.1229288e+000,-4.8434198e-001,-8.6198740e-001,-1.4717636e+000,8.3311667e-001,-5.7537753e-001,3.5473122e-001
1.4956618e+000,1.6162309e+000,-2.4775492e-001,3.0512326e-001,4.6467314e-001,7.3650192e-001,-1.5987904e+000,1.8765650e-001,1.6417125e-001,-1.7000683e+000,1.0839510e+000
-9.8107998e-002,2.1730276e-001,-1.2349828e+000,8.2612295e-001,-7.9132207e-002,-1.9470003e-001,4.6155616e-001,-1.2384780e+000,-4.5943868e-001,-7.3493662e-001,6.3419768e-001
-1.2027112e+000,-1.1266447e+000,2.2222403e-002,4.6604684e-001,-5.0163939e-001,-1.6939252e+000,-3.2289203e-001,-1.3003316e+000,-1.3112848e+000,-1.3332245e-001,-2.4579619e-002
1.3816880e+000,1.3654193e+000,-2.7221428e-002,1.2197743e+000,1.1945425e+000,-6.5476903e-001,2.4572592e-001,-9.7466631e-001,-1.3490686e-001,2.8536714e-001,9.0019389e-001
7.5247357e-001,1.1237574e-001,1.6949197e+000,1.4779029e+000,7.1573845e-001,-6.5296712e-001,-1.0106917e-001,1.0859718e+000,-1.4235310e+000,-1.1662319e+000,2.1339456e-001
-4.3753683e-002,-2.9934310e-001,2.5465932e-001,1.1283314e+000,-9.9788545e-001,1.0313030e+000,-4.5014991e-002,8.0349075e-003,8.8559702e-001,8.6775825e-001,6.7076666e-001
1.4022570e+000,1.3890061e+000,4.0148758e-001,8.8466002e-001,3.4776650e-001,-1.4374377e+000,-1.4649337e+000,1.1204970e+000,1.1110456e-001,-4.8282570e-001,8.2496547e-001
1.6234323e+000,1.4214202e+000,9.2682744e-001,-2.3630489e-001,5.0851750e-001,-7.3445934e-001,-1.5922123e+000,1.4828605e+000,-7.8377573e-001,2.1485337e-002,7.3793862e-001
-4.2519941e-001,-5.6763995e-001,4.7905897e-001,-5.7603877e-001,6.4340181e-001,-7.3517787e-001,-9.2997159e-001,4.2052906e-001,-5.9483531e-003,1.2238997e-002,7.6428103e-001
-1.2481105e+000,-7.3649358e-001,-1.2976617e+000,1.3930181e+000,5.4427687e-001,1.4250746e+000,6.4302695e-001,-1.3526541e+000,1.3891846e-001,1.2240255e+000,1.4530263e+000
-1.7070042e+000,-1.2104331e+000,-1.6702098e+000,-2.1529640e-002,-1.6324468e+000,-4.4006718e-001,-8.1786747e-001,-1.1208392e+000,-1.0622679e+000,-1.3842201e+000,-1.3137815e-001
9.7065919e-001,1.4849986e+000,-6.3245063e-001,-1.6415109e+000,-1.2882280e+000,-4.4880179e-001,8.0935641e-001,-4.9659012e-002,3.1729104e-001,6.5861615e-001,-1.4512913e+000
