@RELATION fri_c3_250_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
3.4440775e-001,2.4772598e-001,-1.7521579e-001,-9.9377969e-001,1.7322676e-002,1.1513385e+000,1.0858557e+000,6.6099801e-001,-1.3000326e+000,-1.3682328e+000,-1.0091542e+000,1.4782195e-001,-1.4768399e+000,-1.3704260e+000,-1.0026596e+000,5.0249468e-001,1.3295159e+000,-5.6348302e-001,6.5900842e-001,1.1138765e+000,1.0531010e+000,3.1077358e-001,5.8826967e-001,3.5809743e-001,-6.1083897e-001,-1.6407647e+000,2.4299695e-001,1.3457571e+000,-4.2032898e-001,-5.5212750e-001,-3.4169618e-001,-1.3524763e+000,5.3942149e-001,1.1127448e+000,4.6653030e-002,4.7188155e-001,1.6114016e-001,-9.0593265e-001,-1.4824622e+000,7.3432628e-002,-1.4651188e+000,2.9469728e-001,-1.5426035e+000,1.1422428e+000,-2.8019595e-001,-6.4730219e-001,1.2695142e+000,-9.9400422e-001,-8.7163605e-001,1.1727276e+000,-6.1137780e-001
5.8470382e-001,2.3715211e-001,-3.3260145e-002,2.4086247e-002,-1.6781466e-001,4.7041846e-001,-1.0566064e+000,-1.6718561e+000,1.2839174e+000,2.6466211e-001,-2.0669701e-001,1.5674005e+000,-6.4618448e-001,7.4408431e-001,-6.7328219e-001,1.3726042e+000,-1.0589802e+000,-6.4802484e-001,6.0596947e-001,4.4593819e-001,-1.4154953e+000,1.6205655e+000,-1.3403315e+000,8.9158977e-001,-1.0691080e+000,-1.5168896e-001,-5.0216474e-001,6.2248321e-001,3.1716055e-001,-1.2617763e+000,6.6752454e-001,1.3739824e+000,9.1264556e-001,-1.4205130e+000,1.1359174e+000,-1.4232632e+000,-8.9231254e-001,7.5920781e-001,4.6917728e-001,-3.9865185e-001,1.6533277e+000,-1.2964979e-001,1.6503612e+000,1.5087613e+000,3.2078123e-001,-3.2222999e-001,1.5683435e+000,3.0773898e-001,1.2100980e-001,4.0604587e-001,-6.8471514e-001
1.7094808e+000,1.3941202e+000,7.2967844e-001,-1.4207993e-001,1.1598256e+000,-7.2831651e-001,7.4708429e-001,-1.0266592e+000,-1.0384826e+000,8.3067498e-001,-3.1279479e-002,-1.0192133e+000,8.8753307e-001,-1.7991779e-001,-1.3363417e+000,1.5275988e+000,-1.3527324e+000,1.7850062e+000,5.3913372e-001,-3.3928803e-001,4.9903500e-001,-2.2093696e-001,-1.1129411e+000,-1.2446576e+000,6.1546602e-001,1.2660590e+000,-9.8865699e-001,1.8279728e-001,-1.5671500e+000,-3.7737703e-001,-6.9582324e-001,1.5231954e+000,1.1702576e+000,4.0031696e-001,2.8877204e-001,1.1206589e+000,7.6660419e-001,1.2410203e+000,2.4931791e-001,-5.5562268e-001,1.2240359e+000,8.7612947e-001,1.6385958e+000,1.4734145e+000,8.0411631e-001,-9.3288072e-001,7.4338896e-001,1.5163591e+000,1.2803621e+000,6.0316113e-001,9.3865175e-001
6.1297992e-002,-3.5387252e-001,-1.3020118e+000,-1.5958294e+000,-9.7307988e-001,6.6298999e-001,7.7353766e-001,1.0160416e+000,1.2993620e-001,-9.2147749e-001,-1.4927665e+000,1.3901580e+000,-2.8566338e-002,-3.1716341e-001,1.7107958e+000,-8.7945870e-001,-1.5671217e+000,1.7789327e+000,-6.0646250e-001,3.8122619e-001,1.3088832e+000,-1.4583272e+000,6.8990700e-001,2.1892692e-001,-1.0340994e+000,2.8449538e-001,2.4972978e-001,3.6863754e-001,-2.8821250e-001,-1.2915681e-001,9.2926012e-001,-1.4279192e+000,6.9862070e-001,5.8868648e-001,-1.4618218e+000,-1.5115296e+000,-1.0990512e+000,-1.9934132e-001,-4.4070257e-002,7.2649932e-001,4.2408116e-001,1.2143189e+000,-6.1230176e-001,2.5727684e-001,-5.1677386e-002,-1.5272605e+000,-5.0462352e-001,8.1130987e-001,6.7891071e-001,1.3302273e-001,5.5884876e-001
-1.0579477e+000,-1.5734982e+000,-1.6711739e+000,-1.5420665e+000,-1.2474743e+000,-1.2553408e+000,-1.1987093e+000,-1.5845866e+000,-2.4781756e-001,-2.4954606e-001,-1.3273522e+000,-9.8891326e-001,1.1322447e+000,1.0842862e+000,-1.5809292e+000,2.8855293e-001,4.8028098e-002,7.3752003e-001,7.5431470e-001,-7.8187463e-001,1.0605016e+000,-9.1807021e-001,5.8962520e-001,-1.4422330e+000,-1.0383676e+000,1.6120520e+000,-6.8090285e-001,-1.3907316e+000,-9.3212498e-001,-9.0061698e-001,-8.8526567e-001,1.5355114e+000,-1.5017049e+000,-1.0482496e+000,1.1110639e+000,7.8185724e-001,6.1638772e-001,-1.1295506e+000,9.5906500e-001,7.0684181e-001,1.1354657e+000,-1.4934698e+000,6.6994967e-001,-1.3582227e-001,-5.3763853e-001,-1.3556852e+000,-8.6146934e-001,-7.9513428e-001,-1.0955961e+000,1.3295430e+000,-5.3061351e-001
1.5253325e+000,1.4408651e+000,-6.6566017e-001,-7.5613281e-001,-3.0511427e-001,7.6655749e-001,-2.2018533e-001,9.9796242e-002,-1.2832604e+000,4.2952509e-001,-1.8862563e-001,-5.3366602e-001,1.0546581e+000,9.6253403e-001,1.3847052e+000,-1.1756899e+000,9.2449328e-001,-1.6573011e+000,-6.5048773e-001,1.1020381e+000,1.4262825e+000,-1.6398893e+000,-1.4590861e+000,-1.4540129e+000,6.1181931e-001,-6.2127891e-001,1.4371686e+000,-6.6338796e-001,6.2060514e-002,1.2615674e+000,1.5118230e+000,-8.0419278e-001,1.7222626e-001,2.0545728e-001,7.5514554e-001,2.3316412e-001,8.0072839e-001,-3.3921271e-001,3.1926696e-001,1.0202208e+000,-1.6344663e+000,1.8805352e+000,-1.0279986e+000,-1.0937448e+000,1.0943074e+000,-1.3813406e+000,-7.4068401e-001,-2.9720357e-001,-1.3226198e+000,-7.2918022e-001,2.2711806e-001
-5.5260689e-001,-1.1108208e+000,-3.3919890e-001,1.1775466e+000,-7.4509883e-001,-5.0509019e-001,1.5410473e+000,-3.4875969e-001,1.1526012e+000,3.5516495e-001,1.2904077e+000,-1.2246006e+000,1.3233068e+000,1.7491107e+000,-2.4989813e-001,-1.5984957e+000,-1.4776823e+000,-1.6614503e+000,1.6257852e+000,7.7342992e-001,1.6692796e+000,-1.2215402e-002,1.1861935e+000,1.1075816e+000,1.0855663e+000,-6.8671060e-004,8.8446137e-001,1.1289158e+000,1.3166167e+000,3.9946185e-001,-1.1162181e+000,1.1208265e+000,1.3941133e+000,1.2820761e+000,1.6174236e+000,1.0801238e+000,-1.2967233e+000,7.6040771e-001,3.6744189e-001,4.3238993e-001,-1.6560710e+000,-6.5524570e-001,1.5864777e+000,1.1092444e+000,-4.9349417e-001,2.6220285e-001,-3.8916623e-001,5.9594363e-001,-6.6345825e-001,-1.0877051e+000,7.6324312e-001
7.0523693e-001,1.2008109e+000,-9.7363438e-001,-1.2201390e+000,-8.1933593e-001,9.4665376e-001,1.3186839e+000,-1.4133490e+000,-1.0207111e-001,1.5167351e+000,4.0863878e-001,1.0840618e+000,-1.2764560e+000,-1.4518852e+000,-6.8185503e-002,-1.5506909e+000,-8.7831877e-001,-7.0249475e-001,-1.5535104e+000,1.2926261e+000,1.2662006e+000,-1.5522903e+000,-1.9859746e-002,-1.4198124e+000,1.5501497e+000,1.4325899e+000,7.6704928e-001,-5.3661297e-002,-5.7658889e-001,3.5048654e-001,-1.4739582e+000,7.1665200e-001,1.6680678e+000,1.4786852e+000,1.3659657e+000,-1.6725174e+000,-4.8497361e-001,-1.5502506e+000,-1.5109356e+000,3.0456594e-001,4.3691793e-001,-1.7656250e+000,8.4506183e-002,-1.6077303e+000,-6.7953415e-001,-4.7347629e-002,-8.9388147e-001,9.5131890e-001,1.6337389e-001,-1.2617922e+000,-1.9829153e+000
4.2501380e-001,5.8194002e-001,2.4508666e-001,-3.5528762e-002,2.8302919e-001,-5.0509788e-001,-1.5284917e+000,6.2189238e-001,-5.7366091e-001,-3.1178273e-001,4.1394184e-001,6.5832984e-001,-8.2958584e-001,3.3853958e-001,-7.0325738e-001,1.4333906e+000,8.2583204e-001,-1.0319779e+000,-3.5830171e-001,1.4187774e-001,2.0591654e-001,1.0963537e+000,6.5194648e-001,1.5848580e-001,-8.1864345e-001,-2.3453991e-001,1.5792168e-001,-1.4449551e+000,7.0176087e-001,-1.0539074e+000,3.1589132e-002,-4.7907999e-001,-4.0849345e-001,-1.2931178e+000,-7.1179775e-001,-7.6538294e-001,-3.6032983e-001,-1.5055739e+000,-5.2830375e-001,1.6036345e+000,1.4829007e+000,-1.6692050e+000,1.1252925e+000,-1.1412581e+000,-7.3096661e-001,1.4149563e+000,1.5351560e+000,1.4201654e+000,1.5146363e+000,6.3750130e-001,-1.0709583e+000
-1.8471895e+000,-1.6081499e+000,-7.4379621e-001,-7.0430353e-001,-6.9245240e-001,1.8701126e-001,-5.5679347e-001,7.5093173e-001,1.3076646e+000,-6.7906885e-001,-1.4817959e+000,-1.4087315e+000,-6.6563389e-001,-2.4726373e-001,-7.4356769e-001,-6.5106824e-001,1.4558773e+000,-2.1772512e-002,-6.0029827e-001,3.2324310e-001,1.1879301e+000,-9.3699338e-001,-1.0004244e+000,8.5461809e-001,8.1966384e-001,-1.5552235e+000,-1.2034277e+000,1.2725473e+000,1.6252860e+000,1.4746968e+000,-1.2130013e+000,-8.2760150e-001,8.8157104e-001,-1.3632372e+000,7.7794523e-001,1.2701926e+000,1.5479356e+000,-1.5491805e+000,1.0123404e+000,1.6381920e+000,3.9091741e-001,-1.4190860e+000,-1.1774754e+000,-2.7693647e-001,1.3755624e+000,1.6190092e-001,-1.1533228e+000,1.2434797e+000,8.5190617e-001,-3.3280388e-001,-6.4726465e-001
1.2200747e+000,1.0101799e+000,2.2205420e+000,1.2038074e+000,2.6359867e+000,1.3996289e+000,-7.0808848e-003,5.1534229e-001,-7.7214810e-001,-1.0851399e+000,7.2876289e-001,1.1293757e+000,-1.4408399e+000,8.9116169e-001,-1.4048482e+000,1.5818928e+000,1.3070253e+000,-1.4840077e-001,-1.3089279e+000,-1.1278200e+000,-9.9414369e-001,4.7184619e-001,-1.4051222e+000,-5.4207898e-001,1.2397793e+000,1.5743001e+000,1.0958780e+000,8.7636851e-001,2.8800736e-001,1.4797113e-001,-4.7701368e-001,-3.0096546e-001,1.0492615e+000,-7.6316770e-001,-8.7203736e-001,-8.3298066e-001,7.8823036e-001,-1.6095754e+000,-1.0506763e+000,9.0395495e-002,7.0629373e-001,-1.3532194e-001,-3.5153012e-001,-1.2323016e+000,1.0626327e-001,5.3208543e-001,1.9325410e-001,8.2030939e-001,1.4401711e+000,6.1767793e-001,2.3757576e-001
-3.3814510e-001,3.9374189e-001,-6.4452683e-002,-4.8028021e-001,-1.1704909e-002,6.8686184e-001,3.8042795e-001,-1.0931781e+000,-1.0957852e-001,1.1470032e+000,-7.0923405e-002,-3.9109913e-001,6.3860128e-001,1.6189051e-001,-3.0549125e-001,7.3750280e-001,-2.3997806e-002,4.5707805e-001,-4.7632138e-001,-1.2797439e+000,-2.4580397e-001,8.7877749e-001,-1.4623516e+000,4.8252108e-001,4.8720248e-001,-6.6069772e-001,-1.4688936e+000,1.0458709e-001,-7.1675616e-001,-4.6711796e-001,-9.2216427e-001,-1.6236746e+000,6.7406204e-001,-1.6814720e-001,3.5574717e-001,-2.4611245e-002,-1.0696371e+000,-1.4828160e+000,-6.7194999e-001,-1.3404451e+000,1.0358167e+000,-3.8985941e-001,-1.1891562e+000,-1.4903021e+000,1.7279702e+000,-6.7218780e-001,-1.4597984e+000,7.9968979e-001,-3.5896226e-001,-1.2821076e+000,3.0819947e-001
-1.0250100e+000,-1.2590677e+000,-1.1832468e-001,8.3111255e-001,-4.4377893e-001,-1.3245429e+000,1.1783402e+000,-4.3506799e-001,-1.5096703e+000,8.3049163e-001,-6.2772970e-001,-1.1322463e+000,-1.2026575e+000,1.8034947e+000,2.7835769e-001,3.9572649e-001,1.1261183e-001,-4.6612087e-001,1.4150222e+000,-7.7586921e-001,-8.2952577e-001,1.1011179e+000,2.6062449e-001,-2.4348327e-001,4.5336181e-001,-1.0770882e+000,-1.6259535e+000,1.4019360e+000,-1.5022425e+000,4.7355048e-001,-6.1138681e-001,4.9292401e-001,5.8328835e-001,-1.1392899e+000,-1.9493954e-001,-1.0789414e+000,1.6306433e+000,-3.0523087e-001,1.2926630e+000,-1.2622995e+000,1.4466387e+000,1.7522031e+000,1.5194373e+000,1.7045367e+000,4.6073273e-001,1.1394043e+000,-3.6486900e-001,6.3860393e-001,9.1391249e-001,1.1205255e+000,2.4003462e-001
-6.4999476e-001,-1.2648082e+000,-6.6622316e-001,4.1377151e-001,-7.9052382e-001,-6.2139873e-002,-2.3012301e-001,2.1077238e-001,-4.9479710e-002,1.6652871e-001,-1.5311983e+000,-4.4376335e-001,8.1808302e-001,1.7126410e+000,-1.4265124e+000,9.8148110e-001,1.0786310e+000,-3.5200631e-001,9.5649025e-001,1.2403314e+000,-5.3304851e-001,6.5200197e-001,2.4917972e-001,-1.1087592e+000,-5.1042548e-001,4.5753972e-001,-1.0951922e-002,6.9317494e-001,-7.5411778e-001,-7.0601488e-001,-1.3286671e+000,-2.1417604e-001,6.9703846e-001,1.6859175e+000,2.8740766e-001,-6.0725347e-001,-8.3394511e-001,-1.6201096e+000,-1.1127629e-001,6.4993687e-001,1.0111861e+000,-5.7848575e-001,-2.7836198e-001,-1.2311430e+000,7.2049165e-001,-1.2900089e+000,1.0681719e+000,4.7975922e-001,1.0548510e+000,-1.4142085e+000,2.6052248e-001
