@RELATION fri_c4_100_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
2.7221940e-001,2.1395329e-001,-5.1853701e-001,-3.6848482e-003,-3.2618293e-001,3.2561518e-001,3.6360012e-001,5.7585166e-001,-1.5810964e+000,-1.1690053e+000,7.7746590e-001,-1.5521102e+000,-4.1166586e-001,-1.4516178e+000,1.8561749e+000,1.1400947e+000,-1.5602660e+000,-6.0035677e-001,-1.5880111e+000,1.7821445e-001,-1.4709106e+000,1.5766716e+000,1.2789596e+000,-1.7455214e+000,1.3083483e+000,8.7786443e-001,-5.1515170e-001,5.4128626e-002,-1.0148452e+000,-7.8486783e-001,4.5371757e-001,1.3488387e+000,6.2582812e-001,-4.7397044e-001,-1.3866347e+000,1.4452154e+000,-9.5536859e-001,-1.5990264e+000,9.8255260e-001,1.7541204e+000,9.0189008e-001,-9.1360965e-001,-1.0459311e+000,1.9401974e+000,1.5163780e+000,8.1132059e-001,-1.0121444e+000,-6.3367784e-002,-1.5782635e+000,-5.4337617e-001,4.1530442e-002
-1.2260545e+000,-6.5878077e-001,-7.2123195e-001,-6.6248813e-001,-5.4046114e-001,-7.3453366e-001,-9.4910372e-001,-6.5910546e-001,-1.5155654e+000,1.2738836e+000,-1.1406652e+000,6.5905690e-001,8.1824619e-001,6.5888439e-001,-5.4983142e-001,6.0361746e-001,1.0222402e+000,-1.6051726e+000,1.2144757e-001,1.2812078e+000,-5.0407469e-001,1.3223207e+000,1.6444154e+000,3.9908031e-003,1.1272207e+000,6.0204843e-001,3.3600377e-001,9.8276256e-001,8.9573748e-001,-7.1869943e-001,1.8355363e+000,1.9695170e+000,1.0597933e+000,-1.5613787e+000,-1.7977608e-001,1.1382286e+000,-7.8311035e-001,-1.0067462e+000,-9.9641924e-001,-1.1016268e+000,1.2408128e+000,-4.9491274e-001,-2.1232689e-001,9.8864566e-001,6.3458918e-001,-1.0356207e+000,-1.5632784e+000,1.5731199e+000,-9.4410273e-001,8.9481393e-002,4.2044778e-002
7.7325399e-001,1.2263121e+000,-3.9289632e-001,-7.3661683e-001,-1.2962654e-001,2.3842974e+000,1.6422087e+000,-3.0352981e-001,-6.3450982e-001,1.4876842e+000,1.5729093e+000,-1.1487698e+000,1.3920214e+000,3.4850107e-001,1.2774616e-001,-5.3921389e-001,1.3942298e+000,-7.7267133e-001,1.6140465e+000,-1.3037716e+000,-9.6216383e-001,7.9026731e-001,-7.4597011e-001,-1.7150359e+000,4.6446758e-001,2.0837511e-001,1.6997561e+000,-1.0182320e+000,-1.5273671e+000,9.4661028e-001,1.3381520e+000,1.5143630e+000,6.6296678e-001,1.0642315e-001,-5.9048769e-001,-7.6559604e-001,9.6986933e-002,1.7081414e+000,4.7569556e-001,9.3767764e-002,-1.0322093e+000,-6.8340407e-001,7.1226633e-001,-1.6716239e+000,8.9889118e-001,8.6435590e-001,-7.4108046e-001,-7.9723435e-001,-3.3245335e-001,9.5568527e-001,-2.0933544e+000
-2.1700005e-001,-7.7720562e-001,-1.0422726e+000,-4.3241669e-001,-9.0330450e-001,-1.2340169e+000,-9.9960549e-001,-9.6169398e-001,-9.9366220e-001,-1.5504944e+000,-8.6655156e-001,-1.9925606e-001,6.8813079e-001,1.5988028e+000,-7.6556322e-001,-5.6788642e-001,-7.7059120e-001,-1.1187487e+000,8.2589141e-001,1.1074023e+000,-1.4235465e-001,-1.4210991e+000,-1.5031099e+000,-1.5606573e+000,-2.6678966e-001,1.0143601e+000,3.3213097e-001,8.8710323e-001,-5.6451517e-001,-1.6441550e+000,5.0345982e-001,-3.8443647e-001,-1.3951347e+000,-1.0059714e+000,1.6705737e+000,-1.2128775e+000,-8.4377804e-001,-5.9593964e-001,6.6028368e-001,-1.5418993e+000,6.0383908e-001,-1.7583847e+000,7.0949640e-001,-4.0394499e-001,-3.8103641e-001,6.9029225e-001,-1.4839991e+000,4.2601201e-001,-5.1841424e-001,-1.1288588e-001,6.8628217e-001
-7.5974507e-001,-9.5181682e-001,1.5632653e-001,8.2976325e-001,-2.2589336e-001,7.3069588e-001,4.4808002e-001,1.1878042e+000,1.2428555e+000,-1.3096476e+000,-1.4264047e+000,-8.3750403e-001,6.3613190e-001,1.3829720e+000,-9.7595733e-002,1.9429688e-001,6.5504106e-001,1.5774868e+000,1.6918621e-001,6.7956075e-001,-1.3409365e+000,-1.4820807e+000,3.8708492e-001,9.6222262e-001,1.2044040e+000,1.4257555e+000,3.8184142e-001,2.3732697e-001,-7.0909492e-002,-1.7569800e-001,-4.8905640e-001,6.5178028e-001,-4.6737751e-001,5.2800294e-001,-1.2190410e+000,2.7767704e-001,-1.5856942e+000,-7.3711264e-001,9.2944172e-001,-1.5318419e-001,-9.0283033e-001,7.1615135e-001,-1.2120450e+000,6.6437740e-001,7.3154342e-001,1.5606464e-001,-1.3103080e+000,-6.3985052e-004,-6.0981963e-001,6.2075775e-001,5.6062556e-001
2.9738953e-001,-2.2649175e-001,-1.1262191e+000,-1.4263204e+000,-7.3064232e-001,-9.1481835e-001,-8.9733084e-001,-1.1934826e+000,1.1009265e+000,-1.1429857e+000,1.2855538e+000,3.5407942e-001,-1.6935396e+000,-6.2876522e-001,1.2688843e+000,5.5763359e-002,4.7631406e-001,3.6129886e-002,1.5984849e-002,-6.7585749e-001,1.1004582e+000,1.1741835e+000,-4.6463457e-001,1.5035343e+000,-4.0221871e-001,8.9881617e-004,9.0691512e-001,6.1512402e-001,1.7181709e+000,1.5527723e+000,-6.2346419e-001,-2.2301749e-001,-1.0269081e-001,1.6170394e+000,-4.8996068e-001,-1.4547601e+000,2.2136546e-001,-1.7573468e-001,1.2712155e+000,-1.4751582e+000,-1.5266914e+000,9.8440858e-001,7.8174257e-001,-6.7741677e-001,-1.1610493e+000,-1.1535702e+000,-1.0534092e-001,-5.9495487e-001,-1.8128800e+000,1.6571906e+000,2.3047676e-001
2.1951109e+000,1.8453520e+000,2.2584000e+000,1.1719416e+000,2.9342063e+000,1.2234498e+000,3.2180140e-001,-2.0701259e-001,-1.3052096e+000,1.3101203e+000,1.6546088e+000,-1.8749364e-001,-2.3061659e-001,7.5031032e-001,1.0646617e+000,-9.0610334e-001,3.9853899e-001,-8.0538891e-001,6.3818601e-001,-1.0164294e-001,-7.1586305e-002,1.3997067e-002,5.8975001e-001,1.1723151e+000,2.5522519e-002,4.8326778e-001,-2.3333119e-001,1.2953982e+000,1.2652152e+000,-4.4570113e-002,1.0235415e+000,-2.9374013e-001,1.3224931e+000,-1.6140789e+000,-1.0506422e-001,-1.5987534e+000,8.4012939e-001,-3.6298960e-001,9.4595582e-001,1.3249152e+000,1.8800754e-001,-7.1117870e-001,-3.9206301e-001,9.5141274e-001,4.8278673e-001,2.0462706e-001,-4.5822598e-001,-8.9362806e-001,7.8768941e-001,8.7391369e-001,2.3988966e+000
8.3154240e-001,5.7937710e-001,4.0222509e-001,-3.1031721e-001,5.6717043e-001,9.7796849e-001,3.8694290e-001,1.3598784e+000,2.8453556e-001,1.5852634e+000,-1.5001880e+000,7.4401638e-001,1.2278259e+000,-1.0314178e+000,-2.9629041e-001,-1.2746399e+000,3.6948722e-001,-3.8137232e-001,4.1697627e-001,-5.4155311e-001,-9.1905725e-001,3.4647963e-001,2.1255604e-001,2.5047869e-002,7.9902556e-001,5.6817286e-001,6.9569208e-001,-1.3401810e+000,2.8459976e-001,-1.3175960e+000,3.9912292e-001,-1.2655740e+000,-5.5875249e-002,-9.7098010e-002,-1.0758107e+000,-3.9251618e-003,4.9362165e-001,-7.0657970e-001,2.7832941e-001,-2.7901124e-001,-1.5717315e+000,8.8420545e-001,1.4057682e+000,-1.2216391e+000,1.6663771e+000,-1.3423950e+000,-8.0587439e-001,2.3485491e-001,1.7915835e+000,-1.0223589e+000,-1.4714092e+000
6.9577131e-001,2.6545827e-001,1.0264784e+000,1.1085710e+000,7.0780192e-001,-4.3270226e-001,-5.4445914e-001,-5.6665823e-001,-1.3649511e-001,-1.4500563e-001,-7.2926526e-001,-7.3013233e-001,4.1004913e-001,1.1734334e+000,-5.5442134e-002,-1.6450896e-001,-6.7192922e-001,-1.3097895e+000,-1.3489575e+000,-1.4772014e+000,3.6741605e-001,2.7593254e-001,-1.5756511e+000,1.5607998e+000,1.1648654e+000,1.6823780e-001,-2.6939642e-001,-1.1329378e+000,-8.7832580e-001,4.8978283e-001,-1.6958139e+000,-1.3024969e+000,-2.0237706e-001,1.3011407e+000,7.3662814e-001,-1.3460057e+000,-1.6031480e+000,-1.5943165e-002,1.1461769e+000,1.1200513e+000,1.1901398e+000,1.0450037e+000,4.8822614e-001,-1.5449217e+000,3.1146791e-001,4.1394694e-001,7.9791817e-001,-1.4037341e+000,-8.7571083e-001,-1.1986676e+000,-2.1015198e-001
-5.0545454e-002,1.8217409e-001,-7.2341031e-001,-3.9653856e-001,-3.3518371e-001,-3.2634673e-001,8.5631660e-001,2.5135784e-001,2.5605049e-001,-1.5113949e+000,3.7853074e-001,7.7273227e-001,1.3041875e+000,-5.0067654e-001,1.4027437e-001,9.4796615e-001,1.6003319e+000,-2.4030152e-001,-1.0522192e+000,1.3868640e+000,-1.1834487e+000,-1.4869312e+000,-1.3000136e+000,-1.7205113e+000,1.5139133e+000,-5.1524439e-001,-6.3682156e-001,1.1208579e+000,-5.3908489e-001,2.6393506e-001,1.3988605e+000,3.8259481e-001,7.8433322e-001,-4.2584453e-001,-3.5477613e-001,4.1819349e-001,-2.0563430e-001,-9.4981871e-001,1.7551595e+000,9.0395211e-001,4.5327195e-001,5.9842984e-001,2.1807502e-001,1.6649815e+000,-7.1588470e-002,-1.6014212e+000,-1.1326988e+000,1.8508375e-001,-8.4521861e-001,-8.8625466e-001,2.6621059e-001
1.6939559e-001,5.9287886e-001,8.2587043e-001,1.1026895e+000,5.2474167e-001,-9.4483275e-001,-6.6997686e-001,5.7847512e-001,-1.1466295e+000,-1.0148526e+000,3.7936779e-001,9.4004078e-001,9.7057777e-001,7.1914606e-001,-6.2358475e-001,7.0148139e-001,5.5386141e-001,-2.7564913e-001,2.2544583e-001,-9.2396425e-001,-1.3341730e+000,-7.4517698e-001,1.2626685e+000,-3.2612910e-001,-1.7663121e+000,-1.5418061e+000,1.0173417e+000,4.1594684e-001,-1.3713007e+000,5.1460392e-001,1.8605775e+000,7.1284166e-001,1.0088156e+000,-6.0098916e-001,-1.1978193e+000,-1.1220135e+000,7.8434060e-003,1.7689841e-001,-1.3975922e+000,1.7846115e+000,7.1012321e-001,1.3963931e+000,4.1111229e-001,1.5971103e+000,1.4433593e-001,1.3823891e+000,3.5267949e-001,8.9067734e-001,-1.0867145e+000,1.1700880e+000,-2.6049779e-002
-7.0557627e-001,-1.4711028e+000,-7.6399792e-001,-1.5680164e+000,-9.2541422e-001,1.3808214e+000,7.5270734e-001,9.1376566e-001,1.3438387e+000,-1.4754431e-001,1.5441793e+000,8.0787241e-001,1.3250626e+000,-2.5335524e-001,-1.6508751e+000,-5.1671303e-001,-1.2392539e+000,5.7529851e-001,-2.1771693e-001,-1.3997238e+000,-1.1165381e+000,-1.6805027e-001,-2.7949343e-001,-3.9403826e-001,-7.4227217e-002,-5.4336811e-002,4.3204795e-002,8.9640916e-001,9.1278688e-001,7.5441932e-001,2.9514154e-001,-1.5121880e+000,-1.7911613e-001,-6.6693817e-001,-7.5164854e-001,1.4878594e+000,1.4490213e+000,-1.4015263e+000,-2.4819779e-001,7.9416306e-001,1.2074330e+000,-2.5583944e-001,-1.6259818e+000,3.0520215e-001,2.7547606e-002,8.4582281e-001,-3.1995940e-001,1.2671386e+000,1.2210623e+000,-1.1527910e+000,-9.2486194e-001
-1.2621837e+000,-7.1292761e-001,-8.4851766e-001,7.9414250e-001,-5.3967071e-001,1.7646836e-001,4.0569981e-001,-8.8303632e-001,-1.3354172e+000,6.0241653e-001,7.9969465e-001,-9.2689766e-001,1.0197720e-001,1.0470564e+000,-8.5420771e-001,5.0396221e-001,1.2224266e+000,1.1475035e+000,-7.5983108e-001,1.2818483e+000,-2.6879045e-001,1.2926391e-001,4.3328831e-001,5.7786062e-001,-1.0066569e+000,-1.7706376e+000,5.7034298e-001,1.5522227e-001,-9.4755499e-001,-8.8633750e-001,-2.9453869e-001,1.3846319e+000,1.4407184e+000,-4.6709229e-001,1.7739199e+000,-3.4105269e-001,-1.3944695e+000,1.2915056e+000,-1.1495048e+000,-3.5635559e-001,-8.7397988e-001,2.1822673e-001,8.7759605e-001,-9.9431579e-001,-7.8781124e-002,1.6945295e-001,4.7957251e-001,-5.5783945e-001,-1.1578559e+000,5.4374141e-001,9.7766065e-001
7.5886213e-001,1.6639870e+000,1.3675718e+000,7.9557856e-001,1.4366873e+000,5.8633247e-001,3.6844237e-001,1.1129208e+000,5.5090081e-001,1.0790013e-002,-1.4785526e+000,1.8076951e+000,-1.8697172e-001,3.4138514e-001,-6.8083393e-001,-1.3226663e+000,-1.0338737e+000,-1.0407736e-001,-1.0679499e+000,1.6156450e+000,7.9485126e-001,-1.2461403e+000,-8.5426608e-001,-1.7482767e+000,-1.7555082e+000,4.9462740e-001,-1.0532834e+000,1.3593918e+000,-4.8670887e-001,-1.5346550e+000,4.5570146e-001,-1.4925252e+000,7.9157270e-001,4.4473564e-001,-8.4635373e-001,-3.6608914e-001,1.4074510e+000,-5.5903599e-001,1.7006471e+000,-2.5736292e-001,9.4581897e-001,9.7039130e-001,-1.6956567e+000,1.5072920e+000,-9.0372075e-001,-3.5895114e-001,-9.4679435e-001,-6.0700810e-001,1.5202697e+000,-6.4589266e-001,-8.2977146e-001
