@RELATION fri_c3_1000_10 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
@DATA  
7.1121884e-001,-1.7041640e-001,5.1292260e-001,1.0728014e+000,4.3818213e-001,-1.1136746e+000,-1.3117415e+000,1.4720266e+000,5.4938611e-001,-1.8934636e-001,4.6375415e-001
8.5298394e-001,1.7340246e+000,8.9811844e-001,7.8338794e-002,9.8530931e-001,7.2113518e-001,-7.7075887e-001,-1.2971105e+000,-1.2256133e+000,1.5418813e+000,1.3881157e-001
4.7616492e-001,7.7287908e-001,8.5858866e-003,-6.8709509e-001,-4.8238734e-002,-6.6582583e-001,6.9269865e-002,9.6445964e-001,-8.9753893e-001,1.6974099e+000,-2.0082735e+000
6.8804374e-001,1.3352989e+000,1.6677839e+000,6.5085432e-001,1.8170960e+000,-1.5467309e+000,-8.6271452e-001,5.5382581e-002,6.2741217e-001,1.2272297e+000,-6.5022321e-001
-4.0392544e-001,-8.0506303e-001,-4.8424914e-001,1.3783400e+000,-2.8328040e-001,-6.0643458e-001,-1.2214352e+000,6.2043597e-001,-4.6655827e-001,-7.0051682e-001,1.2200751e+000
-3.9306689e-001,6.1096788e-002,3.5971709e-001,-1.9095882e-001,6.6011470e-002,5.2118034e-001,-4.9874983e-001,1.5411273e+000,9.0137203e-001,1.7149278e+000,2.0103473e-001
-8.4600980e-001,-9.2179007e-001,-2.4719172e-001,1.5107289e+000,-5.2218084e-001,-1.3735569e+000,1.2994915e+000,9.8321607e-001,1.5212155e+000,1.1488814e-001,9.0546563e-001
-2.9446570e-001,-1.9969171e-001,-5.7520789e-001,-2.0068869e-001,-6.3341640e-001,-1.2620798e+000,-4.8816216e-001,-9.4527890e-001,-2.7657211e-001,1.0538680e+000,8.3222912e-001
1.6909609e+000,1.3335271e+000,3.3543768e-001,-1.8191236e-002,7.4405163e-001,1.4686036e-002,1.4188090e+000,1.4352515e+000,3.0788771e-002,7.3706994e-001,8.5717560e-001
-6.4583307e-001,-9.8801426e-001,-5.1385270e-001,-7.4984509e-001,-1.6124387e-001,1.1226568e+000,1.8086771e-001,-1.0873735e+000,-3.9976835e-002,1.2722258e+000,2.3451938e-001
5.0062760e-001,7.0711230e-002,-4.1355575e-002,2.5566999e-001,4.3811474e-002,1.4599755e+000,-1.7440516e+000,1.0912811e+000,1.2651047e+000,7.6081207e-002,-3.7246862e-001
-9.3778066e-001,-8.7560760e-001,-7.1419300e-001,-8.7962358e-001,-3.8178838e-001,-2.2788959e-001,-1.3657452e+000,-1.6584107e+000,1.3248482e+000,1.4338287e+000,3.1097042e-001
-6.9306966e-001,-2.5128823e-001,2.8753505e-002,1.2014056e+000,-5.3555609e-001,3.6017464e-001,1.0416675e+000,8.6217258e-001,6.7285403e-001,1.4914419e+000,1.1054786e+000
-9.2638711e-001,-1.8702375e-001,-2.9506652e-002,1.8015753e-001,-4.0024989e-001,-7.3263966e-002,1.4045347e-001,1.0560610e+000,1.0735840e+000,-3.4673099e-001,8.7502546e-001
4.3728202e-001,1.0266511e+000,-8.2121840e-001,-1.4306066e+000,-1.0767329e+000,1.2794500e-001,-2.6788705e-001,1.4024702e+000,-7.8139089e-001,-1.1613484e+000,-2.5310803e+000
1.5527219e+000,1.7333928e+000,5.0771991e-001,-6.9052540e-001,1.2099163e+000,-1.4459254e-001,-1.4331463e+000,-1.4126743e+000,-3.3937625e-001,-7.6280808e-001,1.0664314e+000
-4.9415307e-001,-4.2605224e-001,-8.5019422e-001,-2.4399286e-001,-7.7616821e-001,-3.1283527e-001,6.6776126e-001,-5.9603410e-002,2.0850171e-001,1.7180955e+000,1.1076605e+000
-7.9715477e-001,-9.8752105e-001,-1.4013143e-001,8.8752403e-001,-5.2414082e-001,1.1113142e+000,-2.3760631e-001,1.6313906e+000,1.0682801e+000,-4.9117993e-001,5.2944541e-001
-1.0207200e-001,2.8479095e-001,-1.3447025e+000,-1.6962086e+000,-9.8935985e-001,-1.7591045e-003,-8.8903476e-001,7.3905478e-001,9.2508384e-001,3.7984430e-001,-1.1137639e-001
1.5103086e+000,1.4254069e+000,1.0931228e+000,5.0231882e-001,1.6047640e+000,-4.0305894e-001,1.3773597e+000,-1.0555560e+000,-1.0153484e+000,-3.2513279e-001,1.0451274e+000
1.3638344e-001,1.3746296e-001,5.4105634e-001,2.2576148e-001,2.9431122e-001,1.2393158e+000,9.9593358e-001,8.0669983e-001,-1.9183545e-001,-1.1833068e+000,3.9104178e-001
7.7184414e-001,1.9119802e-001,1.1174645e+000,1.6458402e+000,7.9757981e-001,-7.1839373e-001,1.3847773e+000,-2.6700348e-001,1.5373828e+000,8.9369061e-002,-1.1974619e-001
1.7844471e+000,1.6624780e+000,-1.5662993e-001,-1.4453797e+000,1.4225057e-001,-5.6649817e-001,-4.1880949e-001,-1.5957505e+000,4.5318133e-001,-1.3818191e+000,3.7666442e-001
1.3556579e-001,-4.2853764e-001,4.6504890e-001,1.5244812e+000,3.0559007e-001,-1.1889209e+000,-6.7251671e-001,2.8925895e-001,9.5639175e-001,-1.3508385e+000,1.3062359e+000
5.9894616e-001,3.3298930e-001,1.5234994e-001,-2.1934917e-001,1.1268651e-001,5.7041606e-001,7.6842142e-001,-7.3293669e-001,-6.7117436e-001,6.0053145e-001,-8.2692196e-001
1.1955812e+000,1.2813510e+000,1.7064302e+000,9.2908570e-001,1.6473928e+000,-1.5253934e+000,-5.6611214e-001,9.4164899e-001,4.0979045e-001,4.4747631e-001,1.2918117e-001
8.0072748e-001,1.0651379e+000,-1.5341468e+000,-1.5400097e+000,-1.2919530e+000,6.2452606e-001,-1.6354148e+000,5.0013427e-001,-2.7716193e-001,1.6670041e+000,-1.8891089e+000
-7.6404635e-001,-1.1792850e+000,-6.7254382e-001,-7.2249506e-001,-7.1623123e-001,-9.5939430e-001,2.6523605e-001,-8.6539018e-001,-6.1865789e-002,-8.5179435e-001,-1.6533542e-001
6.6784649e-001,-1.8178610e-001,6.8444215e-001,1.5228086e+000,3.8848865e-001,2.6022036e-001,5.9164797e-001,-2.5329946e-001,1.7195129e+000,1.5712196e+000,7.0182979e-001
-1.0571704e+000,-4.9517893e-001,-1.2288411e+000,-8.5660292e-001,-7.4243643e-001,-8.8796422e-001,1.3405819e+000,-1.0792857e+000,-3.8938303e-001,1.5078178e+000,4.5275202e-001
-9.9153128e-001,-1.2275725e+000,-1.7773103e-001,-3.4424701e-001,-3.6528388e-001,1.2834493e+000,1.6457487e-001,3.0025266e-002,-1.6069994e+000,6.1516589e-001,-2.1798083e-001
2.0607625e+000,1.4807840e+000,8.9153838e-001,-1.6391638e-001,1.3689581e+000,8.0070570e-001,3.7331814e-001,7.5416595e-002,1.5154800e-001,3.7212291e-001,9.7123956e-001
-1.1330353e+000,-1.2419756e+000,-5.3941258e-001,-4.2768159e-001,-5.6685767e-001,1.2756074e-001,-1.2104848e+000,-1.5178071e+000,7.7558152e-001,-8.9895177e-001,-4.9398688e-001
7.4120486e-001,2.9298543e-001,-9.4248309e-001,-1.6592428e+000,-7.0650650e-001,-4.8339529e-001,-1.1918579e+000,-3.8195873e-001,-1.3424471e+000,-1.1667573e+000,-1.6236402e+000
2.5775361e-001,-4.4566880e-001,8.5983547e-002,-2.0713778e-002,-1.8504871e-001,-1.5915656e+000,1.2928905e+000,1.0135176e+000,-2.4414056e-001,9.6675743e-001,6.8164424e-001
1.3864932e+000,1.1414646e+000,1.3631276e+000,1.4569477e+000,1.8157112e+000,-9.9833263e-001,-7.4815240e-001,1.1753413e+000,-1.5078980e-001,-7.3738651e-001,5.3297846e-001
1.2215368e+000,4.0134988e-001,-6.6728043e-001,-1.4454780e+000,-6.7973259e-001,1.4562052e+000,4.5728075e-001,-1.0455572e+000,1.1916079e+000,9.5646831e-001,-2.2311685e+000
5.1427815e-001,9.9711874e-001,-7.7933912e-001,-1.3580656e+000,-4.9611326e-001,7.4477308e-001,-2.4910584e-001,-1.1141339e+000,4.5909854e-002,-7.1239233e-001,-1.9862647e+000
1.0656475e+000,1.0531396e+000,2.0985904e+000,1.2980788e+000,2.4045526e+000,-1.2926158e+000,3.5207319e-001,1.0948206e+000,-2.8208573e-001,3.7868731e-001,6.0941794e-002
-2.4054527e-001,1.0786138e-001,6.5460352e-001,5.8007165e-001,-8.3634901e-002,-7.8881468e-003,-1.0687978e+000,-6.7181864e-001,7.2845429e-001,1.2711221e+000,4.5021127e-001
-1.2348530e+000,-1.5290662e+000,-4.0837860e-001,1.2050765e+000,-7.4509720e-001,-8.1733273e-001,1.1264468e+000,-7.2187717e-001,8.8520393e-001,8.3026818e-001,-5.6416529e-002
-3.3577032e-001,-5.1495964e-002,-2.6508033e-001,-3.2525846e-001,-5.5737383e-001,1.9063286e-001,-1.7655435e-001,-2.0398363e-001,-1.4123608e+000,-5.1348334e-001,3.2941112e-001
7.7052576e-001,7.1391089e-001,-1.8349239e+000,-1.6595873e+000,-1.6995395e+000,-9.7692968e-001,1.2491099e+000,1.9170998e-001,1.3599905e+000,8.1110554e-001,-2.0156564e+000
-4.5460930e-001,-1.0118200e+000,-1.2503473e+000,-1.6499932e+000,-1.1872219e+000,8.7784396e-001,8.7231417e-001,-1.1949569e+000,8.6790103e-001,-8.8398887e-001,9.3100963e-002
7.5989495e-001,4.6811980e-002,5.9262308e-001,2.7871058e-001,9.4209073e-001,-9.9668512e-001,1.4479361e+000,-8.1606083e-001,-6.5247543e-001,2.3726395e-001,-1.3370346e-001
7.1741562e-001,1.1675120e+000,-1.5279033e+000,-1.6549385e+000,-1.2915179e+000,5.3272711e-001,-1.7380574e+000,1.4389589e+000,-4.1571541e-001,1.0121988e+000,-1.9843556e+000
1.0745876e-001,-4.0648508e-002,7.4779997e-001,9.1831624e-001,5.2190359e-001,4.0950349e-001,-1.4079978e+000,1.2111604e+000,-1.4891194e+000,-6.7045877e-001,6.4265652e-001
1.7053194e+000,1.5774310e+000,3.1784404e+000,1.6363093e+000,4.0082521e+000,-3.7482464e-001,-2.0778334e-002,-1.0906595e+000,1.3140221e-001,-3.7886121e-001,3.6754663e+000
9.1890692e-001,1.6301775e+000,5.0713694e-001,-5.2571104e-001,7.1869186e-002,-1.4234721e+000,6.1386801e-001,1.7471516e-001,1.1519345e+000,-9.7190541e-001,-4.6372830e-001
1.1399441e+000,5.5889527e-001,7.3772470e-001,4.2161779e-001,7.1092876e-001,-4.0849550e-001,1.1458716e+000,-9.7019841e-001,-1.2677766e+000,-9.6408647e-001,-1.6285447e+000
-1.5168447e+000,-1.3488335e+000,-1.5568088e+000,-1.3124208e+000,-8.8600986e-001,-1.7161685e+000,6.2399633e-001,-1.1574637e+000,1.2106493e+000,1.6972716e+000,-2.5966113e-001
1.7401927e+000,1.4048419e+000,1.2823480e+000,-1.0349467e-001,2.0508685e+000,1.2232165e+000,6.0708864e-001,-1.5533671e+000,1.3115510e+000,1.0668864e+000,1.2984971e+000
2.1902066e+000,1.5926332e+000,2.2970163e+000,7.5321160e-001,3.1432276e+000,-9.3639257e-001,-7.7841687e-002,7.2279349e-001,-1.4650874e+000,8.9458137e-001,1.7214897e+000
1.3996899e+000,1.1296592e+000,-9.0969845e-001,-1.2508266e+000,-5.4973025e-001,1.2321593e+000,-6.8163623e-001,1.3941789e+000,1.7324457e-001,8.2924907e-001,-6.8836409e-001
2.9244477e-001,3.5403834e-001,1.1025549e+000,8.2711075e-001,6.8515322e-001,1.2303022e+000,1.0324963e+000,-6.3910376e-001,-7.0790149e-001,-6.5979600e-001,-2.3896715e-001
9.0301599e-001,6.4631529e-001,1.0427279e+000,5.0928806e-001,1.0583948e+000,1.2768038e+000,-1.0261386e+000,8.9332078e-001,-1.5086350e+000,-9.1086078e-001,-1.3076247e+000
2.6056527e-001,4.4930768e-002,-2.8344572e-001,-1.4257145e+000,-3.3766992e-001,-1.5635664e+000,-1.4444826e+000,-9.7071112e-001,8.9133037e-001,-1.2732519e+000,-3.6369008e-001
-4.9799617e-001,-1.6397636e-001,1.1545444e+000,1.4053245e+000,4.2358076e-001,-1.2128584e+000,-1.0833128e+000,-1.5276563e+000,-1.8555718e-001,1.5532113e+000,1.4183822e+000
8.8981066e-001,9.4208407e-001,-3.9890723e-001,-8.4445489e-001,-2.3628081e-001,1.2873430e+000,-7.2271715e-001,-1.1835954e+000,-5.8056925e-001,-4.2894994e-001,-2.2743465e+000
-1.7779687e-001,3.4623075e-001,-6.1983019e-001,-5.8057570e-001,-5.0761206e-001,7.6875276e-001,1.1404318e+000,-1.1941135e+000,-1.5761545e+000,-1.5182546e+000,8.3507737e-002
-1.1715608e+000,-8.6493194e-001,-7.3274317e-001,-5.2813772e-001,-5.7609191e-001,1.1839944e-001,5.9218349e-001,4.9560857e-002,1.6426995e+000,-1.5541442e+000,2.6914653e-001
3.6891128e-001,1.2996978e+000,7.4115622e-001,-2.6610685e-001,4.8018369e-001,-1.0896222e+000,-1.7512496e+000,-5.6915863e-002,9.9279700e-001,2.0886391e-001,-1.8413059e+000
2.7137698e-001,1.7093928e-003,-1.1783757e-001,-5.3491200e-001,2.7276586e-001,1.1149185e+000,-9.0927701e-001,-1.6579058e-002,-1.1203804e+000,-9.1933313e-001,1.0613482e-001
-5.1945044e-001,-1.3504968e-001,-5.9738845e-001,-6.3127457e-001,-6.4605821e-001,-2.3137021e-001,2.5929508e-001,1.5040183e+000,1.0245093e-001,1.5279990e+000,6.9222950e-001
7.3759536e-001,2.3828446e-001,4.2984008e-001,8.4245120e-002,3.2797597e-001,1.5395854e-001,-1.3801307e+000,-9.3376928e-002,-1.3643878e+000,-1.2357052e+000,-1.0043349e+000
-1.1611526e+000,-1.5469987e+000,-8.9955381e-001,9.0445233e-002,-6.1280918e-001,1.5135562e+000,-5.6252227e-001,1.5772005e+000,-5.6522199e-001,-1.0492024e+000,-1.3144767e-001
1.2868357e-001,5.4404824e-001,1.6208574e+000,1.5270286e+000,1.0077204e+000,5.4658650e-001,1.5690409e+000,1.4594427e-001,6.7460383e-001,2.7985274e-001,2.9096659e-001
8.7701466e-001,1.3869811e+000,2.2087058e+000,1.6027706e+000,2.2635382e+000,3.0933422e-002,-8.5760305e-001,2.5424365e-001,-1.4195265e+000,4.5120223e-002,6.9367601e-001
-7.6091489e-001,-7.3892704e-001,1.8190101e-001,1.4783506e+000,-2.1260104e-001,4.1419267e-001,1.0115537e+000,6.1786073e-001,7.5231344e-002,1.4007778e+000,1.0163019e+000
1.6091837e+000,1.5688866e+000,1.8408115e+000,1.0346842e+000,2.1813203e+000,-1.4949748e+000,1.3364569e+000,-6.4722402e-001,1.7102470e-001,5.5193723e-001,1.9021664e+000
9.5968694e-001,4.4746564e-002,2.1316781e-003,-3.3004943e-001,-2.9757504e-002,-8.1556161e-001,1.2405874e+000,6.6048928e-001,-7.6899242e-001,-1.2272251e-001,-1.0643792e+000
-1.3024240e-001,1.7277214e-001,3.4974741e-001,2.2693196e-002,8.9108813e-002,-1.4774117e-001,1.1509467e+000,1.7990499e-001,9.4396419e-001,-9.9612877e-001,4.0205513e-001
6.7647411e-001,9.7823424e-001,7.6730005e-001,-7.6130390e-001,4.8150699e-001,3.6164173e-001,1.5136942e+000,2.6015919e-001,1.8815345e-001,-1.6982158e-001,-2.0170402e+000
-1.5818017e+000,-9.2610306e-001,-2.4246184e-002,1.3162431e+000,-7.2354969e-001,-9.7533063e-002,3.1809738e-001,1.0753496e+000,1.6200302e+000,-6.0275507e-001,1.9924664e-001
9.4276045e-001,1.5506914e+000,1.5872913e+000,5.0462439e-001,1.6706176e+000,-2.7443800e-002,-1.0897520e+000,-1.0714926e+000,-4.5410508e-001,1.7293839e+000,5.5312475e-002
1.7154703e+000,1.4773920e+000,2.0537275e+000,1.1643203e+000,2.2254547e+000,-1.1492239e+000,9.1763539e-001,7.9244807e-001,2.2702672e-001,-3.4934022e-001,2.1511511e+000
-2.1354059e+000,-1.6518564e+000,-8.1615455e-001,2.1304753e-001,-9.8920232e-001,-6.7296843e-001,-1.1243239e+000,-1.4005442e+000,4.1396220e-001,1.7149694e+000,-4.1154447e-001
2.2608672e-001,1.5280617e-001,-7.4767279e-001,-6.3838972e-001,-7.7948470e-001,8.6878700e-001,3.8196484e-001,1.2518835e+000,1.4990409e+000,6.9813103e-001,-8.6461095e-002
-1.3455394e-001,4.0933553e-001,-4.9715209e-001,-5.9590226e-001,-4.9524273e-001,1.5883691e+000,-1.5704375e+000,8.3545740e-002,-1.4416084e+000,-1.0252750e+000,-2.0875273e-001
-1.6721137e+000,-1.5107136e+000,-9.1786439e-001,-1.4356056e+000,-9.8933986e-001,-3.4915101e-001,2.3686761e-001,-1.3385112e+000,-1.6748946e+000,-9.1125310e-001,-6.8401158e-001
8.5876951e-001,1.1464938e+000,1.5830352e+000,1.2267575e+000,1.3475566e+000,7.0848153e-001,-4.6404807e-001,-4.9636369e-001,1.2368552e+000,5.1873669e-001,-7.4556583e-001
-1.5952953e+000,-1.0550986e+000,-4.8618738e-001,1.1392136e+000,-5.7191586e-001,-1.2056143e+000,5.6236299e-001,-1.4966306e+000,-1.0424774e+000,1.5339163e+000,2.8102325e-001
-1.1455502e+000,-1.5747159e+000,-1.1429030e+000,2.4821847e-001,-1.0800056e+000,8.1605648e-001,7.4535144e-002,-1.4241878e+000,-1.6451313e-001,-1.1919549e+000,1.6255616e-002
1.0158164e+000,3.8636508e-001,1.0494130e+000,1.1688423e+000,1.3324450e+000,-4.8118737e-001,2.9859597e-001,1.4492835e+000,1.4776843e+000,-1.3589156e+000,-7.6250623e-001
-4.0991476e-001,-9.9128586e-001,-2.5090159e-001,1.2554016e+000,-4.4947503e-001,1.5698352e+000,-3.6321052e-001,5.5999849e-001,-1.0648830e+000,2.8749189e-001,6.5471382e-001
3.5491131e-001,-3.8106858e-002,-7.6278040e-002,-5.7159952e-001,-1.9362680e-001,-2.2099812e-001,-7.8898432e-001,-4.8222575e-001,3.6417013e-001,1.4044368e+000,-2.9007455e-001
-5.9941415e-001,-1.3051092e+000,-1.2361412e+000,-1.6810264e+000,-7.1759567e-001,8.2222967e-001,9.8493320e-001,1.3216864e+000,-9.8470346e-001,1.4312577e+000,-1.7378778e-001
-5.1417779e-001,-1.3125427e-001,-3.7651807e-001,-4.6364567e-001,-6.2297645e-001,-1.4637248e-001,-3.3813078e-001,-8.7684104e-002,4.5038365e-001,-7.1734075e-001,4.9689805e-001
-6.7670626e-001,-1.3592571e-001,6.7431148e-001,1.2605087e+000,4.8847691e-003,-9.3880800e-001,-1.2889456e+000,1.2432483e+000,7.7644381e-001,-6.3573803e-001,1.3031384e+000
-6.1152846e-001,-2.3890646e-002,1.0873371e+000,1.5222566e+000,1.6182465e-002,7.7235353e-001,1.3898319e+000,-1.3787656e+000,1.0230725e-001,-7.1675536e-001,1.1940232e+000
3.2667272e-003,-3.5933398e-002,-2.5831170e-001,-1.1444809e+000,-1.8563418e-001,-5.7043291e-001,-1.0120098e+000,-1.4002746e+000,-4.1684903e-001,4.4827545e-001,1.4794609e-001
-8.4743240e-002,-9.2057624e-001,-1.1448404e+000,-4.8495163e-001,-1.0159648e+000,6.1798402e-001,4.2829131e-001,9.2997119e-001,1.1778574e+000,3.4116899e-001,9.2228718e-001
1.6856648e+000,1.3622139e+000,-5.7288761e-001,-1.6256295e+000,-1.0357006e-001,1.4856832e+000,-1.6515927e+000,1.0412638e+000,4.4545281e-001,1.4870457e+000,4.5214055e-001
7.0665327e-001,-2.0058994e-001,-9.0058376e-001,-1.3951800e+000,-7.9610828e-001,1.6485123e+000,-9.0744996e-001,-1.0233639e+000,1.1720426e+000,1.3393104e-001,-2.1778463e-001
-7.0095490e-002,-2.2721820e-001,2.5746305e-002,3.8305217e-001,9.9618360e-003,2.1682709e-002,-1.0800291e+000,-4.4368928e-001,-6.0909990e-001,-6.8010384e-001,1.0229938e+000
1.1590418e+000,1.4826445e+000,-3.9296486e-001,-1.7451869e+000,-2.2849293e-001,7.6430009e-001,-1.3989922e+000,1.0745127e+000,-1.2703830e+000,-4.5850273e-001,-8.9087919e-001
-3.5780378e-001,-7.3725106e-001,-8.8846886e-001,-2.5635037e-001,-4.9608324e-001,1.3976121e+000,1.1668502e+000,-1.0482893e+000,1.0753317e-001,1.2669976e+000,8.4186480e-001
-5.2614152e-001,1.3407770e-001,1.2254783e+000,1.6295424e+000,4.6103985e-001,-1.0950765e+000,1.0334245e+000,-1.7863073e-001,-1.6599786e+000,1.2312904e+000,1.4072134e+000
-1.0975459e+000,-4.0114322e-001,-1.4806223e+000,-1.4196963e+000,-8.9327543e-001,-9.1693817e-001,1.3107847e-001,-9.0800044e-001,-2.5263830e-001,9.7460878e-001,5.1207288e-001
5.8880620e-001,6.7992553e-001,-3.3190989e-001,-9.3540554e-001,-5.1454353e-001,5.9195228e-001,9.9503519e-002,1.7285406e-001,-1.2091867e+000,4.1121912e-001,-2.1348106e+000
-1.0558249e+000,-3.7096133e-001,3.0158697e-001,6.9382678e-001,-3.8666745e-001,1.6884097e+000,-1.5915967e-001,-1.2245920e+000,-1.4284040e+000,8.2394027e-001,8.0319212e-001
1.4319461e-001,4.5867059e-001,2.9237011e-003,-7.2194018e-001,-1.3840618e-001,8.1727571e-001,-1.9145222e-001,6.8433034e-001,-6.8471979e-001,5.8492040e-001,-7.9140753e-001
8.5786736e-001,1.2873860e+000,-1.0543107e-001,-5.1997654e-001,-5.1093881e-002,-1.4671278e+000,-6.9699240e-001,-8.9984540e-001,1.1166575e+000,-1.5100258e+000,-1.2648417e+000
-3.4334519e-001,-9.9966607e-001,-4.7576882e-001,-7.3778225e-001,-4.2701295e-001,-6.3032111e-001,9.4028917e-001,6.2106413e-001,-1.5234738e+000,-1.6825490e+000,2.1458566e-001
4.0361645e-001,5.3933191e-001,2.0374787e+000,1.5692117e+000,1.2794123e+000,1.4963731e+000,-1.2121937e+000,1.5916793e+000,1.4091445e+000,-1.4133369e+000,2.7416265e-002
9.7747198e-001,1.6146304e+000,3.1222609e+000,1.6449299e+000,3.1044899e+000,-1.5671016e+000,-1.4535458e+000,-3.1913536e-002,1.3625330e+000,-7.7882812e-001,2.3888782e+000
-5.2141334e-001,-3.7781158e-001,-7.5356354e-001,4.7751069e-001,-8.5981465e-001,5.9089002e-001,-1.0432529e+000,-8.3756215e-001,-6.9467200e-001,-7.2463984e-001,9.5629059e-001
1.0391260e+000,8.7574257e-001,-8.6618902e-002,-4.0554649e-001,-2.5302538e-002,-2.0042008e-001,1.1568625e+000,4.5276598e-001,-9.1382174e-001,8.6361041e-001,-1.7467691e+000
-6.1744849e-001,-7.3953247e-001,-3.1313037e-001,-1.1425933e-001,-5.0278642e-001,1.5756133e+000,-1.6709290e+000,-1.1902496e+000,-2.1090625e-001,-7.0219205e-001,4.9206254e-001
-1.2451230e-001,1.0774897e-001,-5.4775212e-001,-1.1027735e+000,-7.1254125e-001,4.6651948e-001,-1.0632524e+000,-3.7164718e-002,1.4147506e-001,-3.5130873e-001,5.6231543e-002
7.8208146e-001,7.5513433e-001,4.4402528e-001,-1.8459075e-001,3.9566276e-001,1.1320964e+000,7.3499165e-001,1.5291393e+000,4.9721505e-001,-7.9485585e-001,-1.7638727e+000
1.2505974e-001,2.4994153e-001,-2.9504560e-001,-3.8418944e-001,-2.0126153e-001,6.6546915e-001,-8.5713962e-001,5.5132292e-002,-1.6280182e+000,-1.6118922e+000,-2.1347237e-001
-9.1087819e-003,2.6921701e-001,9.1086502e-002,8.6260472e-001,-2.8509910e-001,-1.1771883e+000,1.5191441e+000,1.4225182e+000,1.2183480e+000,-1.5246675e+000,3.0858565e-001
3.9571278e-001,3.1955419e-001,3.8729286e-002,-8.3623293e-002,3.5433086e-002,-1.7241550e+000,1.9839525e-001,1.2908245e+000,-1.3466448e+000,4.9663189e-001,-5.7736168e-001
3.2113844e-001,1.2495389e+000,8.7056078e-001,3.3480222e-001,5.2603497e-001,1.7221694e+000,1.5523812e+000,1.2542453e+000,-1.4023353e+000,8.4631621e-001,-1.4894818e+000
1.0331223e+000,1.4270558e+000,1.2884616e+000,2.4431047e-001,1.2832091e+000,-1.0142765e+000,1.6260364e+000,1.1261947e-001,-1.1209712e+000,8.4619635e-001,-1.4243069e-001
-1.0925997e+000,-9.2927242e-001,-1.8550105e-001,1.6362662e+000,-3.9381896e-001,1.6393844e+000,3.4931065e-001,1.6235740e+000,-9.4406058e-001,1.5544991e+000,8.5574417e-001
-1.9950710e+000,-1.3923998e+000,-1.0807752e+000,-8.7037319e-001,-9.9085954e-001,2.1954207e-001,1.6698595e+000,-8.5465740e-001,-1.3051785e+000,1.4147333e+000,-6.3298429e-001
-5.0728064e-001,-1.3324491e+000,-3.6854169e-001,-8.5190501e-001,-1.5940177e-001,7.7565838e-001,-7.7590597e-001,-5.1551117e-002,-4.9532003e-001,-5.0198868e-003,-1.4080696e-001
