@RELATION fri_c3_500_25 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
@DATA  
8.5015375e-001,1.6432750e+000,2.1922037e+000,1.1288323e+000,1.9331949e+000,1.7039838e+000,6.6059277e-001,-3.8176387e-001,-6.3628493e-001,6.6050039e-001,3.8500356e-001,1.2605682e+000,-3.0388508e-002,-1.3344926e+000,-1.1851667e+000,-1.4196593e+000,5.6766360e-001,-1.2805543e-001,7.6908649e-001,4.4782088e-001,8.2623957e-001,5.9664955e-001,5.7081685e-001,1.4144073e+000,1.5341019e+000,2.7110494e-001
1.4793401e+000,1.2680805e+000,2.6178393e-001,-1.4910798e-001,7.4770984e-001,4.8843657e-001,8.5290787e-001,-1.1525660e+000,1.1221979e+000,9.8624759e-001,1.3040626e-001,1.1568358e+000,4.8955549e-001,-1.0007370e+000,-2.7289304e-002,-1.3138569e+000,2.9291382e-001,-1.9194325e-001,4.4117750e-001,-2.0982790e-001,9.4178684e-001,9.5438872e-001,-1.0138500e-001,-1.5853390e+000,-3.1711729e-001,1.5617478e-002
1.8382274e+000,1.1530568e+000,3.6329682e-001,-3.0294179e-001,7.7582870e-001,5.6108231e-001,-1.0773334e+000,-9.5998831e-001,-1.4102299e+000,1.3102188e-001,-4.3167592e-001,-2.3265976e-001,2.9376135e-001,-8.9441791e-001,-3.3208451e-001,-4.6185168e-001,7.4538267e-001,-1.6647738e+000,3.1169333e-001,-7.5142427e-001,-6.7083457e-001,8.2158306e-001,-1.3973597e-001,1.4578908e-001,-1.6208570e-001,3.2376221e-001
1.4429141e+000,1.1713117e+000,9.6882708e-001,-1.4893060e-001,1.5003002e+000,-1.4486156e+000,-1.6913543e-001,-1.4223274e+000,-1.0058133e-001,1.4178689e+000,-6.3489470e-001,3.2977068e-001,1.4150697e+000,-1.4913816e+000,5.6373502e-002,-3.6288864e-001,1.0961424e+000,-1.4851182e+000,5.3722877e-001,1.3892098e+000,-1.4629574e+000,-1.2345382e+000,-8.3686643e-001,-3.2092456e-002,-1.4295247e+000,-6.3165131e-002
-5.8379487e-001,-1.1837296e+000,-1.7512060e+000,-1.2418671e+000,-1.2240933e+000,-1.0415168e+000,1.2195507e+000,1.4692410e+000,1.6632947e-001,-1.1231455e+000,-4.6947808e-001,6.1749538e-001,1.1518659e+000,-4.5947120e-001,4.1697689e-001,1.1754161e+000,-1.1975259e+000,1.3729173e+000,1.3386908e+000,1.1433400e+000,-1.0560549e+000,1.5319377e+000,5.7131184e-001,-1.0411737e+000,-1.5042539e+000,5.0610083e-001
8.3206955e-001,1.4249526e+000,1.6054839e+000,5.2785675e-001,1.6710901e+000,1.4552848e+000,-1.6961847e+000,-1.5945396e+000,-8.0293868e-001,9.7603846e-002,7.3841512e-001,5.0767683e-001,-4.7312782e-001,-1.2274658e+000,-5.8837645e-001,-5.1078447e-001,5.9380034e-001,1.6663936e+000,1.0254551e+000,1.1525870e+000,6.3451661e-001,4.6860502e-002,2.5306381e-001,5.5343173e-001,-4.3265751e-001,-4.8525274e-001
-1.2465949e-001,-8.7021985e-001,-2.5693241e-001,1.1170637e+000,-2.9936650e-001,-1.6582941e+000,1.3913674e+000,-1.3576289e+000,9.7170579e-001,4.1412989e-001,4.4635131e-001,1.4615984e+000,-1.3415666e+000,3.0764100e-001,-7.4957321e-001,4.1424598e-001,-5.1747430e-001,5.2470657e-001,-1.3428930e+000,2.3878620e-001,-1.2996016e+000,-8.3030704e-002,-4.3948172e-001,1.3743778e+000,-6.6099847e-001,1.3782443e+000
4.8134924e-001,1.0646746e+000,-6.4021213e-001,-1.4404888e+000,-4.6316548e-001,1.6015720e+000,3.9638733e-001,6.5011506e-001,-7.6609646e-001,-1.0914541e+000,-1.6262922e+000,-2.3557149e-001,-1.6302105e+000,8.6330189e-002,2.3802162e-001,-4.2308066e-001,-8.0982176e-001,-8.8267461e-001,6.0800128e-001,-5.3951535e-002,-1.3797070e+000,-1.1140684e+000,-4.8730523e-001,-4.4394467e-001,1.5092764e+000,-2.2563064e+000
-3.3102276e-001,-1.2308938e-001,8.3783628e-001,8.6209575e-001,-3.4440938e-002,1.3405141e+000,-2.7819676e-001,1.5055866e+000,8.4278572e-001,-3.2538806e-002,9.8019061e-001,1.9380976e-001,5.5837310e-001,-3.9310727e-001,-1.1706853e-001,7.9548851e-001,1.7041481e-001,-7.2258958e-001,-2.7616747e-001,1.3483238e+000,-2.9567259e-002,-4.8828122e-001,6.4406279e-001,5.8542067e-001,9.2057454e-001,9.4208814e-001
-1.5279227e+000,-1.5986203e+000,-1.2838622e+000,-1.5625548e+000,-2.4431332e-001,6.1887190e-001,1.1425084e+000,-1.3524267e-001,4.0292365e-001,1.4994698e-001,-7.8787427e-001,1.5940524e+000,-8.8957789e-001,1.2393630e-001,5.7096171e-001,5.1425159e-001,1.1088017e+000,-9.3789637e-001,9.5964436e-001,-4.7044903e-001,-5.9005452e-001,-2.0710163e-001,-5.6104688e-001,-6.4366451e-002,-3.8846606e-001,-3.1068830e-001
1.2846100e+000,1.2091207e+000,3.1092338e+000,1.6530738e+000,3.4403211e+000,3.8193722e-001,-2.0214473e-001,1.5787961e+000,-2.3275134e-001,6.8284702e-001,1.0076874e+000,6.7966323e-001,5.7354870e-001,1.0960122e+000,5.5928419e-001,-1.5809305e+000,1.1919353e+000,-4.2125717e-001,5.2539665e-001,-1.5528940e+000,9.8449845e-001,-1.3032113e+000,4.4831855e-001,-1.1308838e+000,-1.3108455e+000,1.9230297e+000
-3.8578532e-001,-1.2369347e+000,-8.5598522e-002,4.0788392e-001,-1.8302362e-001,1.0707771e+000,1.1407983e+000,-1.1101851e+000,1.2361694e-002,7.2411684e-001,2.5821605e-001,1.4882211e+000,1.6628210e+000,2.1323829e-001,7.2544488e-001,-6.9704948e-001,1.6090235e+000,1.2829627e+000,-6.0599122e-001,2.4843272e-001,-2.2429486e-001,-2.3612996e-001,7.5712692e-003,-5.9867872e-001,-8.4194998e-001,6.0342294e-001
-3.3415119e-001,-5.1146829e-001,-3.8367517e-001,6.2128088e-001,-1.6987359e-001,-6.1505557e-001,4.3385472e-001,8.8315134e-001,1.3894829e+000,-2.1784599e-001,-3.4315897e-001,-1.3548845e+000,1.5523859e+000,1.0543840e+000,-1.1054025e-001,-1.5243919e-001,1.2635657e+000,1.0468604e+000,-1.7751500e+000,1.4359313e+000,1.5409892e+000,-8.2381028e-001,-6.8203828e-001,-1.5574175e+000,6.2750691e-001,1.1928238e+000
-1.6605531e+000,-1.1659531e+000,-7.5618189e-001,-1.5190474e-001,-7.9497595e-001,-6.0137506e-001,-1.1353087e+000,-3.1785841e-001,6.6987395e-001,1.8242760e-001,1.4208288e+000,-7.5120738e-002,-5.7611397e-001,4.5837802e-001,-1.1544969e+000,1.4842485e+000,-9.7337921e-001,-1.1264864e+000,1.2734008e+000,-7.5111247e-002,1.6783436e+000,-9.5802897e-001,-1.1230670e+000,-1.6139179e+000,-5.4861450e-001,-8.1287350e-002
1.0117740e+000,1.0040884e+000,1.4618101e+000,1.5702550e+000,1.5331308e+000,-1.6824565e+000,-3.4614500e-001,-1.3035597e+000,1.1347980e+000,1.4627609e+000,-5.8197105e-001,3.4634593e-001,2.3798573e-001,-6.4045193e-001,-1.0816516e+000,1.4726063e+000,-5.6724902e-001,-1.1121171e+000,1.5129182e+000,1.1742589e+000,-3.5472875e-001,-1.8587593e-001,-4.1587529e-001,4.8886134e-001,1.4375032e+000,-6.9597846e-001
1.2687175e+000,8.8403976e-001,-6.3502195e-001,-9.4345631e-001,-7.7239153e-001,-2.6275437e-001,-2.5238838e-001,-9.5240683e-001,-1.3262630e+000,1.0144356e+000,-1.4786119e+000,8.4541616e-001,1.2234667e-001,-1.7435575e+000,-6.7783051e-001,-7.9232211e-001,1.6590668e+000,-1.6469220e+000,-1.0559612e+000,3.7174706e-001,-6.6024293e-001,-7.2002963e-001,9.6329681e-001,1.4161365e+000,6.4300286e-001,-1.9866661e+000
-6.5415105e-001,-7.4427987e-001,-7.4595203e-001,-1.5367127e+000,-7.3406855e-001,-1.3225322e+000,-1.0802614e+000,3.9119084e-001,2.1924376e-001,1.1309796e+000,1.3621263e+000,-3.0562932e-001,1.1981432e+000,6.2733309e-001,-5.7882633e-001,-1.1152426e+000,1.0321688e+000,-9.8831780e-001,6.7075474e-001,1.7939995e+000,-9.0699728e-001,-1.1556313e+000,1.4491543e+000,1.5399111e+000,-1.0852978e+000,-5.0039553e-003
1.3028160e-001,1.7289484e-001,1.1685782e+000,1.6666607e+000,6.3876576e-001,1.3484155e-001,2.5861480e-001,-1.2691462e+000,6.4887591e-001,1.6572995e+000,-1.7381461e-001,5.1350366e-001,4.1981495e-001,2.5563622e-001,-3.0198803e-002,6.1489123e-001,1.1753935e+000,8.4849833e-001,-4.7871128e-001,5.5194406e-001,1.0663127e+000,5.6285506e-001,-4.6519441e-001,1.1935704e+000,-4.9958500e-001,7.4732198e-001
-4.4411786e-001,-6.3166652e-001,3.8276841e-001,1.0871117e+000,-3.3572398e-001,-1.9138967e-001,-1.1748376e+000,2.8097025e-001,-6.6774756e-001,6.5248010e-001,-4.3737690e-001,-3.5429794e-001,-1.1560953e+000,2.1591901e-001,-1.1359299e+000,2.3847678e-001,5.0512615e-001,-2.0130230e-001,8.5741391e-001,-1.2859112e+000,1.4185170e+000,6.9135452e-001,1.5316246e+000,1.8971697e-001,1.4992406e+000,8.1067393e-001
1.4315398e+000,8.9554529e-001,-1.1336339e+000,-1.5398858e+000,-6.8976811e-001,6.4655108e-001,-6.6415536e-001,-1.2578323e+000,-1.5199804e-001,6.4330834e-001,-1.4751723e+000,-9.5607986e-001,5.2441367e-001,-4.4444005e-001,-9.4300066e-001,9.5157743e-001,1.5758245e+000,-1.0010215e+000,7.3216558e-001,-1.6697026e+000,-2.6813811e-003,1.2899379e+000,3.7965613e-001,-8.8610040e-001,-1.3951446e+000,-1.4263181e+000
-2.6716616e-001,1.5369376e-001,4.7564914e-002,-2.3867095e-001,-5.1830927e-001,7.7531227e-002,-2.1650031e-001,-1.0238245e+000,5.9643477e-001,-6.4435139e-001,-1.1584122e-002,6.6759985e-001,-1.7154127e+000,1.3160253e+000,1.1383607e+000,1.4866829e+000,8.7082593e-001,-1.5470753e+000,3.3773492e-001,8.9511393e-001,-4.5142384e-001,-2.3828750e-001,-1.2948909e+000,-1.1254510e+000,1.4299866e+000,4.3013398e-001
-1.1274979e+000,-6.6214882e-001,-8.4214654e-001,-1.3865410e+000,-5.2038440e-001,-2.4007694e-001,9.9440747e-001,1.7307264e-001,-5.2707086e-001,-8.9338494e-001,3.2651334e-001,-1.4635726e+000,-1.7158116e+000,-1.0759411e+000,1.2567945e+000,-2.7905050e-001,2.6029870e-002,1.0221753e+000,-1.7993292e+000,-6.7165341e-001,7.8359559e-001,-1.0274168e+000,3.8631218e-001,-9.3523818e-001,1.3769554e+000,1.8573803e-001
-6.8939628e-001,-8.9593836e-001,1.2230633e-001,-9.8215928e-001,-2.7774752e-001,1.2643176e+000,1.1191408e+000,-1.2934427e+000,-1.8786696e-001,-8.8270337e-002,-6.4203516e-001,-9.1698645e-001,4.7411697e-001,1.5673754e+000,-1.6858868e-001,1.3352636e+000,-9.5267136e-001,-9.2316820e-001,5.4313141e-001,-1.2062658e+000,9.2791472e-001,-1.3043262e+000,-1.6100190e+000,-2.2320506e-001,1.5964709e+000,-1.8369877e-002
-1.1925345e+000,-1.7777592e+000,-1.6525496e+000,6.1330993e-001,-9.0775711e-001,1.0163202e+000,5.8558298e-001,2.4393945e-002,-2.4602742e-001,5.7894200e-001,-1.0634688e+000,-9.5271247e-002,4.4305059e-001,2.2795133e-001,-7.4370403e-001,-1.1551199e+000,-1.0840617e+000,9.3964284e-001,1.2454683e+000,9.1898542e-002,9.1077337e-001,1.7522072e+000,-9.0872690e-001,1.3490390e+000,-3.4921167e-001,3.4385117e-001
-6.6404286e-002,-6.4453435e-003,9.4693852e-001,8.5558418e-001,5.4427830e-001,4.1652536e-001,-1.3330850e+000,-1.5441364e+000,1.0856679e+000,1.6213723e+000,1.0253010e+000,-9.0121074e-001,5.4401760e-001,2.5248652e-001,1.3231531e+000,-9.5936548e-002,7.2438920e-001,2.3511478e-001,-9.2614526e-001,6.8272949e-001,-3.7703789e-001,7.1171938e-001,-8.7946716e-001,-8.9705292e-001,1.2388527e+000,9.4855501e-001
-1.0108878e+000,-1.2541598e+000,-1.1934078e+000,1.7301514e+000,-1.0678584e+000,-2.2823942e-001,-1.6579281e+000,2.6912944e-001,-5.0090184e-001,-1.1041413e+000,-7.6790739e-002,-2.9459473e-001,1.6935011e+000,7.1830121e-001,-1.4875690e+000,-5.8583330e-001,-1.6469194e+000,-9.0334542e-001,8.0348260e-001,1.4831317e+000,1.2278286e+000,1.5456757e-001,1.0820244e+000,-2.9565798e-001,4.8810761e-001,1.1438637e+000
1.1414851e-001,-7.9380153e-002,1.8807227e-001,5.9999822e-001,3.2284536e-001,1.6602573e-001,-3.5972939e-001,1.7058825e+000,-2.4173562e-001,8.7936096e-001,-2.4202864e-001,1.2927507e+000,1.6961857e-001,-9.1403243e-001,-1.5196077e+000,-1.6390694e+000,-4.7493827e-001,1.3758356e-001,-6.9027659e-002,-1.4472574e+000,5.3622754e-001,-3.4543653e-001,-1.4524333e+000,1.0498073e+000,-1.2543257e+000,1.1680137e+000
5.7016403e-002,7.5135665e-001,3.4168687e-001,-5.1257283e-001,5.4326755e-001,9.5799554e-001,9.8678880e-001,9.5364813e-001,8.2144973e-001,-1.0914951e+000,-6.8433394e-001,-1.0789255e-001,5.7547636e-001,2.0487142e-001,-1.3826970e+000,-5.4924742e-001,1.3056541e+000,1.3625167e-001,7.8204619e-001,1.5985093e+000,-8.8604014e-001,-2.4152546e-001,-1.3158887e+000,-1.5777149e+000,-1.2117403e+000,-8.5450013e-001
9.6813400e-001,1.2571157e+000,1.6012234e+000,7.4546075e-001,1.5368993e+000,-7.3129217e-002,-1.2828210e+000,2.3744515e-001,-6.3604175e-001,6.4880516e-001,9.5262811e-001,1.7302552e+000,3.5966105e-001,1.3606921e+000,-9.3764348e-001,-1.3097413e+000,8.6230770e-001,1.5910558e+000,-2.7618618e-001,-1.7107600e-001,-8.8869632e-001,-1.0812745e+000,-1.8785855e-001,3.1108155e-001,1.1981769e+000,-7.5107341e-001
9.2549935e-001,6.4222503e-001,4.3032393e-001,-6.2200388e-001,7.9785439e-001,1.4270879e+000,1.5768609e+000,9.7980102e-001,1.3592580e+000,9.9709063e-001,-1.2949502e+000,4.2975525e-001,-1.0825132e+000,2.7565819e-001,-1.4313311e+000,-1.4844933e+000,-7.8258563e-001,1.4050825e+000,1.5573933e+000,-6.4549516e-001,-5.7418347e-001,-1.4247775e+000,-1.6653016e+000,-8.1058513e-001,-1.5022581e+000,-2.2351035e+000
1.6385357e+000,1.3192989e+000,7.9121733e-001,-5.8400289e-001,1.3744644e+000,-1.0593158e+000,8.6926609e-001,1.4122704e+000,-1.7544290e+000,-1.4853490e+000,4.8121802e-001,-2.1668154e-001,2.2710559e-001,3.0209982e-001,1.5814192e+000,5.1874255e-001,1.4946581e+000,-7.6108471e-001,1.3369968e+000,-1.0123905e+000,1.5124535e+000,1.3027784e+000,1.0218103e+000,4.5070834e-001,1.3112857e+000,5.8636775e-001
4.6704307e-001,4.2524919e-001,9.2322478e-001,1.1980927e+000,1.0067943e+000,-7.6008258e-001,2.1134177e-001,-3.7521138e-001,-3.8586194e-001,-5.2712831e-001,1.6149022e+000,-2.5072908e-001,1.0947026e+000,-9.0635200e-001,7.6799715e-001,1.0702652e+000,-3.9846632e-001,-2.9178794e-001,3.5844938e-001,-1.1946271e+000,-8.4587193e-001,-1.3905260e+000,1.4300508e+000,-1.4929090e+000,-1.5314836e+000,-4.3198431e-001
-1.8532193e+000,-1.2372982e+000,-4.2567247e-001,9.8353564e-001,-9.6421947e-001,1.2772618e+000,-8.0066546e-001,-9.8948852e-001,7.7844759e-001,7.3329649e-001,-2.4850428e-001,-1.2374296e+000,1.2972028e+000,8.8252440e-001,-6.6006643e-001,-5.3339722e-001,1.3011366e+000,-2.2087558e-001,4.6437043e-001,1.0010355e+000,-9.1149209e-001,-1.2551947e+000,-1.2973325e+000,4.9666137e-001,1.9523382e-002,6.9773292e-002
3.7957454e-001,5.0960499e-001,4.1788604e-001,-2.1574854e-002,4.7942529e-001,-2.3206509e-001,-9.6138522e-001,1.8208786e-001,3.9658344e-001,-5.4738851e-001,1.7308659e+000,-1.2719530e+000,5.3253540e-001,-8.1332682e-001,-1.0260893e+000,5.0372284e-001,2.0523719e-001,5.6467573e-001,1.0393734e+000,9.1262949e-001,9.4483182e-001,1.0403553e+000,-1.6206583e+000,-6.0454660e-001,-1.4905158e+000,-9.4024001e-001
1.1222633e+000,1.2622773e+000,-4.4548139e-001,-1.0398068e+000,6.9276133e-002,-1.1817241e+000,1.9085160e-001,-1.6970308e-001,-1.6176832e+000,-1.1690273e+000,-6.1848130e-001,2.0265567e-001,5.2753665e-002,9.3771275e-001,6.7511080e-002,-7.8216310e-001,1.6540265e+000,1.2440655e+000,-1.4811418e+000,1.9112901e-001,1.1275730e-002,1.7187845e+000,1.3359932e+000,-1.4084235e+000,-8.9699084e-001,-1.1366721e+000
1.6413323e+000,1.1802372e+000,-9.2540301e-002,-8.2660588e-001,2.6077421e-001,-9.4356367e-001,1.6810261e+000,-5.8348043e-001,3.0896779e-001,-5.2755934e-001,-5.3053757e-002,1.3544050e+000,-1.6527225e+000,4.8089197e-001,-1.7562149e+000,-1.2622701e+000,-3.5466120e-001,-4.6675144e-001,-2.6763422e-001,-1.4448687e+000,9.6081726e-002,-4.3230587e-001,-5.0571963e-001,-6.4870926e-001,-8.4037644e-001,-9.6705288e-005
-8.4088739e-001,-1.1728919e+000,-4.4730326e-001,7.6632970e-001,-5.5444054e-001,-1.4119960e+000,9.5795300e-001,8.0253409e-001,-9.9139949e-001,-1.1816352e+000,-1.3966905e+000,-9.4179940e-001,-2.7846324e-001,-1.5861176e+000,-1.7390592e+000,9.1280365e-001,1.6810392e+000,1.1719842e+000,4.4549440e-001,-3.6166104e-002,-1.3790076e+000,-8.7121178e-001,-1.1403815e-002,1.6333990e-001,4.1285527e-001,4.4147584e-001
1.0060552e+000,8.8094106e-001,-1.1299802e+000,-1.5197941e+000,-8.4169592e-001,5.9644032e-001,1.7634928e-001,-1.4532590e-001,-1.2517719e+000,-4.4627617e-001,1.1088213e+000,1.2173733e+000,-1.4202266e+000,-1.2125878e+000,-1.2991331e-001,-6.6759916e-001,-5.5153004e-001,1.3307150e+000,-2.6578409e-001,3.6405136e-001,-1.2653239e+000,3.1782393e-001,-8.1004907e-001,-7.8482871e-001,1.4933909e+000,-2.1297443e+000
-1.7198400e+000,-1.1810500e+000,-4.7810222e-001,5.6857669e-001,-9.4170085e-001,-1.6899295e+000,1.7182726e+000,-2.6380508e-001,-3.9627576e-001,-1.5031388e+000,-4.3943691e-001,-1.7145334e+000,1.2983563e+000,-6.3683640e-001,-1.3074738e+000,7.9107849e-001,-2.8684668e-001,-1.5534955e+000,5.0560585e-001,-1.2744476e+000,-9.7831942e-001,-1.5917815e+000,-1.2142669e+000,-5.9108989e-002,1.5715276e+000,-2.3209720e-001
-6.1835656e-001,-1.1551653e+000,-1.0683641e-001,-1.4214968e-001,-5.3390543e-001,-7.3134295e-001,-1.2849667e+000,-1.5662950e+000,-9.2886501e-001,7.3287283e-001,5.4154384e-002,-1.0228115e-001,1.6258296e+000,-8.8057945e-001,1.6455498e+000,6.8752459e-001,-1.2705511e+000,1.1658582e+000,3.7389784e-001,-7.7408190e-001,2.5125365e-001,-8.0636475e-001,6.3754145e-001,1.3572377e-001,1.6949317e-001,6.6760908e-002
-8.9795899e-002,4.3630345e-001,-2.6424588e-001,-1.0606418e+000,-5.0717352e-001,-1.0959512e+000,-1.5151143e+000,-6.2063007e-001,1.0061321e+000,3.8423453e-001,-1.5087613e+000,-1.2271647e+000,-5.3242315e-001,1.0471353e+000,1.3391927e+000,8.7445142e-001,6.5424142e-001,1.0717227e+000,1.2182274e+000,-9.4085960e-001,5.4567710e-001,6.7750227e-001,-1.5923933e+000,9.5678163e-001,-2.7924441e-001,-4.5531612e-001
4.9968798e-001,-5.1961083e-002,3.9415457e-001,-3.3154897e-002,1.1656287e-001,6.2913161e-001,-2.5275509e-001,1.9775508e-001,-1.6756570e+000,-1.4281969e+000,1.2505113e+000,1.4094234e+000,1.5239025e-001,-1.0688439e+000,4.4986798e-001,-7.6512889e-002,1.1365533e+000,6.9861948e-001,1.1112170e+000,6.8519678e-002,-1.8035505e+000,9.2515396e-001,2.6284494e-001,8.1762906e-001,-9.9195343e-001,-2.8233280e-001
