@RELATION fri_c1_500_5 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
@DATA  
3.2402755e-002,7.5080006e-001,-9.8535735e-001,9.7228865e-001,8.4986147e-001,-5.0034544e-003
1.6283419e+000,1.2491747e+000,1.4838129e+000,-1.8164591e-002,7.1040459e-001,7.2481013e-001
-3.8745620e-003,-3.1131829e-001,6.4377971e-001,1.5983682e+000,3.1647700e-001,1.4598206e+000
1.3288014e+000,1.0181377e+000,5.5624650e-001,1.0225410e+000,1.4787615e+000,-5.1078549e-001
-1.2993150e+000,-1.4444997e+000,5.3244907e-001,1.1019593e-001,6.1016432e-001,-1.2300850e-001
-1.7186471e+000,-1.3250628e+000,-1.2089777e+000,2.2127876e-001,9.3870431e-001,3.8907553e-001
1.8635953e+000,1.2378193e+000,1.4563454e+000,1.6614261e+000,-1.0753164e+000,1.6354350e+000
3.3643103e-001,1.1849391e+000,-1.7076749e+000,-1.1017216e+000,3.8160085e-001,-1.4693365e+000
1.1196392e+000,8.6605118e-001,1.2634564e+000,1.0104521e+000,-1.5382102e+000,-1.0449575e+000
1.4079700e+000,1.5358161e+000,1.1044037e-001,-1.2360352e+000,9.8846276e-001,1.4773118e-002
-2.8609845e-001,-1.1025810e+000,1.6863549e+000,-1.2169351e+000,-5.2219687e-002,6.3238799e-001
6.9148450e-001,5.8188319e-001,2.1601242e-001,1.0470898e+000,1.7166965e+000,-7.6439232e-001
-4.7084103e-001,-5.0396884e-001,-4.2555607e-001,-1.7670290e-001,-3.0128744e-002,9.5273524e-001
1.1908546e-001,-8.6422496e-001,1.6266251e+000,-1.0287415e+000,1.6744942e+000,1.3573676e+000
-1.3228975e+000,-9.4432231e-001,-6.4747768e-001,-2.1474550e-001,-1.2943748e+000,-2.0980489e-001
-3.3791140e-001,-7.6317990e-001,9.6939911e-001,1.6543536e+000,-1.6206955e+000,1.5037877e+000
1.2779643e-001,3.9855121e-001,-2.5604512e-001,-1.1204563e+000,-3.5689452e-001,-8.0307599e-001
1.1654824e+000,3.7573535e-001,1.4261678e+000,-2.3814899e-001,-1.3039804e+000,-1.4417987e+000
-5.7714346e-001,-2.7995754e-001,-7.1927560e-001,-5.6798029e-002,1.5083723e+000,1.5794409e+000
9.9791852e-001,1.4065623e+000,-5.6971330e-002,1.6387516e+000,-1.4008306e+000,-2.5775471e-001
6.1656205e-001,7.4292541e-001,-6.6630186e-001,1.2040617e+000,-1.3687139e+000,-1.4796382e+000
-4.6557495e-001,-1.3582437e+000,9.8946912e-001,-8.0417401e-001,-1.0503864e-001,-2.7509558e-001
1.3512207e+000,5.3926517e-001,1.1490106e+000,1.1403536e+000,1.3544575e+000,-1.0321317e+000
6.7072865e-001,1.4480513e+000,-1.3785551e+000,-5.0146796e-001,-1.6132627e+000,-1.5846577e+000
-4.1873419e-001,-4.0893668e-001,1.7552446e-001,-1.7215997e+000,1.6477744e-001,2.5790994e-001
-2.1592801e+000,-1.3362662e+000,-1.6874774e+000,-1.8988076e-001,-1.0289492e+000,-6.1085644e-002
-1.0564761e+000,-1.6284570e+000,1.2251981e+000,-5.0094853e-001,1.1030730e+000,-3.8565774e-002
1.6014275e+000,1.1690847e+000,1.1905740e+000,-1.7053397e-001,-9.5375691e-001,-2.1937278e-001
-8.5902366e-001,-5.5778431e-001,-8.2985914e-001,8.1268930e-001,-8.4947115e-001,1.1990511e+000
-6.1290043e-001,-9.4407636e-001,2.0952857e-001,8.4026344e-001,-1.8177040e-001,6.8865696e-001
3.0826762e-001,-2.7158203e-001,1.5214955e+000,1.7094299e-001,-6.3881436e-001,1.1279539e+000
6.9994352e-001,1.3986609e+000,-1.1073132e+000,4.4521374e-001,-5.0751020e-001,-1.1452065e+000
-2.6503823e-001,-4.4672061e-002,-1.1792952e+000,4.2418057e-001,4.4269408e-001,1.4127487e+000
-1.2645546e-001,-4.9658452e-001,9.3271142e-001,4.5302936e-001,-2.3852253e-001,1.3246854e+000
-6.1068386e-001,-1.4416742e+000,1.5532853e+000,-1.4173112e-001,1.1642579e+000,7.9254475e-001
1.4812275e-001,6.0191413e-002,1.9250402e-002,5.6478480e-001,4.0572640e-002,4.4202680e-001
6.1032874e-001,7.8975753e-001,-9.6813489e-001,4.8288482e-001,8.7007853e-001,-1.1124369e+000
3.7242023e-001,4.5342368e-001,-2.1089145e-001,-1.2338074e+000,5.0876545e-001,-1.2997160e+000
-1.0291516e+000,-5.0204991e-001,-1.2987986e+000,1.4580577e+000,1.4774053e+000,1.9372895e+000
-2.4817190e-001,6.3404973e-003,-7.8131205e-001,1.2352633e+000,-3.1301170e-001,1.2512363e+000
-6.4067544e-001,-1.1644586e+000,4.5067438e-001,8.2960997e-002,9.0806286e-001,5.1972124e-001
1.0852079e+000,1.0553901e+000,4.8411329e-001,-1.0436188e+000,-8.0475032e-001,-1.8685404e+000
-1.2961380e+000,-1.7045221e+000,7.1912029e-001,1.0251566e+000,-6.1827982e-001,-7.7353445e-002
3.6396039e-001,4.3241532e-001,1.0703728e-001,-2.7679777e-001,-1.7244059e+000,-1.3502203e+000
1.1662780e+000,1.4880731e+000,-9.3785026e-002,-1.1168385e+000,-8.8650441e-001,-8.4263123e-001
-1.4064819e+000,-1.1840910e+000,-7.6577483e-001,-3.8029118e-001,-2.8330591e-001,-2.2741571e-001
-3.8472021e-001,-5.6459235e-001,6.2361690e-001,1.5672370e+000,1.2731892e+000,1.6303075e+000
-6.6552045e-001,-2.0265890e-001,-1.0745853e+000,-1.2569839e+000,1.2327402e+000,1.0301730e+000
4.6197127e-001,5.2529614e-001,-2.2738925e-002,-5.0487468e-001,-9.1434528e-001,-1.3623735e+000
5.3639800e-001,3.5167272e-001,3.0794841e-001,1.7371360e+000,-1.2584696e+000,-1.3458516e-001
-1.9508470e-001,-7.5665256e-001,1.5070806e+000,-5.1540394e-001,3.7594395e-001,1.2182403e+000
2.4846237e-001,5.7295273e-001,-5.6403815e-001,3.8464634e-001,1.3266867e+000,-4.3931891e-001
-1.2365769e+000,-1.5759118e+000,2.6750662e-001,-9.4296816e-001,9.5634729e-001,-6.5093188e-001
1.0833544e+000,1.1703751e+000,3.7988448e-001,1.5841308e+000,1.3482010e+000,-3.7704228e-001
-1.4648025e+000,-1.0805800e+000,-1.0717725e+000,1.1639180e+000,-1.0924451e+000,3.1594685e-001
-1.1786295e+000,-5.0659918e-001,-1.0546644e+000,7.8803087e-001,6.7679760e-001,1.1938215e+000
8.2193620e-001,1.0350719e+000,-7.8217396e-001,1.3923405e+000,1.6768740e+000,-1.2385305e+000
2.2006285e+000,1.7330281e+000,1.6042393e+000,2.6542242e-002,-1.7617364e+000,4.8161813e-001
9.5632221e-001,7.4318034e-001,3.3663002e-001,-1.2789403e+000,-7.6602397e-001,-2.6425203e+000
-2.3406010e-001,6.6805611e-001,-1.4637558e+000,2.7473082e-001,-2.2585701e-001,5.6536050e-001
-7.5494641e-001,-1.1261551e+000,9.6491268e-001,6.6379428e-002,1.0860912e+000,7.2175358e-001
6.4335378e-001,9.6460317e-001,-4.0957639e-002,-9.7246888e-001,-1.2275091e+000,-2.3484608e+000
-8.1634959e-001,-6.7177809e-001,-4.9414971e-001,1.3368816e-001,6.4718524e-001,9.1883458e-001
-2.0066808e+000,-1.6247657e+000,-1.1966697e+000,1.5241494e+000,-9.7314970e-001,2.0535126e-001
-6.6000012e-001,-1.4313054e+000,1.0541147e+000,9.6939436e-001,8.6951346e-001,3.6581017e-001
1.2899153e+000,4.1777532e-001,1.2215408e+000,1.0000368e+000,-1.6758184e+000,-1.2225565e+000
1.7022381e+000,1.4571117e+000,9.1627094e-001,1.6378719e+000,1.5779577e+000,2.1129820e+000
-1.2129747e+000,-7.6004171e-001,-8.9277932e-001,1.5524412e+000,4.6685565e-002,1.1420372e+000
6.4180312e-001,3.0674974e-001,1.1450165e+000,3.2995654e-001,9.9572731e-001,-1.9333112e-001
1.5433182e+000,1.0281228e+000,9.8496747e-001,4.8935408e-001,4.7630613e-001,-1.9478054e-001
2.3402800e-001,1.1625240e+000,-1.8119210e+000,7.9703189e-001,-2.6370938e-001,-7.7531532e-001
-5.0743975e-001,-1.3077184e+000,1.0059033e+000,-8.1110337e-002,2.3110930e-001,2.2465173e-001
-1.5582882e+000,-1.4294590e+000,-2.3573822e-001,-8.7452726e-001,1.5505858e+000,-2.6671183e-001
7.6968261e-002,8.0140124e-002,3.6012399e-002,-6.7023869e-001,-3.7360775e-001,-1.0339934e-001
-1.5486982e+000,-1.2907480e+000,-1.0245026e+000,-3.3660829e-002,6.6326684e-001,2.9319592e-002
-2.9610845e-001,-3.5318631e-001,2.7503701e-001,9.1927022e-001,-2.0461817e-002,1.2932897e+000
-1.5594702e+000,-8.6984586e-001,-1.7580496e+000,-7.7685601e-001,3.1797686e-001,4.5408222e-001
-6.6362947e-001,-1.0896624e+000,8.5232797e-001,1.0405524e+000,-4.4419249e-001,9.3347566e-001
-1.3650843e+000,-1.4944583e+000,3.9782414e-001,-1.6933571e+000,1.3481076e+000,-5.9841588e-001
-1.0104617e-001,-2.5945154e-001,-1.4539216e-001,1.4810247e+000,-1.2502962e+000,1.1108568e+000
1.7933866e-001,9.4615619e-001,-9.8657839e-001,8.2209619e-001,1.5958589e+000,-6.0156431e-001
-7.6654920e-001,-7.6542504e-001,-4.0702279e-001,1.2779264e+000,2.0698130e-002,1.1844523e+000
1.0812043e-002,-1.4513788e-001,3.6030403e-001,-1.1354174e+000,3.3789215e-001,5.2182234e-001
-4.1557603e-001,-9.7667366e-002,-3.8843114e-001,5.9581438e-001,-1.2916302e+000,7.8261977e-001
-5.1074238e-002,-5.5254533e-001,8.3248491e-001,1.6555925e+000,1.2251295e-002,1.8969398e+000
6.5812674e-001,1.5246400e+000,-1.1625053e+000,-9.6466717e-001,1.0445215e+000,-1.1543968e+000
-1.6423580e+000,-8.5441403e-001,-1.6191997e+000,1.0725842e+000,-1.4239379e-001,9.6692483e-001
-6.5631060e-001,-9.5501599e-001,6.7452320e-001,-1.4935411e+000,-1.0034761e+000,-4.7681793e-001
-1.0920516e+000,-3.6395124e-001,-1.0696224e+000,-1.1817302e+000,-7.3232030e-001,1.2292449e-001
1.3454873e+000,1.7292249e+000,-1.0403024e+000,1.5371947e+000,3.8791062e-001,1.7650188e+000
-1.6565940e+000,-1.5624291e+000,-3.1899835e-001,-1.6659308e+000,1.1355012e+000,-7.5560622e-001
-9.9987564e-001,-1.1827113e+000,1.5028741e-001,1.2558457e+000,-3.9270060e-001,3.5963581e-001
-8.5009565e-001,-1.5963100e+000,8.1698721e-001,5.1502632e-001,2.8706814e-001,4.0715430e-002
2.1388289e-001,3.8137559e-001,-2.8314955e-001,-1.6841421e+000,1.4648121e+000,-7.2783890e-001
2.8706901e-001,3.9838109e-001,-8.3826896e-001,-1.2614401e+000,-1.4982666e+000,-1.2981537e+000
7.9761915e-001,3.4026711e-001,8.4740639e-001,-1.2458623e+000,1.6250627e+000,-1.2754315e+000
1.0669489e+000,1.6259846e+000,-9.7598125e-001,-1.3787625e+000,1.3743153e+000,-3.8187180e-001
-1.3317632e+000,-1.0328641e+000,-1.2025061e+000,-3.8927022e-001,-3.0191260e-001,-3.0326543e-002
-1.4258193e+000,-1.4277574e+000,-6.4998662e-001,-8.3608766e-001,-2.7990668e-001,-3.2280250e-001
-1.5297293e+000,-1.5893970e+000,-3.9415381e-001,3.9265836e-001,1.2408784e+000,-2.2004589e-001
-2.7644719e-002,5.3781257e-001,-1.2003301e+000,3.9590919e-001,-1.6817508e+000,-1.3309299e-001
-2.2801901e-001,4.2715115e-001,-1.7346164e+000,-3.3084818e-001,-1.5240031e+000,5.1596963e-001
1.1809114e+000,4.2127425e-001,1.2768023e+000,-4.1479874e-001,1.2262953e+000,-1.2545473e+000
-6.9755782e-001,-1.5262210e+000,1.4465702e+000,-5.3290990e-001,6.2807740e-001,2.1133613e-001
-5.3892106e-001,3.4499622e-001,-1.5189417e+000,-5.2029296e-001,-7.9255087e-001,9.2563229e-001
4.2061950e-001,2.0892072e-001,6.3607018e-001,1.5622277e+000,1.1287070e+000,6.3699207e-001
7.4040306e-001,1.6270196e+000,-1.6450364e+000,-5.7732168e-001,-3.3108735e-002,-4.6322883e-001
-8.4676265e-001,-8.4991301e-001,-6.9207490e-001,-7.3057391e-001,1.6518945e+000,4.9554599e-001
1.6670987e-001,-4.5416424e-001,1.0631342e+000,-9.4250705e-001,-3.9844970e-001,8.8550802e-001
1.0503015e+000,1.3326812e+000,-3.6383149e-001,-7.7665993e-001,8.7923288e-002,-1.3060734e+000
1.6296579e+000,1.4448483e+000,4.5564850e-001,3.1111579e-001,-6.2788283e-001,5.8967311e-001
9.5821026e-001,8.7472219e-001,2.4049441e-001,-9.4641922e-001,-1.5557933e+000,-2.6898716e+000
1.3493715e+000,8.8728229e-001,1.0362894e+000,1.5479749e+000,-1.5483295e+000,-8.2300759e-001
1.3735944e-001,-7.9757527e-002,3.9734835e-001,8.4665613e-001,1.0732903e-001,8.5618179e-001
-6.7058725e-001,6.8279001e-002,-1.7280844e+000,-3.3062725e-001,4.0353274e-001,1.2879410e+000
7.3484186e-001,9.7435963e-001,1.7236009e-002,-8.4416060e-001,-5.2783354e-001,-2.2403825e+000
-5.1631145e-001,-1.1550413e+000,1.3375060e+000,-7.0414873e-001,-1.8300284e-001,1.5170140e-001
-5.7612912e-001,-6.8963296e-001,-4.8489781e-001,1.7866461e-001,-2.9438068e-001,8.2653202e-001
-8.7924805e-001,-1.9922935e-001,-1.1408435e+000,1.1118067e+000,7.1359953e-001,1.6445804e+000
-7.7262629e-001,-1.4473402e+000,9.4526381e-001,-1.6615032e-001,-1.7748666e+000,-4.4781139e-001
1.2657130e+000,1.1653686e+000,2.5808443e-001,-1.0153197e+000,-8.9480965e-001,-1.6057185e+000
5.3483565e-001,1.3797193e+000,-1.7369611e+000,-1.1632509e+000,-4.2028339e-001,-1.7015117e+000
-3.9249841e-001,7.3960238e-002,-8.0516489e-001,-2.5848696e-001,4.4952885e-001,9.3169601e-001
2.2890944e-001,4.4871152e-001,-6.9617326e-001,-1.4935327e+000,-4.0499055e-001,-1.0391279e+000
1.4631968e+000,1.4043982e+000,4.8391785e-001,-1.2784817e+000,1.0732357e+000,3.4063550e-001
2.3429480e-001,-5.4195428e-001,8.2773852e-001,-1.1665718e+000,-1.2649851e+000,3.6346831e-001
9.8754917e-001,5.1815026e-001,1.2049019e+000,-2.8126838e-001,1.2999827e+000,-1.2620396e+000
-1.5628699e+000,-1.6138851e+000,-6.6632465e-001,6.2931988e-001,-3.5130821e-001,7.6448675e-002
1.6697557e+000,1.4024630e+000,1.4744977e+000,2.6026077e-001,-4.0997461e-001,1.1079393e+000
8.0028380e-001,1.5386852e-001,1.5452908e+000,3.3881097e-001,1.4109149e-001,-1.2669412e-002
-7.7180127e-001,-6.7871126e-001,-1.9403850e-001,-1.5919550e+000,7.1499626e-001,1.8866379e-001
4.9619295e-001,-5.9390809e-001,1.6120440e+000,-1.3221444e+000,1.6697313e+000,1.3202462e+000
-3.1180523e-001,-1.1230404e+000,1.6601732e+000,-1.0753635e+000,3.8208462e-001,7.4220176e-001
3.7153072e-001,-5.1772796e-001,1.5928166e+000,7.2558331e-001,1.4685192e+000,2.2400167e+000
9.2917805e-001,8.1966764e-001,1.0563755e+000,-1.4623385e+000,6.2706801e-001,-1.7722538e+000
1.1453508e+000,1.3107513e+000,1.2681143e-001,1.6703836e+000,-1.7581217e+000,-4.6955252e-001
-7.4894940e-002,6.1283587e-001,-1.3022426e+000,1.5864676e+000,-1.6209186e+000,2.4149030e-001
1.5382550e+000,1.0221217e+000,1.0819137e+000,8.6713761e-001,1.5973240e+000,2.7312701e-001
1.1494562e+000,8.3569301e-001,1.0036675e+000,-7.6418984e-001,6.6535347e-001,-1.7780905e+000
-1.0057116e+000,-1.2818915e+000,5.3840120e-001,-1.6178040e+000,-1.0437078e+000,-8.3810461e-001
-5.1913295e-001,-9.8319892e-001,1.0649908e+000,-7.2687967e-001,2.8461207e-001,5.5968999e-001
-1.1386763e+000,-1.1535586e+000,2.0996067e-002,-7.1899742e-001,-1.6063982e+000,-4.0133284e-001
1.8620015e+000,1.7023841e+000,3.9137639e-001,6.7555723e-001,-6.6497934e-001,1.1335593e+000
-7.5706182e-001,-1.3425940e+000,6.8091218e-001,3.5555478e-002,-1.1715066e-001,3.8647385e-001
-3.1603408e-001,3.7134811e-001,-9.3693615e-001,-7.0080660e-001,-3.1681723e-001,3.4075910e-001
1.0660431e+000,7.2614238e-001,5.2011857e-001,-2.2213374e-002,8.3180726e-001,-1.7966596e+000
-8.0097085e-001,-2.9951156e-001,-1.0290268e+000,1.0516278e-001,7.4401201e-001,1.0918208e+000
-2.0670379e+000,-1.6918027e+000,-1.6980195e+000,1.3271479e+000,9.8751449e-001,1.1143735e+000
3.5960448e-001,8.5152136e-001,-9.7859443e-001,5.1472000e-002,9.3322564e-002,-1.4972788e+000
-1.7042297e+000,-1.4678788e+000,-5.4903243e-001,-1.4212136e+000,-5.0198827e-001,-1.0632265e+000
3.8192084e-001,4.8279910e-001,-2.9331981e-001,-1.1713814e+000,-7.8316106e-001,-1.5004938e+000
6.1571267e-001,5.8211209e-001,3.3822502e-001,4.3537339e-001,8.3438698e-001,-9.1121755e-001
7.8706031e-001,7.8111171e-001,-1.7539740e-001,-1.4818330e+000,-4.8916342e-001,-2.3474593e+000
3.0296273e-001,1.3785728e+000,-1.5884843e+000,1.1192245e+000,-1.3513884e+000,-1.2275644e+000
1.0104911e+000,1.4102042e+000,-3.2194875e-001,-1.5021329e+000,-1.0951394e+000,-1.6151555e+000
1.2757854e+000,6.8333652e-001,1.5345755e+000,6.1867933e-001,1.4190475e+000,-5.3232859e-001
1.2582505e+000,1.1604290e+000,3.7524027e-001,5.4336950e-001,1.4466846e+000,-3.4364123e-001
-3.0428549e-001,-2.4107839e-001,-4.1522815e-001,-3.0955131e-001,-1.4153146e+000,2.3378221e-001
-6.9577638e-001,-9.6103114e-001,-1.9333484e-001,7.5230835e-001,-9.9951402e-001,6.5289115e-001
7.4803165e-001,1.1337465e+000,-5.9965484e-001,-3.9729022e-001,1.5477433e+000,-1.5124139e+000
8.2963816e-001,1.4928161e+000,-1.0363183e+000,2.4647212e-001,-1.5710672e+000,-1.0274890e+000
1.1467107e+000,1.2886320e+000,-5.7118464e-001,-1.6477866e+000,-3.7376257e-001,-1.6801491e+000
-5.2078338e-001,-1.0763483e+000,9.6807658e-001,-7.7771310e-002,-8.7806480e-001,5.7219993e-001
2.2580886e+000,1.7347370e+000,1.4123419e+000,-1.4066372e+000,1.6436328e+000,3.1350076e-001
9.4008839e-001,7.3411769e-001,1.6268663e-001,4.9507513e-001,7.3742770e-002,-1.5151526e+000
6.2193277e-002,4.7651872e-001,-1.1101598e+000,1.1350245e+000,-6.9405210e-001,1.1031035e-001
-9.5310205e-002,-1.8237510e-002,1.3697762e-001,-1.5251760e+000,1.6668131e+000,1.8794240e-001
3.4507950e-001,-2.7233972e-001,1.3990412e+000,-8.7274251e-002,-1.2757596e-001,1.1279524e+000
1.5498011e-001,1.4382087e+000,-1.8103804e+000,-8.2119741e-001,9.1141893e-001,-1.4533132e+000
3.2229446e-001,6.3843894e-001,-6.0491953e-001,7.3213461e-001,-2.8763632e-002,-4.8924448e-001
-1.5991795e+000,-1.5881846e+000,5.9183173e-003,6.8651344e-001,1.0642015e+000,1.9303281e-001
-2.0337391e+000,-1.0513550e+000,-1.8209704e+000,-1.5022406e+000,9.8233665e-001,-6.2060657e-002
1.8154408e-001,2.7830166e-001,-2.6633228e-001,7.5614179e-001,-1.4338542e+000,1.1976705e-001
-1.5372668e+000,-9.7794026e-001,-1.3162415e+000,-7.6671061e-001,-4.5041550e-001,5.0424946e-002
-8.0253637e-001,-1.2200941e+000,7.4033442e-002,1.3257904e+000,1.6219833e+000,1.0308742e+000
-3.6698136e-001,4.7974360e-002,-6.2955527e-001,-6.1232308e-001,5.2829915e-001,6.9363843e-001
-8.8613689e-002,4.5620168e-001,-9.5695692e-001,-4.7868850e-001,-5.9025635e-001,-3.0909175e-001
1.6135846e+000,1.6459976e+000,3.6840891e-001,-4.1261215e-002,8.6836079e-002,8.8522970e-001
6.2899366e-001,3.9845062e-001,8.2333362e-001,-9.4369983e-001,-1.6845522e-001,-1.2626245e+000
1.6600566e+000,1.3798694e+000,3.0814970e-001,-4.7029762e-001,1.4508421e+000,5.9603657e-001
-7.6913758e-001,-9.8547479e-001,4.5869040e-001,2.0191846e-001,1.5326098e+000,9.1122863e-001
-1.7824970e+000,-1.0990738e+000,-1.2048535e+000,4.0073701e-002,-4.4577242e-001,-1.1877273e-001
-5.5140932e-001,-7.7862683e-001,1.0904208e+000,-9.1505131e-001,6.5588464e-001,8.0732372e-001
-1.2303049e+000,-9.6542570e-001,-6.7056867e-001,-6.8159699e-001,-1.7600874e+000,-1.9940918e-001
-1.2542752e+000,-5.6943825e-001,-1.0013404e+000,-5.2670525e-001,1.6705068e+000,8.0279703e-001
-7.2438953e-001,-1.6683298e+000,1.5085213e+000,1.0144235e+000,-1.5962190e-001,3.5382124e-001
-8.1224625e-001,-5.5653275e-001,-5.9134235e-001,-2.0528384e-001,1.9938876e-001,7.3325448e-001
-8.2168974e-001,-5.6303483e-001,-1.0184777e+000,4.6688318e-001,2.5037257e-001,1.0158083e+000
5.6001480e-001,-4.4535958e-002,1.1133389e+000,-5.3530695e-001,6.4261941e-001,3.5704470e-001
9.5109503e-001,9.5601720e-001,1.8107420e-001,-1.3362809e+000,-3.3977522e-001,-2.4305612e+000
-1.9255432e+000,-1.5310435e+000,-1.3606964e+000,-1.4640497e+000,7.5986151e-001,-5.3206391e-001
4.6658699e-001,1.5532959e+000,-1.4060234e+000,8.3756730e-001,-6.5456169e-002,-1.1260209e+000
-2.5505163e-001,-6.1775019e-001,3.5547605e-001,8.3819251e-001,-9.8375934e-001,1.0748738e+000
1.8769275e-001,5.6635488e-002,-4.1821466e-001,-8.2112740e-001,9.5030276e-001,1.8488310e-001
-9.4526754e-001,-1.4491451e+000,1.2953554e+000,1.6446013e+000,3.8893582e-001,1.1628052e+000
-3.2049883e-001,-3.3894978e-001,-8.1885272e-002,6.7800356e-001,-3.0792525e-001,1.2209179e+000
7.9611700e-001,4.8777644e-001,1.4646152e+000,7.0444554e-001,-7.0424619e-001,-9.4879149e-001
7.3999445e-002,1.0025353e+000,-1.7319735e+000,7.4114949e-001,-6.6238323e-001,-7.0900758e-001
-9.8547685e-001,-1.1444347e+000,-2.5133011e-001,-3.3940345e-001,-6.7828227e-001,-2.6420167e-001
1.9102566e+000,1.0801387e+000,1.6759864e+000,8.4837099e-001,8.7501569e-001,1.8358908e+000
6.1281886e-002,-8.6565818e-001,1.4648019e+000,-1.5537683e+000,-2.0134954e-001,6.8624722e-001
-1.2709139e+000,-6.4698086e-001,-1.1571802e+000,-3.9870943e-001,-4.5358637e-001,3.3384038e-001
-1.2464378e+000,-1.3946650e+000,-4.9936927e-002,1.6491070e+000,1.3257051e+000,5.6340997e-001
7.9998792e-001,5.9346996e-001,3.1268470e-001,-7.3912903e-001,-1.5298499e+000,-2.0210553e+000
1.0478513e+000,1.0250801e-001,1.6287825e+000,9.5920714e-001,-6.7814508e-001,-8.9549288e-002
2.7347643e-001,1.3042810e-001,4.4832643e-001,-3.6664266e-001,-1.3306190e+000,-5.0385847e-001
-8.7936028e-001,-8.0491900e-001,-2.3456956e-001,-2.9040089e-001,5.1209138e-001,4.8693547e-001
-1.4325062e+000,-1.1895708e+000,-2.5170559e-001,-8.4897095e-001,1.4521203e-001,-3.6465910e-001
5.8325236e-001,-7.0615994e-002,1.5999057e+000,-1.1374618e+000,3.6010016e-001,4.7140266e-001
-5.9488683e-001,-2.7749743e-001,-1.1075745e+000,1.5229059e-001,1.0900329e+000,1.4682531e+000
-2.1545008e+000,-1.6201917e+000,-1.3476232e+000,2.6893552e-001,-6.2329844e-001,-3.0495552e-001
-3.9121082e-001,-2.4306783e-001,-3.1290407e-001,8.0004441e-001,1.3471718e+000,1.3978296e+000
-3.7670371e-001,-1.2702716e+000,1.6789845e+000,-1.1163379e+000,-1.5632671e+000,1.1458874e-001
1.7783839e-001,4.9070087e-001,2.6073997e-002,1.4325633e+000,-6.9154776e-001,-2.7056786e-001
3.6249822e-001,4.5095794e-002,5.0015301e-001,-1.4812169e+000,-1.6002741e+000,-7.9520347e-001
3.3079158e-001,1.0641316e+000,-1.5093594e+000,8.0665289e-001,-1.0901607e+000,-1.0635469e+000
1.5664937e+000,9.3418840e-001,1.4703696e+000,1.6923098e+000,-1.6181988e+000,-1.6829753e-001
-1.2726422e-001,1.5604909e-001,-5.0228812e-001,-6.1523505e-001,-8.3577597e-001,1.9961720e-003
8.4632148e-001,9.3563864e-001,-4.2010234e-001,1.1041644e+000,-1.1046845e-001,-1.3424844e+000
1.4815707e+000,7.7896130e-001,1.5803454e+000,-7.5976282e-001,1.4568501e+000,-9.9090474e-001
-2.4061256e-001,9.3243384e-001,-1.6708176e+000,4.1843970e-003,-7.1351882e-001,2.5342345e-001
-7.3806963e-001,-4.1422190e-001,-1.1658127e+000,5.1435416e-002,5.0532445e-001,1.2410014e+000
9.2567936e-001,1.1182441e+000,-1.9517734e-002,1.1760140e+000,1.6629711e-001,-9.8567103e-001
6.8324068e-001,8.3969636e-001,2.9975183e-002,9.9456899e-002,1.6889090e+000,-1.6009344e+000
