@RELATION fri_c0_250_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
-1.5360919e+000,-1.2505788e+000,3.2426825e-001,9.4229398e-002,1.0639122e+000,7.0978733e-001,-6.9535360e-002,4.2198003e-001,7.6783371e-001,-2.6140790e-001,-1.7684566e-001,8.0985874e-001,-7.6489633e-001,-1.7678329e+000,-5.3281047e-001,7.8028017e-001,-4.4265350e-002,1.4499425e+000,1.5140020e+000,-4.7770037e-001,1.2140659e+000,1.4640077e-001,1.4808017e+000,1.7862281e+000,-1.2066469e+000,-1.1920143e+000,6.7594522e-001,-1.1066676e+000,7.5909701e-001,-1.5629123e+000,1.6839984e+000,-1.8889579e-001,1.0576088e+000,9.7734754e-001,1.2981571e-001,5.2297586e-001,-1.6437144e+000,-1.4858666e+000,1.0887426e+000,-5.0307551e-001,1.2062552e+000,1.3128674e+000,-5.8569749e-002,-1.4081529e+000,1.5271628e+000,-1.1248593e+000,9.4492479e-001,6.0746594e-001,-1.6550232e+000,-1.3138608e+000,-1.1100657e+000
-1.5430850e+000,-1.5576945e+000,-1.5587138e+000,1.6656701e+000,1.2381556e+000,1.2762131e+000,-2.0144584e-001,-3.9815147e-001,2.6127377e-001,-1.2176974e+000,-1.2108449e+000,-3.7893242e-001,2.5130566e-002,-1.8605540e-001,1.3708587e+000,-4.2917300e-001,2.3031695e-001,5.0622253e-001,4.3181077e-002,-7.8623764e-001,-6.6713398e-001,-1.4787321e+000,-1.5282543e+000,6.3731636e-001,-1.6048088e+000,-1.3523113e+000,-1.4828428e+000,-1.5005754e+000,1.0312507e-001,7.8942340e-001,7.7465667e-001,3.1949396e-001,7.4842273e-001,-9.3391543e-001,-8.2966294e-001,5.3895033e-001,-3.0413311e-001,2.0477080e-001,1.4369923e+000,-1.4038190e+000,1.5526166e+000,3.6565657e-001,1.6718809e+000,-4.6930573e-001,-5.6742257e-001,-8.1954324e-001,1.6277376e+000,-8.3849087e-001,-5.9777567e-001,1.2191791e+000,9.3674190e-001
1.1999480e+000,1.3278457e+000,-1.0646216e+000,9.9676496e-001,1.0184648e+000,2.5825734e-002,1.0028104e-001,1.3576432e-001,-1.5904810e+000,-1.3583375e-001,-1.0416898e+000,-1.4436113e+000,1.0536452e+000,7.1834573e-001,-1.3883046e+000,1.7970027e+000,-2.7082021e-001,-1.0746690e+000,7.1069832e-001,-1.4664866e+000,5.4203636e-001,9.2831322e-001,-5.4187092e-001,1.2397675e+000,1.0628756e+000,-1.1115932e+000,9.5427871e-001,1.1821311e+000,-1.4360500e+000,1.1520696e+000,2.8968403e-001,1.5350173e+000,-2.0451827e-002,-1.3112463e+000,-7.5163037e-001,-1.7145012e+000,-1.4428997e+000,2.9545547e-001,-3.4162051e-002,-4.2401846e-001,-1.6163026e+000,1.5901634e+000,3.1930748e-001,9.5698210e-002,7.6716153e-001,1.5895749e-001,-1.3986726e-001,5.2216652e-001,1.3460320e+000,-5.2134388e-001,1.2489643e+000
4.7355674e-002,-1.0053134e+000,7.7666858e-001,6.4033442e-001,8.5874544e-001,9.5836664e-001,-1.3569863e+000,-2.2163347e-001,-1.3979526e+000,1.8838690e+000,-1.1276140e+000,9.6269756e-001,-6.0862046e-001,3.6518881e-001,1.6858067e-001,-1.6087989e+000,-6.4918492e-001,-1.3754756e+000,8.0470153e-001,9.6606088e-001,5.3813609e-001,1.7587044e-001,1.4525441e+000,1.6052835e+000,-2.2880231e-001,1.1480793e+000,-3.0292979e-001,1.7517905e+000,1.6269304e+000,1.1485720e+000,1.6974997e-001,4.9798143e-001,-1.3674642e+000,1.4299177e+000,6.9355029e-001,-7.2529499e-002,6.8459983e-001,1.1273818e+000,1.1939326e+000,6.1263523e-001,7.9122405e-001,1.2197818e+000,1.1717453e+000,1.1759875e+000,1.3094569e+000,-8.9577530e-001,1.0392039e+000,3.7010091e-001,-1.2510278e+000,-9.3826363e-001,4.9937494e-001
-1.4102161e+000,-1.2044132e+000,-1.3665415e+000,1.1308598e+000,2.0921344e-001,-3.0252529e-001,-3.2492231e-001,1.0488983e+000,-3.9329680e-001,-3.8752132e-001,-1.3142717e+000,-5.8541097e-001,1.6617591e+000,-5.7502899e-001,-1.5481810e+000,-2.5730232e-001,1.5474839e+000,1.1385313e+000,-9.7959845e-002,2.2509150e-002,-5.2460166e-001,-1.9761623e-001,-9.3298181e-001,7.6367514e-001,1.2357489e+000,-2.7441771e-001,8.4112409e-001,-8.6974091e-002,2.6502785e-001,1.6710950e+000,-3.7571545e-001,-3.7781902e-002,-4.8901629e-001,1.7120325e+000,-9.6258090e-001,4.9923922e-002,1.5781793e+000,-9.8786206e-001,-1.1985882e+000,9.5938751e-002,-3.7275399e-001,-1.5036993e+000,-1.5393141e+000,-4.9149364e-001,-1.1787824e+000,1.2056808e+000,-4.8893066e-001,8.5344972e-001,-9.4589265e-001,1.0042755e+000,2.1851974e-002
2.8488455e-001,-2.0391813e-001,1.7987878e-001,-5.4209973e-001,3.0497780e-001,9.6207503e-001,8.3688364e-001,-9.3701757e-001,-1.5836791e+000,-8.0291835e-001,-1.7595072e-001,-4.6119467e-001,-9.2877548e-001,4.0390741e-001,-5.3897944e-001,-9.5297363e-001,-1.6327413e+000,-1.1068828e+000,3.2562596e-001,4.0768375e-001,8.6478250e-002,1.3296233e+000,-1.4178829e-001,6.7133869e-001,9.7342943e-001,6.8904766e-001,-1.5230727e+000,-5.3649583e-001,1.3938466e+000,-1.3229971e+000,-1.2415404e+000,-1.5339433e+000,8.9378659e-001,-8.3094890e-002,1.6071576e+000,1.2292796e+000,1.1880275e+000,1.6111374e+000,-1.1825053e+000,-8.7933845e-001,1.6650470e+000,-3.3053953e-001,7.4854010e-001,-1.3015488e+000,-2.6404304e-001,-6.2331079e-002,1.6138389e+000,5.2418964e-001,-6.0834187e-001,-1.5551739e+000,4.9527712e-002
-1.2789352e+000,1.1237161e+000,1.4157139e+000,1.1900300e+000,1.5839225e+000,-4.5023491e-001,-1.4555552e+000,-1.2917389e+000,3.5907025e-001,-1.6795802e+000,-9.5188250e-001,1.4958350e-001,1.1764662e+000,-1.6917702e-001,1.6298714e-001,1.5331669e+000,7.6073285e-001,-8.0385985e-001,-7.4320881e-001,-1.4590919e-001,-3.3245398e-001,4.4361653e-001,5.4391415e-001,7.2914864e-001,6.1875679e-001,-5.1623665e-001,1.2032129e+000,7.5353761e-001,-6.8594388e-001,-7.1727687e-001,1.3370674e+000,-5.5198397e-001,6.8074967e-001,-1.0658717e+000,-5.6020357e-001,-1.0214768e-001,1.1157243e+000,-5.3393455e-001,-1.5189153e-001,-2.5111600e-002,-1.4136172e+000,-1.6036120e+000,7.1214849e-001,1.9413419e-001,-1.5500178e+000,-1.4300591e+000,1.6145185e+000,-6.8657355e-001,-1.2432541e+000,1.3529122e+000,1.3160336e+000
1.7855027e+000,-9.4228985e-001,1.9663715e-001,-2.6376072e-001,-9.7585311e-001,1.1195755e+000,9.5670781e-001,-2.4476935e-001,1.1994337e+000,-1.3825110e+000,-2.9301847e-001,-1.5128291e-001,1.1850031e+000,9.2759276e-002,-1.0588619e+000,-6.5080986e-001,7.5087392e-001,-4.3245967e-001,-3.9600909e-001,-1.4795907e+000,-1.2721088e+000,-1.5591029e+000,-1.7037859e+000,1.7549789e+000,-2.5924316e-002,5.1382608e-001,-9.4899483e-001,4.6244642e-001,9.4460297e-001,-8.6751624e-001,-6.2459444e-001,-2.8849050e-001,-8.0726585e-001,-7.1276045e-003,-6.8327741e-001,1.7698351e-001,-7.7717447e-001,-1.5988946e+000,-3.4929975e-001,1.3030388e-001,-1.3661299e+000,1.6563161e+000,1.5004914e+000,-1.6288693e+000,-2.3107103e-001,7.4987622e-001,-1.5001431e+000,-7.3120123e-003,-7.4188713e-001,-1.3993938e+000,-5.9718631e-001
-9.4687468e-001,5.3235937e-001,-9.6588361e-001,1.5706188e+000,-7.7371475e-001,1.1839842e+000,-1.1247341e+000,-6.9267008e-001,-3.6325094e-001,-3.4474049e-001,1.6126702e+000,4.2531170e-001,-1.4289720e+000,-7.9636660e-001,-9.4053975e-001,-1.4795457e+000,4.8674500e-001,1.0444325e+000,5.9293916e-001,4.6554303e-001,1.2290920e+000,1.1252610e+000,6.3141398e-001,6.5738741e-001,6.6828332e-001,-1.1789463e+000,-4.7795007e-001,-1.2650931e-001,2.5551162e-001,-7.4565772e-001,1.0274963e+000,-5.8294519e-001,-3.1899173e-001,-1.1877649e+000,8.8022858e-001,-9.3721848e-001,9.4171367e-002,-1.5008008e+000,-6.5129602e-001,1.3817202e-002,-9.3438764e-001,-1.4530774e+000,8.9039563e-001,3.5032041e-001,-7.1313014e-001,9.0802437e-001,-3.7560423e-001,-5.7774307e-002,-1.0825686e+000,1.1222476e+000,4.9600092e-001
7.5250456e-001,-1.2598061e+000,-8.7294808e-002,1.9460572e-001,9.6279956e-001,-1.9319955e-001,1.5713445e+000,1.7106566e+000,-1.4358349e-001,1.4481000e+000,1.4044416e+000,1.1870668e+000,5.3996352e-001,-1.2282065e+000,-2.1563682e-001,3.2253529e-001,1.5300636e+000,-1.3667764e+000,4.2738221e-001,7.3807316e-002,1.0549252e+000,-1.5438085e+000,7.6888013e-001,-9.7879073e-001,-1.4364481e+000,1.4789403e+000,-1.3951638e+000,2.7849872e-001,1.2091974e+000,-1.3948197e+000,-1.5422764e+000,-1.1212920e+000,8.2945380e-001,1.4931806e+000,1.7311724e+000,3.2144577e-001,-1.3458226e+000,-1.6550743e+000,-8.1802051e-001,-5.1351601e-001,2.9181465e-001,-1.1498073e+000,5.5158371e-001,3.3734191e-001,-4.9742492e-001,-1.4635493e+000,1.3218337e+000,1.0690487e-001,-1.2462542e+000,-1.4243252e+000,-2.7485009e-001
3.4871219e-001,1.1557568e+000,1.1446080e-003,4.9917470e-002,4.2570986e-001,3.2224898e-001,1.3778204e+000,5.3133518e-001,9.2366216e-002,-3.0582121e-001,1.2636347e+000,-5.6906996e-001,-3.1597867e-001,-1.3016617e+000,-3.8869380e-001,1.3798689e+000,-6.1964851e-001,1.3052699e+000,-1.1382222e+000,8.6542289e-001,6.9742380e-001,-7.5879232e-001,1.0995157e+000,-1.1260541e+000,-9.8140784e-001,1.0725150e+000,-1.2829046e+000,4.4831747e-002,-1.2473285e+000,1.0099870e+000,-8.8457479e-001,5.0588609e-002,1.1213802e-001,-8.6033353e-001,-1.6628056e+000,3.8512224e-001,-4.3866958e-002,-1.4661112e+000,1.6558862e+000,-5.7718229e-001,8.5647522e-001,-1.0757220e+000,1.4437777e+000,-2.9578589e-001,-2.6513461e-001,2.4306784e-002,7.1298492e-001,1.3551512e+000,1.5007876e+000,4.9592093e-001,9.0251601e-001
9.9143974e-001,2.3717943e-001,1.2695280e+000,2.1710532e-001,8.0040497e-001,1.4046973e+000,7.7521450e-001,6.9132129e-001,1.6273142e+000,-7.4396866e-001,8.1915222e-001,-8.3341190e-001,1.2813946e+000,-1.3499686e+000,1.6830074e+000,1.1271219e+000,-4.6832695e-001,1.6208085e+000,-6.0291206e-001,-1.6791056e+000,-2.3821174e-001,1.4096343e+000,1.4522489e-001,6.0639904e-002,2.4638967e-001,-1.5141621e+000,-6.5800808e-001,4.3779536e-001,-4.4824632e-001,-1.4955612e+000,1.4720808e+000,8.6830839e-001,-1.2225364e+000,9.9913345e-001,-3.9772860e-002,1.2182785e+000,-5.1134225e-001,-8.8069885e-001,-1.6963489e+000,-1.1816332e-001,9.5303777e-002,-3.7880819e-001,-3.6501618e-001,-2.0492965e-001,1.4623771e+000,-1.8603935e+000,1.8867453e-001,-1.0516938e+000,1.1630426e+000,1.9817294e-002,1.4078810e+000
1.1287332e+000,1.3666535e-001,8.8798169e-001,6.9555979e-001,1.5869314e+000,-1.7362004e+000,5.8019611e-001,-5.3455413e-001,-6.6143240e-001,1.5032570e+000,-1.0561830e+000,1.1745819e+000,3.4413209e-001,5.1082790e-002,1.6744727e-001,-6.1605514e-001,-1.3507114e+000,1.3172119e+000,-2.6934558e-001,1.5112799e+000,-5.7947261e-002,1.0228283e+000,-1.0313267e+000,1.2129407e+000,7.5728200e-001,-9.0228143e-001,1.6813985e+000,1.1284147e+000,1.4058231e+000,-3.0329277e-001,1.5969009e+000,1.3355877e-001,9.9142547e-001,3.0842685e-001,-2.0147436e-001,1.2779324e+000,4.7704746e-002,-1.4715478e+000,-1.7272703e+000,1.8568658e-001,-8.2075326e-002,1.6243885e+000,-1.5250180e-001,-1.0413261e+000,1.0568733e-001,9.6234992e-001,-7.1020731e-001,2.9421469e-001,5.8108838e-001,-1.1178371e+000,1.5719963e+000
3.0187640e-001,-8.8817057e-001,-1.6016795e+000,1.5912427e+000,1.4514480e+000,-1.2832810e+000,-1.1618020e+000,9.4782585e-001,-1.6511227e+000,-2.6894387e-001,-3.3365731e-001,1.9906444e-001,4.0037357e-001,-6.7180134e-001,-2.0660632e-001,1.6628148e+000,1.4490378e+000,-3.9459053e-001,-3.0285804e-001,7.2121272e-001,-5.1848167e-001,2.0539476e-001,3.5143819e-001,9.2208450e-001,-1.5715402e+000,2.1285492e-001,-1.2523699e+000,9.5860239e-001,7.3980667e-002,5.3595119e-001,-1.3780704e+000,1.1776232e+000,5.2043014e-001,-3.8345414e-001,-4.5010735e-001,-6.4885043e-001,-3.0962838e-001,-1.1766340e+000,-1.2401052e+000,1.6055892e+000,4.8869316e-001,-1.6451333e+000,-1.0910746e+000,-7.5694040e-001,1.5022253e-001,-8.2228347e-002,-1.2997004e+000,1.8309097e+000,6.8386198e-001,1.1745553e+000,1.6218504e+000
