@RELATION fri_c1_100_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
-7.0397252e-001,-7.0172726e-001,-2.0640603e-001,-1.3421190e+000,8.9604062e-001,-9.4393878e-001,1.6394134e+000,-8.3075774e-003,-1.3221417e+000,1.6972065e-001,-1.8042294e+000,-1.2647072e+000,1.1715870e+000,-1.5274746e+000,1.2547394e+000,1.9977890e-001,1.1627298e+000,-1.3592433e+000,-9.1222241e-001,1.0330272e-001,1.0660017e+000,1.6533449e+000,-1.7144966e+000,1.7164914e+000,8.9228240e-001,-8.0361052e-001,-1.2002210e-001,-4.2034640e-001,1.5159009e+000,1.1474172e+000,-3.9681777e-001,-1.0045895e+000,3.8335725e-001,9.2363925e-001,1.5491128e+000,-8.3406634e-001,1.1826726e+000,6.5944311e-001,7.4954538e-002,-1.3462714e+000,1.2290212e+000,1.3936895e+000,1.3639214e+000,-1.0044206e+000,1.1657422e+000,-6.3726923e-001,-1.1222387e-002,1.4410124e+000,-1.0485266e-001,-3.1898182e-001,-1.7418945e-001
-3.1916488e-001,-3.1223063e-001,-5.8625418e-001,-4.2987834e-001,1.9764984e-001,-8.0761717e-001,-2.2988054e-001,1.8390902e+000,1.3565982e+000,-1.2514810e-002,-6.2835550e-001,5.5334828e-001,2.1735714e-001,1.1832165e+000,1.0890602e+000,1.5189416e-001,2.9227820e-001,2.8072996e-001,1.5939438e-001,-3.7326967e-001,-1.0377404e+000,-4.9245068e-001,-2.5807714e-001,-1.2867744e+000,-1.2642244e+000,-3.5969135e-001,1.1826024e+000,-1.2662960e+000,-1.1987671e+000,1.3416828e+000,-1.3714033e+000,-5.6751350e-002,-1.3494116e+000,-7.6386944e-001,-3.5856479e-001,-2.9937356e-001,7.0951242e-001,-7.8153704e-001,2.7275798e-001,6.3280561e-001,-4.1699473e-001,1.4016322e+000,-9.1599348e-001,1.3593155e+000,7.8473542e-001,1.2740909e+000,-2.7183925e-001,-6.9152554e-001,6.6665178e-001,-1.6052143e+000,5.7012980e-001
6.0888143e-001,6.5634341e-001,3.8598888e-002,5.4095635e-001,-1.4174652e+000,5.5415869e-001,8.3567627e-002,1.7602386e+000,-1.7211233e+000,1.4044143e+000,1.7161980e-001,-1.1201136e-001,-2.0738041e-001,-1.1819561e-002,-6.3632958e-001,-1.5579191e+000,-8.8704126e-001,-6.3749417e-001,1.8431401e-002,2.2059586e-001,-1.4380962e+000,7.6696101e-001,-8.7665481e-001,-9.4986739e-002,-9.4637739e-001,-2.6369093e-001,-5.4532177e-001,1.6374507e+000,1.1471083e+000,7.0241329e-001,-1.6059733e+000,-3.0408879e-001,-1.1517381e-001,1.2283687e+000,-2.5728844e-001,-7.1253562e-001,1.1084324e+000,-1.3667230e+000,-9.5830151e-001,1.1329542e+000,-6.8580097e-001,-1.5741034e+000,1.0269766e+000,1.4495187e+000,-1.4173632e+000,-1.6818630e+000,-8.7162228e-001,-1.1261195e+000,8.3645030e-001,-7.0565639e-001,-1.8860259e+000
5.5797720e-001,-1.4454660e-001,1.7181398e+000,-5.5651224e-001,1.5649425e+000,5.8893203e-001,3.2579184e-001,1.6207267e+000,-1.2577993e-001,-1.1569998e+000,-5.7458643e-001,-3.6571675e-001,1.3798398e+000,-9.0499201e-001,-2.5116135e-001,2.0558148e-001,1.2787779e+000,1.3970817e+000,-1.0901251e+000,1.1033390e+000,1.1766742e+000,1.0345890e+000,-1.4183120e+000,-1.7600157e+000,1.5912488e+000,-9.7334703e-001,4.7726668e-001,1.6107298e+000,-1.3792919e+000,2.1900708e-001,-1.0308966e+000,-5.6592628e-001,-5.7157437e-001,-3.1830441e-001,1.0806333e+000,-1.7995694e+000,-1.5421255e+000,-1.7198738e-001,-1.0268190e+000,-6.1044613e-001,-2.9759058e-001,-1.6369900e+000,9.7646037e-001,-8.6456065e-001,-2.7172824e-001,3.5133267e-001,5.8777144e-001,-2.1203888e-002,5.1210037e-001,-1.0737805e-001,8.5058091e-001
-3.7528234e-001,-2.7493215e-001,-3.3946863e-001,-7.4512816e-001,1.1734681e-001,-7.0442149e-001,1.1419084e+000,-2.9159069e-001,4.3956149e-001,9.2068997e-003,-1.5166856e+000,1.2216080e+000,-1.6392385e+000,5.0215265e-001,-1.6219305e+000,-5.8292690e-002,-1.6447220e+000,-2.1846400e-001,1.9447807e-001,-1.6064812e+000,1.3167716e-001,-8.1276917e-001,-1.5952383e+000,7.1934381e-001,-1.0986735e+000,-1.7776598e+000,-5.3989188e-001,-1.7470263e-001,5.1500350e-001,7.2190742e-001,-9.5228653e-001,-4.9635741e-001,-1.4279219e+000,-3.7796554e-002,-9.1754167e-002,1.2974706e+000,-4.1182398e-001,4.6121712e-003,1.9822722e+000,-1.5499790e+000,-8.3656909e-001,1.5510588e+000,1.4441099e+000,1.3722476e+000,1.3598542e+000,-3.1962970e-001,-9.2343465e-001,-2.0413058e-001,9.1491006e-001,-1.3848060e+000,5.6094888e-001
1.5738917e+000,1.7816749e+000,1.5030918e-001,2.5499923e-001,-2.6272450e-001,-1.5134377e+000,-1.5218187e+000,-5.6070093e-001,-8.8012530e-002,-2.8789512e-001,2.0980597e-001,-7.5691027e-001,3.6276297e-001,-6.8190145e-001,1.4846577e+000,-3.6023206e-001,7.0936858e-001,-1.6278241e+000,-6.6936272e-001,-9.0439159e-001,1.7172670e-001,1.9337635e-001,-3.5228455e-001,1.7355493e+000,1.0298568e+000,1.3595440e+000,7.3093457e-001,-1.1809428e+000,-5.0036134e-001,3.9118748e-001,-5.9676683e-001,-1.4269253e+000,1.7681153e-001,-1.2600048e-001,-6.8723464e-001,-2.3359124e-001,-1.6697740e+000,1.5453747e-001,1.4835061e-001,1.2837352e+000,7.5902188e-001,-2.6958328e-001,8.9799461e-001,-6.9171241e-001,-1.1101046e+000,-3.1860126e-001,-1.5873971e+000,-5.4239838e-001,-1.1366764e+000,-1.5937537e+000,6.3779272e-001
1.3446046e-001,-2.1544231e-001,5.4171224e-001,-1.1854825e+000,4.1118484e-001,1.0490745e+000,4.7002276e-001,-8.2942072e-002,-2.3050852e-001,5.1475350e-001,1.0770805e+000,1.7801544e+000,4.9822626e-002,1.5624382e+000,1.5287387e+000,-6.3953001e-001,6.6262282e-001,-1.0257531e+000,-1.7739218e+000,-1.4542818e+000,9.6778882e-001,-1.3303846e+000,-4.4377138e-001,-1.4768582e+000,-1.2868276e+000,1.7190244e-002,-8.8707057e-001,-3.2933942e-001,5.5015254e-001,-1.3971025e+000,1.3497683e+000,3.7669868e-001,-4.3957037e-001,-4.7309300e-001,1.2669685e+000,-1.6362951e+000,-1.5540445e+000,-7.4419787e-001,-1.2104985e+000,-8.0117396e-001,1.3496123e+000,8.2057502e-001,-8.1653498e-001,3.1330695e-001,-5.0477709e-001,-1.8995073e-001,1.1689569e+000,-1.1893144e+000,1.6329716e+000,-6.8839757e-001,4.1373973e-001
-2.2435228e-001,-2.3479039e-001,-4.9895405e-001,1.2827778e+000,1.3918085e+000,4.2389878e-001,6.5879916e-001,-1.3740805e+000,8.0886137e-002,-1.0814550e+000,1.0359018e+000,-4.1122160e-002,5.3454477e-001,-8.6911191e-001,9.3322850e-001,1.0483879e+000,-1.3327573e+000,4.3695249e-001,-1.6896337e+000,-1.7473762e-001,-5.6379236e-001,1.0804490e+000,2.1066592e-001,-9.0198694e-001,1.6635982e+000,8.0163503e-001,1.0523616e+000,7.7321091e-001,1.4766558e+000,1.2208362e+000,-1.2947521e+000,1.5805451e+000,-1.6367751e+000,1.4137318e+000,7.0981361e-001,1.4393943e+000,1.5456430e+000,1.3005966e+000,-1.5159932e+000,1.1003147e+000,5.2927428e-001,7.1939577e-001,1.2677912e+000,6.0976872e-001,1.3709216e+000,5.9649087e-001,5.0469704e-001,-2.7074051e-001,1.0068573e+000,1.4953070e+000,1.4430170e+000
-1.2127398e+000,-4.4227874e-001,-1.5398719e+000,-1.3049136e+000,-5.6793506e-001,8.1368133e-001,-7.4996553e-001,1.1752770e+000,5.5797424e-002,-1.5080479e+000,1.5637097e+000,-9.8719317e-001,1.5515094e-001,-4.2157433e-002,2.4309539e-001,-5.8671998e-001,4.6114593e-001,8.0550399e-001,6.5477743e-001,1.3928677e+000,3.2650583e-001,1.2673051e+000,-3.4075461e-001,-1.6121306e+000,2.5135563e-002,-2.4162982e-001,-8.0094771e-001,-3.1739131e-001,-1.4030237e-002,3.8995380e-001,-1.0400391e+000,8.5043014e-001,1.2663087e+000,1.2616223e+000,6.4138376e-001,-6.3870759e-001,1.6621284e+000,1.5476976e+000,-9.8795457e-001,7.7335747e-001,-7.0434273e-001,-6.1350902e-001,-9.7157263e-001,1.6230032e-001,8.4255426e-001,-1.3314021e+000,-9.3090072e-001,9.0335137e-001,-3.4131212e-002,9.3499311e-001,-9.3481407e-002
1.6615988e-001,4.3316306e-001,-7.2451118e-001,4.8569165e-001,-1.0920329e+000,6.5666260e-001,-7.9594563e-001,-1.4168338e+000,6.3737369e-001,3.8368631e-002,-8.1671946e-001,9.3898651e-001,3.7588553e-002,1.1945121e+000,-1.6201724e+000,-1.0355781e+000,-1.5365859e+000,1.6913167e+000,-7.6694965e-001,1.5299749e-001,6.7602751e-001,-1.1658461e+000,1.5347892e+000,-1.1467963e+000,6.1898817e-002,5.7570101e-002,-2.1112199e-001,-7.4108147e-001,9.3153944e-001,1.8024919e-001,2.7033436e-001,1.3279703e+000,-2.7687282e-001,-1.3109636e+000,7.9051105e-001,-1.3233707e+000,1.5611928e+000,-7.0316446e-001,-3.0177202e-001,5.6121449e-001,-1.7681471e+000,6.9359800e-002,3.9320977e-001,-1.7125267e+000,4.3790408e-001,-1.1057741e+000,-1.1459915e+000,-2.2980523e-001,-3.2082596e-001,-3.4737642e-001,1.0427095e-001
1.5893509e+000,1.3179885e+000,8.6709624e-001,1.0032981e+000,-4.1118234e-002,-1.6446856e+000,1.5359793e+000,1.6637898e+000,-2.4615381e-001,-1.1049004e+000,4.2442388e-001,-1.0285947e+000,6.3583495e-001,-1.6512116e+000,1.0422636e+000,-1.5086675e-002,-7.4042176e-001,1.0235125e+000,6.8092454e-001,1.3880506e+000,-1.1005462e+000,-1.2784907e+000,-9.9863634e-001,5.9242899e-002,-1.4984211e+000,2.6825745e-001,1.0070384e+000,-5.8684003e-001,-1.2353488e+000,1.1787862e-001,-6.8399882e-001,-1.0472277e+000,1.3294259e+000,-1.1409829e+000,4.6097741e-001,-9.9391173e-001,-1.4195810e+000,-7.0843320e-001,-6.6678449e-001,-2.1694195e-001,-8.1421312e-001,-1.2791590e+000,1.2808303e-001,-1.0324043e+000,-5.4478007e-001,-3.9373575e-001,-4.5549463e-001,-3.3092604e-001,-1.2022321e+000,-1.5582484e+000,4.6240543e-001
-5.2355642e-001,-2.0590617e-001,-1.3827169e+000,5.6252057e-002,3.9892727e-001,1.0343471e+000,1.6167363e+000,1.6392895e+000,-3.8210826e-001,-3.4827207e-001,9.4398328e-001,1.7899414e+000,-1.3723576e+000,1.2989906e+000,-4.0341108e-001,-5.1417949e-001,6.8836387e-001,1.5922903e+000,1.2409300e-001,1.0264388e+000,5.2713409e-001,-1.3349879e+000,-1.3412843e+000,8.4379390e-002,6.4623137e-002,-1.7701624e-001,-1.4580388e+000,-6.2068593e-001,-2.0274977e-001,-6.2346416e-001,1.0024984e+000,-1.7680620e+000,5.5063712e-001,-6.2456935e-001,3.4678028e-001,-1.3662543e+000,-6.2662073e-001,-1.0392374e+000,-1.7148218e-001,-1.5214879e+000,-1.3347150e+000,7.3379054e-001,-1.6007570e+000,-1.0813708e+000,-2.3099311e-001,2.1540547e-001,-1.7273829e-001,-1.5384463e+000,1.1756026e+000,4.6750421e-001,1.3171052e+000
7.5820249e-001,2.6143451e-001,1.6721743e+000,6.9072756e-001,-9.1330595e-002,6.3759520e-001,6.5638072e-001,1.4959536e-002,7.5892191e-001,3.5478298e-002,-1.6873805e+000,6.7545383e-001,1.4909136e+000,1.7626304e+000,1.4406260e+000,-1.3624647e+000,-7.1669808e-001,-1.6387559e+000,-6.0280062e-001,-5.2606383e-001,-3.1055571e-001,-1.4753956e+000,9.1051075e-001,1.1422813e+000,1.8374930e-001,9.1746521e-001,2.0035760e-003,-6.8833581e-002,-5.0962074e-001,9.1778463e-001,4.3630759e-001,1.0487435e+000,-5.0755321e-002,1.1833423e+000,1.2120271e+000,-5.4740379e-001,-1.0150729e+000,1.0646341e+000,-2.4786531e-001,-8.7858275e-001,1.4446047e-001,5.5943375e-001,8.3647862e-001,4.0881470e-001,5.3842579e-001,-8.1922575e-001,1.4262381e+000,1.1343576e+000,-6.8940077e-001,-1.6008882e+000,1.4924552e-001
-8.5623587e-001,-1.2309292e+000,1.3671096e-001,9.5006101e-001,8.6883074e-001,1.3201753e-001,7.5769870e-001,-9.6360748e-001,-5.8962060e-001,-5.5038873e-001,9.4181366e-002,-3.9962308e-001,-1.2773959e+000,8.8765800e-001,1.4399314e+000,-1.4459851e-002,5.9322869e-001,9.0839871e-001,-1.4020585e+000,1.2542928e+000,5.7051507e-001,-6.3840616e-001,-1.5110558e+000,1.2017420e+000,-1.2983266e+000,1.3486247e-001,1.3931102e+000,-6.4778614e-001,9.2902027e-001,-1.4042396e+000,1.1965022e+000,1.1252745e+000,-1.5420015e+000,-6.2140428e-002,1.7290174e+000,1.0141744e+000,5.6150825e-001,-5.2395747e-001,4.7212029e-001,4.2658366e-001,1.2776177e+000,-1.5718392e+000,-1.6068805e+000,1.9831592e-001,-1.2177340e+000,-3.2312745e-002,-5.9159846e-001,1.0416338e+000,-1.2994713e+000,-3.1331116e-001,1.1749870e-001
