@RELATION fri_c0_1000_5 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
@DATA  
-1.6060525e+000,-4.1072554e-001,1.2048580e+000,-5.2037939e-001,-8.8216737e-001,-1.4100427e+000
1.2150759e+000,-1.1915307e+000,1.5688403e+000,1.6154092e+000,8.3767001e-001,1.3735957e+000
1.1701725e+000,-9.0601221e-001,-2.7986148e-001,-7.8663092e-001,-1.4270254e+000,-8.2210732e-001
6.7872622e-001,5.9749951e-001,1.1343685e+000,-1.6039693e+000,-1.8723187e-002,1.3040361e-001
4.7944521e-001,-8.8656212e-001,-1.0340713e+000,4.9542905e-001,-4.8209825e-001,-2.4751371e-001
4.5006256e-001,-5.0701514e-001,-1.5387128e+000,-1.6596713e+000,-3.9987089e-001,-7.8647340e-001
-7.3491452e-001,-6.4044443e-001,-3.6184390e-001,1.5429614e-001,-4.0373996e-001,-9.3654572e-001
7.1988450e-001,-8.9215942e-001,1.6639848e+000,6.5010671e-001,-6.1414082e-001,6.7065081e-001
6.6564819e-001,2.2571881e-001,-1.6540133e+000,-1.2640514e+000,2.0835002e-001,9.4417246e-001
-5.7871173e-001,1.4100673e+000,8.3859155e-001,4.1463027e-001,-1.0859763e+000,4.2914448e-001
-8.2415076e-001,-4.5448351e-001,8.6525835e-001,-5.0490352e-001,-8.7473330e-001,-1.3413341e+000
9.6688819e-001,-9.9393173e-001,1.5410310e+000,4.8520986e-001,-1.2088042e+000,3.5839761e-001
-1.7357305e+000,-1.5680561e+000,-1.3738328e+000,-1.2827711e+000,-1.1879435e+000,-1.3280339e+000
-5.2613200e-001,-5.0053991e-001,1.7028326e+000,-5.0620859e-002,-1.2593778e+000,9.9402603e-002
1.2258704e+000,3.4958435e-001,-4.4958915e-002,1.6594106e+000,-5.7153879e-001,1.2215154e+000
5.6367948e-002,-6.9658487e-002,-1.4060413e-001,5.5713174e-001,2.8550819e-003,2.4510653e-001
2.3719866e-001,1.0456783e+000,3.7374856e-001,1.1459717e+000,-6.1178059e-001,1.1065744e+000
-1.0026368e+000,2.7607079e-001,-2.8686934e-001,2.4073620e-002,-1.2271161e+000,-8.8438768e-001
-1.5002547e-001,-1.1027592e+000,-8.8878761e-001,-1.1591733e+000,-2.2961888e-001,-1.3582360e+000
-1.5435964e-001,-4.7975197e-001,-1.3646929e-001,4.8017234e-001,2.4654062e-001,-3.1924655e-001
6.1850101e-001,-8.8540582e-001,-3.1558827e-001,-1.5009353e+000,-1.0433064e+000,-1.3128370e+000
1.1656246e-001,1.5674084e+000,-9.9859853e-001,-1.6273007e+000,9.5769704e-002,-1.3009355e-001
-2.9507610e-001,8.2353466e-001,-6.8413665e-001,-1.3114382e+000,9.0784460e-002,-4.0487238e-002
7.3721493e-001,6.9404737e-001,1.7094545e+000,-6.1159309e-001,1.3304668e+000,1.5425771e+000
-1.3413320e-001,-1.4392457e-001,1.0165542e+000,-4.4700976e-001,1.2789263e+000,5.1258904e-001
1.3403549e+000,1.5812618e+000,-1.0595184e+000,6.0566271e-001,-1.1300846e+000,2.6304353e-002
-8.9289473e-001,-1.2694222e+000,5.8268913e-001,-1.3332944e+000,-9.7794429e-001,-2.2498160e+000
1.0605838e-001,-1.1989356e+000,1.5738226e+000,-3.8823454e-001,-3.7668566e-001,-3.8072903e-001
-1.5001870e+000,1.1164763e+000,-1.8355245e-001,-7.7504698e-001,1.3083709e+000,-9.8682198e-001
5.3741696e-002,1.3599194e+000,-1.2908443e+000,-7.9942149e-001,-1.5417929e+000,1.0651552e-001
1.4027677e+000,7.5520952e-001,-2.8695711e-002,-9.1309010e-001,-1.4062517e+000,-4.4122952e-001
2.6753615e-001,-8.9897382e-001,-1.4804141e+000,-9.8063532e-001,1.2881434e+000,-6.3631598e-002
-1.4417117e+000,6.0837351e-001,-9.7379917e-001,-1.3628778e+000,1.4245555e+000,-8.9830659e-001
-1.1259748e+000,-3.9905650e-001,1.3036741e+000,-1.5657978e-001,8.1091555e-001,-3.8839854e-001
6.0355418e-001,9.6427466e-001,1.5669854e+000,-8.5623239e-002,1.1461018e+000,1.5671878e+000
-1.3283998e+000,-1.3602272e+000,2.8474773e-001,-1.8602876e-001,-1.2338129e+000,-2.0619932e+000
-1.7180570e+000,1.6127038e+000,-2.4706134e-001,3.0168315e-001,8.4803219e-001,-7.5007315e-001
-1.4216315e-002,8.1700965e-001,1.6550628e+000,-2.7569518e-001,8.8255245e-001,1.5057688e+000
-1.6815384e-001,7.5230910e-002,-5.6040063e-001,-3.8957317e-002,-1.5549373e+000,-3.8609188e-002
5.6369064e-001,-1.1269368e+000,6.4051825e-001,-1.5920137e+000,-1.2057007e+000,-1.9172293e+000
1.4595164e+000,-4.9775036e-001,1.0592892e+000,5.3266674e-001,-4.0401661e-001,7.9811969e-001
-1.6847769e+000,4.4593732e-001,1.3486147e+000,9.9878605e-001,1.5135382e-001,-3.1475752e-002
1.4429374e-001,-1.2434558e+000,8.7781530e-001,-6.8374600e-001,1.5583616e-001,-7.8994034e-001
-1.7402113e+000,-1.1738325e+000,-2.9686835e-001,-7.3846774e-001,-9.3516042e-001,-2.4521869e+000
6.0084482e-001,7.6047240e-001,2.1667042e-001,-9.9360710e-001,8.2435634e-001,1.8653701e-002
9.4566092e-001,-1.2273912e+000,1.5837406e+000,-9.4690808e-001,-1.2572421e+000,-1.1091411e+000
-7.3862899e-001,-2.1281684e-001,-1.4831517e-001,-6.0037527e-001,9.3028901e-001,-5.7646237e-001
-7.9557234e-001,1.4447825e+000,-1.4633600e-001,-1.0733177e+000,-1.5927546e+000,-1.5393225e+000
-9.6218558e-002,-1.2796434e+000,-5.5729708e-001,8.8393482e-001,4.9693714e-001,-1.7920329e-002
-1.6554436e+000,9.6409382e-001,-1.2098160e+000,-9.4165925e-001,5.7761062e-002,-1.1834546e+000
1.3330361e+000,-1.2891184e+000,9.4648525e-001,2.0576955e-001,-1.0989965e+000,-4.7640560e-001
5.3556336e-001,5.1166489e-001,1.2404808e+000,9.1241766e-002,-6.5509624e-001,7.2011477e-001
1.4120514e+000,-5.0288977e-001,1.6036133e+000,-1.5510830e+000,-1.1815384e+000,2.1005926e-001
6.8067108e-001,8.8460891e-001,1.0332800e+000,7.9206368e-001,-3.2061921e-001,1.4719665e+000
1.7251842e+000,1.6595572e+000,-1.3995203e+000,-1.1071782e+000,-5.7799889e-001,-9.8065011e-001
1.1157973e+000,-6.6245053e-001,3.7399448e-001,2.7854018e-001,6.9271302e-001,5.4619578e-001
-3.7949835e-001,-1.4723164e+000,2.5721936e-001,7.9042163e-001,9.8073903e-001,-7.1445420e-001
-1.1617331e+000,4.7821319e-001,-6.1066933e-001,-1.7075220e+000,-1.5953748e+000,-2.0691892e+000
1.5788250e+000,-1.1246796e+000,-7.7700951e-001,-1.3893418e+000,-1.0018469e+000,-1.6823280e+000
-4.1254836e-001,-4.6097598e-001,-1.0579117e+000,-1.4655555e+000,-3.9995693e-001,-1.0575691e+000
-1.5840673e+000,1.2627890e+000,-5.3442833e-001,-7.1318085e-001,-1.3536718e+000,-1.7206820e+000
-8.1145490e-001,-1.3960379e+000,-7.8701755e-001,1.3197326e+000,-1.6032511e-001,-4.1751690e-001
1.0384531e+000,1.4268629e+000,1.2499640e-002,9.4993013e-001,1.7657904e+000,1.3571642e+000
1.1696857e+000,-9.9924871e-001,-1.1018726e+000,1.2931537e+000,7.8498538e-001,1.1519812e+000
-1.6483391e-001,1.6807434e+000,1.6208971e+000,5.0023176e-002,-8.5879632e-001,1.2388232e+000
-8.1386330e-001,5.7426659e-001,-9.2374745e-001,1.5052782e+000,3.2804517e-002,8.4160301e-001
2.6480479e-001,1.1414034e+000,-5.9600803e-001,-9.7386378e-001,-1.1353213e+000,-3.7520997e-001
-5.3857759e-002,1.5720060e+000,-2.6692805e-001,-1.0436998e+000,-7.8421025e-001,-3.8724665e-001
-6.6052546e-001,-4.5640295e-001,-1.4748963e+000,1.3107204e+000,7.3553429e-001,9.5172486e-001
7.7483325e-001,-2.1000021e-001,-6.6234456e-001,6.6811517e-001,-1.4212591e-001,5.5814704e-001
1.2179389e-001,-1.5268640e+000,-1.3300224e+000,1.3265325e+000,-1.6697270e+000,-1.6339477e-001
-8.0980670e-001,-1.6947815e-002,-5.8153083e-001,9.4981969e-002,1.6006413e+000,2.6266241e-002
-1.1456425e+000,7.8794538e-001,7.7774347e-001,-1.4744727e+000,1.7704850e+000,-6.5063327e-001
6.0082433e-001,2.4655757e-001,-1.4580025e+000,4.5165079e-001,2.2978478e-001,1.4273430e+000
-8.8532768e-001,-1.6455709e+000,-2.8631612e-001,-3.1234530e-001,1.5676207e+000,-7.9386845e-001
-4.1884790e-001,-1.5093169e+000,5.6742319e-001,-1.0020725e+000,-1.4263334e+000,-2.3817542e+000
-6.6213086e-001,-1.4218863e+000,1.5458647e+000,1.6176650e+000,-1.1561968e+000,-3.4398026e-002
1.7392312e+000,1.4767266e+000,3.9236784e-001,1.3334185e-002,-9.8915022e-001,-1.0542969e+000
-1.3614405e+000,7.9441372e-001,1.2555656e+000,1.6186756e+000,1.6490872e+000,7.7791785e-001
1.5432941e+000,-5.7513442e-001,1.5035831e+000,-1.4491276e+000,-1.0853778e+000,4.3007328e-002
-4.9148903e-001,8.8243047e-001,7.8506675e-001,-1.6579055e+000,-5.7799017e-001,-8.1864328e-001
1.1044219e+000,2.1940762e-001,-1.2820734e-001,-3.9670175e-001,-1.4758589e+000,-6.1246327e-002
1.2998106e-001,9.4446777e-001,-1.3696947e+000,1.5726888e+000,-3.4670945e-001,1.8951873e+000
-9.5255261e-001,-1.9772353e-001,1.0290506e+000,-1.4558570e+000,4.6200053e-001,-1.3472087e+000
1.3567651e+000,-1.5625678e+000,-4.8233912e-003,-1.5070563e+000,3.3721919e-001,-1.9845477e+000
-7.7184949e-001,1.6710790e+000,1.5410499e-001,3.1326352e-001,-6.4889131e-001,-1.8554484e-001
1.0989496e+000,3.8991099e-001,-1.1123666e+000,-8.6239918e-001,1.1659620e-001,8.3502422e-001
-4.9743343e-001,-3.2259620e-001,-2.9468524e-001,8.7560730e-001,-1.6883302e+000,-6.0781533e-001
9.6258934e-001,8.8641454e-001,-1.1328799e+000,4.9903762e-001,1.1789905e+000,1.2698094e+000
-1.6295608e+000,5.2193342e-001,1.6328442e+000,5.9317493e-001,-1.0630737e+000,-3.4942267e-001
1.5497090e+000,7.0557030e-001,-6.6041439e-001,2.5308571e-001,-1.6854148e+000,3.4154045e-001
-8.9350344e-001,-7.2893304e-001,1.2460658e+000,-2.7580797e-001,3.0474761e-001,-6.1047783e-001
-1.3404451e+000,1.5198996e+000,-7.0585940e-001,3.4627153e-002,-1.6355516e+000,-9.7870091e-001
-1.2773123e+000,1.3617363e+000,-1.6516184e+000,-9.7583533e-001,1.2463791e+000,5.1376737e-001
-4.4416812e-002,2.5932752e-001,1.5285611e+000,1.3164659e+000,1.2920665e+000,2.2963549e+000
1.5817800e+000,-8.1761910e-001,5.4418225e-002,-5.8708616e-001,-1.6884309e+000,-6.7245384e-001
-5.4383752e-001,2.7314385e-001,8.7825176e-001,1.6915726e+000,-1.5054835e-001,9.8405950e-001
5.6146490e-001,3.1089497e-001,7.7938671e-001,4.5017196e-001,-4.7256886e-001,6.2617494e-001
-3.5276814e-001,-5.9737419e-001,9.5156826e-001,-5.3080532e-001,-1.4259604e+000,-9.3473001e-001
-1.3182703e+000,1.2431824e+000,8.3888066e-001,1.5349723e+000,-1.5142632e+000,-1.7119323e-001
-1.5550355e+000,-9.1180731e-001,-1.4298979e+000,1.6558505e+000,-8.8969843e-001,3.8734070e-001
2.7132752e-001,8.2610020e-001,-1.6836341e-001,-6.7575121e-001,-2.2947237e-001,3.3149586e-001
-9.3290267e-001,7.7336447e-001,1.0374135e+000,3.0433868e-001,3.1205368e-001,-8.0655860e-002
7.6502270e-001,-5.9505792e-001,-1.0467062e+000,4.6640760e-001,1.7751451e+000,1.2566733e+000
-2.9729047e-001,-1.2791076e+000,1.1392135e+000,1.1608036e-001,9.3218043e-001,-2.0708502e-001
-1.5387578e+000,-1.5784939e+000,-4.2475366e-002,1.5973082e+000,-1.3100680e+000,-2.1576460e-001
1.0724240e+000,5.9086962e-001,-1.2887021e+000,1.5701701e+000,1.5712710e+000,2.3389998e+000
-4.4248692e-001,1.5948926e-001,-1.0670572e+000,-1.2251496e+000,1.2340634e+000,-3.2730417e-001
-4.7486898e-001,-1.4775733e+000,1.6503160e-001,-1.0687956e+000,-1.5097291e-001,-1.8300428e+000
1.7286856e+000,1.4396154e+000,1.2900648e+000,1.0441727e+000,-1.3655570e+000,-1.3035202e-001
-1.3181187e+000,4.2125077e-001,1.6334671e+000,-3.0851524e-001,-1.4844802e+000,-7.1099365e-001
-9.5687366e-001,1.5771600e+000,-1.2701480e+000,1.5000906e+000,-1.0365411e+000,1.1926097e+000
1.4147937e+000,7.0080918e-001,-3.5036220e-001,-6.0872198e-001,1.4590280e+000,3.3296655e-001
-1.5372273e+000,-1.6562659e+000,-1.5293783e-001,-1.1328577e+000,3.0396349e-001,-1.9934100e+000
7.5804342e-001,-5.0389423e-001,-1.6052989e+000,1.5610723e+000,6.2764209e-001,2.0106979e+000
-1.7105234e+000,-5.9039494e-001,-1.3264838e+000,-4.5836285e-001,1.2489332e+000,-3.6533477e-001
-8.2306515e-001,-2.5085605e-001,6.8779290e-001,2.1418234e-001,1.3861755e+000,3.1142665e-001
4.8089753e-001,-6.0154297e-001,1.3977225e+000,2.7242845e-001,-1.3055294e+000,2.5897565e-001
1.0290316e+000,-1.1355228e+000,-1.1858107e+000,-9.4605616e-001,7.9561755e-001,-3.9236073e-001
-9.1686411e-002,1.0615523e+000,1.3448849e+000,1.1639763e+000,1.2684726e+000,2.0323563e+000
-2.7043728e-001,-9.9951136e-001,4.6180316e-001,-1.3030610e+000,3.1803643e-002,-1.3900785e+000
-2.4234820e-001,1.5533690e+000,8.3555943e-001,-1.5208323e+000,-1.3128824e+000,-3.4784414e-001
-9.8551531e-001,1.0913581e+000,-1.0419115e+000,-1.4295922e+000,-1.3130420e+000,-9.7671730e-001
5.5054595e-001,-1.3169034e+000,-2.5423878e-001,-1.2988737e+000,1.0016990e-001,-1.6825706e+000
-8.7703186e-001,7.8578450e-002,3.7669220e-002,7.0878973e-001,-7.9971711e-001,-4.1848117e-001
1.3801427e+000,2.8578952e-001,1.7270537e+000,7.5576650e-001,1.2053894e-001,2.0012874e+000
3.2717043e-001,6.8790315e-001,-5.8773995e-001,1.8055291e-001,1.1491532e+000,1.2453875e+000
1.7238363e+000,-1.1037630e+000,1.4621874e-001,-8.6275837e-001,2.9289483e-001,-7.8225392e-001
3.2896906e-001,9.5828549e-001,-5.1760776e-001,-5.0408165e-001,-7.3702061e-001,-4.8223594e-002
-4.6252069e-001,1.7162919e-001,-7.0206045e-001,-3.2798910e-001,-9.2991624e-001,-4.1380104e-001
1.1688340e-001,9.1326885e-001,-1.6884604e+000,-3.8747243e-001,-1.6198933e+000,1.1668310e+000
4.1923047e-001,9.0440748e-001,-1.1870853e+000,1.1015966e+000,7.8278316e-001,1.7734036e+000
-1.1022416e+000,-1.0831743e+000,-1.2745385e+000,6.6636413e-001,-5.9352698e-001,-3.5722633e-001
-8.5359692e-001,-1.4782234e-001,1.7733622e-001,-7.4278340e-001,-5.4785361e-001,-1.3343323e+000
1.2653191e-001,1.5836303e+000,4.5204597e-001,1.4871837e-001,1.6537325e+000,1.3657795e+000
-8.3393391e-002,-1.5360878e+000,1.1655322e+000,6.7067161e-001,-7.5569212e-001,-9.4855530e-001
-5.8730231e-001,-1.5620074e+000,-1.2418562e+000,-1.6183683e+000,-5.7937938e-001,-2.1404946e+000
1.1008922e+000,5.8533076e-001,1.3130360e+000,-8.0301948e-001,-8.1244192e-002,7.3410970e-001
4.8580740e-001,5.1816825e-001,-1.1330893e+000,-3.2683104e-001,7.4187074e-001,1.2738882e+000
-1.1828351e+000,8.0548388e-001,1.2934758e-001,1.3213386e+000,-1.7047847e+000,-4.9597492e-001
-4.0998602e-001,5.3050895e-001,-9.0132697e-001,-6.8188862e-001,1.3981120e+000,3.2193517e-001
-1.3055037e-001,-3.6608000e-001,-7.0783993e-001,3.0889436e-001,-1.9616711e-001,-1.9644517e-001
1.4534355e+000,-1.3552055e-001,7.7677345e-001,-1.7125451e+000,-1.4396101e+000,-4.3693853e-001
9.4053866e-001,-4.4363298e-001,-3.3405352e-001,1.8760923e-001,-8.6322701e-001,-1.3068052e-002
1.2914042e+000,7.6050444e-001,-3.3223019e-001,7.7285367e-002,-1.0596676e-001,5.5766506e-001
6.4870533e-001,-1.2292552e+000,-3.4746037e-001,-1.2407751e+000,1.8202703e-001,-1.4801556e+000
-7.9329244e-002,-1.1498042e+000,-1.4515577e+000,-1.1192282e+000,-1.4308069e+000,-9.8648507e-001
-1.5870032e+000,6.0142421e-001,-1.2585938e+000,7.4943609e-001,1.1399935e-001,-3.6310912e-001
6.9600316e-001,-1.2812220e+000,-4.4610911e-001,7.5800174e-001,-9.8106102e-001,-6.1610143e-001
-5.4941170e-001,-6.5407629e-001,9.7858914e-001,-8.8872117e-001,-5.2535112e-001,-1.3485584e+000
7.4427506e-001,2.2151123e-001,1.3234977e+000,-1.1535765e+000,-1.5585297e+000,1.8274289e-001
-1.5662301e+000,1.0290555e+000,1.0403923e+000,-1.2948817e+000,1.7057005e+000,-1.0532630e+000
8.0118578e-001,9.3909261e-001,5.3980319e-001,3.0794616e-001,-1.4001343e+000,6.0824779e-001
1.3573094e+000,1.3948707e+000,-1.6755928e+000,1.7184432e+000,3.0020587e-002,1.5229348e+000
1.7113990e+000,-5.7913380e-001,1.1837229e+000,1.3916657e+000,-4.5763608e-002,1.4175100e+000
-1.4536112e+000,1.5501940e+000,1.5791884e-001,-4.5081359e-002,1.5323288e+000,-2.9588050e-001
-6.9131665e-002,-8.6964134e-001,1.6591515e+000,-8.0779935e-001,-1.5960668e+000,-7.4215938e-001
-1.6250649e+000,-7.4192802e-001,-3.2698980e-001,1.4594905e+000,8.1543231e-002,-2.9975006e-001
-5.0270346e-001,-1.1850663e-002,4.8715934e-001,-9.7466536e-002,-2.1769422e-002,-4.2278195e-001
1.1530968e+000,1.4833024e+000,1.0648048e+000,-2.1369031e-001,-7.9948364e-001,3.3495384e-002
-2.8749624e-001,1.5507290e-001,1.0168932e+000,1.0073762e+000,1.4620403e+000,1.0216837e+000
1.4543113e+000,-4.2359189e-001,3.7752546e-001,-5.6014326e-001,1.7748100e+000,5.8770863e-001
5.9081867e-001,2.1038612e-001,-1.1780999e+000,-8.5407993e-002,1.6304047e+000,1.4300528e+000
3.0642618e-001,1.5071764e+000,7.2905902e-001,-1.5257838e+000,-3.9145509e-001,-4.7948246e-001
-1.5332568e+000,1.5251967e+000,9.5365683e-001,-7.4242816e-001,1.4261952e+000,-6.2331707e-001
4.3519271e-001,1.4475294e+000,1.8140637e-001,-4.5484660e-001,1.0754485e+000,4.0331988e-001
1.4836811e+000,5.8751285e-001,-4.8564997e-002,5.0148081e-001,2.7266277e-002,1.1976788e+000
1.0139757e+000,-7.5260124e-001,1.8336717e-001,-1.5719479e+000,-1.0487784e+000,-1.2222224e+000
1.3286559e+000,7.7140628e-001,3.1757331e-001,1.4016379e-001,4.5219902e-001,8.7749768e-001
-3.9515393e-002,1.0526449e+000,-3.3673594e-001,1.6176435e+000,-1.0573667e-001,1.5455567e+000
1.3660271e+000,1.4271193e+000,-4.4990548e-001,1.1332263e+000,-9.2624523e-001,1.7042642e-001
-1.4111866e+000,7.6023247e-002,5.1692217e-001,1.8856290e-001,-1.1335737e+000,-1.1831868e+000
1.6064552e+000,-6.0679898e-001,-7.9757472e-001,-3.8990853e-001,-1.1297738e+000,-6.8693430e-002
-1.2553300e+000,-1.0221403e+000,3.4399840e-001,-1.2623218e+000,1.5788238e+000,-1.6301596e+000
-6.7433106e-001,7.0831581e-002,1.8553901e-001,-2.4929353e-001,1.2484012e+000,1.9748496e-002
1.1839521e+000,1.2958422e+000,-2.3979368e-001,-1.5883559e+000,-1.1906377e+000,-1.0535674e+000
1.3698177e+000,1.4590253e+000,-1.4391490e+000,-1.3112879e+000,-5.6913095e-001,-6.8453642e-001
-1.4592148e+000,3.1330559e-001,-1.6754239e+000,-1.9901907e-001,4.2557872e-001,-2.3002294e-002
1.5164251e+000,-1.5044190e+000,-4.2517080e-001,5.2166294e-001,1.0734711e+000,-1.7367074e-001
7.8871268e-001,1.7780919e-001,-1.1912779e+000,-3.4305267e-001,-1.4678795e+000,4.9446226e-001
-4.8203046e-001,-1.3379201e+000,1.1156060e+000,-1.1200851e+000,-1.0199778e+000,-1.1595965e+000
3.0287811e-001,7.8890430e-002,-4.7788160e-001,-1.2572772e+000,-8.5725579e-001,-9.9420324e-001
4.3604278e-001,1.0236576e+000,3.2740993e-001,-1.1300677e+000,-3.8260403e-001,1.3393660e-001
3.8945305e-001,1.5271122e+000,1.5782070e+000,-8.8085958e-001,-1.2375785e+000,4.0896373e-001
1.4033711e+000,-1.3620289e+000,-1.4361587e+000,-1.7399624e-001,1.5646555e+000,8.9694134e-002
8.5779913e-001,7.7829077e-001,1.4196362e+000,9.3714399e-001,-6.4006592e-001,1.5853215e+000
2.2888312e-001,-1.1360251e+000,-1.6498054e+000,-1.2406592e+000,-5.5801527e-001,-9.4402292e-001
2.3667869e-001,6.6487304e-001,-4.7841824e-001,1.2529136e+000,-3.4110386e-001,1.4305813e+000
4.2428614e-001,-7.4135348e-001,-1.3183303e-001,1.1756601e+000,1.4022669e-001,5.4489520e-001
1.0726665e+000,-1.3349134e+000,9.3535026e-001,5.5279378e-001,1.0410496e+000,1.1955564e-001
7.1125914e-001,-6.9297039e-001,1.0460251e+000,2.6475660e-001,-2.7765732e-001,2.9853831e-001
1.2204991e+000,1.1605887e-001,-7.4184885e-001,-1.3511743e+000,-7.0861062e-001,-2.9105887e-001
-7.7562012e-001,4.2536307e-002,1.9296078e-001,6.3808944e-001,-6.0641025e-001,-5.8492682e-002
-1.5702828e+000,8.7800893e-001,-1.1181510e+000,-1.8339687e-001,7.9440794e-001,-6.2047082e-001
-9.3916739e-001,7.6355604e-001,1.0009670e+000,-1.4280058e+000,-1.4676083e+000,-1.5611971e+000
8.9500876e-001,4.9645313e-001,-1.4459448e+000,-9.6880324e-002,-7.3053100e-001,1.2003993e+000
-1.2849932e+000,-9.5200311e-001,1.3155250e-002,3.8354285e-001,-1.0632247e+000,-1.0935227e+000
9.0090483e-001,1.2644496e+000,-7.8455891e-001,-5.3232148e-002,-1.4275185e+000,7.0662657e-002
5.7297474e-001,3.2177863e-003,-1.8381629e-001,1.4070625e+000,-1.1594465e-001,1.0422141e+000
7.5755046e-001,-7.4842264e-002,1.9823666e-001,-1.0867974e+000,-1.3026772e+000,-6.6113456e-001
8.9469509e-001,-9.6420207e-001,1.1299660e+000,1.5879743e+000,6.1956150e-001,1.1272690e+000
-1.5197896e+000,-1.0326012e+000,4.4344716e-001,-1.4917216e-002,-1.6867422e+000,-1.8515320e+000
2.2799492e-001,8.3311966e-001,-2.3434114e-001,8.9493193e-001,-9.8466676e-001,5.2805009e-001
-1.2176722e+000,-1.2130515e+000,-1.4199712e-001,1.4266598e+000,-1.5358441e+000,-8.3830911e-001
-3.9637828e-001,-1.0164686e-001,1.6870601e+000,9.5566111e-001,3.9601571e-001,1.3409757e+000
1.1726114e+000,8.7114541e-001,4.1262695e-002,8.7663757e-001,-1.0115452e+000,8.2711741e-001
-1.2217987e+000,9.9730005e-002,1.6321280e+000,9.7842482e-001,1.3003640e+000,9.4036212e-001
-8.5053747e-001,1.5826528e+000,1.0273830e+000,-1.1993759e+000,-8.3809778e-001,-2.0985700e-001
8.7227818e-001,1.4847003e+000,-1.1017097e+000,-6.4051242e-001,1.5444022e-001,1.7838671e-001
-1.0035930e+000,1.4234011e+000,9.6226531e-001,-9.9917652e-001,1.6932050e+000,1.8346517e-001
9.0495968e-001,1.5465357e+000,8.9948256e-001,-6.5774926e-001,-1.0766284e+000,-4.4235080e-001
-8.4850133e-002,-1.0479750e+000,3.5946356e-001,1.3836466e+000,-6.9556873e-001,8.0198180e-002
1.7393093e+000,5.9786807e-003,-1.4091989e+000,1.0141550e+000,7.7141312e-001,2.2430890e+000
-2.8631015e-001,7.6387410e-001,1.6952510e+000,-7.6807462e-001,2.1481312e-001,9.5474044e-001
-5.9354592e-001,-1.5004358e+000,-1.5945532e+000,-1.4838354e+000,1.6365635e+000,-6.5035735e-001
-6.3158903e-001,8.8795664e-001,2.3668694e-001,-9.6957663e-001,4.0105074e-003,-4.2346124e-001
8.5599053e-001,-3.0287968e-001,2.6733657e-001,1.5323364e+000,6.2630988e-001,1.4188136e+000
5.3883442e-001,-5.7539955e-001,-1.6724464e+000,-1.4479641e+000,1.4026959e-001,-2.0457038e-001
-3.2710160e-001,-7.0871608e-001,-1.4149801e+000,6.2069585e-001,9.9899457e-001,6.5618050e-001
9.1657624e-001,-3.6756693e-001,1.3399318e+000,-1.5623588e-001,1.2282127e+000,8.3033361e-001
4.2490029e-001,1.7070249e+000,-1.4067076e+000,1.3570225e+000,-1.4215527e+000,1.7044954e+000
-1.5724678e+000,-3.3618586e-001,5.5502044e-001,-1.6625741e+000,9.4704958e-001,-1.9731970e+000
-1.6375586e+000,1.4519244e+000,5.6507790e-002,-1.4348932e+000,1.5779891e+000,-1.7158997e+000
-1.0667441e+000,-1.4823258e+000,-1.3164451e+000,-1.0458060e+000,-2.4429238e-002,-1.3783556e+000
2.3285678e-001,-4.8243997e-001,5.5831435e-001,-2.8942810e-001,9.5459310e-001,-1.4413120e-001
1.1483247e+000,1.7273730e+000,-6.6636301e-001,1.5818766e+000,-8.4620607e-001,4.6230206e-001
