@RELATION fri_c1_250_50 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
@DATA  
1.4008500e+000,1.7021155e+000,-9.5738307e-001,6.2644077e-001,-7.1678944e-001,9.8062031e-001,1.1391936e+000,1.3836173e-001,6.8802189e-001,-1.3299042e+000,-1.0408429e-001,-1.2177395e+000,-1.1872816e+000,-1.6631323e-001,2.1268594e-001,-1.5560085e+000,-3.6760818e-001,-8.8425042e-001,1.4775306e+000,1.3305599e+000,1.2407115e-001,-7.1643744e-001,1.1733993e+000,1.5356618e+000,5.4846607e-001,1.5723364e+000,-1.3118635e+000,8.7345805e-001,-1.4250424e+000,1.5873149e+000,1.0886900e+000,-3.6517086e-001,-8.5426970e-001,6.9090956e-002,1.0638043e+000,5.9842720e-001,1.5611642e+000,3.1800281e-001,-1.1521772e+000,1.5644157e+000,1.1595450e+000,1.2158583e+000,-1.4055080e+000,8.5473205e-001,-6.5443380e-001,-1.2080203e+000,-2.8692562e-001,7.1421361e-001,-9.8815672e-001,1.6601083e+000,9.4613487e-001
-8.0000681e-002,3.8384785e-001,-1.0623760e+000,1.7320207e+000,1.5766610e+000,-7.2479621e-001,-7.5084584e-001,-1.2732014e+000,-6.0147269e-001,-1.0999074e+000,-1.3649819e+000,7.2541651e-001,1.6298294e+000,-9.7610290e-001,4.5275935e-001,-2.9671843e-001,4.8018215e-002,-4.3838200e-001,-1.4207742e-001,-2.3204378e-001,1.2731088e+000,-1.8370672e-001,9.5038330e-001,-5.5998013e-001,1.4524371e+000,4.7393161e-001,1.0096728e+000,7.5564512e-002,3.2450893e-001,-1.8376262e-001,-2.7570652e-001,1.7220702e+000,-1.4110402e+000,-9.4988837e-001,7.5274659e-001,5.5544751e-001,-3.0961113e-002,-6.8839377e-001,1.9486643e-001,5.9203889e-001,-4.6302834e-001,6.2968144e-001,1.0304719e+000,2.9174976e-001,-2.0866967e-001,-5.4211018e-001,1.9409079e-001,-6.7857435e-001,-6.1749059e-001,4.1836422e-002,1.0195381e+000
1.3984368e-001,-1.5200556e-001,1.0763712e+000,-6.9929357e-001,-1.4394434e+000,8.3179137e-001,1.3191362e+000,-9.4806122e-001,1.3971996e-002,1.0134463e+000,1.1330861e+000,-1.7470096e-001,-1.7264622e+000,1.1306173e+000,-6.1231558e-001,8.5268843e-001,1.6155492e+000,3.9881156e-001,1.4984823e+000,-4.8179713e-001,1.4760903e+000,-8.4036655e-001,-6.2692612e-001,-2.3837494e-002,-7.6046560e-001,-6.1840780e-001,-6.1022312e-001,-2.7181569e-001,5.7983615e-001,1.6200207e+000,1.0339868e+000,-5.2038475e-001,-7.5971231e-001,1.6351208e+000,6.2194934e-001,1.1200259e+000,8.1256112e-001,1.4308896e+000,-1.6387677e+000,1.3346752e+000,4.2883319e-001,3.1956907e-001,-3.8307526e-001,-1.1627395e+000,-1.1477556e+000,-4.9275004e-001,7.7183920e-001,-8.4927891e-001,-1.3794115e+000,6.9266193e-001,3.0231978e-001
5.2790289e-001,1.1887232e+000,-9.5271761e-001,9.0717719e-001,-1.6662634e+000,4.4549689e-001,9.0847902e-001,-5.3388504e-002,-6.5589851e-001,-8.8618284e-001,1.4613834e+000,1.3157232e-001,4.7022722e-001,7.2208791e-001,1.3184680e+000,3.0024580e-001,1.4351728e+000,4.2082623e-001,-1.1907416e-001,5.8096977e-001,-8.9924208e-002,1.2024020e+000,7.2531335e-002,1.3893195e+000,1.6484353e+000,6.4417464e-001,-7.7164764e-001,1.3964511e+000,1.2190135e+000,-2.6291863e-001,-7.7501406e-001,1.4269482e-001,-8.8513347e-001,8.4581562e-001,3.4378076e-001,1.4212367e+000,-1.8278031e+000,-5.1234636e-001,-5.9413185e-001,-1.2462644e+000,-1.9434512e-001,-8.2194533e-001,-3.1866434e-001,1.5048088e+000,1.0286195e+000,1.1527751e+000,1.0157047e+000,-1.4326437e+000,5.5501084e-001,-3.4894915e-001,-1.5577295e+000
-6.3412771e-001,-8.7378955e-001,5.2628626e-001,-6.9142132e-001,1.3807479e+000,-1.1168829e+000,-1.4229304e+000,-4.1374082e-001,-1.0083188e+000,-9.4149718e-002,8.0973292e-001,-5.9490102e-001,1.0146490e-001,-4.2243315e-001,-7.0448024e-001,5.2755775e-001,-1.6141336e+000,-1.2574560e+000,-4.1619515e-001,-1.6004416e+000,-1.9183349e-001,-6.4047394e-001,7.5393372e-001,7.5924788e-001,6.2888905e-001,-1.0079986e+000,-3.2207533e-001,1.2776864e+000,-5.8404163e-001,6.7514524e-001,1.0219857e+000,-1.2306560e+000,-4.7435230e-001,-1.5836984e+000,-2.5845926e-002,1.7533519e+000,-1.7009769e+000,1.5333870e+000,7.9480290e-001,1.2349562e+000,9.3672533e-001,-2.4691969e-001,5.9915775e-001,-1.5505212e+000,-1.0097795e+000,-1.2063707e+000,-9.7822339e-001,6.9879758e-001,4.7207927e-002,1.2135293e+000,8.2095580e-001
1.4953555e+000,1.2957935e+000,5.6201671e-001,1.3622234e+000,-6.1610012e-001,-5.6171689e-001,1.0034087e+000,4.9158318e-001,-7.2708981e-001,-1.1021182e+000,-1.2616798e+000,-6.8466901e-001,1.6790344e+000,-3.4899787e-001,1.8086918e+000,-1.5362811e+000,1.0593318e+000,2.2094383e-001,1.1978241e+000,-5.3610282e-001,-1.0696795e+000,-2.7524957e-001,1.4261793e+000,1.1004384e+000,-1.1331247e+000,1.2564150e+000,8.4714520e-001,3.2310111e-001,-7.2107424e-001,6.0043092e-001,-2.4663294e-001,-1.3989795e+000,-3.4082358e-001,1.2565620e-001,5.4821721e-001,5.4113756e-002,1.6217994e+000,-1.9533720e-001,-1.0148815e+000,7.8982286e-002,3.4330380e-001,1.7727186e-001,-1.0113826e+000,1.1163606e+000,4.5408861e-001,-1.6835169e+000,1.3875044e-001,7.9608811e-001,1.3016011e+000,-1.4942352e+000,8.5271102e-001
1.4713546e-001,3.9531614e-001,-2.5086275e-001,1.0846267e+000,1.3236533e+000,-1.4294367e+000,-1.2357461e+000,2.0373475e-001,1.5594457e+000,9.7882232e-001,1.3880061e+000,-1.1731542e+000,-7.3041977e-001,-9.8678378e-001,1.0161472e+000,-1.5808822e+000,1.3325911e-001,1.0155869e+000,-3.9177193e-001,1.5287318e+000,-1.3552560e+000,1.4721055e+000,-1.2933393e+000,-1.4673137e+000,1.2541776e+000,1.5400207e+000,-7.8408110e-001,1.5776310e+000,-8.9017669e-001,1.1245410e+000,1.2587299e+000,1.2746259e+000,-1.0784939e-001,-3.6875166e-001,-1.7059631e+000,-1.0430947e+000,-1.6543647e-001,6.7278376e-001,1.6196054e+000,1.4329178e+000,-1.3355690e+000,1.4944085e+000,1.1639735e+000,1.0571930e+000,9.5290924e-002,-3.5465833e-001,5.7866202e-001,1.1551029e+000,-7.0973173e-001,-1.4987440e+000,3.8937223e-001
-1.2551392e+000,-6.3665062e-001,-1.6501411e+000,-1.0009219e-001,-1.0170562e+000,1.6934124e+000,-5.3321301e-003,1.1107515e+000,-3.0964013e-001,-8.2861245e-001,1.3669893e+000,-2.2569357e-001,8.4512129e-001,5.9740382e-001,9.8441841e-001,-8.0230812e-001,3.6861309e-001,-1.1272352e+000,-1.0726747e+000,5.2746372e-001,-8.8395140e-001,8.9319901e-001,-3.6545476e-002,-2.9708020e-001,-1.0495418e+000,-1.6244846e-001,5.8960159e-001,-9.2218162e-001,1.6268828e+000,1.0740236e+000,-1.1771919e+000,-1.0841488e+000,-1.3716493e+000,-1.6630870e+000,1.2908919e-001,-8.7761268e-001,-9.7749072e-002,1.2850177e+000,-1.0600361e+000,1.0590651e+000,4.5381761e-003,2.2813091e-001,-8.9094051e-001,1.0161485e+000,-1.8367366e-002,-1.6332662e+000,-5.0092613e-001,-1.2054080e+000,-4.2364952e-002,2.7795246e-001,6.6912039e-001
5.1250582e-001,2.9511630e-001,2.1232402e-001,1.1608311e+000,-2.2580811e-001,1.0487498e+000,-1.4710922e+000,-1.2142214e+000,-6.8006545e-001,-1.1131293e+000,-9.5524021e-002,8.4045425e-001,1.1630479e+000,-1.5004418e+000,-6.5163666e-001,1.4408506e+000,1.4617137e+000,9.5543364e-001,-1.4591831e+000,5.0388869e-001,6.3586876e-001,1.5278642e+000,-2.5894667e-001,1.6939307e-001,1.5010286e+000,2.6342011e-001,1.2870123e-002,3.6454986e-001,4.1446693e-002,5.2790623e-001,1.6375349e+000,1.8231494e-001,-7.1507830e-001,2.8228316e-003,-1.0096481e+000,-5.4106152e-001,-5.4187755e-001,2.5901100e-001,-6.7554742e-001,-1.2651802e+000,-1.3499968e-001,6.0400313e-001,1.1321468e+000,1.4381252e+000,6.0564435e-001,-1.1717699e+000,1.5077232e+000,8.1153869e-001,2.8248466e-001,1.7435784e+000,-3.9717382e-001
-1.2944728e+000,-8.8941519e-001,-1.0346921e+000,1.3079610e-001,7.6546851e-001,-1.3003378e+000,-5.0343830e-001,3.9395160e-001,-5.7838501e-001,-4.3288979e-001,1.6605063e+000,6.5039439e-001,-4.0363648e-001,-1.3339382e+000,-7.9686712e-001,-9.3219699e-001,-6.2517233e-001,-3.7419691e-001,-7.5938318e-001,1.2128282e+000,8.7914058e-001,5.1560799e-001,3.1363318e-001,2.3631355e-001,-4.9812120e-001,4.1628983e-001,3.2325298e-001,-7.5874445e-001,1.6112793e-001,-1.0084195e+000,2.2690518e-001,-1.2874452e+000,-3.3662223e-001,9.6372158e-001,-5.2245377e-001,1.0499971e+000,1.3394080e+000,2.7467042e-001,-8.6097374e-001,-7.1564147e-001,1.0567613e+000,-1.1050660e+000,7.5246294e-001,-2.7369410e-001,-6.6222305e-001,1.3954979e+000,-1.4424820e+000,4.4526454e-001,1.7458675e-001,-7.8093261e-002,7.3395092e-001
1.1608911e+000,1.3443395e+000,4.7861975e-001,5.8618518e-001,1.6662319e+000,4.0435605e-003,1.0742516e+000,-1.1478156e+000,-3.3711269e-001,1.5058826e+000,1.1640640e+000,9.3343303e-001,1.4992283e+000,6.1400216e-001,-9.3874144e-001,-3.0014061e-001,-1.4899485e+000,7.2777639e-002,-1.2546326e+000,-1.2544857e+000,1.1023949e+000,1.3919809e+000,6.4860994e-001,-1.6210825e+000,1.2315134e+000,-1.3133926e+000,2.7261239e-001,-2.8365468e-001,8.0616543e-001,1.1396464e+000,-3.5276728e-001,1.3263160e+000,1.6923799e+000,-3.6224496e-001,-1.0677075e+000,5.6465913e-002,1.5002416e+000,5.9990502e-001,1.5750176e+000,-8.2695793e-001,-1.6882717e+000,-1.3811703e+000,-1.5218046e+000,6.1404873e-001,4.7278895e-001,-1.6705904e+000,-9.5502888e-001,-1.3842034e+000,-5.6366423e-001,1.7017280e+000,7.4065370e-002
6.6045749e-001,1.1696847e+000,-1.3557889e+000,-8.6070859e-001,1.8260754e-001,2.4464297e-002,1.3078483e+000,-9.0821234e-001,-5.1624086e-001,-1.1756261e+000,1.6441622e+000,-8.0673564e-001,-1.3025700e+000,-1.7332103e+000,9.2645597e-001,1.1915560e+000,-1.4999145e+000,-1.0885096e+000,1.5754409e-001,1.5611289e+000,-1.4377485e-001,-1.6330392e+000,-1.4902884e-001,3.8289506e-001,-8.7708275e-001,1.2863571e-003,-1.6319559e+000,-1.0364133e+000,1.2944636e+000,-7.3245421e-001,3.9420379e-001,-4.7414740e-002,9.3013685e-001,4.7076848e-001,2.2172264e-001,7.7741503e-001,-2.2130117e-001,1.3137659e+000,2.1653072e-001,6.7307954e-001,-6.9128931e-001,-8.3755200e-001,-3.6037242e-001,4.0097073e-001,6.6392402e-001,-1.5176852e-001,1.1830929e+000,7.2327417e-001,5.0790910e-001,-4.7486375e-001,-1.3173429e+000
-1.5146644e+000,-1.3962222e+000,-1.3092371e-001,-2.5715541e-001,-1.0180532e+000,4.5918168e-001,3.4687035e-001,1.5342484e+000,-1.5603515e-001,-1.3735306e-001,9.3261899e-002,2.2129703e-001,7.0778117e-001,-1.2610962e+000,9.4229022e-001,5.7962450e-001,5.1271806e-001,-1.7078489e+000,9.0775251e-001,-3.3965998e-001,-3.3347448e-001,-1.6300625e+000,-1.6489427e+000,2.5123881e-002,1.3223468e+000,-1.6467878e-001,-9.3990808e-001,6.3459222e-001,1.2173234e+000,-8.3803903e-001,1.6030325e+000,8.5596795e-001,-1.3112146e+000,9.9912033e-001,6.2841293e-002,1.6610301e+000,6.7866904e-001,1.4910177e+000,5.7898270e-001,1.4709961e+000,-5.2617228e-001,1.0108077e+000,-1.2332835e+000,6.3007531e-001,-9.8824596e-001,7.7361439e-001,4.7647846e-002,-1.5371233e+000,-1.5149776e+000,-1.4420926e+000,-2.7211413e-001
3.4807525e-001,6.5793553e-002,9.6940498e-002,1.1190658e+000,1.5887724e-001,1.2841588e-001,-1.0901649e+000,-5.9969252e-001,1.1517517e+000,1.5548773e+000,7.1222623e-001,2.5457006e-001,-1.6016029e+000,-8.7071776e-001,3.2128676e-001,-1.0559517e+000,6.7872487e-001,-7.9551169e-001,-1.9923170e-001,-8.8767987e-002,6.7931301e-001,-1.6985356e+000,-3.4113300e-001,2.7756004e-001,6.0323485e-001,-2.7777957e-001,9.5439489e-001,8.2365694e-001,1.2997272e+000,-7.1596391e-001,-5.5038387e-001,6.3521855e-001,-1.1674605e+000,-1.6580686e+000,-2.8225073e-001,-1.6134127e+000,-3.7981713e-001,8.4609441e-001,5.4971039e-001,7.6271079e-001,1.2019839e+000,6.7974992e-001,-4.1822339e-001,1.6361873e+000,1.0013640e+000,1.6982648e+000,1.2773862e+000,-7.1243145e-001,-4.2502199e-001,1.6179831e+000,4.9680450e-001
