@RELATION fri_c0_100_10 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
@DATA  
-1.0249024e-001,-1.4355903e+000,1.2992000e-001,-2.8767144e-001,1.6306970e+000,-2.0742780e-001,1.7520476e+000,-6.4059905e-001,1.5190294e+000,-1.5514299e-001,-1.0276585e+000
5.9446726e-001,1.0875339e+000,4.2937896e-001,-1.0291956e+000,-2.1910177e-001,-1.9596641e-001,-1.9214950e-004,-4.0209832e-003,-7.6757040e-001,-1.2809950e-001,-1.0684833e-001
-1.5548695e+000,5.5355852e-001,-1.6677901e+000,-1.3670558e+000,-2.8568241e-001,9.0285521e-001,-1.3180905e+000,1.2118071e+000,-1.3289260e+000,-1.6630378e+000,-1.0513331e+000
-4.6138914e-001,2.7636468e-001,1.9633268e-001,-6.9420538e-001,2.3160160e-001,-2.7518406e-001,-1.2226691e+000,7.2969238e-001,1.1244514e+000,1.2289402e+000,-2.7776421e-001
3.4993683e-001,1.0625603e+000,-7.4078419e-001,7.7451584e-001,-1.2150387e+000,-1.2245260e+000,-1.1557041e+000,-1.0099967e+000,-1.0241562e+000,-1.2336213e+000,6.4888131e-001
-9.5310368e-001,-1.3287081e+000,-1.0628455e+000,-7.7118002e-001,-1.3598096e+000,3.2288201e-001,6.5524814e-001,1.6634268e+000,-1.8208484e-001,1.3336622e+000,-1.4946760e+000
-7.3560265e-001,1.2049178e-001,-9.8649162e-003,1.5089448e-001,-1.4864613e+000,-5.9621368e-001,1.2231514e+000,-9.2186313e-001,-3.6689313e-002,1.2457086e+000,-8.7642664e-001
1.5265075e+000,8.0715728e-001,-1.5014900e+000,-9.9854536e-001,-1.2810387e+000,4.4813402e-001,6.6518954e-002,-1.8931226e-001,-7.3568003e-001,-1.0497875e-001,-5.8332236e-002
-3.0595836e-001,7.9258089e-001,-1.0392446e+000,8.6128936e-001,-1.0290905e+000,-1.1785902e+000,-3.4611159e-001,3.8848837e-001,1.7157760e+000,-1.1132477e+000,9.0425694e-001
1.4722474e+000,-1.5563995e+000,8.9409592e-001,1.0498734e+000,-1.2594058e+000,-1.5172874e+000,6.7395677e-001,6.4631023e-001,-3.1953029e-001,1.3365080e+000,-8.0909003e-001
-1.0253472e+000,5.9448373e-001,-1.6024923e+000,-4.7757878e-001,7.9518401e-002,6.2861863e-002,4.0616745e-001,2.5818489e-001,7.3235891e-001,-4.2851371e-002,-2.9497506e-001
-1.4123294e-001,-1.3234399e+000,6.8782939e-001,6.4098186e-001,2.8834901e-001,1.4238302e-001,2.2624371e-001,1.5896040e+000,1.5069130e+000,3.8103074e-001,-4.9667413e-001
1.6405071e-001,7.3158614e-001,1.2893737e+000,-1.6544483e+000,-1.2587472e+000,5.4196411e-001,-2.9404727e-001,1.6844157e+000,-2.9185550e-001,2.5429230e-001,-2.0515807e-001
2.6023302e-001,-1.5762719e+000,-1.5134423e+000,1.1276943e+000,-3.1379047e-001,-1.4103126e+000,-5.5767452e-001,1.5106098e+000,9.0656860e-001,2.6816347e-001,-2.0169483e-001
-1.3610792e+000,1.5295230e+000,7.6839559e-001,2.1603931e-002,-1.5844975e+000,1.2929987e-001,1.7416975e+000,-1.1011519e+000,-1.1117752e+000,-1.0752640e+000,-9.2667496e-001
-8.5783107e-001,1.6860736e-001,1.4290734e+000,1.2086645e+000,-4.7314856e-002,1.0784503e+000,-1.4338643e+000,-1.1230400e+000,3.9888494e-001,1.2860770e+000,1.0338288e+000
1.7699515e-001,2.4298326e-001,-7.2507855e-001,3.5103745e-001,-1.1561506e+000,-1.4147994e+000,7.0606074e-001,-6.9950503e-001,7.7108723e-001,-1.1411719e+000,3.1003378e-001
1.5636154e+000,-8.3006366e-001,1.0790169e+000,-1.5010088e+000,2.3890106e-001,-1.4039133e+000,7.5760155e-001,1.4374232e+000,4.0749286e-001,2.6266391e-001,-3.1186631e-001
-8.7747442e-002,6.5776863e-001,-1.7109379e+000,-4.1009421e-001,-1.0404911e+000,-1.2335936e+000,-3.0503452e-001,-9.5988930e-001,-9.0050826e-001,6.4710724e-001,1.1249885e+000
7.6484348e-001,-1.6007744e+000,8.7824334e-002,4.1108725e-001,-1.6276495e+000,-8.7110106e-001,-1.0217541e+000,-1.0524503e+000,1.3421187e-001,-1.7997084e+000,-1.9879282e+000
-8.6393601e-001,-1.1658888e+000,-1.5498106e+000,3.5207164e-001,-7.9389213e-001,7.9421835e-001,-1.6423900e-001,-1.3228593e+000,-7.2491800e-001,8.6062377e-001,-4.0927501e-001
-2.7341256e-001,-6.9790897e-001,-1.0543313e+000,3.7519047e-001,-1.1029450e+000,-3.6798235e-001,-9.1633808e-001,1.4748019e+000,7.7812127e-001,-2.9484111e-001,-2.8732406e-001
-4.4764030e-001,4.5780531e-001,-1.5080742e+000,1.1363926e+000,4.5484944e-001,8.4844303e-001,-2.9931749e-001,2.0855173e-001,-3.1623257e-001,-1.0756351e+000,1.5168888e+000
-3.9663237e-001,7.0394137e-001,-1.0048718e+000,6.2222483e-001,8.0789329e-001,1.0851856e+000,1.3858264e+000,-1.3282173e+000,-1.1757061e+000,-1.3977573e+000,1.0914690e+000
4.3365252e-001,-1.2491233e-001,-2.0582277e-001,-6.5007327e-002,7.3900607e-001,-7.5180501e-001,-1.2021611e+000,-4.5116218e-001,-6.4457228e-001,1.2326735e-002,5.1718021e-002
1.3954202e+000,7.5227074e-002,-1.0072079e+000,3.6355355e-001,-8.9048467e-002,1.3843166e+000,5.8698994e-001,1.1878369e-001,8.1357071e-001,-2.9171910e-001,1.3880798e+000
9.8464565e-001,2.1421784e-001,1.2009121e+000,-2.2442705e-001,9.1869474e-001,7.9954896e-001,-1.4021094e+000,1.5878406e+000,-1.2861843e+000,-1.0102553e+000,1.3758401e+000
1.5828464e+000,8.1881455e-001,7.7852038e-002,1.4198794e+000,7.4472310e-001,7.2218405e-001,-7.5303841e-001,2.4797335e-001,-1.6351365e+000,2.4059078e-001,1.0508718e+000
1.3506704e+000,-6.3219682e-001,1.6276962e+000,1.5389403e+000,9.8023173e-001,8.7053199e-001,-8.5253233e-002,3.0770723e-001,-7.8136771e-001,1.1781086e+000,2.5669992e+000
-6.3142833e-001,-5.0963601e-001,5.5409069e-002,8.0288414e-001,-4.2945442e-001,4.4964251e-001,8.4523988e-001,1.6424797e+000,3.8715736e-001,5.9409898e-002,-3.6924669e-001
-1.4915719e+000,1.4846169e+000,-1.2331255e+000,-1.5321584e+000,5.8041020e-003,1.3690490e+000,-3.7528198e-002,-4.5166760e-002,-2.5788637e-001,7.4879606e-001,-1.5526637e+000
-1.5364489e+000,-1.1357938e+000,-5.8631105e-002,-1.6228687e+000,1.1307650e+000,-1.2453086e+000,-9.2667447e-001,9.2028749e-001,1.4499868e+000,3.3774418e-001,-1.7066190e+000
5.2371706e-001,-1.2559208e+000,1.1235398e+000,-1.0803637e+000,-1.0591241e+000,1.0957997e+000,1.2229088e+000,-3.8733317e-001,-1.6571235e+000,6.0991945e-001,-1.7835472e+000
1.2896688e-001,6.1500415e-002,1.2477995e+000,4.9855700e-001,-8.4757513e-001,-1.6443150e+000,-8.5119707e-001,-7.9629013e-001,-5.2832465e-001,4.1148120e-001,8.6118305e-001
-4.1746030e-001,1.2649185e+000,4.6275339e-001,-7.9372524e-001,1.6871437e+000,-8.8001561e-002,-1.1154789e+000,1.0245962e+000,7.3107597e-001,1.3016091e+000,3.8460662e-001
1.5909642e+000,1.2344191e+000,-1.6988418e+000,-1.6262100e+000,1.7669181e+000,1.1687366e+000,-1.4140306e-001,-7.8294231e-001,-1.2372382e+000,-1.7745956e+000,3.6983888e-001
1.0553168e+000,-1.2222361e+000,1.1487111e+000,1.3581306e+000,1.1039958e+000,-8.0759379e-001,-1.0421341e+000,9.5550819e-001,-1.7152883e+000,8.0877258e-001,8.2510083e-001
-1.6945335e-001,-4.8214455e-001,-1.3339053e+000,-2.0525324e-001,1.0835462e+000,1.6931476e+000,1.2346008e+000,1.3820516e+000,9.0045543e-001,1.5860340e+000,5.0973300e-001
-7.8243370e-001,-4.9164633e-001,3.7849037e-001,5.3794229e-001,1.4149546e+000,1.0812853e+000,-1.0293885e+000,6.6453402e-001,1.2848003e+000,-1.1727095e+000,1.0810577e-001
-1.5913359e+000,8.2301716e-001,-1.3380557e+000,1.1232458e+000,1.4698121e+000,1.2391891e+000,1.3479136e+000,-1.7424968e-001,6.4442590e-001,1.3438231e+000,4.8506158e-001
-9.0240468e-001,-2.3314993e-001,5.6146758e-001,-1.2385419e+000,-6.0028067e-001,1.0022522e+000,4.4514811e-001,5.2259634e-001,7.7426484e-001,-1.6992096e+000,-1.5183358e+000
-3.1137489e-001,8.6629901e-001,2.1333394e-001,-5.4176353e-001,-3.6078233e-001,1.0367828e+000,6.2685816e-001,1.6622047e+000,1.1128686e+000,1.0870360e+000,-9.5374718e-002
5.4196474e-001,-1.2591586e+000,1.3189949e+000,-1.0903422e+000,1.2499450e+000,1.6331901e+000,-5.4165538e-001,-1.8920421e-001,7.9534780e-001,-9.2502802e-002,-5.3883719e-001
1.4450016e-001,-1.1147587e+000,1.4632206e+000,-1.4574610e+000,1.1214412e+000,-1.5168533e+000,-5.0190265e-001,-6.3515822e-001,1.1172337e+000,6.2743580e-001,-5.8863966e-001
-6.7800747e-001,9.7437986e-001,-1.2264755e+000,-1.5142579e+000,-9.6521229e-002,1.1581000e+000,-8.9749938e-001,6.7840817e-001,-1.3911237e+000,-1.2817751e+000,-2.5357103e-001
-1.3257672e-001,-1.6033487e+000,6.8747923e-001,1.4105322e+000,-1.4440452e+000,7.1907385e-001,1.1929923e+000,1.0602205e+000,-1.3824259e+000,-2.9107353e-001,-5.0323405e-001
1.5174752e+000,4.7351704e-001,-1.5204835e+000,1.3943653e+000,1.2068608e+000,-1.3196120e+000,8.3078439e-001,-1.0008287e+000,-9.9512541e-001,1.2350339e-001,2.5213786e+000
9.3798915e-001,3.5919461e-001,1.2129649e+000,8.7697455e-001,-1.3518154e-001,6.3032090e-001,7.2003889e-001,-1.4457198e-001,1.5548476e+000,-4.4479443e-001,1.6210151e+000
2.7329761e-001,1.2466436e+000,1.1505451e+000,8.5361828e-001,1.2350704e-001,-1.6513205e+000,-1.4066355e+000,9.1134690e-001,-7.3537194e-001,-2.7911788e-001,2.0743842e+000
-1.3284123e+000,-6.8496504e-001,-1.5705717e+000,6.2483502e-001,2.7086058e-001,1.3989430e+000,-6.7528828e-001,3.0302394e-001,1.1510207e+000,-1.5703212e-001,-4.1028711e-002
-1.1739053e+000,1.0081621e+000,1.6167263e-001,-1.6396936e+000,5.4209030e-001,-1.8205953e-001,-5.4967995e-001,1.1915669e+000,-7.3998968e-001,1.2848672e+000,-1.5947770e+000
-5.4728338e-001,8.0061349e-001,1.2643050e+000,-1.6924630e+000,3.5865712e-001,-8.1573723e-001,1.1910861e+000,-1.6129351e+000,-1.3999692e+000,-8.3992726e-001,-3.5367813e-001
1.4055379e+000,1.8589782e-001,2.9240216e-001,-4.3187213e-001,1.4561292e+000,-1.6712811e+000,-8.4805134e-002,-1.5141390e-001,1.1389750e+000,1.1029935e+000,8.6446615e-001
4.8829400e-001,-1.3754290e+000,-1.5875351e+000,6.9809543e-001,1.2998209e+000,-1.2869147e+000,7.2554815e-001,-1.5770030e+000,-5.5745690e-001,-3.2452909e-001,4.3083238e-001
1.3371777e-001,1.1151349e+000,2.5981832e-001,1.0531075e+000,-1.2252627e+000,-6.1688928e-001,-1.0920458e+000,-4.5106889e-001,7.4487691e-001,-3.7045161e-001,9.7912080e-001
