@RELATION fri_c0_500_5 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
@DATA  
-3.1564769e-002,1.9014313e-001,-5.3517170e-001,6.3180233e-001,-8.3356351e-001,3.9610009e-001
1.0898630e+000,-4.2322726e-001,-4.1906520e-001,-1.4243978e+000,6.9246555e-001,-2.5195242e-001
1.7181583e-001,4.8732299e-001,8.5838656e-001,1.5380860e+000,-1.0773328e+000,1.2600339e+000
2.7663715e-002,3.5734893e-001,-5.4104945e-001,1.5089236e+000,-1.0218075e-001,1.3032501e+000
3.2024779e-001,4.3152298e-001,-7.0602008e-001,-1.2038030e+000,-1.5346264e+000,-2.0732163e-001
1.1126777e+000,-1.4497899e+000,-7.8785400e-001,1.0211837e+000,1.0363304e+000,3.9336727e-001
5.0636177e-001,-1.3525480e+000,1.4605110e+000,-1.3683912e+000,-3.9409752e-001,-1.0008666e+000
-1.2677922e+000,2.5830876e-001,8.1979397e-001,4.2872641e-001,-2.7373409e-001,-6.9669081e-001
-1.2173112e+000,4.5038287e-001,9.4395993e-001,2.4156402e-001,6.1685485e-001,-1.6650079e-003
-7.8860138e-001,1.5383681e+000,6.4544711e-002,3.2868559e-001,-1.0491781e+000,3.2299081e-002
-5.8008316e-002,-1.1728257e+000,3.8168612e-001,1.5344857e+000,6.4047576e-001,3.4071463e-001
-1.0207423e+000,-9.9245764e-003,-1.0210885e+000,-9.8815299e-001,1.3961470e-001,-6.3121673e-001
1.4600254e+000,3.2660592e-001,1.2501210e+000,-1.2876504e+000,2.0719620e-001,2.5586556e-001
-2.6377619e-001,-6.9396408e-001,-7.1717784e-001,8.0142571e-001,2.8271897e-001,-1.8211463e-001
1.0539368e+000,1.0203741e+000,2.9411110e-001,1.3810081e+000,9.0935623e-002,9.7415857e-001
-6.1333392e-002,3.0162495e-001,1.1396515e+000,1.2263743e+000,1.1374560e+000,1.5184075e+000
-1.5672212e+000,-7.3351021e-001,-5.5571830e-001,-1.6850144e+000,1.4585690e+000,-1.8517686e+000
1.2714359e+000,2.3034413e-001,-1.1564602e+000,-1.4775151e+000,1.0840678e+000,4.5436926e-001
5.8653482e-001,-8.3223557e-001,5.0529450e-001,-5.1137668e-001,-1.0184486e+000,-7.2012633e-001
-8.4157862e-001,-7.1776678e-001,1.8068809e-001,-1.2209272e+000,-8.9268994e-002,-1.4334764e+000
7.5918984e-001,-1.1644938e+000,1.4547401e+000,-1.2405046e-001,-2.3451030e-001,-1.6842947e-001
-1.0630710e+000,-1.5424009e+000,1.6768095e+000,1.3762259e+000,1.0193949e+000,2.7705347e-001
1.4052017e+000,-5.8832143e-001,5.0563706e-001,1.3140227e+000,-9.4799220e-002,1.2150271e+000
1.7369974e+000,-1.3294238e+000,-7.3899258e-001,-7.6665281e-001,-1.6712332e+000,-1.1607256e+000
-1.0396731e+000,-1.1494550e+000,1.2637280e+000,-2.8912788e-001,-1.1094117e+000,-9.2241327e-001
-4.5924258e-001,6.9486424e-001,-1.5484416e+000,-1.2209247e-001,-1.6192585e+000,3.1314311e-001
-4.9196464e-001,-1.0945963e+000,2.9586715e-001,-7.6759207e-002,1.3136983e+000,-7.4541121e-001
7.7249011e-001,-1.1961851e+000,-6.5648240e-001,-1.2788091e+000,-1.4185919e-002,-1.3230991e+000
-4.9754306e-001,-1.8003135e+000,4.3234775e-001,1.0640177e+000,1.4506504e+000,-5.4125862e-001
1.4377827e+000,1.6848725e-001,6.6078731e-001,-2.5472533e-001,1.4063072e+000,9.8854772e-001
-4.1410047e-001,5.7465195e-001,-3.3944598e-001,1.4028175e+000,1.1757829e+000,1.2923474e+000
1.6822664e+000,-8.8835953e-001,-1.1971313e-001,1.0424243e-001,3.9332257e-002,-1.2377843e-001
-6.1028098e-001,-1.5436400e+000,-1.9859862e-002,-3.1714414e-001,8.7572421e-001,-1.0375982e+000
-9.1433754e-001,1.4147389e+000,-1.6063591e+000,1.6064205e+000,7.1428999e-001,1.6759873e+000
9.2324639e-001,-3.5599701e-001,1.0260548e+000,-1.3186255e+000,4.5415609e-001,4.9593796e-002
1.5324326e+000,-8.4944061e-001,5.6407083e-001,6.3684417e-001,-1.5591439e-001,4.5268623e-001
-1.5872917e+000,1.2636847e+000,-1.3708190e+000,1.0872833e+000,4.4972982e-001,-6.5827452e-002
-1.0459991e+000,-9.2730370e-001,1.4378934e+000,-4.1434157e-002,-1.4090306e+000,-1.1354692e+000
-9.2429615e-001,9.6497112e-002,6.4760329e-001,-1.0317728e+000,-1.6831242e-001,-1.4452043e+000
-8.8335524e-001,8.8919485e-001,4.1958260e-001,-1.6701120e+000,-6.5680504e-001,-1.5099122e+000
-1.2268146e+000,1.2698382e+000,-2.5873893e-001,-2.6028019e-001,-1.4091993e+000,-1.2198883e+000
-3.4907809e-001,-1.5640293e+000,1.4713090e+000,-7.0033865e-001,8.9752178e-002,-1.0272144e+000
1.3109926e+000,7.6040815e-001,3.6499811e-001,1.0196842e+000,-8.5346540e-001,1.0593613e+000
7.2243768e-001,-1.4513034e+000,-9.8829848e-001,1.2471572e+000,-7.6453590e-002,5.9509999e-001
1.0030961e+000,-7.8383529e-001,-1.1981187e+000,-3.1395030e-001,-1.4604809e+000,7.4564780e-002
-4.1764988e-001,6.6683462e-001,-6.5254343e-001,-1.9328890e-001,-6.3399752e-001,1.2820417e-001
8.2515994e-003,-1.2425245e+000,-1.0258484e+000,5.6100552e-001,9.2904670e-001,9.7425759e-002
6.8449212e-001,-1.1447769e+000,-1.3138786e+000,-1.9933705e-001,-1.4701027e+000,-5.1889023e-001
4.8973223e-001,-4.6353926e-001,-1.0730524e+000,9.5845154e-001,-1.3902122e+000,4.4459754e-001
-1.8215509e-002,-1.7830644e+000,1.6731378e+000,7.6353326e-001,8.4908381e-001,3.0519382e-001
-6.3521979e-001,-4.4455805e-001,-9.9688337e-001,1.4893820e+000,-4.5665842e-001,4.7133744e-001
7.0803393e-001,-4.4119011e-001,1.1776228e+000,9.8619301e-001,-9.1721119e-001,7.8330349e-001
1.3077922e+000,-1.7295717e+000,-2.8184400e-001,1.0084365e+000,-1.5991112e+000,-1.2335250e+000
6.2629655e-001,1.0932764e-001,2.2630726e-001,1.5878869e+000,1.8340406e+000,1.7822830e+000
-1.5062433e+000,1.1040639e+000,-6.2039338e-001,1.4372170e-001,1.3929517e+000,-6.0681517e-001
-8.5021492e-001,-1.4020123e+000,-7.0890346e-001,-1.3748204e+000,-4.8036148e-001,-1.8550327e+000
1.5116093e+000,1.0047348e+000,1.4337243e-001,-1.3496504e+000,1.8404421e-001,-8.3362554e-001
-1.5007068e+000,4.6997320e-001,8.1288727e-001,1.5793716e-001,4.8429556e-001,-8.6514289e-001
1.1968276e+000,1.3106701e+000,1.6190466e+000,1.2743833e+000,-5.2416538e-001,1.5736858e+000
1.0405065e+000,-1.3973436e+000,4.6658653e-001,2.2081552e-001,-7.8382396e-001,-6.7289729e-001
1.2679191e+000,7.6379868e-002,-1.3036367e+000,-1.3238262e+000,1.6115527e+000,7.8347945e-001
8.5654232e-001,4.0630843e-001,3.2346469e-002,4.7189517e-001,1.2857544e+000,1.5002961e+000
8.8653616e-001,-1.4393167e+000,-8.6684496e-001,-1.6165318e+000,1.6328706e-001,-1.5804202e+000
1.3295198e+000,1.2040870e+000,4.2068047e-001,3.6302706e-002,-3.2107593e-001,1.3775260e-001
5.1002668e-003,2.1703516e-001,6.5712493e-001,-8.3206691e-001,7.6254364e-001,-1.5741037e-001
6.9450888e-001,-7.5284007e-001,-8.7399129e-003,1.2740096e+000,-4.1986476e-001,4.5181099e-001
1.6607419e-001,-1.2014419e+000,7.5138737e-001,1.4605399e+000,-1.7387357e-001,5.4908486e-001
-1.1751164e+000,1.1650494e+000,4.3641846e-001,1.1926682e+000,-5.5951882e-001,3.3563282e-001
9.0387199e-001,1.5206774e+000,1.2301010e+000,1.1471963e+000,2.6753266e-001,1.3423762e+000
-1.3429543e+000,2.3115176e-001,-3.9062401e-001,8.5104382e-001,-6.7983025e-001,-7.7663556e-001
-8.3972832e-001,3.9430465e-001,1.4136425e+000,1.3905212e-001,-1.4998479e+000,-1.6059319e-001
1.1793783e+000,1.4088763e-001,-6.8917963e-001,1.1377671e+000,-9.0268994e-001,1.1771433e+000
-9.2881385e-001,-1.3966330e+000,2.8623013e-001,7.7003366e-001,-1.0376645e-001,-5.1846274e-001
-4.3366360e-001,-3.6324336e-001,7.7569104e-002,1.0441575e+000,-1.6948870e+000,-1.1003564e-001
1.3675785e+000,1.4122089e+000,-1.1280987e+000,1.1041241e+000,1.8135548e+000,1.4517040e+000
-8.9145314e-001,-7.7766975e-001,5.3523694e-001,5.3172043e-001,-1.1573655e+000,-9.7119614e-001
1.6647890e+000,4.6358027e-001,1.3006919e+000,1.0333028e+000,-2.1262102e-001,1.7660826e+000
-8.8097119e-001,1.4211177e+000,-4.3894408e-001,1.0443028e+000,-1.4901946e+000,9.1609327e-002
1.5967789e+000,6.7204142e-002,6.3607107e-001,-1.3255743e+000,-1.5470291e+000,-6.5159875e-001
-2.4260012e-001,-6.4357666e-002,1.1502898e+000,2.3313391e-001,-3.8498268e-001,3.2888667e-001
1.2748475e+000,7.5820213e-001,7.7500739e-001,4.0393734e-001,-8.6941812e-001,6.6505091e-001
-1.4170975e+000,-1.6324400e-001,3.2089865e-001,-1.1471635e+000,1.3252962e+000,-1.2546660e+000
1.3766165e+000,1.4310274e+000,-7.7927238e-001,1.0819610e+000,3.6018408e-001,1.1726992e+000
-1.2589307e+000,1.2663815e+000,1.1042670e+000,-8.4465354e-001,5.2053706e-001,-1.0054619e+000
-1.0017469e+000,-3.5154230e-001,1.1620425e+000,1.0358709e+000,6.9379208e-001,2.7799294e-001
3.8244329e-001,5.2292307e-001,-1.5514104e+000,7.2987656e-001,5.8494258e-001,1.8520663e+000
-1.1019716e+000,1.5010670e+000,1.6770780e+000,9.4446972e-001,-3.6768977e-002,7.0504478e-001
2.7404225e-001,2.2752334e-001,7.6678842e-001,9.2116509e-001,1.9027327e-001,9.5544303e-001
-9.6663778e-001,-1.3949010e+000,4.4166617e-001,-1.1818063e+000,3.8409576e-001,-1.6269394e+000
1.4532032e+000,1.3134164e+000,-1.6733319e+000,4.1639415e-001,-1.0660743e+000,9.8837923e-001
1.8939649e-001,6.4337568e-001,2.9672522e-001,-1.2401622e+000,4.6684354e-001,-9.8593640e-002
-1.3861911e+000,1.4594759e+000,2.5101774e-001,-2.0532599e-001,-5.1346518e-001,-1.4572304e+000
-8.0898571e-001,-5.2005171e-001,8.6433805e-001,-8.7881366e-001,5.7549267e-001,-7.9106378e-001
-9.2689503e-001,-1.4456707e+000,-4.5226770e-001,-9.8110380e-002,-5.3522749e-001,-1.5861718e+000
1.6947023e-001,-1.6725035e+000,-8.4833300e-002,-8.7233494e-001,-1.2500698e+000,-2.1405876e+000
1.0507020e+000,-2.4838939e-001,1.1751298e+000,3.4289915e-001,8.7175611e-001,1.0992686e+000
-1.2895914e+000,-8.2348977e-001,6.1476545e-001,1.5460428e+000,-4.6139766e-001,-4.1811843e-001
-2.6894057e-001,9.0657121e-001,-5.6551290e-001,5.0184161e-001,1.1449661e+000,7.5148138e-001
-1.0689923e-001,-1.0736364e+000,-1.0140091e+000,-9.3913546e-001,-1.0990699e+000,-1.0052741e+000
-6.9268429e-002,7.4111032e-001,1.7057718e+000,-1.1709126e+000,-1.0020120e+000,1.7351649e-001
6.1600587e-001,1.6598466e+000,-1.3808549e+000,1.1169746e-002,1.2144548e+000,1.9381728e+000
1.1106697e+000,7.1979233e-001,8.3017072e-001,-3.5645345e-001,-4.1317649e-001,5.4161627e-001
1.2853840e+000,1.4280163e+000,-3.0544276e-001,-1.5387992e-001,1.2372262e+000,3.2162767e-001
-1.4182307e+000,-4.7317333e-001,1.4084170e+000,5.4827525e-003,9.5502437e-001,-1.7052865e-001
1.8011834e+000,-3.3421185e-002,-2.8533891e-001,-1.1593614e+000,5.9874357e-001,2.7810963e-001
-4.1069740e-001,-2.1097464e-001,4.8091345e-002,-7.4774889e-001,-6.2000562e-001,-1.2404197e+000
-2.3464570e-001,9.0732669e-001,6.1612414e-001,-3.1409410e-001,9.5079057e-001,8.3951011e-001
8.0274707e-001,6.0022619e-001,6.1232176e-001,9.2415922e-001,1.2198013e+000,1.9283176e+000
-1.4018998e+000,-1.2098191e+000,1.0740472e-001,1.4003038e-001,3.5675589e-001,-1.5998533e+000
-1.8554632e-001,-4.7296236e-001,-1.1830784e+000,6.1384795e-001,1.1951286e+000,4.7864896e-001
-9.1665389e-001,-3.0746302e-001,-6.4379893e-001,6.6633039e-001,1.4799669e+000,1.2928821e-001
-8.3059594e-001,-1.3357487e+000,5.5467525e-001,-1.1316384e-001,1.3635506e+000,-7.6736410e-001
-2.0981346e-001,-1.3796553e+000,-1.5852593e+000,1.3233168e+000,-1.4644380e+000,1.9040536e-001
1.6975342e-001,-1.4673901e+000,-3.3738217e-001,7.1842395e-003,7.0909885e-001,-9.2758542e-001
-1.3027103e+000,-1.8208085e+000,5.2507257e-001,-6.9404423e-001,-1.3133734e+000,-1.9830731e+000
2.9305879e-001,-1.1898549e+000,-1.6895670e+000,-5.6825090e-001,1.6010036e-003,-2.6013570e-001
-2.7272332e-001,3.3532331e-001,-8.7291071e-001,-1.2612519e+000,1.8080520e+000,2.0912755e-001
3.6650455e-001,-2.7463244e-001,1.3186579e+000,-8.8041751e-001,6.5952635e-001,4.8830860e-001
-1.6924750e-001,1.3769143e+000,1.1959063e+000,3.8481708e-001,2.4974713e-001,7.4569192e-001
1.5172370e+000,-1.0077121e+000,-8.1839430e-001,1.3912096e+000,7.0941621e-001,9.4453391e-001
1.4121126e+000,-1.6722909e+000,-1.6081375e-001,-1.0767376e+000,-9.1112375e-001,-2.1209465e+000
7.2871566e-001,-4.0198408e-001,3.9109688e-001,3.4226666e-001,6.1040385e-001,5.5522623e-001
1.2935029e+000,8.7300364e-001,2.5101832e-002,-1.4614003e+000,5.0153786e-001,-2.9210444e-001
-1.2608802e+000,7.3106731e-001,-9.5924755e-001,-6.4711855e-002,-8.9582864e-001,-9.0147532e-001
1.3016548e+000,-6.0881889e-001,1.6418072e+000,-6.2282981e-001,1.7661925e+000,1.1166277e+000
-3.5539175e-001,1.3664425e+000,-8.9020994e-001,-8.3584742e-001,1.0871821e+000,4.1164077e-001
7.8537158e-001,-4.7205588e-001,-1.5290780e+000,-1.0930660e+000,1.0329493e+000,4.4120616e-001
1.5635564e+000,-5.6973397e-002,1.0128678e+000,1.0306526e+000,1.7542466e+000,2.4479992e+000
-2.7264925e-001,6.8677681e-001,-7.1075946e-001,7.3997512e-001,-1.2931366e+000,7.8167535e-001
1.0041781e+000,3.0896574e-001,-4.9968338e-002,8.0265004e-001,1.1856688e+000,1.3894939e+000
-5.6750255e-001,-8.1478999e-001,-1.7140173e+000,-9.4567925e-001,1.5067195e+000,-8.6347832e-002
1.5212151e+000,1.9156737e-001,-1.0362290e+000,-3.4398922e-001,-1.5829337e+000,5.5601900e-001
-1.1035447e-001,1.2407083e+000,2.9000261e-001,1.4015384e+000,4.2856662e-001,1.3430460e+000
-1.0218488e+000,2.2114226e-001,-1.6633174e+000,-4.4808958e-002,2.0361837e-001,5.0997856e-002
1.6149891e+000,-2.1075796e-001,1.6641850e+000,-6.2858344e-001,-1.4166586e+000,9.1656577e-001
-1.4631740e+000,8.5701865e-001,-5.6886035e-001,1.0915538e+000,1.2029698e+000,-1.6135127e-001
8.5787056e-003,-1.7058559e+000,-6.3677624e-001,-8.0588218e-001,1.5655039e+000,-1.1560621e+000
-6.4887156e-001,9.2669555e-001,5.9045863e-001,8.7740604e-001,-1.1394355e+000,2.8915769e-001
1.4946719e+000,-1.2991139e+000,-1.1506684e+000,8.7727517e-001,-6.6213266e-003,3.3668685e-001
4.4784863e-001,-4.3400429e-001,1.5496796e+000,6.3840448e-001,-3.2797052e-001,1.3163765e+000
7.7544340e-002,5.1733815e-001,-1.5015406e+000,-8.1088873e-001,-1.2269471e+000,2.4277017e-001
6.6049723e-001,1.3248078e+000,7.8752138e-001,-8.3615982e-001,1.1971104e+000,6.4839541e-001
-1.4406029e-001,-1.1444703e+000,7.1524607e-001,3.2426873e-001,-4.9786333e-002,-3.6686035e-001
-5.3229671e-001,1.3342136e+000,2.3498384e-001,-3.9956106e-001,1.1736662e+000,2.8120031e-001
1.7800053e+000,-5.4676867e-001,-1.1779974e+000,5.6593677e-001,-1.1056107e-001,1.0987527e+000
6.0697453e-001,-1.6943507e+000,-1.3976681e+000,2.2686378e-001,-1.1197160e+000,-6.7483168e-001
-1.5854257e+000,-1.3082309e+000,-7.4948036e-001,1.0231673e+000,-2.1039993e-002,-6.2301273e-001
-8.1155505e-001,5.6574890e-001,-1.3587986e+000,1.2541293e+000,-3.5086279e-001,7.9170404e-001
2.7393235e-001,1.6151119e+000,1.0348270e+000,7.3949212e-001,1.3394662e+000,1.8733286e+000
3.2607735e-001,1.9782527e-001,-9.8223596e-001,-1.4526652e-001,3.8471427e-001,7.5191797e-001
-2.3830155e-001,-2.2677234e-001,-1.5623916e+000,-5.6821833e-001,-1.3420943e+000,-3.0550650e-001
1.5608847e+000,5.1159927e-001,-3.9084035e-001,9.1890941e-001,2.9205449e-001,1.0142156e+000
1.4928750e+000,2.9200066e-001,1.5427210e+000,-1.3234379e+000,-8.0005084e-001,3.8744171e-001
-9.3721883e-001,-1.0899139e+000,2.0675788e-001,-1.1253880e+000,1.2478816e+000,-1.3191179e+000
-4.1444558e-001,1.6758946e+000,-1.4419093e+000,7.7187666e-001,1.6595589e+000,2.1402721e+000
-8.4167177e-001,-1.2875836e+000,1.5784275e+000,-5.2401825e-001,-3.2438551e-001,-7.4666377e-001
2.5345345e-001,7.7201511e-001,1.4436749e+000,1.5816630e+000,-6.7054378e-001,2.0126081e+000
3.8859505e-001,1.5490811e+000,-1.4993455e+000,-2.1089366e-001,1.6462269e+000,1.9246486e+000
-5.1009932e-002,2.1213232e-001,-1.3990672e+000,-1.1114350e+000,-8.1617563e-001,-2.6037790e-001
2.3809560e-001,4.1953121e-001,-5.7121190e-001,1.5196297e+000,1.7075989e+000,1.9649079e+000
6.4005877e-001,-1.5093118e+000,1.5182694e+000,-3.5098284e-001,-1.2896529e+000,-9.8320552e-001
-1.3838678e+000,-1.2256460e+000,8.1260031e-001,-1.4425537e+000,-5.9162378e-001,-2.0997167e+000
-3.1915586e-001,1.3660469e+000,1.2955768e+000,6.7619890e-002,-6.9511590e-001,6.0228270e-001
-5.2940774e-001,1.6703711e+000,2.5861916e-001,-1.2091047e+000,-8.6010371e-002,-6.0069684e-001
5.8144034e-001,-5.6080917e-001,-9.7684874e-001,1.4347346e+000,-8.7693274e-001,1.0484632e+000
8.7326490e-001,3.0431167e-001,-1.1986996e-001,-3.3016574e-001,6.6721501e-001,4.1784551e-001
6.8084057e-001,-7.3559115e-001,-1.0052133e+000,7.2228151e-001,-5.9190979e-001,1.4925898e-001
9.1953826e-001,-3.3760921e-001,-1.7256352e-001,1.3261872e+000,-1.0801082e+000,6.4687019e-001
4.4560558e-001,-1.6712268e+000,-8.8963589e-001,-4.4260622e-002,1.0808348e+000,-4.4979462e-001
-1.1006676e+000,7.2892715e-002,-1.4595772e+000,7.0657074e-001,-6.9269419e-001,2.8098757e-001
1.1240534e+000,6.1059997e-001,-1.0688676e+000,5.7521361e-001,8.6014008e-001,1.7409049e+000
-1.4384041e+000,-1.8728431e-002,-9.0243889e-001,2.3801079e-001,-4.6376980e-001,-7.8209760e-001
1.3717903e+000,-1.6329975e+000,6.7415984e-001,8.5277524e-002,1.7105282e+000,-5.0961317e-001
-1.4886290e+000,3.1984645e-001,-2.1395909e-001,-1.9861641e-001,-1.3836296e+000,-1.3773702e+000
-1.1808220e+000,-9.8715697e-001,-2.3923543e-001,-1.0945213e+000,4.8318346e-001,-1.7380027e+000
1.2035692e+000,-1.5581282e+000,-9.4574748e-001,-5.5302164e-001,-6.7674398e-001,-1.0582677e+000
1.6973051e+000,9.6292530e-001,1.1137611e+000,-1.4378721e+000,4.3488533e-001,-1.6813143e-001
-1.0213861e+000,1.2491133e+000,-7.5696724e-001,6.3799544e-001,1.6074751e-002,2.1091561e-001
4.3631741e-001,-5.7908060e-001,1.4214784e+000,-1.0013314e+000,-5.7052720e-001,-1.7973273e-001
6.7706087e-001,1.3121463e+000,-7.2604582e-001,1.3841815e+000,2.1325250e-001,1.1264419e+000
5.3759986e-001,1.1595943e+000,7.3950564e-001,-1.2659015e+000,1.0481112e+000,-1.2663811e-001
1.4746826e+000,7.2175697e-001,-1.6444140e+000,2.6479193e-001,1.2889031e+000,1.6710513e+000
1.4592687e-001,-3.9223384e-001,4.2267052e-001,6.6802000e-001,-6.2638237e-002,-5.9771391e-002
-8.1530735e-001,2.6033282e-001,-8.2448275e-001,-1.6538238e+000,-1.3080752e+000,-1.6983074e+000
-8.7848830e-001,-1.1132657e-001,-8.2412882e-001,1.5274605e+000,-5.4970621e-001,2.6643879e-001
1.5531691e+000,-3.4883120e-001,-1.1535973e+000,-1.1298227e+000,1.5760900e+000,2.6852969e-001
-8.9034616e-001,-1.1961739e+000,-1.2760213e+000,1.0560596e+000,-5.9050954e-001,-7.2847024e-002
7.1475247e-001,-1.7139070e+000,2.5663558e-003,1.5940845e+000,-5.2007871e-001,-3.1374419e-001
1.3995317e+000,8.0623027e-001,-6.7072339e-001,-1.6892044e+000,-8.4178125e-001,-6.2985211e-001
1.4710032e+000,1.4149867e+000,5.4607101e-001,-8.6437288e-001,-1.4986518e+000,-1.1185976e+000
7.1812829e-001,1.5860728e+000,-1.6192223e+000,4.2411844e-001,-1.4949761e+000,9.9711770e-001
-1.4931823e+000,-1.0959105e+000,-8.2666794e-001,-3.7672930e-001,1.4000777e-001,-1.0716379e+000
