@RELATION fri_c2_1000_5 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
@DATA  
-1.7851927e+000,-1.7435918e+000,-6.5351800e-001,1.0961195e+000,-2.5569343e-001,2.1185113e-001
1.4077148e+000,1.5415169e+000,8.3330932e-001,2.0616378e-001,-1.3516149e+000,1.6379777e-001
-1.4097739e-001,6.2356491e-001,3.6569027e-001,-1.9291863e-001,-1.5032531e+000,-8.7584010e-001
-2.0620878e-001,-6.1648164e-001,-1.0979334e+000,-1.3815872e+000,5.4532150e-001,8.9873263e-001
3.6625497e-001,4.5206959e-001,7.3817965e-001,8.3769074e-001,-1.6577507e-001,-1.1726649e+000
-8.4102798e-001,-9.6151739e-001,-9.6157173e-001,-1.5215420e+000,1.5431978e+000,5.0496599e-001
3.1783666e-001,2.8085138e-001,1.7346159e-001,7.7503811e-001,-4.9882926e-001,-4.1618110e-001
1.4319106e+000,1.4188318e+000,1.2813135e+000,4.0684754e-001,-9.2758959e-001,2.8333875e-001
-2.2676802e-002,3.7340214e-001,1.8217274e+000,1.7860209e+000,9.8002361e-001,8.8912717e-001
1.4208149e+000,1.5806288e+000,6.5927078e-001,2.9365209e-001,1.1812196e+000,1.0618847e+000
4.8487575e-001,1.3539376e+000,8.0257522e-001,-5.1464926e-001,-7.6074955e-001,-2.1029541e+000
-3.5394880e-002,1.3564786e-001,2.2977402e+000,1.6791627e+000,-2.5577361e-001,8.5210470e-001
-1.2076056e+000,-1.3043464e+000,-1.4337635e+000,-1.3973034e+000,-9.3234560e-001,-1.3073179e-002
6.5190393e-001,1.2814087e-001,-5.6731191e-001,-3.2137467e-001,1.3260319e+000,-2.9452527e-001
-1.2255899e+000,-8.8460344e-001,2.9154164e-003,1.6213804e+000,3.0941632e-001,9.5839583e-001
-6.6662808e-002,-7.4411761e-001,-3.8293206e-001,-1.5284296e+000,-1.2139224e+000,3.4717733e-001
-3.0611021e-001,-5.8258274e-001,-4.5813373e-001,-8.9997743e-001,-1.1547513e+000,6.4937235e-001
-8.1017720e-001,-2.0042962e-001,3.6915140e-002,2.3314378e-001,-9.9535218e-001,5.5850219e-001
3.1301071e-003,3.0482113e-003,-1.3137769e-001,7.2250294e-001,-1.4099753e+000,3.7377333e-001
6.4449490e-001,2.0819905e-001,9.6200709e-001,1.0059498e+000,-8.3579119e-001,-6.7212449e-001
3.8328677e-001,8.5269517e-001,6.9673691e-001,1.4526277e-001,9.9629674e-001,-1.3193462e+000
1.6773343e+000,1.5512912e+000,2.2042353e-001,-4.4122937e-001,1.6264822e+000,1.1458240e+000
-1.3074603e+000,-5.6196296e-001,-3.7983105e-001,8.2821972e-002,-1.5804796e+000,5.9089232e-001
1.4159932e+000,8.6043064e-001,1.1154595e+000,-3.3199628e-001,-1.6243348e-001,-1.2947335e+000
1.1952548e+000,1.4184726e+000,1.4095553e+000,6.7577486e-001,-1.1974833e+000,-2.8073086e-001
8.3121163e-001,1.1421366e+000,4.9561875e-001,-8.7388983e-001,4.0551748e-001,-1.6021433e+000
2.6480155e-001,-3.2699069e-001,-2.8255762e-001,2.1256527e-002,1.5389519e+000,1.0176278e+000
-3.1456282e-001,-5.3284244e-002,4.2148776e-001,7.4975129e-001,2.7701611e-001,9.6868080e-001
1.4087889e+000,4.8498251e-001,2.0859203e+000,1.6797203e+000,-1.5934277e+000,-1.4564574e+000
-1.0632226e-002,-3.5184227e-001,-3.5595669e-001,-6.3758417e-001,-9.4445004e-001,6.8825077e-001
-3.6597935e-001,-5.2355070e-001,8.1572653e-002,1.6082767e+000,-3.9481588e-001,1.2834499e+000
1.8720281e+000,1.4097943e+000,9.5607174e-001,-7.6047604e-002,6.1692220e-001,7.3350256e-001
4.4075055e-001,4.0712624e-001,8.7230751e-001,1.3985235e+000,-1.4860217e+000,-9.0663867e-001
-1.6911459e+000,-1.5090068e+000,-1.0810713e+000,7.8077276e-002,9.9165829e-002,3.4600922e-001
1.5092710e+000,1.6640083e+000,-2.7558578e-001,-1.3737418e+000,4.5153034e-001,3.3748806e-001
-1.0314363e+000,-1.1647863e+000,-1.2744503e+000,1.0672931e+000,5.4136613e-001,1.2992940e+000
2.7604304e-001,8.0427850e-001,-6.1896450e-001,-1.2983681e+000,-2.5613417e-001,-1.7688792e+000
9.8449639e-001,1.3498039e+000,-1.2287213e+000,-1.7080832e+000,-6.4922935e-001,-7.7323881e-001
-2.4454538e-001,1.6712162e-001,6.8322651e-001,1.6114799e+000,-1.0905941e+000,8.1553510e-001
-1.5832413e+000,-1.3252637e+000,-9.8636648e-001,-3.9041062e-001,1.5902976e+000,1.4987417e-001
8.3516334e-001,1.3746890e-001,-1.3000659e+000,-1.0994405e+000,-9.1260939e-001,-8.7204270e-001
-7.0238854e-001,-1.3813155e+000,-5.1049239e-001,1.7541607e+000,-9.9415867e-001,6.0600141e-001
-1.9406197e+000,-1.4897541e+000,-4.9022125e-001,1.6535079e+000,-1.0027036e+000,2.8174984e-001
-6.2387957e-001,5.7288956e-001,-1.4882055e-001,-1.4944693e+000,9.0572481e-001,2.3873806e-001
-1.1342019e+000,-8.8911920e-001,-1.5156807e+000,-1.6698965e+000,2.1439615e-001,4.4358869e-001
3.8790882e-002,-4.8172019e-001,-7.5238461e-002,1.3579534e+000,-4.7306279e-001,1.1681355e+000
1.3122154e+000,1.4770199e+000,2.7661463e-001,-9.9422658e-001,1.7050542e+000,2.0837516e-001
-3.9598229e-001,-9.3797273e-001,-1.3376471e+000,-1.6427096e+000,4.1680856e-001,7.6080815e-001
-1.0259998e+000,-9.2430675e-001,-7.5072010e-001,6.9162633e-001,-6.7958301e-001,9.9699226e-001
-7.7717844e-001,-6.5072424e-001,-3.1017364e-001,-4.9229175e-001,-2.6299176e-001,4.7122204e-001
-3.0229940e-001,5.0964316e-002,-5.5800179e-001,-4.7232601e-001,9.9146759e-001,8.8037168e-001
-4.2550732e-001,2.0518963e-001,9.7303102e-001,6.4944522e-001,1.6412753e+000,1.0732403e+000
-3.9224559e-001,-4.7772037e-001,-3.4071575e-001,8.0613035e-002,-3.3258453e-001,7.6985193e-001
-1.2063162e-001,5.6611895e-001,-1.2158225e+000,-1.5496083e+000,6.8778023e-001,-3.2287546e-003
6.7564443e-001,1.8806604e-001,-4.1736002e-001,-1.5363790e+000,-3.5017931e-001,-1.2776864e+000
-1.7140642e+000,-1.6318122e+000,-1.2841339e+000,1.0276421e+000,2.9907711e-001,6.2825125e-001
-1.5164579e-002,3.4404973e-001,1.0928760e+000,8.3031819e-001,1.5166290e+000,3.3348683e-001
1.2654972e-001,4.2676101e-002,-1.7336020e+000,-1.7726892e+000,3.3301266e-001,8.1018874e-001
-1.5502736e+000,-1.2719999e+000,-5.4238784e-001,5.7508510e-002,8.0997637e-001,-5.5170185e-002
1.1393828e-001,4.1823132e-001,3.2194000e-001,-1.2234445e-001,6.5038799e-001,-2.9481776e-001
-1.8648551e+000,-1.4249222e+000,-1.6708670e+000,-8.9692428e-001,8.4383795e-001,3.9654153e-001
1.2734648e+000,1.1046529e+000,-5.7289290e-001,-7.0588910e-001,-1.9103784e-001,-6.7589081e-001
-3.6522901e-001,3.3400094e-001,1.2556968e+000,1.7906904e+000,-1.4644594e+000,3.4360500e-001
-9.0279727e-001,7.7997006e-002,-5.7548673e-001,-8.5312276e-001,-5.7237974e-001,8.4543818e-001
-5.4842827e-001,-6.2027830e-001,-3.2504500e-001,2.9698919e-001,-1.2447773e+000,7.4779540e-001
-7.4401444e-001,-1.4460920e+000,-2.0180140e+000,-1.2854372e+000,-7.9100768e-001,6.8088774e-001
1.6224257e+000,1.5181000e+000,9.4869038e-001,2.1616143e-001,2.7013554e-001,9.3472661e-001
-1.4250489e+000,-1.0457353e+000,-5.8148726e-001,-8.1604281e-001,-4.9480918e-002,-2.0440419e-001
1.8228058e+000,1.5117031e+000,1.9578795e+000,1.4938494e+000,-6.8782027e-001,9.8765720e-001
1.2362823e+000,3.1629378e-001,-1.0169342e+000,-1.6803672e-001,1.3906814e+000,-1.2128890e+000
2.6813294e-002,6.5757520e-001,4.0514711e-001,8.0228725e-001,-4.9866417e-002,-4.9531657e-001
-5.4083742e-001,-1.1558680e+000,-1.0373660e+000,-8.3789268e-001,-1.5203126e+000,2.3223140e-001
1.3377030e+000,8.5816124e-001,8.7479916e-001,-4.6262817e-002,-6.4119846e-001,-1.6810343e+000
1.1579305e-001,7.5596432e-001,-1.0423253e+000,-1.5195157e+000,2.9750590e-001,-1.1244362e+000
4.3432930e-001,1.0394324e+000,4.7363226e-001,-4.1097139e-001,-1.3089326e+000,-2.3925455e+000
-1.0920153e-001,-8.1382735e-001,-7.7664180e-001,9.2726988e-001,5.4487211e-001,1.6964612e+000
-7.9799148e-001,-1.4729815e+000,-6.7601585e-001,-1.5619703e-001,7.2438500e-001,2.7074634e-001
-4.2146524e-001,-1.4700683e+000,-5.1283184e-001,1.5092440e+000,1.5864872e+000,1.1151910e+000
-1.9317444e+000,-1.6863351e+000,-6.2213944e-001,-1.6829036e+000,1.4541865e+000,-3.4023923e-001
1.5258150e+000,1.3344836e+000,2.6706192e+000,1.0801583e+000,1.6865468e-001,1.2973795e+000
-1.1249529e+000,-1.4442913e+000,-6.5742123e-001,5.0140492e-001,1.5628514e-001,1.0459712e-001
-1.3832619e+000,-1.6981824e+000,-7.8437144e-002,-1.0767193e+000,-1.2580648e-001,-8.3306289e-001
8.4784606e-001,4.7508676e-001,-2.2412975e-001,-1.0827608e+000,3.1658763e-001,-2.0227061e+000
-1.3120356e+000,-1.0757062e+000,-7.9841979e-001,3.5249132e-002,-1.2587466e-001,3.6803967e-001
1.1581739e+000,1.1394255e+000,-7.2873225e-001,-6.8675249e-001,8.5652395e-001,-6.0416273e-001
7.1659526e-002,-3.0064314e-001,2.4889877e-002,-3.3260212e-001,3.1061307e-001,6.4001092e-001
-9.8666944e-001,-1.6394702e+000,-7.8894999e-001,-8.9568897e-001,-8.3805410e-001,-3.3018908e-001
-2.6749194e-001,-6.2984312e-001,-5.5260813e-001,-6.4716280e-001,1.5234112e+000,1.0662359e+000
-2.4864738e-001,-8.3886345e-001,-4.5612246e-001,-9.6540474e-001,-1.9785727e-001,3.1298738e-001
2.5404169e-001,-1.7806360e-001,-1.5512916e-001,-6.9394241e-002,8.6911312e-002,3.6444827e-001
-1.0191998e+000,-4.4272199e-001,2.3922642e-001,9.1363868e-001,5.2531758e-001,1.1780992e+000
1.9299347e-001,-3.8402846e-001,1.9049521e-001,1.1033845e+000,5.7063199e-001,1.0634269e+000
9.2855029e-001,8.1500117e-001,-1.8436292e-001,2.0906915e-002,-3.5788736e-001,-1.7829792e+000
-2.4195713e-001,-7.2830488e-002,2.0525007e-001,8.4892407e-001,6.1340961e-002,1.1238932e+000
-1.1390424e-002,-9.6889459e-002,2.2943111e-002,7.8824218e-001,-4.4398381e-001,6.2934144e-001
1.7113329e-001,-5.6098896e-001,-7.7636001e-002,4.9603781e-002,1.0742308e+000,1.0413600e+000
6.4403034e-001,1.1649735e+000,-4.9318407e-001,-1.5262609e+000,1.0023098e+000,-1.7291122e+000
8.5778439e-001,8.0122419e-001,-1.3302134e-001,1.0962717e-001,-3.7949765e-001,-1.5214450e+000
6.7078692e-001,4.7669651e-001,1.1248852e+000,7.0465660e-001,-9.9646347e-001,-1.5282417e+000
-2.8774612e-001,7.6154510e-002,3.9538639e-001,7.5770775e-001,1.5755631e-001,9.5311292e-001
1.1127976e+000,7.4494285e-001,-8.5742159e-002,-1.7628004e+000,1.0117858e+000,-2.1231910e+000
8.1582634e-001,1.1212396e+000,2.0633805e+000,8.9295694e-001,1.2536157e+000,-9.5657493e-001
4.2617561e-001,6.5808776e-002,6.3260786e-001,1.3795517e+000,1.6108095e+000,2.0442057e-001
-2.4840302e-001,-1.3343936e-001,5.4210307e-001,-2.9639157e-001,7.1922710e-001,6.8005454e-001
5.8494319e-001,1.0646661e+000,1.7455397e+000,1.0231869e+000,1.2700818e+000,-9.4792432e-001
-2.8800220e-001,-3.6300060e-001,-2.8280481e-001,4.9494857e-002,1.3101469e+000,1.1821135e+000
-2.1473019e-001,-8.1700097e-001,-3.8470899e-001,-4.4949619e-001,7.1761989e-001,9.8540690e-001
1.3953717e-001,-6.9958934e-001,-5.2183232e-001,8.5447375e-001,-1.6575607e+000,1.1441564e+000
8.5596091e-001,1.1869389e+000,1.6156452e+000,1.1443362e+000,-7.9984608e-001,-1.0313342e+000
3.0739602e-001,-2.6632909e-001,-4.7413537e-001,-7.5798651e-001,-9.5367283e-002,2.3438331e-001
6.4628925e-001,9.5232073e-001,-1.8466765e-001,-1.2726949e+000,5.5646123e-001,-1.9711730e+000
4.1318769e-001,4.2531081e-001,-1.6996931e-001,-4.0350993e-001,-1.6328268e+000,-1.2913163e+000
3.1301605e-001,-4.3543678e-001,8.2798462e-002,1.1447873e+000,-1.6784829e+000,8.4163412e-001
-1.4410907e-002,-1.9825991e-002,4.9502411e-001,5.6857307e-001,-5.2676796e-001,2.3564179e-001
1.2451481e+000,7.7813767e-001,1.3219793e+000,9.0294541e-001,8.2141746e-002,-1.2004217e+000
1.2970950e+000,1.3511072e+000,5.0736735e-001,-9.4612512e-001,-6.4652136e-001,-6.1950473e-001
1.6535294e+000,1.4831363e+000,7.8677777e-001,9.6509062e-002,6.9096616e-001,7.3379574e-001
-1.2819583e+000,-1.5994926e+000,-1.3381110e+000,-1.7624709e+000,-1.0255145e+000,-2.0798363e-001
-2.3976084e-001,2.0551151e-001,1.0454198e+000,1.2376852e+000,1.5001703e+000,8.4656656e-001
-8.8036408e-001,-2.5842243e-001,-1.0879328e+000,-9.7138686e-001,2.9928411e-001,8.9207356e-001
7.4176050e-001,1.5516516e+000,1.1165167e+000,-5.3717053e-002,1.3283009e-001,-8.2922714e-001
-1.7430644e-001,3.2835801e-001,-1.5863925e-001,-4.5053452e-001,4.4019088e-001,1.9191186e-001
-3.8860302e-001,-9.0361234e-001,-4.8136394e-001,-3.9976240e-001,5.9010046e-001,7.5605941e-001
1.0960665e+000,7.8413388e-001,6.1911208e-001,-2.0865674e-001,-1.0781523e+000,-1.9850263e+000
-3.0090839e-002,-3.8318795e-001,-7.1210694e-001,-1.0414830e+000,1.1648012e+000,9.4073160e-001
1.3666302e+000,6.7703037e-001,9.5153377e-001,2.2237137e-001,-8.9418446e-001,-1.7312339e+000
1.1896388e+000,1.2833863e+000,1.1744489e+000,6.0853844e-001,-9.0900714e-001,-2.1596446e-001
-2.0891322e+000,-1.2662423e+000,-7.6773985e-001,-1.0700805e+000,3.0282588e-001,-3.0757884e-001
2.4483084e-002,1.6414657e-001,8.6346050e-001,1.7431560e+000,-7.5880526e-001,4.0507658e-001
-1.9107936e+000,-1.2051826e+000,-6.4206843e-001,-1.6688927e+000,-4.7363164e-001,-7.9088623e-001
6.8703784e-001,2.3268067e-001,3.1597532e-001,-1.6227151e-001,-1.4143406e+000,-1.3275081e+000
1.6917464e+000,1.2735156e+000,1.2838227e+000,5.4695359e-004,8.1757454e-001,7.9705003e-001
-1.5427102e+000,-1.2729835e+000,-2.1507353e-001,1.1182308e+000,7.4691004e-002,2.9302321e-001
2.6926025e-001,8.7312063e-001,1.8359456e+000,1.5981484e+000,-4.2704993e-001,-1.2112358e+000
-1.2747852e+000,-1.6699123e+000,-9.1933605e-001,8.5922041e-001,1.4919577e+000,5.6034186e-001
9.1522894e-001,1.0115831e+000,1.2731137e+000,8.9493029e-001,3.8829525e-001,-1.3934403e+000
-8.6744548e-001,-1.3823881e+000,-9.0833245e-001,1.3738083e+000,-1.1831106e+000,5.1826481e-001
9.4012589e-001,9.5411502e-001,1.9887072e+000,6.6505198e-001,-4.9034803e-001,-1.4005693e+000
-1.4655927e+000,-1.6127983e+000,-1.2522741e+000,-9.8650957e-001,-1.0867718e+000,-3.4372224e-001
4.5474427e-001,6.4693782e-001,-6.5989956e-001,-1.6538762e-001,6.9307736e-001,-1.0180735e+000
2.2945674e-001,-2.9511512e-001,-3.7403243e-001,-1.4984275e+000,1.2160353e+000,4.8121349e-001
3.0654359e-001,6.1676769e-001,2.6149011e-001,-4.9294456e-001,9.2524598e-001,-1.3660402e+000
1.0799063e+000,1.5087969e+000,-5.8827697e-001,-1.2716849e+000,1.0215300e+000,-5.7217768e-002
2.5251412e-001,7.2260848e-001,1.9989835e+000,1.4251113e+000,-1.5060036e+000,-9.4800741e-001
-7.1068609e-001,-1.5485711e+000,-9.6331354e-001,8.6734414e-001,-6.9127283e-001,4.0984736e-001
6.8475202e-001,4.4534034e-001,-3.1346637e-001,-1.3233760e+000,-1.3542665e-001,-1.5734883e+000
1.5792947e+000,1.1170226e+000,-2.1336115e-001,-5.1969876e-001,-3.1639891e-001,-3.1336324e-001
-4.3325081e-002,-2.7656928e-001,-3.9880913e-001,-1.5322440e-001,-1.3558788e+000,6.2136806e-001
-1.3102708e+000,-1.3903987e+000,-1.1564262e+000,1.0183513e+000,-2.2630876e-001,7.7960958e-001
1.0410831e+000,9.5948161e-001,-9.0276553e-001,-1.5264213e+000,8.2528191e-001,-1.3966235e+000
-1.2434558e+000,-1.1658818e+000,4.9684226e-001,1.2656320e+000,-1.5463416e+000,2.2995997e-001
9.4875093e-001,9.0003354e-001,2.4386718e-001,-1.2666772e+000,4.1282929e-001,-2.0304652e+000
-2.8748062e-001,1.5898017e-001,3.0622684e-001,-7.7601391e-001,3.6424302e-001,1.2628566e-001
1.0497450e+000,4.9540973e-001,6.8697352e-001,6.2697820e-001,-8.1159581e-001,-1.9070880e+000
-3.3115187e-001,-4.8779564e-001,-1.6113091e-001,3.4306177e-001,-1.5533175e+000,9.1824716e-001
-1.3923928e+000,-1.7130898e+000,-5.1575984e-001,-1.7638177e+000,4.8860599e-001,-5.2501116e-001
8.9501688e-001,1.0716899e+000,8.4703774e-001,7.0868171e-002,-1.5771352e+000,-1.9193897e+000
4.1344015e-001,1.2069382e-001,7.4459520e-001,1.7449403e+000,-6.7471958e-001,-1.0544482e-002
-1.6934060e+000,-1.0043398e+000,-7.8293440e-001,-1.0704092e+000,-6.5128345e-001,-5.8828083e-001
-1.3014225e+000,-1.2882691e+000,-1.0450511e+000,2.1914663e-001,-1.8949921e-001,6.8867440e-001
7.0962190e-001,5.1388539e-001,3.9581780e-001,1.4891942e-001,8.8723064e-001,-1.4749634e+000
1.6774442e+000,1.4853122e+000,7.2660462e-001,-1.9450095e-001,9.4504450e-002,7.0936694e-001
4.0972293e-002,-4.0414727e-001,-7.5917254e-001,-5.2820208e-001,-6.3424730e-002,1.2510419e+000
2.0735150e-001,-3.6703964e-001,-1.0002234e+000,-2.5710036e-001,1.4643851e+000,1.4792710e+000
