@RELATION fri_c2_250_25 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
@DATA  
1.1331709e+000,1.2904992e+000,3.5623079e-001,-2.6742321e-001,1.3555043e+000,-8.1762885e-001,1.1250480e+000,9.7989458e-002,2.1917518e-001,-1.5109337e+000,-2.0495210e-001,9.7350484e-002,-6.4390540e-001,-2.7447436e-001,-1.0467724e+000,5.5880522e-001,1.1817252e+000,4.1452163e-001,-1.1563177e-001,-1.6674941e+000,4.2430800e-001,3.4670883e-001,1.2765584e+000,9.9227372e-001,-1.3919243e+000,-4.8700570e-001
7.0437456e-001,9.0016365e-001,1.1112859e+000,5.9641301e-001,6.6683490e-001,1.1893178e+000,1.0259000e+000,-1.3034681e+000,-1.7354760e+000,1.8707340e-001,-1.4909403e-001,8.7416409e-001,3.3115977e-001,-1.2920208e+000,-5.8201764e-001,7.9987846e-001,5.4105384e-001,6.6598937e-001,5.4702125e-001,8.2659954e-001,7.9111541e-001,-1.4420416e+000,-2.7277296e-001,1.4478358e+000,1.5649998e+000,-1.6516384e+000
-6.2894250e-001,-8.0474237e-001,-2.6962660e-001,5.8113610e-002,-1.0184193e+000,-1.2716660e-001,-1.6688914e+000,4.8193004e-001,1.2977404e+000,3.3491915e-002,-1.0173957e+000,-5.8429045e-001,-4.2076142e-002,-7.8781234e-001,7.7729872e-001,-5.4429332e-001,-1.2401141e+000,-1.1937729e+000,-1.4792564e+000,9.0781246e-001,1.4268327e+000,1.1075808e+000,-1.0917067e+000,2.3050240e-001,-1.4067306e+000,4.0125511e-001
1.9260822e-001,-7.1162138e-001,-2.3073990e-001,1.4772757e+000,-6.4151304e-001,-1.0863590e+000,1.0253585e+000,5.1907100e-001,-1.1963334e+000,8.6161069e-001,-2.7454215e-001,-7.9088890e-001,9.8444054e-001,1.2413342e+000,7.2922375e-001,1.2303827e+000,1.1598624e+000,1.1620371e+000,1.5158578e+000,-8.1881471e-001,1.2274892e+000,-1.3643768e+000,-1.2246378e+000,8.9037829e-001,1.0494640e+000,1.4745774e+000
-3.8231697e-001,-4.3338474e-001,-9.4286536e-001,3.6482416e-001,-1.0716636e+000,-1.5843377e+000,-7.1646373e-001,-9.6567441e-001,-1.1813006e+000,-1.1869550e+000,4.2551456e-001,-1.2794693e+000,-4.2846746e-001,3.8335391e-001,1.3674491e+000,-3.1986689e-001,-1.7096061e+000,4.9233172e-002,9.0792528e-001,-1.1122299e+000,5.4787772e-002,1.6657540e+000,1.3938636e-002,1.2333657e+000,-2.7121720e-001,1.2576029e+000
-5.7457939e-001,-5.9527480e-001,-5.2603445e-001,-6.8655109e-001,6.0657883e-001,-5.4305068e-001,2.9547624e-001,1.2532203e+000,2.5460614e-001,-1.7362822e+000,8.8300305e-001,9.7972367e-001,-1.6633452e+000,-1.4256663e+000,-1.2183173e-001,-8.9798758e-001,-1.4073773e+000,-2.2318301e-001,1.2717314e+000,8.6257633e-001,-4.4618385e-001,1.1987118e+000,6.6771016e-001,7.4901494e-001,-1.3147836e+000,8.7259973e-001
1.4021547e+000,1.2974477e+000,-5.7964255e-001,-1.5668526e+000,1.6895758e+000,-1.3670680e+000,7.0533592e-003,-1.0246202e+000,1.7591753e+000,-5.4250514e-001,4.4407953e-001,-1.0728886e+000,1.1786134e+000,7.0586499e-001,-1.6354755e+000,-1.7246011e-002,-1.0094125e+000,-5.3101947e-001,1.7839609e+000,5.8671877e-001,1.6528275e+000,-1.3290826e+000,7.2736172e-001,4.1867073e-001,3.7154457e-001,-3.3440002e-001
4.0216779e-001,-3.5625374e-001,3.4472480e-002,9.3719057e-001,-7.3170351e-001,1.7410038e+000,9.3941550e-001,7.1378859e-001,2.7772911e-001,6.3690118e-001,-7.5284552e-001,1.6399778e+000,-5.2400075e-001,1.5166367e+000,2.3822062e-001,4.1527981e-001,6.1359419e-001,-1.6597241e+000,5.8967875e-001,1.1150492e+000,5.4706389e-001,-4.1590408e-001,1.3845848e+000,2.2765654e-001,-8.8785012e-001,9.7796008e-001
5.8043289e-001,9.7873614e-001,-1.0494440e+000,-1.6743361e+000,-1.5377891e+000,-1.5042763e+000,1.2647459e+000,-7.2478248e-001,-5.7421331e-001,5.4350013e-001,-7.9906996e-001,-1.2646056e+000,-1.5091760e+000,-1.3342947e+000,9.1612108e-001,1.9959915e-001,-3.8664652e-001,1.0266907e+000,1.5367858e+000,-7.2260678e-001,-1.5840098e+000,-1.3880323e+000,-1.4585995e-001,1.6692644e+000,-9.3107050e-001,-2.3266683e+000
-8.5092804e-001,-4.0282812e-001,-3.0870621e-001,3.1308620e-001,-8.5195976e-001,8.5729092e-002,1.2609258e+000,5.5084601e-001,-3.4230057e-001,-1.6640258e+000,-1.1588003e+000,1.1344047e+000,1.2167790e+000,1.4678715e+000,9.2329447e-001,-8.0355615e-001,-1.0656298e+000,1.0519093e+000,1.4719829e+000,-8.1939319e-001,1.2607544e+000,-6.5057725e-001,-1.4217889e+000,-1.0067933e+000,-4.7393941e-001,8.4327491e-001
-7.3338577e-001,-3.3883394e-001,8.1560779e-001,8.6218068e-001,3.5706867e-001,1.7319774e+000,3.6714017e-001,6.2869891e-001,-1.0038226e+000,1.5721287e+000,6.5849602e-001,6.7526010e-002,4.5387804e-001,1.0038222e+000,-1.0500913e+000,-5.6860708e-002,1.3831649e+000,1.0164391e-001,-1.4250560e+000,1.3808226e+000,4.7744681e-001,-7.6704032e-001,5.3790513e-001,9.3908438e-001,-1.5746438e+000,8.9134344e-001
-1.4027043e+000,-1.2722555e+000,-1.2687698e+000,5.9646029e-001,5.2126587e-001,1.6126030e-001,-7.7074841e-001,-1.1676820e+000,1.2619361e+000,-1.0207272e+000,9.4226055e-002,1.6413710e+000,1.9187508e-001,-1.1763393e+000,1.3861413e+000,1.0942441e+000,1.4534773e+000,1.5684584e+000,-3.5436726e-001,-4.8431291e-001,-9.2456227e-001,-8.5037919e-001,1.6440981e+000,1.7380448e-001,2.7982118e-001,1.0565447e+000
-1.7951791e-002,-1.3437586e-001,8.6832497e-002,4.5454065e-001,-1.5759422e+000,-7.5596119e-001,1.4232061e-001,-1.3491633e+000,1.5683713e+000,-1.4539208e+000,1.9634267e-001,3.0377321e-001,1.3379225e+000,-1.5118308e+000,1.2610623e+000,1.5312281e-001,2.6870633e-001,3.8404241e-001,7.9334968e-001,-1.0583726e+000,2.0073507e-001,1.4929297e+000,-1.7725363e-001,1.5926577e+000,-1.0960978e+000,6.0448334e-001
1.5935447e+000,1.1100790e+000,-1.7536075e+000,-1.4758885e+000,-3.6916014e-001,6.2656430e-001,-3.9562530e-001,1.2888480e+000,1.3963485e+000,-8.5413023e-001,8.6266334e-001,1.5275429e+000,-1.4676053e+000,-3.7014557e-001,-7.3335064e-001,1.5136598e+000,-1.1609852e+000,-1.6492677e+000,-7.8493711e-001,8.8645233e-001,1.3637886e+000,-6.6573775e-001,-1.5211859e+000,1.2217986e-002,6.5349432e-001,2.2548233e-001
1.1929385e+000,1.3949441e+000,2.3542228e-001,-4.0322871e-001,1.5250250e+000,-4.0775468e-001,1.3826837e+000,-3.3253640e-001,-1.2747517e+000,-1.1399037e+000,-7.5650374e-001,6.6160969e-001,-1.0363646e+000,3.9680623e-001,-1.2558269e+000,-1.2590189e+000,-1.2037059e+000,3.1519333e-001,1.7628134e+000,9.9204501e-001,3.9067581e-001,1.0551099e+000,6.7918869e-001,6.4531657e-001,-5.8342253e-001,-3.1689594e-001
3.7511976e-002,1.0487954e-001,-2.3992149e-001,-1.1113133e+000,7.6395892e-001,-1.7743586e-001,1.3892102e+000,-1.1419421e+000,3.2698285e-001,1.6693907e-001,1.0306498e+000,-3.4115607e-001,-1.4171338e+000,1.5424976e+000,1.2994066e+000,-1.5294791e+000,1.5610468e+000,-1.0037198e+000,-5.7818156e-001,-8.5920142e-001,6.9806369e-001,-6.0480654e-001,-7.6912403e-001,-6.8445831e-001,-6.8974079e-001,2.1055789e-001
1.1810167e+000,1.5544026e+000,2.5223673e+000,1.4324789e+000,9.2493295e-002,1.5524036e+000,7.4679076e-001,1.2406844e+000,-2.7877531e-001,2.6922708e-001,-1.1722400e+000,-1.4859746e+000,1.5236209e+000,-1.0454214e+000,1.7746461e-001,-6.5382924e-001,-5.0137156e-001,1.1413231e+000,1.3325788e+000,-9.8761339e-001,-4.5354045e-002,-1.2397530e+000,-5.3830734e-001,-4.5799112e-001,1.3090210e+000,6.7323590e-001
-3.0764158e-002,2.5118652e-002,-6.4080839e-001,-1.4704132e+000,-1.4728503e+000,6.8808413e-001,-8.6406723e-001,8.7966261e-001,8.3526868e-001,-1.6929434e-001,1.0532827e+000,1.1350783e+000,-3.6127525e-001,6.1800331e-001,-1.5740776e+000,7.3261103e-002,-1.6171450e+000,-1.0878456e-001,-1.0909189e+000,6.2541360e-001,-5.6823475e-001,-4.8238389e-001,7.7367761e-002,1.2854452e+000,-1.0865788e+000,5.3755169e-002
-5.8245798e-001,-1.2009560e+000,-4.9817909e-001,-5.3612902e-001,5.7339946e-001,-1.5961625e+000,1.5851672e+000,-6.7353596e-001,-7.4239268e-001,-1.4046067e+000,1.3490417e+000,1.0009285e+000,3.9452031e-001,1.4563841e+000,-1.2894641e-001,1.1416351e-001,-6.4751925e-001,-4.2966307e-001,-5.8564666e-002,-5.5048396e-001,-1.3473180e+000,1.8129571e+000,-1.4799345e+000,-2.3441299e-001,1.6616199e+000,5.0197157e-001
8.4654548e-001,6.6613864e-001,1.1180001e+000,6.5508686e-001,9.5884111e-001,9.8535694e-001,8.0726388e-001,-4.1641433e-001,-4.8142890e-001,3.2808541e-001,1.8016649e+000,1.4832870e+000,1.8889549e-001,-9.7004907e-001,-1.6143645e+000,1.0999310e+000,-3.0600369e-001,1.0922594e+000,1.3529671e+000,1.0684757e-001,6.1941420e-001,1.0162952e-001,-1.6846898e-001,-8.0223718e-001,1.5069093e+000,-1.5830081e+000
-1.1248643e+000,-8.1195947e-001,-1.2811166e+000,-1.4054778e+000,1.3324389e+000,4.4646137e-001,-1.4692990e+000,-1.3948078e+000,-5.9601745e-001,-1.2751772e+000,-2.3535616e-001,1.4054392e-001,8.2553780e-001,5.7708050e-001,6.6842991e-001,-1.5385590e+000,-1.0122400e+000,-2.1744527e-001,1.6934415e+000,1.9321547e-001,1.0880647e+000,-1.1868350e-001,-9.1320008e-001,9.5351708e-001,-6.9585312e-001,9.9006282e-001
1.2738310e-001,3.9577650e-001,-4.0949355e-001,-6.1087843e-001,6.0734716e-001,7.5519682e-001,1.8008227e-001,4.2090697e-001,1.2392366e+000,4.0046056e-001,-1.2366416e-002,-1.1135869e+000,-9.9375412e-001,-1.6163682e+000,5.8191168e-001,8.6226847e-001,1.4768998e+000,-9.1645677e-001,-2.8261586e-001,-5.5842745e-001,6.3231662e-001,-1.4558309e+000,2.8375916e-001,1.2234946e+000,9.2253209e-001,-1.3931787e-001
-1.9177487e+000,-1.4782189e+000,1.5229744e-003,1.7883376e+000,1.2549351e+000,-6.1465876e-001,1.6505875e+000,8.1426708e-001,-8.4777509e-001,9.6516762e-001,-8.4015554e-001,9.9376033e-001,-1.5941651e+000,3.4754810e-001,-7.8240643e-002,-1.2287989e+000,-3.9115851e-001,-1.6897150e+000,-9.5589172e-001,1.2212665e+000,3.0303003e-001,1.8034432e+000,9.0996684e-001,-7.8483560e-001,-3.6854788e-002,3.7509301e-001
-9.0345764e-001,-1.3948186e-001,-5.8863428e-001,-1.1130747e-002,6.0810810e-001,3.0013227e-001,5.6040568e-001,-1.2561773e-001,-2.1564173e-002,1.5991778e+000,1.2829010e+000,3.2808326e-001,2.4478810e-001,8.6411401e-001,-8.8102370e-002,-6.4925256e-001,-9.5979332e-001,-3.1370955e-001,-1.2789193e+000,-1.4569316e+000,2.8224853e-001,-3.1523310e-002,5.0275310e-002,-1.7402923e+000,1.1824784e+000,1.0559688e+000
1.1764489e-001,-5.5485388e-001,-3.8084418e-001,-6.8591208e-001,9.5178742e-002,-1.1775781e+000,-1.4024675e+000,9.1512793e-001,-1.5921640e+000,-1.1841784e+000,-3.7204941e-001,-1.5768594e+000,8.0392784e-001,3.4728789e-001,-9.9758099e-001,-7.8485127e-001,8.4838238e-001,-1.0944565e+000,-6.9512875e-001,-7.9756448e-001,-1.4363685e-001,1.4418073e+000,1.1976693e+000,-1.1268242e+000,1.5421587e+000,7.6094518e-001
8.6400289e-001,4.8617077e-001,3.5169120e-001,3.8573815e-001,-3.1324028e-002,-6.8329685e-001,-2.8664478e-001,-1.6448630e+000,-2.4635435e-001,1.6018971e+000,-1.0660631e+000,-1.0217338e+000,5.2195244e-001,-6.5598481e-001,6.0011091e-001,-1.3402190e+000,1.6834481e-003,-2.8949776e-001,4.8507709e-001,-4.8568211e-001,-1.1028417e+000,-5.9184543e-001,8.6543164e-001,-1.5811131e+000,-5.6883030e-001,-1.3171594e+000
-4.1430546e-002,6.7526950e-001,1.3536413e+000,1.2895958e+000,-1.6101913e-001,-9.1051105e-001,1.5113318e-001,-1.3763492e+000,1.2119131e+000,-5.1219143e-001,-1.3028350e+000,-8.9272857e-001,-1.2490386e+000,2.8146458e-001,-2.0705681e-001,-1.1395474e+000,-7.0719489e-001,1.2795563e+000,-1.5388389e+000,-3.2187882e-001,-1.2843818e+000,1.0024323e+000,-1.0091334e-001,1.1581263e-001,1.0419342e+000,-2.3748403e-001
2.3325819e-001,-1.7480460e-001,-1.5388948e-001,3.7663374e-001,-1.4393984e+000,5.5611109e-001,1.4782353e+000,-8.3300906e-001,1.5621214e-001,5.1723776e-001,-1.0116055e+000,1.1515918e+000,4.0802380e-001,-6.5271733e-001,-2.0885688e-001,-4.4501469e-002,-1.2388275e+000,-7.0252717e-001,-1.2753017e+000,-1.1082172e+000,1.5834185e+000,1.4017734e+000,-8.2022451e-001,-8.4601653e-002,-4.6623156e-001,4.3299054e-001
-2.7530420e-001,4.0703389e-001,-3.4562978e-001,-1.2751028e+000,-9.6643794e-001,-1.1603520e-001,1.0754166e+000,-1.6124093e-001,-4.3995675e-001,3.9187683e-002,6.3095534e-001,-1.3379561e+000,5.9744581e-001,-1.6951928e+000,-1.5105015e-001,-4.9106365e-002,1.2587113e+000,1.2082374e+000,-4.8045194e-001,-3.1628984e-001,-1.5588889e+000,-1.2718331e+000,-1.6449154e+000,4.9527481e-001,1.6038328e+000,-3.2129486e-001
1.4899802e+000,1.1657194e+000,1.6684538e-002,1.3167291e-001,6.8685114e-001,4.9452966e-001,-7.1491542e-001,2.9798899e-001,5.6548403e-001,4.0824511e-001,7.5326314e-001,8.0956231e-001,1.4308518e+000,1.0354235e+000,-9.8009092e-002,1.5141016e+000,5.6573581e-001,3.3130737e-002,-1.1353299e+000,-1.5952527e+000,1.2985676e+000,2.2942822e-001,-3.6823577e-001,-1.0771263e+000,-1.4182678e+000,-1.7492221e-001
9.9928041e-001,1.6544343e+000,2.2711321e+000,1.1646900e+000,7.8374320e-002,1.6931905e+000,7.1579597e-001,9.8509880e-001,-1.2647246e+000,-4.2621117e-001,1.2362454e+000,-4.4640251e-001,-1.3679152e-001,-3.8492452e-001,1.3656009e+000,1.6423601e+000,1.1143146e+000,1.1492799e+000,1.1896530e+000,-1.3935348e+000,-4.4001731e-001,7.7403830e-001,1.1706018e+000,-6.0218623e-001,1.5153222e+000,3.6969872e-001
-5.9451815e-001,-7.7249073e-001,-4.0055585e-001,-1.8406232e-001,2.5150656e-001,1.3660309e+000,-1.0591850e+000,-1.3781205e+000,-5.2759839e-001,-5.0696550e-001,-1.1817954e+000,1.4886106e+000,8.0658473e-001,-5.4806808e-001,-1.2099957e+000,8.6893024e-001,-8.0592675e-001,-1.5380192e+000,-3.9893213e-001,-1.8306435e-002,-1.0464438e+000,-2.1258036e-001,1.5150103e-001,-9.1155627e-001,-1.4563454e-002,5.8408825e-001
1.3097924e+000,5.9943395e-001,1.4892381e+000,1.0277335e+000,1.5261492e-001,-5.0353577e-001,-1.0473788e+000,-1.4576562e+000,7.2602866e-001,-9.8352277e-001,1.0311208e+000,-1.5161313e+000,1.5120821e+000,1.1575539e+000,-5.4902109e-001,4.6778932e-001,-1.5104951e+000,2.4736409e-001,6.7624652e-001,1.5786119e+000,-3.9495958e-001,-1.7857446e-001,-1.2009192e+000,6.0682616e-001,-5.5951803e-001,-1.6640353e+000
-7.3854236e-001,-1.1519888e+000,-1.0467455e+000,-5.6285937e-001,1.0112028e+000,8.5107989e-001,1.4962806e+000,-8.2241362e-001,1.4393861e+000,-5.0206596e-001,1.2052472e+000,6.9768067e-001,5.6053424e-001,-1.1938405e+000,4.4258798e-001,1.0286762e+000,7.9247517e-001,-1.7910102e+000,1.6339096e+000,1.4084400e+000,1.6383138e+000,1.6683892e+000,7.2894781e-001,5.1079538e-001,-6.6550569e-001,9.1833391e-001
1.5633178e-001,8.5329320e-001,-2.2225099e-001,-1.0487476e+000,8.3033614e-001,2.7512481e-001,7.2204428e-001,-8.0516399e-001,6.9387445e-001,5.9870247e-001,-1.5369668e+000,1.3972176e+000,1.1933876e+000,1.2710683e+000,-6.9022385e-001,3.0210981e-001,-7.8028683e-001,1.1170134e+000,1.1481182e+000,-1.6536906e+000,7.3429724e-001,-7.2582294e-001,5.7075807e-001,1.2070412e+000,-1.1478825e+000,-1.2377068e+000
1.3246966e+000,1.0502267e+000,3.8750404e-001,-7.7499957e-001,8.7109615e-001,1.7189039e+000,-9.5120868e-001,3.0126745e-001,-1.4994742e+000,1.1488158e+000,5.5321780e-001,3.5806937e-001,6.5756167e-001,-2.0290000e-001,7.2674902e-001,1.4428054e+000,3.9270649e-001,1.3959369e+000,1.0609476e+000,1.1151903e+000,1.6028163e+000,-9.2285798e-001,-4.1368641e-001,-1.4495709e+000,-6.1685783e-001,-1.3757794e+000
6.9386868e-001,6.9039349e-001,-4.4512595e-001,-7.2638474e-001,-6.4129914e-001,-9.8373140e-002,-1.2808787e+000,2.3496638e-001,1.1288186e+000,-1.4560222e+000,-1.4372370e+000,-5.8382061e-001,1.1086020e+000,7.4721492e-001,3.9201157e-001,-1.2868769e+000,1.1940404e-001,-7.1597541e-001,3.5083473e-001,-1.3001844e+000,1.6295057e+000,-1.0273132e+000,6.2560063e-001,-1.7162130e+000,-7.2741304e-001,-1.7070795e+000
-6.9832433e-001,-5.9554813e-001,-1.4442122e+000,-1.4357372e+000,3.0839352e-001,-4.8279047e-001,7.3605654e-001,-7.8273794e-001,-1.1851642e+000,-3.1776189e-001,-1.1678442e+000,7.4654820e-001,-9.7501158e-002,-3.1724948e-001,-3.8310440e-001,3.0848509e-001,7.7515060e-001,1.1937191e+000,-7.1892414e-001,9.5926847e-001,-5.7392868e-001,-8.9990944e-001,-1.4803786e+000,-6.7066101e-001,-7.9280391e-001,1.1510086e+000
1.8585511e+000,1.5426829e+000,2.4970087e+000,1.5075753e+000,-4.7043246e-001,-9.1779122e-001,-7.9649837e-001,1.1811481e+000,-1.5451524e+000,-1.3684262e+000,1.3565169e+000,-1.0408996e+000,4.5929547e-002,3.5687071e-001,-4.7583517e-001,-5.9939682e-001,8.5158758e-001,1.3454226e+000,1.3195617e+000,-1.5627449e+000,4.0885009e-001,-2.0870348e-001,1.0597050e+000,-5.7984763e-001,-1.0007191e+000,1.5563556e+000
-8.2232914e-001,-1.3358760e+000,-3.2884451e-001,-8.7104469e-001,-1.4181522e+000,1.5324924e+000,1.3180722e+000,-1.0654788e+000,9.7139586e-001,2.0199175e-001,-1.0808939e-001,-1.4401002e+000,1.6882297e+000,-1.2041915e+000,1.0450364e+000,1.3161113e+000,1.3557134e+000,9.4484301e-001,-7.1812020e-002,-1.5874519e+000,1.2129602e-001,-9.3258548e-001,9.2184357e-001,1.6480139e+000,-1.2129663e+000,-5.6043851e-001
-2.0028497e+000,-1.6485369e+000,-4.4577078e-001,-1.4656722e+000,9.5305043e-001,1.4029357e+000,-5.1940369e-001,1.6318566e+000,9.9648206e-001,-6.4266146e-001,-9.9942275e-001,-2.9622624e-001,3.2476939e-001,9.4278380e-001,9.6694519e-001,1.2745818e+000,5.7304229e-001,1.1033551e+000,-4.5263775e-001,7.3908525e-001,-1.4959351e+000,2.1749337e-001,9.0207326e-001,3.2128746e-001,4.6404383e-001,-6.0253319e-001
-3.0418536e-001,-6.7493193e-001,-6.0331490e-001,-8.8549165e-001,-1.4414802e+000,-1.3612736e+000,1.0810034e+000,-1.2926682e+000,6.9207523e-001,-6.5924730e-002,-1.7562972e-001,7.0324969e-001,1.5328788e+000,6.8907847e-001,-1.1664166e+000,-4.0515595e-001,4.3674054e-001,1.5523995e+000,8.0254289e-001,-1.1506889e+000,1.0953954e+000,1.6762640e+000,9.2966838e-001,-2.3551302e-001,3.2601439e-001,3.6631434e-001
