@RELATION fri_c2_500_25 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
@DATA  
-5.8028056e-001,-8.1936056e-001,-4.4518229e-002,-3.9675459e-001,4.4889588e-001,7.8547776e-001,4.8858902e-001,-5.9289620e-001,3.9882065e-001,-4.2653755e-001,-1.2480061e+000,7.9657242e-001,2.1888348e-001,1.2626180e+000,-4.9726790e-001,4.2090895e-001,-1.7277660e+000,3.3565471e-002,7.3907798e-001,-6.5002592e-001,-4.3310729e-001,1.6784941e+000,1.7170766e+000,1.6497062e+000,1.4368913e+000,5.7613320e-001
4.7298578e-001,3.4424545e-001,-7.8508635e-002,-3.9191124e-001,-4.2175102e-001,1.2636140e+000,-2.0199451e-001,1.2632652e+000,-7.8358558e-001,9.5342696e-001,-7.7504227e-001,2.6459137e-001,7.8217804e-001,2.8656751e-001,-3.3328130e-002,1.5694999e+000,-2.2342339e-001,-1.4799603e+000,1.2321631e-001,5.1234637e-001,1.5026088e-001,-5.7334011e-002,-1.4488280e+000,-1.6616864e+000,1.5439998e+000,-1.1232207e+000
-1.1278314e+000,-7.2993116e-001,-4.8523036e-001,7.9752023e-002,1.2954104e+000,1.1333070e+000,3.1435044e-001,2.4059255e-001,-1.5040868e+000,-5.4525101e-002,2.5847467e-001,1.5471918e+000,1.3323477e+000,1.6971435e-001,-6.5819931e-001,5.9131528e-001,-1.4737578e+000,-1.6908535e+000,1.6289985e+000,-1.5307056e+000,7.2977425e-001,1.0911233e+000,7.1642435e-001,5.0349715e-001,5.2269975e-001,8.8826442e-001
1.5831538e+000,1.6935159e+000,2.4048687e+000,8.8639357e-001,-1.0968043e+000,8.8450977e-001,-1.7713622e+000,2.2193643e-003,-8.5617624e-001,-2.6010097e-001,-3.9449177e-002,-9.3884788e-001,-1.1000771e+000,-1.0765868e+000,6.7105934e-001,1.3189762e+000,-1.3859216e+000,9.1246864e-001,-1.4669989e+000,1.0852607e+000,-3.8437309e-001,-8.9433561e-001,-9.3681688e-001,-1.1758185e+000,-5.3529179e-002,9.1532312e-001
-7.7530986e-001,-1.1519907e+000,-1.0580440e+000,3.5003869e-001,2.8643841e-001,8.1570345e-001,-7.1394479e-001,1.2960571e+000,5.4901222e-001,-2.9773530e-001,-1.4682141e+000,1.3240335e+000,1.1749976e+000,8.7446039e-001,7.0322726e-001,-1.6815380e+000,-1.6316244e+000,-8.4980156e-001,5.5768950e-001,-1.3372785e+000,-1.7554187e+000,-2.9558752e-001,1.6051093e+000,6.9474800e-001,-5.3287195e-001,6.6566068e-001
-1.5328492e+000,-1.4492533e+000,-9.0874371e-001,5.5360033e-001,-1.2140650e-002,-1.2508067e-001,1.4181791e+000,1.3813078e+000,-1.0371630e-001,-9.2279383e-001,6.6236581e-001,2.1487731e-003,-1.0645799e+000,-5.3341903e-001,2.8866475e-002,-1.4150175e+000,1.5275828e+000,5.7888970e-001,1.2746511e+000,-1.7511984e+000,1.3019139e+000,1.7902461e-001,1.2771380e-001,5.8114503e-002,1.5274582e+000,3.2402506e-001
8.9870123e-001,1.9967446e-001,-3.2888757e-002,-6.6955529e-002,9.5690756e-001,4.8432465e-001,-7.0750706e-001,-8.4877824e-002,1.5699019e+000,-6.1882549e-001,1.0207629e-001,3.9694740e-001,1.0358158e+000,-6.1445436e-001,1.3890689e+000,7.8411486e-001,5.7354529e-001,1.0870227e+000,-1.7359198e+000,1.6911763e+000,1.2704638e+000,8.1997106e-001,5.1828607e-001,-7.2148255e-001,-1.6854862e+000,-1.2305489e+000
6.7029643e-001,1.3219258e+000,-6.2890290e-002,-3.7335614e-001,-1.6451010e+000,-5.5607422e-001,1.0385775e+000,-8.3124058e-001,-4.5382615e-001,-7.1000505e-001,7.3841324e-001,-1.6577156e+000,7.3608560e-001,-2.4502223e-001,3.5724513e-001,-2.1511238e-002,-1.0271921e+000,1.0617062e-002,-1.2980295e-001,6.6399997e-001,6.5564871e-002,1.2576412e-002,-1.9149446e-001,-1.3894197e+000,-5.1731634e-001,-2.2220239e+000
1.1874957e+000,1.5587487e+000,1.3215962e+000,2.1961552e-001,1.2121422e+000,-8.0374309e-001,3.0009252e-001,-1.5880205e+000,-2.6611229e-001,1.0370425e+000,1.6826895e+000,-1.6250818e-001,2.4920947e-001,-6.8022527e-001,-5.7353776e-001,-1.6826227e+000,1.4747297e+000,1.3698305e+000,3.9015957e-001,-3.2278153e-001,6.4252074e-002,1.5315087e+000,8.3339225e-001,1.5769914e+000,1.1568704e+000,3.3259590e-001
1.3634445e+000,9.3463004e-001,-1.6590791e-001,1.5930267e-001,1.2994637e+000,-3.7099042e-001,6.5241312e-001,-1.5345595e+000,-1.1379626e+000,-6.5668487e-001,1.1851452e-002,6.6464666e-001,1.5146648e+000,3.4429436e-001,-1.3666658e+000,-5.2006112e-001,-1.6102348e+000,1.6974486e-001,4.0134596e-001,-1.4262213e+000,-1.7345289e+000,-2.2057104e-001,-5.9481131e-002,2.4137491e-001,1.2109134e+000,-5.6714963e-001
-2.2656218e+000,-1.6508440e+000,-3.6987257e-001,1.7447741e+000,-1.5729235e+000,1.1013765e+000,6.2216229e-001,1.0582401e-001,-6.1281451e-001,4.7495351e-002,9.5094183e-001,-5.5289236e-001,-9.9367152e-001,3.5919689e-001,-7.9676755e-001,8.1414486e-001,-1.6038980e+000,-1.0870937e+000,8.2255707e-001,-8.5848840e-001,8.6008531e-001,-2.5294685e-001,1.4643915e+000,5.5068827e-001,7.8488214e-001,-3.0976062e-001
-4.6370535e-001,-1.0382386e+000,-1.3744660e+000,-1.5649996e+000,1.6847017e-001,-1.2283069e+000,3.5544767e-001,3.9346830e-001,1.1049822e+000,2.3646474e-001,-1.4164400e+000,-1.7787218e+000,6.5098335e-002,-2.3251988e-002,-3.2294443e-001,9.0009680e-001,-1.0635517e-001,1.3034523e+000,5.1099291e-001,8.9526139e-001,1.3865243e+000,2.4800861e-001,-7.7335792e-001,-2.8644977e-001,-1.5137766e+000,5.4188366e-001
1.7984818e+000,1.6957055e+000,-1.2826473e+000,-1.6933096e+000,1.4162743e+000,1.1981221e-001,1.0942504e+000,-7.2376773e-001,1.4390322e+000,1.4267121e+000,-3.6105554e-001,1.5889876e+000,-5.5655431e-001,8.9393348e-001,1.1194914e+000,3.0120152e-001,-4.5950855e-001,3.2333326e-001,-1.7732808e+000,-3.9724930e-001,1.4199706e+000,6.1877723e-001,-6.8841148e-001,2.0894765e-001,-1.3256477e+000,1.1966678e+000
1.6366286e+000,1.6265374e+000,3.2665260e+000,1.3891424e+000,-7.6055580e-001,-4.0565092e-001,3.7900213e-002,1.3613846e+000,8.8566092e-001,-1.1564471e+000,6.1823420e-001,-5.7849990e-001,-5.7140517e-001,-6.9617130e-001,-2.4722727e-001,-8.1646129e-001,1.3582241e-001,-4.1369941e-001,2.0724836e-001,-1.5566713e+000,-1.7479319e+000,-1.2873420e+000,1.6045103e+000,1.1257052e+000,5.9447064e-001,1.8555779e+000
-1.3834726e+000,-1.4683202e+000,-1.5767046e+000,-1.1230585e+000,7.7641884e-001,1.0790697e+000,1.0669770e+000,1.5494072e-001,1.3610259e+000,-1.3047781e+000,1.0570876e+000,-1.6620461e+000,1.6850958e+000,9.8643868e-001,9.5129360e-001,-4.9506368e-001,9.2696928e-001,-2.5961033e-001,9.4756704e-001,9.4679227e-001,-1.4789345e+000,4.8317575e-001,-1.2212201e+000,1.4781036e+000,-7.5908041e-001,8.7585044e-002
2.2989840e-001,7.9892868e-001,4.0578163e-001,-6.2136214e-001,-1.5794372e+000,-1.3414263e+000,-1.4736265e+000,5.5295942e-002,-1.3421803e+000,-6.4312969e-001,-7.2087915e-001,-1.0676779e+000,1.1820709e+000,-1.5424729e+000,-1.8406847e-001,1.2879728e+000,5.9105242e-001,4.9959880e-001,-9.5615854e-001,-1.1991409e+000,1.1910708e+000,-9.0765518e-001,1.4708696e+000,1.0469357e+000,1.2008981e+000,-1.9031616e+000
1.9425149e-001,-2.1311146e-001,-1.0422001e+000,-1.6728853e+000,-1.3270300e+000,7.0591690e-001,1.3596380e+000,-1.5378347e+000,1.5623491e+000,6.1507052e-001,-1.9368227e-001,-3.3564499e-001,1.1714514e+000,1.1907579e-001,8.8019875e-001,1.0070751e+000,-1.0897156e+000,-8.2021853e-001,1.3147830e+000,1.7606010e-001,5.3995387e-001,1.8891242e-001,-1.2329945e+000,-6.6798463e-001,-1.6309473e+000,4.0132616e-002
2.8767868e-004,-2.0976058e-001,7.5731192e-001,1.8237837e+000,9.7626073e-002,6.5763370e-002,7.6365444e-001,1.0382214e+000,-1.7266025e+000,7.3029122e-001,-4.6948510e-001,1.4460620e-001,-1.3477873e+000,8.8992092e-001,1.1770359e+000,2.6501404e-001,9.9729679e-003,3.1037881e-001,-3.3783723e-001,5.1075505e-001,9.4844637e-001,-1.5861418e+000,1.4288973e+000,-1.5795733e+000,4.1313301e-001,1.1425259e+000
-1.7924031e+000,-1.3470372e+000,-6.7421697e-001,-8.3129530e-001,-1.0722636e+000,-1.5338036e+000,-3.3898169e-001,1.2246712e+000,-3.4730331e-001,6.5486496e-001,7.7069825e-001,1.2682426e+000,-1.3372039e+000,1.5516812e+000,1.7270628e-001,1.4766647e+000,2.7200584e-001,-1.1255596e+000,-1.0915988e+000,1.1432853e+000,5.6318645e-001,6.9893316e-001,-1.0785740e+000,-9.6414960e-001,-4.3765531e-001,-7.5757101e-001
-8.3637713e-001,-1.0295848e+000,-5.7685949e-001,1.1097938e+000,3.0668654e-001,1.3958474e+000,1.1629003e+000,1.3926956e+000,-1.0008725e+000,-1.1829044e+000,-1.0142564e+000,-1.5152471e+000,-1.1574988e-002,4.7722292e-001,1.1525978e+000,-1.7592810e+000,8.9139301e-001,2.7068333e-001,-9.2287670e-001,1.6869793e+000,1.6570507e+000,1.2083832e-001,7.3958173e-001,1.3172748e+000,3.2056088e-001,1.0743968e+000
-5.0695142e-001,-8.3960857e-001,-9.0716759e-001,-1.3528478e+000,-4.6787640e-001,-1.4721582e+000,3.5781159e-001,-1.3387085e+000,-1.3792235e+000,1.3905882e+000,1.4584974e-001,-1.0777732e+000,-6.2341744e-002,6.1883569e-001,6.1429871e-001,-1.3868453e-001,6.0796996e-001,-1.0064542e+000,1.1026531e+000,4.1922777e-001,-1.2301366e+000,6.3634313e-001,1.5715722e+000,1.0030909e+000,1.0555196e+000,2.4948335e-001
7.0313451e-001,3.2148642e-001,1.2878663e+000,9.4178032e-001,1.5445698e+000,1.2037065e+000,-8.6696608e-001,-1.5544453e+000,9.5510507e-001,-1.2611287e+000,8.0362810e-001,1.4878126e-001,-9.0469532e-001,6.4476516e-001,-1.0492651e+000,-1.6867395e+000,-1.1849625e+000,8.4157532e-001,2.5569134e-001,5.5195644e-001,-8.8069599e-002,5.5315798e-001,9.3064194e-001,-1.5225963e+000,-1.3906720e+000,-7.7674226e-001
-7.2080031e-001,-1.0686105e+000,-4.8600647e-001,9.0621798e-001,8.8878717e-001,1.5067916e+000,1.6287903e+000,8.6581455e-001,1.4705207e+000,-1.2179181e+000,1.1047948e+000,-6.5148059e-001,-1.1178364e+000,-1.0269264e+000,-1.4287011e+000,-1.1527808e+000,1.0585204e+000,1.1953402e+000,-9.8387608e-001,-1.5075953e+000,-1.6199829e+000,-1.4145788e+000,9.4559667e-001,1.6318961e+000,-4.2434968e-002,8.4039122e-001
8.5892791e-001,9.3961845e-001,1.0006912e+000,3.9107004e-001,-1.9645161e-001,1.0700116e+000,-4.2941969e-001,-1.8989505e-003,-5.9303431e-001,-1.4193986e+000,1.6774600e+000,-1.4524345e+000,1.1711450e+000,-9.8841245e-001,-1.3388406e+000,-7.1771571e-001,7.9530341e-001,1.5371397e+000,-5.2155728e-001,-1.0302085e+000,4.5988715e-001,-2.3112689e-001,1.6996756e+000,-1.5918536e+000,-1.7993261e-001,-2.2282135e+000
5.1319530e-001,1.4289323e+000,2.9004245e+000,1.5905157e+000,1.4282447e+000,-9.8527276e-001,9.4222272e-001,1.3124340e+000,-1.7491682e+000,-1.6445631e+000,1.2633914e+000,-2.7621324e-001,8.0697937e-003,-8.4664780e-001,7.6349522e-001,-1.5716216e+000,-2.2803635e-002,6.8743109e-001,1.5531008e+000,1.6787252e+000,2.4860387e-001,-2.5175035e-001,-8.6322374e-001,8.0321199e-001,3.3545701e-001,-4.7962964e-001
-5.8325291e-001,-4.5754105e-001,-7.8652629e-001,-7.7416400e-001,-3.8039879e-001,7.7701358e-001,8.7558176e-001,-9.6562749e-001,4.9505507e-002,9.2803002e-002,3.3852803e-001,1.4620714e+000,4.4820434e-002,8.1741268e-001,-6.6779484e-001,-7.3103416e-002,3.8126327e-001,5.9840854e-001,-1.6026752e+000,5.0324713e-001,-9.1242147e-001,3.8537603e-001,-6.8789215e-001,7.0839521e-001,-9.8859580e-001,9.4383683e-001
-1.0396142e+000,-8.2543895e-001,-5.0814404e-001,6.5951756e-001,-1.1258867e+000,-6.0605557e-001,1.5769562e+000,6.2944016e-001,-3.5778554e-001,6.5841571e-001,7.0545344e-002,9.8493997e-001,9.2907499e-001,6.8450216e-001,1.3454446e+000,2.1249633e-001,1.4620401e+000,9.0293980e-002,-9.8893997e-001,1.3882125e+000,-5.4467991e-001,1.1423257e-001,7.4225011e-002,-1.4342351e+000,-3.7857387e-002,5.2035321e-001
4.0608771e-002,-5.3442109e-001,1.1297121e+000,1.5859572e+000,-1.3836802e+000,-1.5186642e-001,-2.2897394e-001,-8.3279173e-001,-4.3035837e-001,-1.6227274e+000,-9.0586761e-002,4.7389558e-001,-1.6277797e+000,-9.7224608e-001,1.5607287e+000,-3.3949013e-001,5.2929825e-001,-1.7410960e+000,-1.2574140e+000,2.5513282e-001,-5.5506247e-001,-1.0468362e+000,8.0410621e-001,-9.9941588e-001,-6.6419576e-001,1.0129728e+000
-9.8510009e-002,-5.3953801e-001,2.1519315e-001,1.8221068e-001,1.2583426e+000,6.9053194e-002,1.0602608e+000,-8.4614279e-001,-1.0770459e+000,1.2775529e+000,1.5939610e+000,1.1113834e+000,1.5838758e+000,1.6241170e+000,-1.0587738e+000,5.0425608e-002,9.3210810e-001,-3.8735670e-001,-2.6151525e-001,-1.4696626e+000,-1.5569776e-001,-5.7379831e-002,-1.4459850e+000,-2.0011643e-001,-4.9768807e-002,1.1131914e+000
-9.5477403e-001,-1.0459695e+000,-4.8844993e-001,2.6485975e-001,-1.2831305e+000,-1.5409795e+000,-5.5193891e-001,9.3748038e-001,1.3120848e+000,5.9026731e-001,1.3032527e+000,-1.0430030e+000,-3.2706818e-001,-1.2693870e+000,-1.4700000e-001,5.1844777e-001,1.1181337e+000,1.4418368e+000,-5.2838486e-001,6.8849662e-001,-1.1182168e+000,-1.4099841e-001,-1.3083460e+000,-1.2361844e+000,-6.1222700e-001,2.9428763e-001
-5.9645543e-002,-7.3263775e-001,-1.3022346e+000,-5.9453766e-001,3.3356457e-001,-1.0210874e+000,-2.6059651e-001,-1.0514885e+000,-1.8133394e+000,-1.0769991e+000,-9.5258160e-001,-3.1860902e-001,1.0039291e+000,9.9354659e-001,-1.5776339e+000,1.1081031e+000,1.2150075e+000,-4.7391212e-001,-1.2276329e+000,8.0203081e-001,-5.5257011e-001,1.5525838e+000,-1.4612491e+000,-1.4336476e+000,4.3760292e-001,1.3258851e+000
-1.8356317e+000,-1.6040710e+000,-7.6961660e-001,4.2022349e-001,2.5847494e-001,-9.1173312e-001,-3.6888531e-001,-1.3888297e+000,-7.4283759e-001,1.2090095e-001,-1.4231070e+000,-1.2574107e+000,-1.5174872e-001,6.5892130e-001,9.7970288e-001,1.5199688e+000,1.3491364e+000,-9.5457682e-001,8.9402598e-001,8.0930843e-001,-4.7157096e-002,-1.5277568e+000,-5.3580587e-001,-1.2031950e+000,1.0955815e+000,2.6257830e-002
-1.2151164e+000,-1.1561370e+000,-8.5653237e-001,-4.0757691e-001,-1.3218093e+000,3.0630749e-001,-1.4544756e+000,-4.7184108e-002,2.8697742e-001,-7.9850947e-001,-9.3811753e-001,-7.4605942e-001,-1.5086659e+000,1.6015624e+000,-1.5195787e+000,-1.9857329e-001,7.8870303e-001,-1.1701697e-001,1.2409996e+000,8.5284288e-001,-1.2027379e+000,5.1376210e-001,-7.9650968e-001,-1.0720368e+000,3.4492601e-001,1.2894903e-002
-2.5315821e-001,6.2081142e-001,2.7571647e-001,-1.0751747e+000,-1.2205357e+000,1.0849530e+000,1.0446718e+000,5.5577685e-001,1.1895895e-001,1.3038241e+000,-1.4678429e+000,-8.5347697e-001,-1.0019721e+000,-7.3574936e-001,-7.3469278e-001,-1.0289378e-001,-8.2766174e-001,-1.5409495e+000,5.0801405e-001,2.4644962e-001,1.9486182e-001,1.3487350e+000,-7.8240567e-001,1.3318756e+000,-1.4655527e+000,-1.0028384e+000
-5.1294110e-001,-7.5535515e-001,-6.5477288e-001,-6.3858527e-001,5.5051059e-001,-7.4864418e-001,1.6564811e+000,-7.8143203e-001,-2.5346051e-001,1.5633286e+000,3.1964481e-001,-3.9499217e-001,1.2221954e+000,7.0009608e-001,1.4344756e-001,-8.7253541e-001,-5.0159867e-001,-1.3208066e+000,1.3551738e+000,8.7028978e-001,-2.6943923e-001,3.2004164e-001,-1.7976166e-001,-2.0761846e-002,-1.6487797e+000,7.0556628e-001
-2.2995282e-001,-3.9041296e-001,-5.8393945e-001,3.6551050e-001,4.8900936e-001,1.5973738e+000,-2.2397598e-001,-6.0355500e-002,7.0659404e-001,-1.6722251e-001,-1.5714750e+000,8.7124444e-001,9.0554466e-001,3.5238162e-001,1.2384572e+000,-4.1949309e-001,-1.1345120e+000,2.2509219e-001,5.8437919e-001,1.5781259e+000,-1.6052364e+000,-4.4658297e-001,7.3876076e-001,-9.8152663e-001,1.4585771e+000,1.2858781e+000
6.1782583e-001,9.7168468e-001,2.3068726e+000,1.2104063e+000,1.3706610e+000,8.0493226e-001,4.8643192e-001,3.7560220e-001,8.2480091e-001,3.5310113e-001,-1.1498127e+000,-1.9891541e-001,1.6943437e+000,-7.6903919e-001,-7.1701921e-002,1.3406850e+000,1.0179822e+000,1.6276760e-002,-1.5388318e+000,-7.0507063e-001,2.7669660e-001,-1.6879285e+000,1.9995241e-001,4.9403427e-001,-1.5938666e+000,-1.3780056e+000
-1.0871026e+000,-5.6455083e-001,-2.0975945e-002,3.9296717e-001,-9.1156123e-001,2.7929455e-001,-1.3963238e+000,-6.3533143e-001,-8.5282144e-001,1.5815579e+000,1.0140733e+000,-4.4910294e-001,-1.1341253e-002,-1.6308780e+000,-1.6918607e+000,-3.0655393e-002,1.3748635e+000,2.7463962e-001,-1.2707951e+000,-5.2493334e-001,1.5544262e+000,1.4920809e+000,3.8366143e-001,-7.5344906e-001,1.7400707e-001,4.1616002e-001
-1.1523095e+000,-1.4812543e+000,-4.6664332e-001,1.6962678e+000,-9.1671754e-002,-9.4001966e-001,1.1507585e+000,5.5567069e-001,-7.7488939e-001,-2.4609062e-001,-9.1178637e-001,1.5649336e+000,-1.5979056e+000,-1.0019355e+000,6.0881690e-001,1.8475859e-001,4.0229678e-001,-6.2843052e-001,-1.5832062e-001,1.0169321e+000,6.7548077e-001,-9.8829925e-001,-6.6871424e-001,2.8148636e-001,-6.6243599e-002,4.5985773e-001
2.4478129e-001,5.0966809e-001,1.3780918e+000,1.5926347e+000,-6.1308774e-001,7.0614511e-001,2.9006780e-001,1.0883140e+000,1.0066706e+000,-2.3904464e-001,6.0498091e-002,7.9038321e-001,1.1387676e+000,3.7749931e-001,-9.5104910e-001,-3.3881840e-001,-1.1077161e+000,-9.7756185e-001,-1.5999509e+000,-5.9269746e-001,4.7879973e-001,1.7440520e+000,-2.4091068e-001,-7.3691761e-001,-1.1239283e+000,-4.0256299e-001
1.7468759e+000,1.5063788e+000,-1.3873266e+000,-1.4226373e+000,-7.5367081e-001,-5.8243410e-001,4.5203962e-001,-2.6918872e-001,1.4336103e-001,9.0087145e-001,8.5398560e-001,-2.5681561e-001,8.9958652e-001,1.5066329e+000,3.0479924e-001,-5.8079779e-002,1.4984581e+000,9.6631592e-001,1.3816073e+000,-1.7543064e+000,-1.0640718e+000,-1.3208340e+000,-3.0940924e-001,1.1858251e+000,6.5453948e-001,1.1718478e+000
-1.7047731e+000,-1.3127771e+000,-5.7775970e-001,1.7551491e+000,-4.2021744e-001,-3.6861593e-001,3.1980584e-001,-1.5105766e+000,1.0904530e+000,7.2642382e-001,3.1691995e-001,-1.3684530e+000,1.1616318e+000,-1.0439581e+000,-7.6650893e-001,-2.8446858e-001,-2.3635770e-001,-8.1682879e-001,1.5115236e+000,1.6065089e+000,-1.5277976e+000,-2.8777601e-001,8.1086058e-001,7.3560379e-001,8.0999150e-001,3.0603393e-001
