@RELATION fri_c2_250_5 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
@DATA  
-1.5477183e+000,-1.5066541e+000,-1.2645962e+000,6.6860480e-001,6.8594306e-001,9.6856383e-001
4.8088306e-001,3.2301094e-001,3.2646558e-001,2.8475516e-002,-1.1491422e+000,-1.6082125e+000
1.6932924e-001,1.3674185e-001,1.3171364e+000,1.6690047e+000,1.3545096e+000,4.7031194e-001
-7.3629313e-001,-7.7117398e-001,-9.1108068e-001,4.5904528e-001,9.6512966e-001,1.2459496e+000
-3.7746811e-001,-1.1830850e-001,-1.4289839e+000,-1.6072038e+000,1.2812358e+000,1.0108537e+000
1.6164243e+000,1.3471567e+000,1.6176462e+000,8.8607844e-001,-5.4151597e-001,1.1656445e+000
-4.9664944e-001,-4.5923558e-001,1.7866147e-001,-6.5858722e-001,-1.7068391e+000,1.7532880e-001
-5.2713757e-001,-1.1863216e+000,-7.3517183e-001,-5.3950154e-002,9.8694408e-001,1.0392268e+000
8.8776806e-001,4.5830407e-001,1.1672928e+000,1.0241501e+000,3.1441691e-001,-1.4003969e+000
-1.3418694e+000,-1.4725366e+000,-1.0988765e+000,-5.2208768e-001,5.5186968e-001,4.9878742e-001
5.1851813e-001,4.2299337e-001,2.9633052e-003,-8.7242068e-002,-1.9574381e-002,-1.5745738e+000
8.7670385e-001,7.8127244e-001,-1.3771087e+000,-1.6003122e+000,-2.9970489e-002,-1.2097917e+000
2.0382713e-001,3.2671757e-001,1.3575838e+000,1.6608304e+000,8.3429107e-001,-1.3383473e-001
-2.7119389e-001,-4.8426074e-001,-5.9530136e-001,-7.8721619e-001,-4.3458428e-001,8.9202066e-001
5.9132385e-001,3.1853451e-001,1.1999687e+000,-9.0448328e-002,1.5935089e+000,-1.1660302e+000
-1.5748535e-001,6.2742391e-001,1.2862637e+000,1.2579040e-001,8.8080676e-001,-7.2461077e-001
6.7356639e-001,4.2583890e-002,-3.0990883e-001,-6.9765205e-001,2.9152106e-001,-1.1140773e+000
9.7188220e-001,1.1033914e+000,-1.3529689e+000,-1.7509975e+000,-7.6455646e-001,-9.0910370e-001
8.5185602e-001,9.5859060e-001,1.8657277e+000,1.5379295e+000,-5.8463266e-001,-7.9072803e-001
-9.4522389e-001,-1.4905445e+000,-7.2943421e-001,-3.4051428e-001,-2.2373556e-001,1.0853283e-001
1.1150445e+000,1.3736212e+000,-7.0433349e-001,-1.1569402e+000,-1.0686634e+000,1.5144585e-001
-2.2806805e+000,-1.7719667e+000,-7.5999477e-001,-1.0932681e+000,-7.4751013e-001,-5.6596398e-001
-2.3402498e+000,-1.6119798e+000,-2.2024514e-001,-1.3194718e+000,1.4059780e-001,-8.8326826e-001
-5.2641412e-001,-6.0890744e-001,3.2579081e-001,1.3903590e+000,1.2503280e-001,1.2711440e+000
1.1050724e+000,6.8443015e-001,7.8969316e-001,7.8241794e-002,-1.3890720e+000,-1.8683215e+000
-8.1828363e-001,-8.9547818e-001,-5.5317759e-001,6.8399163e-001,-1.3190445e+000,7.2228684e-001
-1.6667250e+000,-1.2217725e+000,-2.5532255e-001,1.0579626e+000,7.9547753e-001,6.1208061e-001
1.2827087e+000,1.2755437e+000,3.5319796e-001,-9.8773575e-001,7.1947149e-001,1.7866110e-001
-1.9669713e+000,-1.5336298e+000,-1.3602278e+000,-4.4150798e-001,1.6546160e+000,4.7711775e-001
1.3821891e+000,8.4601246e-001,-4.0917098e-002,-9.8141327e-001,2.2681400e-001,-5.7533500e-001
-1.8414551e-001,-4.1168622e-001,-3.9011835e-001,1.2288026e+000,-6.6960757e-001,1.1844972e+000
-6.4972246e-001,-9.6303581e-001,-5.0589891e-001,-1.0684530e+000,1.6305415e+000,1.0229879e+000
-1.0402567e+000,-7.5199841e-001,-1.2599560e+000,3.4789561e-001,8.2062460e-001,1.4377409e+000
1.6355736e+000,1.5030981e+000,1.6352612e+000,5.7635940e-002,-6.0222599e-001,6.1146601e-001
1.4436852e-003,7.3223365e-001,1.1563378e+000,6.3709312e-001,-8.8980327e-001,-1.3821415e+000
9.7106562e-001,7.1623311e-001,1.2740618e+000,1.2069726e+000,-1.7434129e-001,-1.2269702e+000
-3.0445788e-001,4.6297837e-001,9.0120633e-001,-7.1292638e-002,4.5086377e-002,-3.9016163e-001
-9.6216938e-001,-7.3390092e-001,-8.2144196e-001,-2.4240510e-001,1.5469211e+000,1.3431763e+000
-7.2270458e-001,-1.1742271e-001,1.6807820e+000,1.3158254e+000,-9.9511495e-002,1.4683372e+000
1.5785033e+000,1.5113762e+000,2.1321759e+000,1.5962429e+000,1.0243697e+000,1.8222216e+000
3.2546307e-001,1.0652396e+000,1.0840937e+000,6.7207592e-001,-8.1076250e-001,-1.8438846e+000
-6.9305656e-001,-1.4499464e+000,-1.4398748e-001,1.9666563e-002,4.0854457e-001,4.4323003e-001
3.5958836e-001,1.5586271e-001,2.5598052e-001,1.7469135e-002,2.2565242e-001,-9.0838130e-001
4.0115723e-001,1.0321258e+000,1.2465311e+000,8.8218860e-001,-1.6865670e+000,-1.9332300e+000
2.4458088e-001,1.1738102e+000,8.2042397e-001,1.6111992e-001,-6.3279828e-001,-1.7801983e+000
9.5601701e-001,1.1959568e+000,-3.3892904e-001,-6.3837490e-001,1.1687048e+000,-2.7069559e-001
1.4216548e+000,1.3193496e+000,1.3330596e+000,-1.4582170e-001,1.4830443e+000,8.7584657e-001
8.3746864e-001,1.1769082e+000,1.5708673e+000,5.8237507e-001,-1.2085372e+000,-7.0256535e-001
1.2485999e+000,7.0819148e-001,-4.4582620e-001,-1.4084337e+000,-6.8820190e-001,-1.6658591e+000
-2.2235372e-001,-1.3342092e-001,-9.4828808e-001,-1.2619405e+000,-1.5444812e+000,3.4371894e-001
-8.4236025e-001,-1.4779817e+000,-7.2839446e-001,-6.8197192e-001,-3.6236384e-002,-4.0587006e-002
-2.8251166e-002,9.1175237e-001,-1.1148406e+000,-1.5349450e+000,8.7995467e-001,-1.2413855e+000
-1.9389965e-001,-1.6692677e-001,-3.0783753e-001,-9.1704009e-001,-1.2554598e+000,2.0048398e-001
1.5713991e+000,1.3888245e+000,1.5482730e+000,1.1050731e+000,-1.4885059e+000,8.0541609e-001
-1.0412686e+000,-1.4627185e+000,-1.2102820e+000,7.7914980e-001,-1.3360178e+000,6.3471708e-001
-7.5055764e-001,2.8953992e-002,-2.2529804e-001,-4.2009302e-001,-7.9361750e-001,6.1551300e-001
2.6267447e-001,1.0852320e+000,-3.1102743e-001,-6.0347614e-001,1.9252907e-001,-1.8489043e+000
1.6336692e+000,1.2427906e+000,1.2201780e+000,2.3356399e-001,-3.5578749e-001,5.6351963e-001
-1.3071066e+000,-9.5826681e-001,-9.2851235e-001,-1.2226188e+000,1.5055544e+000,5.2482386e-001
-1.1036356e+000,-1.1649292e+000,-8.9036003e-001,-1.1208701e+000,-3.0816705e-001,7.1029535e-002
-1.6866296e+000,-8.0936363e-001,-9.9300318e-001,-1.0262615e+000,-1.6852462e+000,-1.9810023e-001
8.5371894e-001,6.2715433e-001,-6.9514567e-001,-6.5947503e-001,7.8797359e-001,-1.6968144e+000
6.5278788e-001,1.0723987e+000,2.0259735e-001,-6.8018618e-001,1.3894801e+000,-1.2397698e+000
6.1523587e-002,6.2647948e-001,9.3280849e-001,6.3108495e-001,-7.0087737e-001,-1.4422116e+000
-4.1973487e-002,2.2627652e-001,1.0572957e+000,8.1381026e-001,-5.6230168e-001,-2.4699910e-001
-9.3586064e-002,-1.3670164e-001,6.0340682e-001,5.5456012e-001,1.1811979e+000,8.9774785e-001
-1.9476354e-001,-6.1466600e-001,-1.0377994e+000,-1.6256822e+000,-1.4807289e+000,3.3592863e-001
1.4435900e+000,8.3194795e-001,-1.6193503e-001,-6.3647562e-001,-1.5478814e+000,-8.6014293e-001
8.7864170e-001,1.1282429e+000,6.3669318e-001,-5.9604073e-001,3.2164813e-001,-1.0063287e+000
3.7699445e-001,3.1692669e-001,3.2107788e-001,6.6894494e-001,8.8042384e-001,-6.6028132e-001
9.2213031e-002,8.2214341e-001,9.5024491e-001,-1.6768448e-001,1.1420783e+000,-1.5817266e+000
2.6860941e-001,-2.1472853e-001,3.5189337e-001,2.5844587e-001,1.5105374e+000,3.3761404e-001
-4.1913992e-002,-5.9468765e-001,-2.7535187e-001,2.8118049e-001,-1.1095597e+000,8.6691108e-001
3.9167573e-001,1.1287378e+000,-6.0420148e-001,-1.6044440e+000,-1.1204974e+000,-2.2451111e+000
1.4072662e+000,1.2905432e+000,4.5476579e-001,1.7834163e-001,5.5727763e-001,1.0843718e+000
-2.0348604e+000,-1.6763254e+000,-5.8961599e-001,1.4897136e+000,-1.4361826e+000,1.6021056e-001
8.0496714e-001,8.1909705e-001,9.4130043e-001,7.7199161e-001,-2.2569653e-002,-1.4900904e+000
-2.2392341e-001,-1.1859413e+000,1.9157068e-001,1.2171672e+000,-4.2472965e-001,1.0294612e+000
9.5187235e-001,1.6754407e-001,8.0071997e-002,1.8461837e-001,-9.1528412e-001,-1.6087610e+000
-1.6064449e+000,-9.3058031e-001,-9.0876881e-001,-3.3038312e-001,2.1632030e-002,2.3222187e-001
1.7169675e+000,1.2148182e+000,2.0488469e+000,1.2222371e+000,1.0334158e+000,1.7593327e+000
6.7991502e-001,1.4881986e+000,1.3856897e+000,-2.2157543e-001,1.4032762e+000,-1.9896140e-001
-1.4394207e+000,-9.3833652e-001,-3.2968083e-001,1.4022614e+000,9.8620822e-001,9.0357129e-001
3.0845925e-001,4.7775590e-001,4.3369792e-001,-7.8349572e-002,-4.5474841e-001,-1.4699086e+000
7.9814379e-001,1.4887238e+000,-6.6632247e-001,-1.1535816e+000,1.3233024e+000,5.5715605e-002
-2.8267722e-001,-6.3742865e-001,-1.5460118e-001,6.1417624e-001,-1.1762366e+000,1.0590176e+000
1.2530089e+000,8.6514279e-001,9.9263043e-001,1.0007412e+000,-2.1430294e-001,-6.5246397e-001
8.3205081e-001,8.0046956e-001,1.4754947e+000,8.3363139e-001,-1.4888664e+000,-1.8296011e+000
-1.4913828e+000,-1.7151505e+000,-1.1626498e+000,-1.4318561e+000,-3.2305786e-001,-4.2381180e-001
9.2913223e-001,5.4134965e-001,-1.1796107e+000,-1.1817035e+000,-7.8519174e-001,-1.8450057e+000
-6.5694278e-002,-3.0553987e-002,-8.5610704e-001,-1.2487557e+000,2.7730805e-001,2.2086077e-001
-6.6273111e-001,-6.8408380e-001,4.8421155e-001,8.8709956e-001,1.5334943e+000,1.2834110e+000
-3.1298866e-001,9.7926641e-002,-4.4325731e-001,1.8188492e-001,3.6046030e-001,5.7845704e-001
-1.0367968e+000,-8.4990174e-001,-1.2193012e+000,-8.7551825e-001,-3.9579688e-001,7.2389495e-001
6.0017143e-001,1.2446550e+000,-4.9400471e-001,-8.6585984e-001,-7.2422013e-001,-1.2510743e+000
1.2468804e+000,1.2221279e+000,2.1964547e+000,1.5531801e+000,1.1055570e+000,1.5177856e+000
-4.2458382e-001,1.0551475e-002,1.6500916e-001,-9.6411760e-001,-1.5170836e+000,-1.7238008e-001
2.1965184e+000,1.5011749e+000,4.6242757e-001,-4.2349079e-001,-8.5137714e-001,-1.1105864e+000
-1.5933789e+000,-1.0028718e+000,-4.3841342e-001,-1.7247173e+000,-1.1886391e-001,-4.2531920e-001
-1.1994312e+000,-8.2367182e-001,-6.2016520e-001,1.3317203e+000,8.1249381e-001,1.3013783e+000
-5.8700426e-001,-1.1824720e+000,-1.1969983e+000,-1.5703214e+000,-3.1422958e-001,2.2900447e-001
5.1744376e-001,2.7283111e-001,-7.4113766e-001,-8.7125743e-001,-3.7639947e-001,-1.2876197e+000
3.8834240e-002,1.9021352e-001,-2.2384818e-001,-8.0657663e-001,1.5232674e+000,-2.5616157e-001
1.1692399e+000,1.3684283e+000,1.4599786e+000,1.0348463e+000,-6.5644054e-001,8.6552235e-001
-2.9768469e-001,-2.7939479e-001,-1.5481311e+000,-1.5212933e+000,5.2581615e-001,1.0340266e+000
1.3266766e+000,1.4439228e+000,-2.4596537e-001,-1.9420355e-001,-9.5443776e-001,7.1379262e-001
-1.3564456e+000,-1.0279685e+000,-6.9631850e-002,-1.4679134e+000,1.5349130e+000,4.9497941e-002
8.7963784e-001,1.5292550e+000,-7.5048471e-001,-1.0212327e+000,-1.2972078e+000,1.7017004e-001
-3.0365003e-001,6.9765635e-001,7.6262807e-001,1.6796249e-001,-4.5996159e-001,-7.0678998e-001
-1.1343987e+000,-1.2145353e+000,-7.7509613e-001,1.0241957e+000,1.2059444e+000,1.1708574e+000
6.3809506e-001,5.0736993e-001,1.0650957e+000,1.2191036e+000,-1.4451501e+000,-1.7779045e+000
3.3188359e-001,1.1004262e+000,3.5994335e-002,-5.5081127e-001,-1.0612906e+000,-1.9898843e+000
-3.9035965e-002,7.1709829e-001,-5.7139778e-001,-1.1709178e+000,-1.7022663e+000,-1.9576554e+000
-8.3369125e-001,-1.5562119e+000,-7.0482535e-001,9.6124046e-001,-1.5188073e+000,1.9601725e-001
2.7882842e-001,9.9176340e-001,2.2731424e+000,1.1729312e+000,1.6658652e+000,-9.4427408e-001
1.0080667e+000,9.9049181e-001,1.8115864e+000,1.6617116e+000,4.4701504e-001,-1.5069139e-002
1.6039231e+000,1.4307091e+000,1.6552754e+000,6.8545161e-001,-1.3379254e-001,1.0086604e+000
-8.2129033e-001,-1.4929254e+000,-1.5430211e+000,-1.3445361e+000,-8.5596523e-001,1.7607800e-001
1.3170351e+000,1.1409714e+000,2.7576398e+000,1.3482610e+000,-1.5815943e+000,8.9652453e-001
-1.4032641e+000,-5.8120595e-001,-5.6253148e-002,-1.0663267e-001,-1.0744436e+000,6.9486417e-002
2.1546504e-001,-1.4211166e-001,7.1427659e-001,4.9292567e-002,-1.5575654e+000,-8.2690391e-002
6.7468123e-002,7.8418454e-001,6.6301282e-002,-9.5308354e-001,-7.3692354e-002,-2.0389060e+000
1.3777295e+000,9.6751850e-001,6.0946077e-001,1.9278315e-001,-2.2499461e-001,-2.7038113e-001
-7.9637899e-001,-1.0651385e+000,-1.1190699e+000,-7.0485659e-001,-1.0800305e+000,4.6713746e-001
-7.1312666e-001,-6.8101390e-001,5.3531486e-001,1.7211453e+000,1.4442263e+000,1.6527190e+000
7.8138516e-001,7.7760361e-001,2.3324178e-001,3.7787800e-001,1.0714117e+000,-1.4325433e+000
-1.1118836e+000,-5.5826511e-001,-1.3782681e+000,-5.2604562e-001,3.2028362e-001,1.2875595e+000
1.9311430e+000,1.3643432e+000,2.6864466e+000,1.7587641e+000,1.5238059e+000,1.7472040e+000
-4.8841043e-001,2.0225392e-001,2.8659404e-001,-3.4980149e-001,1.1679722e+000,4.6438288e-001
-6.5201951e-001,-7.7701786e-001,-2.5385060e-001,1.2526347e+000,-5.8769340e-001,1.1348916e+000
2.2336856e-001,8.9061213e-001,2.2298552e+000,1.4940971e+000,1.0784706e+000,-8.6397412e-001
1.1282204e+000,1.0308760e+000,2.9827064e-001,-1.5551205e-001,1.5521729e+000,-1.9579520e-001
7.9423498e-001,1.5446019e+000,8.7942011e-001,-2.3646642e-001,4.6457714e-001,-4.7316830e-003
-2.3186002e-001,-4.3087015e-001,-7.4053709e-001,-1.5608077e+000,2.9759589e-001,7.4640886e-001
1.0715568e+000,9.5440401e-001,2.4870060e+000,1.6772386e+000,-9.6940657e-002,1.6947936e-001
-4.2575995e-001,-5.7031749e-001,-5.9189973e-001,-3.5888932e-001,7.8046997e-001,1.0131724e+000
-6.9923734e-001,-1.1582251e+000,-1.1477210e+000,-1.0350969e+000,1.3015005e+000,7.5170019e-001
-1.3753568e+000,-1.1506696e+000,-1.2716590e+000,-1.5451999e+000,1.2131411e+000,2.4108252e-001
-5.9707757e-001,-1.0483948e-001,-1.3757800e-001,2.4908453e-001,1.6450435e+000,1.4548309e+000
1.3661247e+000,1.1292438e+000,1.3905181e+000,1.6274306e-001,1.5268489e+000,5.4899421e-001
-3.4709507e-001,3.2892520e-002,7.1640485e-001,5.3077550e-001,3.5029096e-001,5.8503391e-001
1.7170897e+000,1.3056200e+000,1.2947867e+000,5.2934472e-001,1.3000299e+000,1.3788057e+000
-1.2495731e+000,-1.0284806e+000,-4.6492887e-001,2.7577330e-001,1.6871520e+000,6.7955040e-001
-5.0251890e-001,-6.0349099e-001,1.2813513e-002,-3.7643891e-002,-2.3992109e-001,6.8575425e-001
-9.5330625e-001,-6.0569642e-001,-4.0045814e-001,-9.8541148e-001,1.3340216e+000,8.4247086e-001
-3.4267778e-002,4.8300441e-001,-3.6027609e-001,-8.2443470e-001,1.1515015e+000,-8.0360561e-001
8.0457824e-001,8.8801608e-001,-5.3357073e-001,-7.7431570e-001,-1.5541478e+000,-1.5274231e+000
-2.9312702e-001,5.6518617e-001,3.8176494e-001,8.6380416e-001,1.9712872e-001,-8.1592345e-002
-3.3782682e-001,-9.8305443e-002,-1.0012682e+000,-1.7161186e+000,-4.5800131e-001,3.9328722e-001
-7.9389314e-001,-7.6570680e-001,-6.6777578e-001,-1.2076986e+000,-1.1440296e+000,3.1385913e-001
-5.4315211e-001,-8.1783419e-001,1.0169578e-001,1.3293151e+000,1.0373662e-001,1.1491593e+000
-8.0597420e-001,-5.5528861e-001,2.2326435e-001,2.8043990e-001,1.4628694e+000,9.2356957e-001
9.1288431e-001,1.1232875e+000,8.2683403e-001,8.7834776e-001,-1.1358666e+000,-7.3335691e-001
-9.5427378e-001,-1.1159799e+000,-5.4065987e-001,5.4180164e-001,1.1033562e+000,1.0796076e+000
6.5265604e-001,2.6771980e-001,-1.1549348e+000,-1.5808304e+000,-1.0429487e+000,-1.5646334e+000
-5.4889317e-001,-7.7528017e-001,4.5352585e-001,1.1788013e+000,-2.8091824e-001,1.0999739e+000
-1.3331540e+000,-1.7432618e+000,-1.5585570e+000,9.4754718e-001,-1.5630700e+000,3.4243907e-001
5.1108463e-001,1.4184452e+000,1.2616354e+000,2.6523762e-001,4.5621223e-001,-8.9392638e-001
8.6276357e-001,7.9815968e-001,-1.3822308e+000,-1.6316988e+000,-4.0013812e-001,-1.6418556e+000
-6.8011097e-001,-8.8511129e-001,-8.3406038e-001,1.9421083e-001,1.0345110e+000,1.4361773e+000
-1.1740804e+000,-1.5209663e+000,-6.5039083e-001,4.8605123e-002,1.3359449e+000,5.4371814e-001
3.8396803e-001,-3.5792925e-001,-9.0223269e-001,-6.3987686e-001,1.4638359e+000,1.1153616e+000
-1.4022633e+000,-1.4089452e+000,-1.1758204e+000,-9.3925953e-001,1.5335059e+000,3.4985314e-001
-1.2553337e+000,-1.4157586e+000,-1.1314049e+000,1.3367754e-001,-1.0319142e+000,2.4425868e-001
9.4120103e-001,1.4799914e+000,1.2787123e+000,1.2328088e+000,1.2524244e+000,1.1912852e+000
8.8355008e-001,8.1600163e-001,1.8690167e+000,1.7165363e+000,-1.0026582e+000,-1.1248706e+000
1.2895293e+000,1.1699640e+000,-7.0550436e-002,-4.1701583e-001,1.3196714e+000,6.2296812e-001
1.1843193e+000,8.7795393e-001,-4.0134600e-001,-1.5071440e-001,4.2776543e-001,-4.5587891e-001
-3.6898352e-001,-8.1102699e-001,-8.1966853e-001,4.9493380e-001,-1.7298214e-001,1.4359459e+000
6.2743142e-001,7.4137499e-001,6.2393148e-001,4.0573760e-001,-1.4569877e+000,-2.0288754e+000
-7.7608396e-001,-9.2248568e-001,-4.9970804e-001,1.5107443e+000,-9.7067490e-001,1.0723378e+000
-1.7389352e+000,-1.7279208e+000,-1.3729929e+000,-2.9461570e-001,-1.2722973e+000,3.3735769e-001
4.6060217e-001,-4.3783189e-001,7.7815186e-001,1.7502063e+000,-1.2935410e+000,7.5379567e-001
8.6659694e-001,1.4221051e+000,-9.5937628e-001,-1.6440617e+000,1.0258315e+000,-1.1506857e-001
-1.5488618e+000,-1.5014616e+000,-9.1878547e-001,-7.5177556e-001,-4.6849489e-001,-2.5270106e-001
1.2380214e+000,7.7734142e-001,1.5861788e+000,1.0398692e+000,1.5544564e+000,-4.3173233e-001
5.4935618e-001,-3.4468414e-001,-7.3258809e-001,-5.5410467e-001,3.8302870e-001,3.3861583e-001
-1.7021243e+000,-1.3767725e+000,-9.9137600e-001,-1.5409155e+000,1.4659923e+000,-1.5603271e-001
-1.6906143e-001,3.5754598e-001,2.0853548e-001,1.2077211e-001,7.0745940e-001,-1.6370630e-001
-5.4302245e-001,2.9407761e-001,1.1978314e+000,8.2377742e-001,-2.8805079e-001,5.7760684e-001
-9.0326870e-001,-3.5131000e-001,-1.2850314e+000,-1.1409227e+000,-4.3239890e-002,1.2328807e+000
2.7960973e-001,6.8758644e-001,2.1461612e+000,1.4878700e+000,6.0760496e-001,-7.4007826e-001
-5.4032735e-001,-7.1392176e-002,6.3543606e-001,1.1245987e+000,1.4579272e+000,1.3347782e+000
1.6258954e+000,1.3254458e+000,1.2839975e+000,3.1921175e-001,-9.3252454e-001,7.7449219e-001
7.6343548e-001,8.2621572e-001,2.2661905e+000,1.1612956e+000,-1.0116693e+000,-1.3683176e+000
-1.0780270e+000,-9.7023642e-001,-8.6035731e-001,-1.6690068e+000,-4.7115089e-002,3.1858769e-001
3.5219879e-001,1.8494449e-001,1.0733437e+000,1.6947780e+000,1.3897447e+000,4.2668432e-002
1.8491167e-001,-1.3072940e-001,-2.0320913e-001,3.7791454e-001,1.0733011e+000,7.1306253e-001
2.4573519e-001,1.2570353e+000,-5.4592923e-001,-1.7178602e+000,5.6991437e-001,-1.6967799e+000
-1.3304432e+000,-1.6383426e+000,-7.5076779e-001,1.3125000e+000,4.6733554e-001,6.0995200e-001
1.6040170e-001,-3.9715291e-001,-1.4489893e+000,-1.7340198e+000,-6.6891279e-001,5.6256832e-001
-4.5653127e-001,-1.0469607e+000,-8.9444981e-001,-1.4582362e+000,1.4618953e-001,4.5251851e-001
1.4058672e+000,1.2087707e+000,1.1657725e+000,5.8535507e-001,-3.0671711e-001,7.4938741e-001
-5.1877287e-001,-1.5684149e+000,-1.1463416e+000,-7.8514797e-001,-9.7703386e-001,-8.0585849e-002
-8.8202035e-001,-1.4634472e+000,-1.5991317e+000,-9.9905548e-001,-1.0503868e+000,3.2561546e-001
6.7905385e-001,5.4911632e-001,-8.0433714e-001,-1.4145938e+000,1.1867500e+000,-1.6181970e+000
-7.0586130e-001,-8.6090681e-001,7.5111754e-003,1.1636607e+000,-1.5476173e+000,9.0222976e-001
1.1902573e+000,9.1410928e-001,2.3609880e-001,-3.2071613e-001,-9.0792845e-001,-1.1527667e+000
7.2687056e-001,1.4910125e+000,3.4738183e-001,-5.3726661e-001,-3.6323873e-001,-4.4999688e-001
5.4337856e-001,1.4179798e+000,-7.0873711e-001,-1.3614417e+000,4.0292363e-001,-9.0590512e-001
1.8090826e+000,1.3399335e+000,1.4333665e+000,4.1956942e-001,7.0843443e-001,9.7880733e-001
6.8596826e-001,7.3986165e-002,2.2487029e-001,3.8803841e-001,-3.5228360e-001,-9.3193457e-001
1.0031958e+000,8.3870936e-001,-8.6916362e-002,-6.7553813e-001,3.0971868e-001,-1.1307775e+000
1.3880509e-002,-9.5147932e-002,1.8325056e-001,1.9313313e-001,-1.6219605e+000,-9.8213220e-002
1.2691681e-001,9.2281667e-001,7.9839732e-002,-2.1641964e-001,4.4131497e-001,-1.7899780e+000
2.0186190e-001,2.7527152e-001,1.1922115e+000,1.0399642e+000,1.4813774e+000,-4.3529072e-002
-5.5343800e-001,-1.1968386e+000,-5.0809739e-002,1.5150986e+000,8.2139387e-001,1.3049874e+000
-8.8131709e-001,-1.2184301e+000,-3.6251786e-001,4.2563960e-001,-7.6275285e-001,4.2234324e-001
6.3118936e-001,-2.0116153e-001,-7.2683008e-001,-1.3281071e+000,-1.2512819e+000,-4.5059924e-001
-1.3382877e+000,-1.2419356e+000,-9.5024080e-001,3.8913302e-001,-7.1416888e-001,6.9529174e-001
9.5377411e-001,7.9521079e-001,5.0596896e-001,3.1166348e-001,-1.3656369e+000,-1.7111367e+000
-5.4009653e-001,-1.3231230e+000,-6.7931527e-001,-2.2466627e-001,2.0070936e-002,5.4545416e-001
7.6727672e-002,3.6404890e-001,1.2637717e+000,1.6816488e+000,9.3071904e-001,1.3464639e-001
-1.2389629e+000,-4.6776822e-001,7.9652102e-001,1.3448614e+000,9.7747308e-001,1.2878604e+000
1.7823261e-002,-8.5888115e-001,-1.1353720e+000,5.8599892e-001,3.6150689e-001,1.5980581e+000
-8.6052801e-001,-1.4767994e+000,-4.2775490e-001,1.4308224e+000,-7.7241658e-001,6.1152609e-001
8.6757617e-001,9.9416328e-001,1.5972434e+000,1.6076325e+000,1.2234979e+000,-5.9401875e-001
-6.3218601e-001,-1.5236666e+000,-1.0708914e+000,2.2985234e-001,-9.2069125e-001,4.6132690e-001
-1.2956920e+000,-1.4673274e+000,-8.8383280e-001,-8.1412780e-001,-3.7829501e-001,-6.2030382e-002
-4.5878864e-002,-9.6003769e-001,-7.4476205e-001,-6.9944315e-001,-1.6150459e+000,4.3903752e-001
-1.5565082e+000,-9.7243922e-001,-2.0698911e-001,8.9392585e-001,5.0029833e-001,3.9634170e-001
-1.6784309e+000,-1.6788761e+000,-1.3723185e+000,7.9819740e-001,-1.0820572e+000,4.6836647e-001
-8.5787921e-001,-1.0498874e+000,-1.2140736e+000,5.1174020e-001,-1.8170265e-001,1.3299560e+000
7.8984664e-001,8.0955999e-002,-2.7794659e-001,-6.2447431e-001,2.8890114e-001,-1.5339580e+000
